Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat
3574063643.399037,-2.289794,-0.869987,-1.418170,0.099279,2.660911,0.341563,-2.190515,1.790924,-1.076607,0.083220,0.003211,0.213237,-0.785327,1.494519,0.126376,-0.187243,-0.043559
3574063643.409048,-2.288557,-0.869563,-1.416507,0.099304,2.661164,0.341699,-2.189253,1.791601,-1.074808,0.083252,0.003214,0.213237,-0.779222,1.497711,0.126047,-0.187166,-0.043556
3574063643.419037,-2.285702,-0.867467,-1.417230,0.099329,2.661417,0.341835,-2.186374,1.793950,-1.075395,0.083284,0.003216,0.214529,-0.778371,1.499884,0.126830,-0.186889,-0.043248
3574063643.429048,-2.284461,-0.867049,-1.415569,0.099354,2.661670,0.341971,-2.185107,1.794621,-1.073598,0.083317,0.003218,0.214529,-0.772636,1.502847,0.126504,-0.186795,-0.043244
3574063643.439037,-2.281618,-0.864957,-1.416265,0.099379,2.661923,0.342107,-2.182239,1.796966,-1.074158,0.083349,0.003220,0.215808,-0.771798,1.505006,0.127279,-0.186510,-0.042937
3574063643.449057,-2.280371,-0.864546,-1.414607,0.099404,2.662177,0.342244,-2.180968,1.797630,-1.072363,0.083381,0.003223,0.215808,-0.766167,1.507880,0.126957,-0.186413,-0.042933
3574063643.459038,-2.277543,-0.862457,-1.415278,0.099429,2.662430,0.342380,-2.178115,1.799973,-1.072897,0.083413,0.003225,0.217072,-0.759355,1.513046,0.127721,-0.186127,-0.042627
3574063643.469038,-2.274654,-0.860302,-1.415751,0.099454,2.662684,0.342517,-2.175200,1.802382,-1.073234,0.083445,0.003227,0.218379,-0.758685,1.515151,0.128526,-0.185872,-0.042329
3574063643.479039,-2.273395,-0.859904,-1.414097,0.099479,2.662938,0.342654,-2.173917,1.803034,-1.071444,0.083478,0.003230,0.218379,-0.758685,1.515151,0.128208,-0.185760,-0.042324
3574063643.489038,-2.272140,-0.859506,-1.412444,0.099504,2.663192,0.342790,-2.172636,1.803686,-1.069654,0.083510,0.003232,0.218379,-0.752348,1.518307,0.127892,-0.185648,-0.042319
3574063643.499037,-2.269312,-0.857428,-1.413079,0.099529,2.663446,0.342927,-2.169783,1.806019,-1.070151,0.083542,0.003234,0.219634,-0.751535,1.520431,0.128656,-0.185350,-0.042016
3574063643.509047,-2.268052,-0.857038,-1.411428,0.099554,2.663701,0.343064,-2.168498,1.806663,-1.068364,0.083575,0.003236,0.219634,-0.745594,1.523354,0.128344,-0.185234,-0.042010
3574063643.519039,-2.265232,-0.854962,-1.412036,0.099579,2.663955,0.343201,-2.165653,1.808994,-1.068835,0.083607,0.003239,0.220881,-0.739005,1.528278,0.129103,-0.184935,-0.041708
3574063643.529057,-2.262357,-0.852813,-1.412447,0.099604,2.664210,0.343338,-2.162753,1.811397,-1.069109,0.083640,0.003241,0.222164,-0.738364,1.530354,0.129897,-0.184668,-0.041412
3574063643.539041,-2.261085,-0.852436,-1.410802,0.099629,2.664465,0.343476,-2.161456,1.812029,-1.067326,0.083672,0.003243,0.222164,-0.738364,1.530354,0.129589,-0.184544,-0.041406
3574063643.549041,-2.259816,-0.852060,-1.409157,0.099654,2.664720,0.343613,-2.160162,1.812660,-1.065544,0.083704,0.003245,0.222164,-0.732238,1.533295,0.129283,-0.184419,-0.041399
3574063643.559041,-2.257013,-0.849981,-1.409728,0.099679,2.664976,0.343750,-2.157334,1.814995,-1.065977,0.083737,0.003248,0.223390,-0.731457,1.535393,0.130029,-0.184116,-0.041098
3574063643.569051,-2.255739,-0.849611,-1.408086,0.099704,2.665231,0.343888,-2.156035,1.815620,-1.064198,0.083769,0.003250,0.223390,-0.725754,1.538097,0.129726,-0.183988,-0.041091
3574063643.579041,-2.252952,-0.847528,-1.408629,0.099730,2.665487,0.344026,-2.153223,1.817959,-1.064603,0.083802,0.003252,0.224598,-0.724991,1.540187,0.130461,-0.183679,-0.040790
3574063643.589041,-2.251674,-0.847166,-1.406991,0.099755,2.665743,0.344163,-2.151920,1.818577,-1.062827,0.083834,0.003255,0.224598,-0.718469,1.543241,0.130161,-0.183540,-0.040783
3574063643.599039,-2.248877,-0.845076,-1.407507,0.099780,2.665999,0.344301,-2.149098,1.820922,-1.063206,0.083867,0.003257,0.225812,-0.717723,1.545324,0.130903,-0.183231,-0.040483
3574063643.609052,-2.247595,-0.844722,-1.405872,0.099805,2.666255,0.344439,-2.147790,1.821534,-1.061432,0.083900,0.003259,0.225812,-0.711879,1.548024,0.130607,-0.183087,-0.040475
3574063643.619042,-2.244811,-0.842644,-1.406363,0.099830,2.666512,0.344577,-2.144981,1.823867,-1.061785,0.083932,0.003262,0.227011,-0.711143,1.550089,0.131340,-0.182776,-0.040177
3574063643.629054,-2.243524,-0.842296,-1.404731,0.099855,2.666768,0.344716,-2.143669,1.824472,-1.060015,0.083965,0.003264,0.227011,-0.705141,1.552829,0.131047,-0.182629,-0.040169
3574063643.639042,-2.240749,-0.840222,-1.405196,0.099881,2.667025,0.344854,-2.140868,1.826803,-1.060342,0.083997,0.003266,0.228201,-0.704419,1.554882,0.131775,-0.182316,-0.039873
3574063643.649058,-2.239457,-0.839881,-1.403567,0.099906,2.667282,0.344992,-2.139552,1.827401,-1.058575,0.084030,0.003268,0.228201,-0.698633,1.557490,0.131484,-0.182165,-0.039864
3574063643.659043,-2.236697,-0.837798,-1.404011,0.099931,2.667539,0.345131,-2.136766,1.829741,-1.058881,0.084063,0.003271,0.229375,-0.691271,1.562502,0.132201,-0.181852,-0.039567
3574063643.669049,-2.233857,-0.835654,-1.404259,0.099956,2.667796,0.345269,-2.133901,1.832143,-1.058990,0.084095,0.003273,0.230606,-0.690719,1.564516,0.132972,-0.181569,-0.039277
3574063643.679043,-2.232554,-0.835326,-1.402635,0.099982,2.668054,0.345408,-2.132572,1.832728,-1.057227,0.084128,0.003275,0.230606,-0.690719,1.564516,0.132685,-0.181410,-0.039268
3574063643.689052,-2.231254,-0.834999,-1.401013,0.100007,2.668312,0.345547,-2.131247,1.833312,-1.055467,0.084161,0.003278,0.230606,-0.684381,1.567299,0.132401,-0.181250,-0.039259
3574063643.699042,-2.228484,-0.832922,-1.401423,0.100032,2.668569,0.345686,-2.128452,1.835648,-1.055737,0.084194,0.003280,0.231780,-0.678333,1.571657,0.133124,-0.180932,-0.038964
3574063643.709060,-2.225677,-0.830791,-1.401645,0.100057,2.668827,0.345825,-2.125619,1.838036,-1.055820,0.084227,0.003282,0.232978,-0.677789,1.573653,0.133871,-0.180643,-0.038676
3574063643.719044,-2.224365,-0.830477,-1.400028,0.100083,2.669086,0.345964,-2.124282,1.838609,-1.054065,0.084259,0.003285,0.232978,-0.671356,1.576408,0.133590,-0.180475,-0.038667
3574063643.729043,-2.221557,-0.828347,-1.400241,0.100108,2.669344,0.346103,-2.121449,1.840997,-1.054138,0.084292,0.003287,0.234172,-0.670815,1.578401,0.134337,-0.180183,-0.038379
3574063643.739044,-2.220241,-0.828040,-1.398628,0.100133,2.669603,0.346242,-2.120107,1.841563,-1.052385,0.084325,0.003289,0.234172,-0.670815,1.578401,0.134059,-0.180011,-0.038369
3574063643.749063,-2.218927,-0.827734,-1.397016,0.100159,2.669861,0.346382,-2.118768,1.842128,-1.050635,0.084358,0.003292,0.234172,-0.664569,1.581041,0.133784,-0.179839,-0.038359
3574063643.759044,-2.216194,-0.825655,-1.397390,0.100184,2.670120,0.346521,-2.116010,1.844465,-1.050869,0.084391,0.003294,0.235306,-0.657886,1.585571,0.134479,-0.179513,-0.038065
3574063643.769047,-2.213404,-0.823520,-1.397571,0.100209,2.670380,0.346661,-2.113194,1.846860,-1.050910,0.084424,0.003296,0.236479,-0.657365,1.587558,0.135213,-0.179216,-0.037777
3574063643.779045,-2.212078,-0.823226,-1.395965,0.100235,2.670639,0.346800,-2.111843,1.847413,-1.049165,0.084457,0.003299,0.236479,-0.650898,1.590221,0.134941,-0.179036,-0.037767
3574063643.789052,-2.209288,-0.821091,-1.396139,0.100260,2.670898,0.346940,-2.109028,1.849807,-1.049199,0.084490,0.003301,0.237649,-0.650379,1.592206,0.135674,-0.178736,-0.037479
3574063643.799044,-2.207958,-0.820805,-1.394537,0.100285,2.671158,0.347080,-2.107673,1.850353,-1.047457,0.084523,0.003303,0.237649,-0.644459,1.594612,0.135405,-0.178551,-0.037469
3574063643.809063,-2.205186,-0.818658,-1.394705,0.100311,2.671418,0.347220,-2.104875,1.852760,-1.047484,0.084556,0.003306,0.238801,-0.643947,1.596605,0.136124,-0.178249,-0.037179
3574063643.819046,-2.203851,-0.818378,-1.393107,0.100336,2.671678,0.347360,-2.103515,1.853300,-1.045746,0.084589,0.003308,0.238801,-0.637851,1.599050,0.135858,-0.178060,-0.037169
3574063643.829062,-2.201091,-0.816236,-1.393267,0.100362,2.671938,0.347500,-2.100729,1.855702,-1.045767,0.084622,0.003311,0.239940,-0.637339,1.601039,0.136568,-0.177754,-0.036879
3574063643.839046,-2.199752,-0.815963,-1.391673,0.100387,2.672199,0.347641,-2.099365,1.856235,-1.044033,0.084655,0.003313,0.239940,-0.637339,1.601039,0.136305,-0.177561,-0.036869
3574063643.849062,-2.198416,-0.815692,-1.390081,0.100412,2.672459,0.347781,-2.098003,1.856768,-1.042300,0.084688,0.003315,0.239940,-0.631118,1.603501,0.136043,-0.177369,-0.036859
3574063643.859047,-2.195734,-0.813594,-1.390397,0.100438,2.672720,0.347922,-2.095296,1.859126,-1.042476,0.084722,0.003318,0.241015,-0.623931,1.608075,0.136699,-0.177030,-0.036563
3574063643.869063,-2.192978,-0.811432,-1.390524,0.100463,2.672981,0.348062,-2.092515,1.861549,-1.042461,0.084755,0.003320,0.242143,-0.623446,1.610066,0.137406,-0.176721,-0.036272
3574063643.879046,-2.191631,-0.811174,-1.388938,0.100489,2.673242,0.348203,-2.091142,1.862068,-1.040735,0.084788,0.003322,0.242143,-0.623446,1.610066,0.137148,-0.176520,-0.036262
3574063643.889047,-2.190286,-0.810916,-1.387354,0.100514,2.673503,0.348344,-2.089772,1.862587,-1.039010,0.084821,0.003325,0.242143,-0.617309,1.612430,0.136892,-0.176318,-0.036251
3574063643.899046,-2.187613,-0.808799,-1.387636,0.100540,2.673765,0.348485,-2.087073,1.864965,-1.039151,0.084854,0.003327,0.243204,-0.616697,1.614450,0.137542,-0.175977,-0.035954
3574063643.909055,-2.186264,-0.808549,-1.386057,0.100565,2.674027,0.348626,-2.085699,1.865478,-1.037431,0.084888,0.003329,0.243204,-0.610545,1.616786,0.137289,-0.175772,-0.035944
3574063643.919047,-2.183600,-0.806421,-1.386317,0.100591,2.674289,0.348767,-2.083009,1.867867,-1.037550,0.084921,0.003332,0.244255,-0.609951,1.618806,0.137932,-0.175473,-0.035647
3574063643.929065,-2.182247,-0.806177,-1.384741,0.100616,2.674551,0.348908,-2.081631,1.868373,-1.035833,0.084954,0.003334,0.244255,-0.604025,1.621026,0.137682,-0.175306,-0.035635
3574063643.939048,-2.179599,-0.804032,-1.384980,0.100642,2.674813,0.349050,-2.078958,1.870781,-1.035931,0.084988,0.003337,0.245290,-0.603450,1.623052,0.138313,-0.175050,-0.035337
3574063643.949055,-2.178243,-0.803794,-1.383408,0.100667,2.675075,0.349191,-2.077576,1.871282,-1.034217,0.085021,0.003339,0.245290,-0.597253,1.625342,0.138065,-0.174923,-0.035326
3574063643.959050,-2.175603,-0.801640,-1.383624,0.100693,2.675338,0.349333,-2.074910,1.873698,-1.034291,0.085055,0.003341,0.246316,-0.596694,1.627366,0.138690,-0.174691,-0.035027
3574063643.969059,-2.174243,-0.801407,-1.382054,0.100718,2.675601,0.349474,-2.073524,1.874193,-1.032580,0.085088,0.003344,0.246316,-0.590009,1.629801,0.138446,-0.174657,-0.035016
3574063643.979048,-2.171596,-0.799240,-1.382242,0.100744,2.675864,0.349616,-2.070852,1.876624,-1.032626,0.085121,0.003346,0.247343,-0.583590,1.633938,0.139075,-0.174498,-0.034716
3574063643.989056,-2.168898,-0.797011,-1.382247,0.100770,2.676127,0.349758,-2.068129,1.879116,-1.032489,0.085155,0.003349,0.248406,-0.583199,1.635940,0.139739,-0.174387,-0.034421
3574063643.999046,-2.167528,-0.796788,-1.380679,0.100795,2.676390,0.349900,-2.066733,1.879602,-1.030780,0.085188,0.003351,0.248406,-0.583199,1.635940,0.139498,-0.174363,-0.034409
3574063644.009065,-2.166160,-0.796565,-1.379112,0.100821,2.676654,0.350042,-2.065339,1.880089,-1.029070,0.085222,0.003353,0.248406,-0.576722,1.638234,0.139258,-0.174364,-0.034397
3574063644.019050,-2.163536,-0.794367,-1.379271,0.100846,2.676918,0.350184,-2.062690,1.882550,-1.029087,0.085255,0.003356,0.249409,-0.569496,1.642613,0.139869,-0.174244,-0.034094
3574063644.029065,-2.160836,-0.792118,-1.379245,0.100872,2.677182,0.350327,-2.059964,1.885063,-1.028918,0.085289,0.003358,0.250468,-0.569122,1.644622,0.140533,-0.174171,-0.033797
3574063644.039049,-2.159458,-0.791905,-1.377678,0.100898,2.677446,0.350469,-2.058560,1.885541,-1.027209,0.085323,0.003361,0.250468,-0.563097,1.646695,0.140296,-0.174199,-0.033784
3574063644.049048,-2.156777,-0.789636,-1.377646,0.100923,2.677710,0.350611,-2.055853,1.888074,-1.027035,0.085356,0.003363,0.251508,-0.562729,1.648717,0.140945,-0.174141,-0.033484
3574063644.059051,-2.155394,-0.789426,-1.376080,0.100949,2.677974,0.350754,-2.054445,1.888548,-1.025326,0.085390,0.003365,0.251508,-0.562729,1.648717,0.140711,-0.174208,-0.033470
3574063644.069053,-2.154014,-0.789217,-1.374513,0.100975,2.678239,0.350897,-2.053039,1.889023,-1.023616,0.085424,0.003368,0.251508,-0.556467,1.650842,0.140478,-0.174287,-0.033456
3574063644.079050,-2.151415,-0.786981,-1.374638,0.101000,2.678504,0.351040,-2.050415,1.891523,-1.023598,0.085457,0.003370,0.252481,-0.549428,1.655083,0.141069,-0.174250,-0.033148
3574063644.089061,-2.148746,-0.784688,-1.374576,0.101026,2.678769,0.351183,-2.047720,1.894081,-1.023394,0.085491,0.003373,0.253506,-0.549076,1.657115,0.141708,-0.174242,-0.032845
3574063644.099050,-2.147356,-0.784486,-1.373008,0.101052,2.679034,0.351326,-2.046304,1.894548,-1.021683,0.085525,0.003375,0.253506,-0.549076,1.657115,0.141478,-0.174312,-0.032830
3574063644.109059,-2.145968,-0.784284,-1.371440,0.101077,2.679300,0.351469,-2.044891,1.895016,-1.019971,0.085558,0.003378,0.253506,-0.542787,1.659186,0.141249,-0.174381,-0.032814
3574063644.119052,-2.143382,-0.782027,-1.371538,0.101103,2.679565,0.351612,-2.042279,1.897538,-1.019926,0.085592,0.003380,0.254463,-0.542301,1.661250,0.141830,-0.174338,-0.032504
3574063644.129058,-2.141990,-0.781829,-1.369970,0.101129,2.679831,0.351755,-2.040861,1.898002,-1.018214,0.085626,0.003382,0.254463,-0.535979,1.663300,0.141604,-0.174403,-0.032488
3574063644.139051,-2.139412,-0.779551,-1.370051,0.101155,2.680097,0.351899,-2.038257,1.900547,-1.018152,0.085660,0.003385,0.255412,-0.535505,1.665375,0.142178,-0.174358,-0.032175
3574063644.149065,-2.138017,-0.779356,-1.368482,0.101180,2.680363,0.352043,-2.036836,1.901007,-1.016440,0.085694,0.003387,0.255412,-0.528870,1.667494,0.141955,-0.174419,-0.032158
3574063644.159053,-2.135437,-0.777073,-1.368543,0.101206,2.680630,0.352186,-2.034231,1.903557,-1.016357,0.085728,0.003390,0.256358,-0.522222,1.671511,0.142530,-0.174371,-0.031845
3574063644.169071,-2.132798,-0.774740,-1.368428,0.101232,2.680896,0.352330,-2.031566,1.906157,-1.016098,0.085762,0.003392,0.257347,-0.521895,1.673561,0.143146,-0.174350,-0.031536
3574063644.179052,-2.131393,-0.774553,-1.366859,0.101258,2.681163,0.352474,-2.030135,1.906610,-1.014385,0.085795,0.003395,0.257347,-0.521895,1.673561,0.142925,-0.174402,-0.031518
3574063644.189063,-2.129991,-0.774367,-1.365289,0.101284,2.681430,0.352618,-2.028707,1.907063,-1.012672,0.085829,0.003397,0.257347,-0.514804,1.675756,0.142706,-0.174453,-0.031500
3574063644.199054,-2.127413,-0.772068,-1.365339,0.101309,2.681697,0.352762,-2.026104,1.909629,-1.012577,0.085863,0.003400,0.258286,-0.514339,1.677838,0.143279,-0.174396,-0.031184
3574063644.209063,-2.126007,-0.771886,-1.363769,0.101335,2.681965,0.352906,-2.024672,1.910079,-1.010863,0.085897,0.003402,0.258286,-0.507872,1.679807,0.143062,-0.174442,-0.031165
3574063644.219054,-2.123435,-0.769575,-1.363803,0.101361,2.682232,0.353051,-2.022074,1.912657,-1.010753,0.085931,0.003404,0.259218,-0.507415,1.681894,0.143630,-0.174382,-0.030848
3574063644.229051,-2.122026,-0.769397,-1.362234,0.101387,2.682500,0.353195,-2.020639,1.913102,-1.009039,0.085966,0.003407,0.259218,-0.500852,1.683860,0.143416,-0.174424,-0.030828
3574063644.239054,-2.119457,-0.767081,-1.362255,0.101413,2.682768,0.353340,-2.018044,1.915687,-1.008915,0.086000,0.003409,0.260144,-0.500400,1.685948,0.143982,-0.174360,-0.030510
3574063644.249073,-2.118044,-0.766907,-1.360685,0.101439,2.683036,0.353484,-2.016605,1.916128,-1.007201,0.086034,0.003412,0.260144,-0.493595,1.687952,0.143770,-0.174397,-0.030490
3574063644.259055,-2.115471,-0.764585,-1.360697,0.101465,2.683304,0.353629,-2.014006,1.918719,-1.007068,0.086068,0.003414,0.261071,-0.486356,1.692009,0.144338,-0.174328,-0.030171
3574063644.269067,-2.112824,-0.762221,-1.360534,0.101491,2.683573,0.353774,-2.011333,1.921352,-1.006760,0.086102,0.003417,0.262052,-0.486040,1.694074,0.144958,-0.174285,-0.029856
3574063644.279054,-2.111401,-0.762056,-1.358964,0.101516,2.683841,0.353919,-2.009885,1.921785,-1.005046,0.086136,0.003419,0.262052,-0.486040,1.694074,0.144749,-0.174313,-0.029836
3574063644.289073,-2.109980,-0.761891,-1.357395,0.101542,2.684110,0.354064,-2.008438,1.922219,-1.003331,0.086170,0.003422,0.262052,-0.479361,1.695976,0.144541,-0.174340,-0.029815
3574063644.299055,-2.107411,-0.759566,-1.357402,0.101568,2.684379,0.354209,-2.005842,1.924813,-1.003193,0.086205,0.003424,0.262970,-0.472193,1.699947,0.145106,-0.174260,-0.029494
3574063644.309055,-2.104769,-0.757201,-1.357236,0.101594,2.684648,0.354354,-2.003175,1.927447,-1.002882,0.086239,0.003427,0.263940,-0.471867,1.702016,0.145720,-0.174205,-0.029178
3574063644.319055,-2.103339,-0.757044,-1.355667,0.101620,2.684918,0.354500,-2.001719,1.927873,-1.001167,0.086273,0.003429,0.263940,-0.471867,1.702016,0.145516,-0.174222,-0.029157
3574063644.329061,-2.101911,-0.756888,-1.354098,0.101646,2.685187,0.354645,-2.000265,1.928300,-0.999453,0.086307,0.003432,0.263940,-0.465079,1.703883,0.145313,-0.174240,-0.029135
3574063644.339055,-2.099345,-0.754564,-1.354103,0.101672,2.685457,0.354791,-1.997673,1.930893,-0.999312,0.086342,0.003434,0.264849,-0.464607,1.705978,0.145874,-0.174148,-0.028813
3574063644.349065,-2.097914,-0.754412,-1.352535,0.101698,2.685727,0.354937,-1.996215,1.931316,-0.997598,0.086376,0.003437,0.264849,-0.457636,1.707861,0.145673,-0.174160,-0.028790
3574063644.359057,-2.095343,-0.752092,-1.352529,0.101724,2.685998,0.355083,-1.993619,1.933906,-0.997447,0.086411,0.003439,0.265759,-0.450021,1.711844,0.146237,-0.174063,-0.028469
3574063644.369056,-2.092689,-0.749738,-1.352352,0.101750,2.686268,0.355229,-1.990939,1.936530,-0.997123,0.086445,0.003442,0.266730,-0.449680,1.713906,0.146859,-0.173989,-0.028152
3574063644.379057,-2.091248,-0.749595,-1.350785,0.101776,2.686539,0.355375,-1.989472,1.936944,-0.995410,0.086479,0.003444,0.266730,-0.449680,1.713906,0.146661,-0.173992,-0.028130
3574063644.389070,-2.089808,-0.749452,-1.349218,0.101802,2.686809,0.355521,-1.988006,1.937357,-0.993697,0.086514,0.003447,0.266730,-0.442663,1.715732,0.146465,-0.173995,-0.028107
3574063644.399057,-2.087227,-0.747141,-1.349213,0.101828,2.687080,0.355667,-1.985399,1.939939,-0.993546,0.086548,0.003449,0.267642,-0.442174,1.717817,0.147036,-0.173884,-0.027785
3574063644.409056,-2.085784,-0.747003,-1.347647,0.101854,2.687352,0.355814,-1.983929,1.940348,-0.991833,0.086583,0.003452,0.267642,-0.435511,1.719518,0.146842,-0.173881,-0.027761
3574063644.419057,-2.083208,-0.744702,-1.347635,0.101880,2.687623,0.355960,-1.981328,1.942921,-0.991675,0.086617,0.003454,0.268545,-0.435018,1.721595,0.147408,-0.173764,-0.027440
3574063644.429072,-2.081761,-0.744568,-1.346070,0.101906,2.687894,0.356107,-1.979855,1.943327,-0.989963,0.086652,0.003457,0.268545,-0.427665,1.723436,0.147216,-0.173757,-0.027416
3574063644.439056,-2.079173,-0.742274,-1.346052,0.101933,2.688166,0.356253,-1.977241,1.945893,-0.989798,0.086686,0.003459,0.269457,-0.420132,1.727234,0.147792,-0.173634,-0.027096
3574063644.449068,-2.076508,-0.739949,-1.345865,0.101959,2.688438,0.356400,-1.974549,1.948489,-0.989465,0.086721,0.003462,0.270425,-0.419763,1.729279,0.148420,-0.173534,-0.026781
3574063644.459059,-2.075050,-0.739825,-1.344302,0.101985,2.688710,0.356547,-1.973066,1.948886,-0.987755,0.086756,0.003464,0.270425,-0.419763,1.729279,0.148231,-0.173517,-0.026757
3574063644.469071,-2.073595,-0.739700,-1.342739,0.102011,2.688983,0.356694,-1.971584,1.949283,-0.986044,0.086790,0.003467,0.270425,-0.412658,1.730988,0.148044,-0.173499,-0.026733
3574063644.479057,-2.071003,-0.737420,-1.342724,0.102037,2.689255,0.356842,-1.968966,1.951835,-0.985882,0.086825,0.003469,0.271333,-0.405336,1.734657,0.148620,-0.173362,-0.026413
3574063644.489058,-2.068342,-0.735111,-1.342540,0.102063,2.689528,0.356989,-1.966278,1.954417,-0.985551,0.086860,0.003472,0.272292,-0.404949,1.736693,0.149244,-0.173249,-0.026098
3574063644.499060,-2.066876,-0.734996,-1.340979,0.102089,2.689801,0.357136,-1.964787,1.954805,-0.983843,0.086894,0.003474,0.272292,-0.404949,1.736693,0.149060,-0.173221,-0.026074
3574063644.509067,-2.065413,-0.734881,-1.339419,0.102116,2.690074,0.357284,-1.963297,1.955193,-0.982135,0.086929,0.003477,0.272292,-0.397381,1.738441,0.148876,-0.173194,-0.026049
3574063644.519059,-2.062813,-0.732626,-1.339405,0.102142,2.690347,0.357431,-1.960671,1.957721,-0.981974,0.086964,0.003479,0.273199,-0.396845,1.740488,0.149457,-0.173042,-0.025731
