Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat
3574066970.109197,-0.942073,-8.972521,-4.218675,0.379414,9.899357,3.955379,-0.562660,0.926835,-0.263296,0.987814,0.000289,-0.009298,-0.010241,-0.046329,-0.005398,-0.013964,-0.007450
3574066970.119195,-0.942128,-8.972703,-4.218674,0.379414,9.899380,3.955390,-0.562714,0.926678,-0.263285,0.987817,0.000289,-0.009298,-0.010238,-0.046330,-0.005398,-0.013964,-0.007449
3574066970.129197,-0.942181,-8.972844,-4.218597,0.379414,9.899404,3.955401,-0.562766,0.926560,-0.263196,0.987820,0.000289,-0.009297,-0.010244,-0.046261,-0.005399,-0.013966,-0.007438
3574066970.139195,-0.942235,-8.973025,-4.218596,0.379415,9.899427,3.955412,-0.562820,0.926402,-0.263185,0.987823,0.000289,-0.009297,-0.010238,-0.046262,-0.005399,-0.013966,-0.007437
3574066970.149197,-0.942289,-8.973170,-4.218520,0.379415,9.899451,3.955423,-0.562874,0.926281,-0.263097,0.987826,0.000289,-0.009297,-0.010245,-0.046195,-0.005401,-0.013968,-0.007426
3574066970.159195,-0.942344,-8.973352,-4.218520,0.379415,9.899474,3.955434,-0.562928,0.926123,-0.263086,0.987828,0.000289,-0.009297,-0.010239,-0.046197,-0.005400,-0.013968,-0.007425
3574066970.169197,-0.942399,-8.973502,-4.218445,0.379415,9.899498,3.955445,-0.562984,0.925996,-0.263000,0.987831,0.000289,-0.009298,-0.010250,-0.046134,-0.005403,-0.013970,-0.007415
3574066970.179196,-0.942453,-8.973683,-4.218444,0.379416,9.899521,3.955456,-0.563038,0.925839,-0.262988,0.987834,0.000289,-0.009298,-0.010247,-0.046134,-0.005403,-0.013970,-0.007414
3574066970.189198,-0.942506,-8.973838,-4.218370,0.379416,9.899545,3.955467,-0.563090,0.925707,-0.262903,0.987837,0.000289,-0.009297,-0.010261,-0.046074,-0.005403,-0.013973,-0.007404
3574066970.199193,-0.942560,-8.974019,-4.218370,0.379416,9.899568,3.955478,-0.563144,0.925549,-0.262891,0.987840,0.000289,-0.009297,-0.010253,-0.046075,-0.005403,-0.013973,-0.007403
3574066970.209198,-0.942616,-8.974175,-4.218298,0.379416,9.899592,3.955489,-0.563200,0.925417,-0.262808,0.987843,0.000289,-0.009298,-0.010266,-0.046017,-0.005406,-0.013976,-0.007394
3574066970.219197,-0.942671,-8.974356,-4.218296,0.379417,9.899615,3.955500,-0.563254,0.925259,-0.262796,0.987846,0.000289,-0.009298,-0.010262,-0.046017,-0.005405,-0.013977,-0.007393
3574066970.229197,-0.942725,-8.974513,-4.218223,0.379417,9.899639,3.955511,-0.563308,0.925125,-0.262712,0.987849,0.000289,-0.009298,-0.010277,-0.045958,-0.005407,-0.013980,-0.007383
3574066970.239197,-0.942780,-8.974695,-4.218222,0.379417,9.899662,3.955522,-0.563362,0.924968,-0.262699,0.987852,0.000289,-0.009298,-0.010272,-0.045959,-0.005407,-0.013980,-0.007382
3574066970.249200,-0.942834,-8.974855,-4.218151,0.379417,9.899686,3.955533,-0.563417,0.924831,-0.262618,0.987854,0.000289,-0.009299,-0.010287,-0.045904,-0.005408,-0.013984,-0.007373
3574066970.259197,-0.942888,-8.975036,-4.218150,0.379418,9.899709,3.955544,-0.563471,0.924673,-0.262606,0.987857,0.000289,-0.009299,-0.010284,-0.045904,-0.005408,-0.013984,-0.007372
3574066970.269199,-0.942941,-8.975194,-4.218080,0.379418,9.899733,3.955555,-0.563523,0.924538,-0.262524,0.987860,0.000289,-0.009297,-0.010299,-0.045848,-0.005408,-0.013987,-0.007362
3574066970.279199,-0.942995,-8.975375,-4.218078,0.379418,9.899756,3.955567,-0.563577,0.924381,-0.262512,0.987863,0.000289,-0.009297,-0.010292,-0.045850,-0.005408,-0.013987,-0.007362
3574066970.289199,-0.943050,-8.975540,-4.218008,0.379418,9.899780,3.955578,-0.563631,0.924240,-0.262431,0.987866,0.000289,-0.009297,-0.010310,-0.045796,-0.005409,-0.013991,-0.007352
3574066970.299198,-0.943104,-8.975721,-4.218007,0.379419,9.899803,3.955589,-0.563686,0.924082,-0.262418,0.987869,0.000289,-0.009297,-0.010305,-0.045797,-0.005409,-0.013991,-0.007352
3574066970.309200,-0.943159,-8.975882,-4.217936,0.379419,9.899827,3.955600,-0.563740,0.923945,-0.262336,0.987872,0.000288,-0.009298,-0.010321,-0.045742,-0.005411,-0.013995,-0.007342
3574066970.319199,-0.943213,-8.976063,-4.217934,0.379419,9.899850,3.955611,-0.563794,0.923787,-0.262324,0.987875,0.000288,-0.009298,-0.010314,-0.045744,-0.005410,-0.013995,-0.007341
3574066970.329201,-0.943270,-8.976220,-4.217863,0.379419,9.899873,3.955622,-0.563851,0.923653,-0.262242,0.987878,0.000288,-0.009300,-0.010328,-0.045687,-0.005413,-0.013998,-0.007332
3574066970.339199,-0.943324,-8.976401,-4.217862,0.379419,9.899897,3.955633,-0.563905,0.923496,-0.262229,0.987880,0.000288,-0.009300,-0.010324,-0.045688,-0.005413,-0.013998,-0.007331
3574066970.349200,-0.943380,-8.976559,-4.217792,0.379420,9.899920,3.955644,-0.563960,0.923361,-0.262148,0.987883,0.000288,-0.009300,-0.010337,-0.045632,-0.005415,-0.014002,-0.007321
3574066970.359199,-0.943434,-8.976740,-4.217790,0.379420,9.899944,3.955655,-0.564014,0.923204,-0.262135,0.987886,0.000288,-0.009300,-0.010333,-0.045633,-0.005415,-0.014002,-0.007320
3574066970.369202,-0.943488,-8.976898,-4.217719,0.379420,9.899967,3.955666,-0.564068,0.923069,-0.262053,0.987889,0.000288,-0.009300,-0.010347,-0.045577,-0.005416,-0.014005,-0.007311
3574066970.379200,-0.943543,-8.977079,-4.217717,0.379420,9.899991,3.955677,-0.564122,0.922912,-0.262040,0.987892,0.000288,-0.009300,-0.010338,-0.045579,-0.005415,-0.014005,-0.007310
3574066970.389202,-0.943601,-8.977238,-4.217647,0.379421,9.900014,3.955688,-0.564181,0.922776,-0.261959,0.987895,0.000288,-0.009304,-0.010353,-0.045523,-0.005420,-0.014009,-0.007300
3574066970.399200,-0.943656,-8.977419,-4.217645,0.379421,9.900038,3.955699,-0.564235,0.922618,-0.261946,0.987898,0.000288,-0.009304,-0.010352,-0.045523,-0.005419,-0.014009,-0.007299
3574066970.409201,-0.943710,-8.977575,-4.217574,0.379421,9.900061,3.955710,-0.564289,0.922486,-0.261864,0.987901,0.000288,-0.009303,-0.010365,-0.045467,-0.005420,-0.014012,-0.007290
3574066970.419202,-0.943764,-8.977756,-4.217572,0.379421,9.900084,3.955721,-0.564343,0.922328,-0.261851,0.987903,0.000288,-0.009303,-0.010362,-0.045467,-0.005420,-0.014012,-0.007289
3574066970.429203,-0.943816,-8.977911,-4.217500,0.379422,9.900108,3.955732,-0.564394,0.922196,-0.261768,0.987906,0.000288,-0.009301,-0.010374,-0.045409,-0.005420,-0.014015,-0.007279
3574066970.439202,-0.943870,-8.978092,-4.217497,0.379422,9.900131,3.955743,-0.564449,0.922039,-0.261754,0.987909,0.000288,-0.009301,-0.010369,-0.045411,-0.005419,-0.014015,-0.007278
3574066970.449204,-0.943924,-8.978247,-4.217425,0.379422,9.900155,3.955754,-0.564501,0.921908,-0.261671,0.987912,0.000288,-0.009300,-0.010381,-0.045352,-0.005420,-0.014018,-0.007268
3574066970.459200,-0.943978,-8.978428,-4.217422,0.379422,9.900178,3.955765,-0.564556,0.921751,-0.261657,0.987915,0.000288,-0.009300,-0.010381,-0.045352,-0.005419,-0.014018,-0.007267
3574066970.469203,-0.944026,-8.978577,-4.217351,0.379423,9.900202,3.955776,-0.564603,0.921625,-0.261575,0.987918,0.000288,-0.009295,-0.010389,-0.045293,-0.005416,-0.014020,-0.007257
3574066970.479202,-0.944080,-8.978757,-4.217349,0.379423,9.900225,3.955787,-0.564658,0.921468,-0.261561,0.987921,0.000288,-0.009295,-0.010381,-0.045294,-0.005416,-0.014020,-0.007256
3574066970.489204,-0.944132,-8.978905,-4.217277,0.379423,9.900248,3.955798,-0.564708,0.921343,-0.261479,0.987924,0.000288,-0.009292,-0.010388,-0.045234,-0.005415,-0.014022,-0.007245
3574066970.499203,-0.944186,-8.979086,-4.217274,0.379423,9.900272,3.955809,-0.564763,0.921186,-0.261465,0.987927,0.000288,-0.009292,-0.010385,-0.045235,-0.005414,-0.014022,-0.007244
3574066970.509205,-0.944236,-8.979235,-4.217203,0.379424,9.900295,3.955820,-0.564812,0.921061,-0.261383,0.987929,0.000288,-0.009289,-0.010392,-0.045175,-0.005413,-0.014024,-0.007234
3574066970.519203,-0.944290,-8.979415,-4.217200,0.379424,9.900319,3.955831,-0.564866,0.920903,-0.261369,0.987932,0.000288,-0.009289,-0.010385,-0.045177,-0.005412,-0.014024,-0.007233
3574066970.529203,-0.944343,-8.979561,-4.217131,0.379424,9.900342,3.955842,-0.564919,0.920781,-0.261289,0.987935,0.000288,-0.009287,-0.010390,-0.045117,-0.005412,-0.014025,-0.007223
3574066970.539204,-0.944397,-8.979741,-4.217128,0.379424,9.900365,3.955853,-0.564973,0.920624,-0.261275,0.987938,0.000288,-0.009287,-0.010391,-0.045117,-0.005412,-0.014025,-0.007222
3574066970.549205,-0.944443,-8.979883,-4.217059,0.379425,9.900389,3.955864,-0.565019,0.920506,-0.261195,0.987941,0.000288,-0.009281,-0.010393,-0.045055,-0.005407,-0.014026,-0.007212
3574066970.559202,-0.944498,-8.980063,-4.217056,0.379425,9.900412,3.955875,-0.565073,0.920349,-0.261180,0.987944,0.000288,-0.009281,-0.010392,-0.045056,-0.005407,-0.014026,-0.007211
3574066970.569205,-0.944540,-8.980204,-4.216988,0.379425,9.900436,3.955886,-0.565115,0.920232,-0.261102,0.987947,0.000288,-0.009271,-0.010392,-0.044995,-0.005400,-0.014026,-0.007200
3574066970.579205,-0.944594,-8.980384,-4.216985,0.379425,9.900459,3.955897,-0.565169,0.920075,-0.261088,0.987950,0.000288,-0.009271,-0.010387,-0.044996,-0.005400,-0.014027,-0.007199
3574066970.589205,-0.944638,-8.980523,-4.216916,0.379426,9.900482,3.955908,-0.565212,0.919959,-0.261008,0.987952,0.000288,-0.009263,-0.010387,-0.044934,-0.005393,-0.014027,-0.007189
3574066970.599205,-0.944692,-8.980704,-4.216913,0.379426,9.900506,3.955919,-0.565266,0.919802,-0.260993,0.987955,0.000288,-0.009263,-0.010382,-0.044935,-0.005393,-0.014027,-0.007188
3574066970.609206,-0.944736,-8.980839,-4.216846,0.379426,9.900529,3.955930,-0.565310,0.919691,-0.260916,0.987958,0.000288,-0.009255,-0.010379,-0.044873,-0.005387,-0.014026,-0.007177
3574066970.619204,-0.944790,-8.981019,-4.216843,0.379426,9.900553,3.955941,-0.565364,0.919534,-0.260901,0.987961,0.000288,-0.009255,-0.010374,-0.044874,-0.005387,-0.014026,-0.007176
3574066970.629207,-0.944835,-8.981153,-4.216775,0.379427,9.900576,3.955952,-0.565408,0.919423,-0.260822,0.987964,0.000288,-0.009247,-0.010370,-0.044811,-0.005382,-0.014026,-0.007166
3574066970.639206,-0.944889,-8.981333,-4.216771,0.379427,9.900599,3.955963,-0.565462,0.919266,-0.260808,0.987967,0.000287,-0.009247,-0.010367,-0.044812,-0.005381,-0.014026,-0.007165
3574066970.649206,-0.944933,-8.981468,-4.216704,0.379427,9.900623,3.955974,-0.565506,0.919155,-0.260729,0.987970,0.000287,-0.009239,-0.010363,-0.044749,-0.005375,-0.014025,-0.007154
3574066970.659204,-0.944987,-8.981648,-4.216700,0.379427,9.900646,3.955985,-0.565559,0.918998,-0.260715,0.987973,0.000287,-0.009239,-0.010361,-0.044750,-0.005375,-0.014025,-0.007153
3574066970.669208,-0.945028,-8.981780,-4.216631,0.379427,9.900669,3.955996,-0.565601,0.918889,-0.260634,0.987975,0.000287,-0.009229,-0.010356,-0.044685,-0.005368,-0.014025,-0.007142
3574066970.679205,-0.945082,-8.981960,-4.216627,0.379428,9.900693,3.956008,-0.565654,0.918733,-0.260620,0.987978,0.000287,-0.009229,-0.010351,-0.044687,-0.005367,-0.014025,-0.007141
3574066970.689208,-0.945125,-8.982093,-4.216559,0.379428,9.900716,3.956019,-0.565697,0.918624,-0.260540,0.987981,0.000287,-0.009220,-0.010346,-0.044623,-0.005361,-0.014024,-0.007130
3574066970.699207,-0.945179,-8.982272,-4.216555,0.379428,9.900739,3.956030,-0.565750,0.918467,-0.260525,0.987984,0.000287,-0.009220,-0.010343,-0.044623,-0.005360,-0.014024,-0.007129
3574066970.709208,-0.945220,-8.982406,-4.216485,0.379428,9.900763,3.956041,-0.565792,0.918357,-0.260444,0.987987,0.000287,-0.009210,-0.010339,-0.044559,-0.005353,-0.014024,-0.007119
3574066970.719206,-0.945274,-8.982586,-4.216481,0.379429,9.900786,3.956052,-0.565846,0.918201,-0.260429,0.987990,0.000287,-0.009210,-0.010332,-0.044561,-0.005353,-0.014024,-0.007118
3574066970.729208,-0.945320,-8.982714,-4.216409,0.379429,9.900810,3.956063,-0.565891,0.918096,-0.260347,0.987993,0.000287,-0.009204,-0.010326,-0.044493,-0.005349,-0.014022,-0.007106
3574066970.739207,-0.945373,-8.982894,-4.216405,0.379429,9.900833,3.956074,-0.565944,0.917939,-0.260332,0.987996,0.000287,-0.009204,-0.010321,-0.044494,-0.005348,-0.014023,-0.007105
3574066970.749209,-0.945419,-8.983021,-4.216332,0.379429,9.900856,3.956085,-0.565990,0.917835,-0.260248,0.987998,0.000287,-0.009197,-0.010315,-0.044425,-0.005344,-0.014021,-0.007094
3574066970.759206,-0.945473,-8.983201,-4.216328,0.379430,9.900880,3.956095,-0.566043,0.917679,-0.260232,0.988001,0.000287,-0.009197,-0.010312,-0.044426,-0.005344,-0.014022,-0.007093
3574066970.769209,-0.945517,-8.983330,-4.216255,0.379430,9.900903,3.956106,-0.566087,0.917573,-0.260148,0.988004,0.000287,-0.009190,-0.010308,-0.044358,-0.005339,-0.014021,-0.007081
3574066970.779208,-0.945571,-8.983510,-4.216250,0.379430,9.900926,3.956117,-0.566141,0.917416,-0.260133,0.988007,0.000287,-0.009190,-0.010299,-0.044360,-0.005339,-0.014021,-0.007080
3574066970.789210,-0.945619,-8.983639,-4.216173,0.379430,9.900950,3.956128,-0.566189,0.917310,-0.260044,0.988010,0.000287,-0.009186,-0.010297,-0.044289,-0.005337,-0.014020,-0.007068
3574066970.799208,-0.945673,-8.983819,-4.216168,0.379431,9.900973,3.956139,-0.566242,0.917154,-0.260029,0.988013,0.000287,-0.009186,-0.010292,-0.044290,-0.005337,-0.014021,-0.007067
3574066970.809210,-0.945722,-8.983945,-4.216089,0.379431,9.900996,3.956150,-0.566291,0.917051,-0.259939,0.988016,0.000287,-0.009182,-0.010288,-0.044217,-0.005336,-0.014020,-0.007055
3574066970.819209,-0.945776,-8.984125,-4.216084,0.379431,9.901020,3.956161,-0.566345,0.916895,-0.259923,0.988019,0.000287,-0.009182,-0.010283,-0.044218,-0.005335,-0.014020,-0.007054
3574066970.829210,-0.945825,-8.984251,-4.216001,0.379431,9.901043,3.956172,-0.566394,0.916792,-0.259829,0.988021,0.000287,-0.009179,-0.010281,-0.044142,-0.005334,-0.014019,-0.007041
3574066970.839210,-0.945879,-8.984430,-4.215996,0.379432,9.901066,3.956183,-0.566447,0.916636,-0.259813,0.988024,0.000287,-0.009179,-0.010276,-0.044143,-0.005334,-0.014020,-0.007040
3574066970.849212,-0.945929,-8.984561,-4.215909,0.379432,9.901090,3.956194,-0.566497,0.916529,-0.259715,0.988027,0.000287,-0.009176,-0.010278,-0.044067,-0.005333,-0.014020,-0.007027
3574066970.859209,-0.945982,-8.984740,-4.215904,0.379432,9.901113,3.956205,-0.566550,0.916373,-0.259699,0.988030,0.000287,-0.009176,-0.010274,-0.044068,-0.005333,-0.014020,-0.007026
3574066970.869211,-0.946032,-8.984866,-4.215812,0.379432,9.901136,3.956216,-0.566600,0.916270,-0.259596,0.988033,0.000287,-0.009173,-0.010275,-0.043987,-0.005333,-0.014021,-0.007012
3574066970.879210,-0.946086,-8.985045,-4.215807,0.379433,9.901160,3.956227,-0.566653,0.916114,-0.259580,0.988036,0.000287,-0.009173,-0.010269,-0.043988,-0.005332,-0.014021,-0.007011
3574066970.889211,-0.946137,-8.985174,-4.215713,0.379433,9.901183,3.956238,-0.566705,0.916008,-0.259474,0.988039,0.000287,-0.009172,-0.010274,-0.043906,-0.005333,-0.014022,-0.006998
3574066970.899210,-0.946191,-8.985354,-4.215708,0.379433,9.901206,3.956249,-0.566758,0.915853,-0.259458,0.988041,0.000287,-0.009172,-0.010270,-0.043907,-0.005333,-0.014022,-0.006996
3574066970.909213,-0.946241,-8.985482,-4.215608,0.379433,9.901229,3.956260,-0.566807,0.915748,-0.259348,0.988044,0.000287,-0.009169,-0.010276,-0.043821,-0.005332,-0.014024,-0.006982
3574066970.919210,-0.946294,-8.985661,-4.215603,0.379433,9.901253,3.956271,-0.566861,0.915592,-0.259332,0.988047,0.000287,-0.009169,-0.010271,-0.043823,-0.005332,-0.014024,-0.006981
3574066970.929214,-0.946345,-8.985787,-4.215500,0.379434,9.901276,3.956282,-0.566911,0.915489,-0.259218,0.988050,0.000287,-0.009166,-0.010277,-0.043734,-0.005332,-0.014025,-0.006966
3574066970.939211,-0.946398,-8.985966,-4.215495,0.379434,9.901299,3.956293,-0.566964,0.915333,-0.259202,0.988053,0.000287,-0.009166,-0.010273,-0.043736,-0.005332,-0.014025,-0.006965
3574066970.949214,-0.946449,-8.986095,-4.215389,0.379434,9.901323,3.956304,-0.567015,0.915228,-0.259085,0.988056,0.000287,-0.009164,-0.010282,-0.043647,-0.005332,-0.014027,-0.006950
3574066970.959211,-0.946502,-8.986274,-4.215383,0.379434,9.901346,3.956315,-0.567068,0.915072,-0.259068,0.988059,0.000287,-0.009164,-0.010279,-0.043647,-0.005331,-0.014028,-0.006949
3574066970.969214,-0.946551,-8.986398,-4.215274,0.379435,9.901369,3.956326,-0.567116,0.914971,-0.258948,0.988062,0.000286,-0.009159,-0.010287,-0.043554,-0.005330,-0.014029,-0.006933
3574066970.979210,-0.946604,-8.986577,-4.215268,0.379435,9.901393,3.956337,-0.567169,0.914815,-0.258931,0.988064,0.000286,-0.009159,-0.010277,-0.043556,-0.005330,-0.014030,-0.006932
3574066970.989215,-0.946659,-8.986707,-4.215156,0.379435,9.901416,3.956348,-0.567224,0.914709,-0.258808,0.988067,0.000286,-0.009161,-0.010289,-0.043464,-0.005333,-0.014033,-0.006917
3574066970.999213,-0.946713,-8.986886,-4.215150,0.379435,9.901439,3.956359,-0.567277,0.914553,-0.258791,0.988070,0.000286,-0.009161,-0.010288,-0.043464,-0.005333,-0.014033,-0.006915
3574066971.009213,-0.946764,-8.987016,-4.215034,0.379436,9.901462,3.956370,-0.567329,0.914446,-0.258664,0.988073,0.000286,-0.009159,-0.010302,-0.043369,-0.005334,-0.014036,-0.006899
3574066971.019214,-0.946818,-8.987195,-4.215028,0.379436,9.901486,3.956381,-0.567382,0.914291,-0.258647,0.988076,0.000286,-0.009159,-0.010297,-0.043371,-0.005334,-0.014036,-0.006898
3574066971.029215,-0.946870,-8.987322,-4.214911,0.379436,9.901509,3.956392,-0.567434,0.914187,-0.258519,0.988079,0.000286,-0.009158,-0.010310,-0.043274,-0.005335,-0.014039,-0.006882
3574066971.039212,-0.946924,-8.987500,-4.214904,0.379436,9.901532,3.956403,-0.567487,0.914032,-0.258501,0.988082,0.000286,-0.009158,-0.010303,-0.043275,-0.005335,-0.014039,-0.006880
3574066971.049215,-0.946978,-8.987625,-4.214786,0.379437,9.901555,3.956414,-0.567542,0.913930,-0.258372,0.988084,0.000286,-0.009159,-0.010314,-0.043177,-0.005338,-0.014042,-0.006864
3574066971.059212,-0.947032,-8.987804,-4.214780,0.379437,9.901579,3.956425,-0.567595,0.913775,-0.258355,0.988087,0.000286,-0.009159,-0.010309,-0.043178,-0.005338,-0.014042,-0.006862
3574066971.069214,-0.947088,-8.987927,-4.214659,0.379437,9.901602,3.956436,-0.567651,0.913675,-0.258224,0.988090,0.000286,-0.009161,-0.010320,-0.043078,-0.005342,-0.014045,-0.006846
3574066971.079214,-0.947142,-8.988105,-4.214653,0.379437,9.901625,3.956447,-0.567704,0.913520,-0.258206,0.988093,0.000286,-0.009161,-0.010316,-0.043079,-0.005342,-0.014045,-0.006844
3574066971.089216,-0.947197,-8.988230,-4.214533,0.379438,9.901649,3.956458,-0.567760,0.913418,-0.258075,0.988096,0.000286,-0.009162,-0.010328,-0.042980,-0.005346,-0.014048,-0.006828
3574066971.099215,-0.947251,-8.988409,-4.214526,0.379438,9.901672,3.956469,-0.567813,0.913263,-0.258058,0.988099,0.000286,-0.009162,-0.010325,-0.042981,-0.005345,-0.014048,-0.006826
3574066971.109217,-0.947305,-8.988532,-4.214408,0.379438,9.901695,3.956480,-0.567867,0.913163,-0.257929,0.988102,0.000286,-0.009163,-0.010335,-0.042883,-0.005348,-0.014051,-0.006809
3574066971.119215,-0.947359,-8.988710,-4.214401,0.379438,9.901718,3.956491,-0.567920,0.913008,-0.257911,0.988104,0.000286,-0.009163,-0.010327,-0.042885,-0.005348,-0.014051,-0.006808
3574066971.129216,-0.947417,-8.988829,-4.214282,0.379439,9.901742,3.956502,-0.567978,0.912913,-0.257780,0.988107,0.000286,-0.009166,-0.010335,-0.042783,-0.005354,-0.014053,-0.006791
3574066971.139216,-0.947471,-8.989007,-4.214274,0.379439,9.901765,3.956513,-0.568032,0.912758,-0.257762,0.988110,0.000286,-0.009166,-0.010333,-0.042784,-0.005353,-0.014053,-0.006789
3574066971.149218,-0.947525,-8.989134,-4.214160,0.379439,9.901788,3.956524,-0.568086,0.912654,-0.257637,0.988113,0.000286,-0.009167,-0.010345,-0.042690,-0.005356,-0.014056,-0.006773
3574066971.159215,-0.947579,-8.989313,-4.214153,0.379439,9.901811,3.956534,-0.568140,0.912499,-0.257618,0.988116,0.000286,-0.009167,-0.010340,-0.042691,-0.005355,-0.014056,-0.006772
3574066971.169218,-0.947634,-8.989432,-4.214041,0.379439,9.901835,3.956545,-0.568195,0.912403,-0.257495,0.988119,0.000286,-0.009168,-0.010345,-0.042595,-0.005359,-0.014057,-0.006755
3574066971.179216,-0.947688,-8.989610,-4.214033,0.379440,9.901858,3.956556,-0.568248,0.912248,-0.257476,0.988122,0.000286,-0.009168,-0.010346,-0.042595,-0.005358,-0.014057,-0.006753
3574066971.189218,-0.947737,-8.989734,-4.213924,0.379440,9.901881,3.956567,-0.568297,0.912147,-0.257357,0.988124,0.000286,-0.009164,-0.010353,-0.042504,-0.005357,-0.014059,-0.006738
3574066971.199214,-0.947791,-8.989912,-4.213916,0.379440,9.901904,3.956578,-0.568351,0.911992,-0.257338,0.988127,0.000286,-0.009164,-0.010344,-0.042506,-0.005357,-0.014059,-0.006736
3574066971.209218,-0.947845,-8.990032,-4.213811,0.379440,9.901927,3.956589,-0.568405,0.911895,-0.257222,0.988130,0.000286,-0.009164,-0.010347,-0.042416,-0.005359,-0.014060,-0.006721
3574066971.219217,-0.947899,-8.990210,-4.213803,0.379441,9.901951,3.956600,-0.568458,0.911741,-0.257203,0.988133,0.000286,-0.009164,-0.010346,-0.042416,-0.005359,-0.014060,-0.006719
3574066971.229219,-0.947949,-8.990336,-4.213703,0.379441,9.901974,3.956611,-0.568508,0.911638,-0.257092,0.988136,0.000286,-0.009161,-0.010351,-0.042332,-0.005358,-0.014061,-0.006704
3574066971.239218,-0.948003,-8.990514,-4.213695,0.379441,9.901997,3.956622,-0.568562,0.911483,-0.257073,0.988139,0.000286,-0.009161,-0.010343,-0.042334,-0.005358,-0.014061,-0.006703
3574066971.249219,-0.948056,-8.990640,-4.213598,0.379441,9.902020,3.956633,-0.568615,0.911380,-0.256965,0.988142,0.000286,-0.009161,-0.010347,-0.042252,-0.005359,-0.014062,-0.006689
3574066971.259216,-0.948110,-8.990818,-4.213590,0.379442,9.902044,3.956644,-0.568669,0.911225,-0.256946,0.988144,0.000286,-0.009161,-0.010345,-0.042252,-0.005359,-0.014063,-0.006687
3574066971.269219,-0.948160,-8.990943,-4.213501,0.379442,9.902067,3.956655,-0.568718,0.911124,-0.256846,0.988147,0.000286,-0.009158,-0.010345,-0.042175,-0.005358,-0.014063,-0.006673
3574066971.279218,-0.948214,-8.991121,-4.213492,0.379442,9.902090,3.956666,-0.568772,0.910969,-0.256826,0.988150,0.000286,-0.009158,-0.010344,-0.042175,-0.005357,-0.014063,-0.006671
3574066971.289220,-0.948259,-8.991253,-4.213409,0.379442,9.902113,3.956677,-0.568817,0.910861,-0.256732,0.988153,0.000286,-0.009151,-0.010346,-0.042105,-0.005352,-0.014063,-0.006659
3574066971.299218,-0.948313,-8.991430,-4.213400,0.379443,9.902136,3.956688,-0.568870,0.910706,-0.256713,0.988156,0.000285,-0.009151,-0.010340,-0.042107,-0.005352,-0.014063,-0.006657
3574066971.309220,-0.948360,-8.991561,-4.213324,0.379443,9.902160,3.956699,-0.568917,0.910598,-0.256625,0.988159,0.000285,-0.009146,-0.010338,-0.042041,-0.005348,-0.014063,-0.006646
3574066971.319218,-0.948414,-8.991739,-4.213315,0.379443,9.902183,3.956710,-0.568970,0.910444,-0.256605,0.988162,0.000285,-0.009146,-0.010333,-0.042042,-0.005348,-0.014063,-0.006644
3574066971.329221,-0.948461,-8.991870,-4.213243,0.379443,9.902206,3.956721,-0.569018,0.910336,-0.256522,0.988164,0.000285,-0.009141,-0.010328,-0.041980,-0.005345,-0.014062,-0.006632
3574066971.339219,-0.948515,-8.992047,-4.213234,0.379444,9.902229,3.956731,-0.569072,0.910182,-0.256502,0.988167,0.000285,-0.009141,-0.010327,-0.041980,-0.005344,-0.014063,-0.006631
3574066971.349222,-0.948560,-8.992183,-4.213168,0.379444,9.902252,3.956742,-0.569116,0.910069,-0.256426,0.988170,0.000285,-0.009134,-0.010324,-0.041924,-0.005339,-0.014062,-0.006620
3574066971.359220,-0.948613,-8.992361,-4.213159,0.379444,9.902276,3.956753,-0.569169,0.909915,-0.256406,0.988173,0.000285,-0.009134,-0.010319,-0.041925,-0.005338,-0.014062,-0.006619
3574066971.369221,-0.948658,-8.992505,-4.213101,0.379444,9.902299,3.956764,-0.569214,0.909794,-0.256336,0.988176,0.000285,-0.009127,-0.010318,-0.041878,-0.005333,-0.014062,-0.006610
3574066971.379221,-0.948712,-8.992682,-4.213091,0.379445,9.902322,3.956775,-0.569267,0.909640,-0.256316,0.988179,0.000285,-0.009127,-0.010312,-0.041879,-0.005333,-0.014062,-0.006608
3574066971.389222,-0.948760,-8.992822,-4.213039,0.379445,9.902345,3.956786,-0.569315,0.909523,-0.256253,0.988182,0.000285,-0.009122,-0.010305,-0.041834,-0.005329,-0.014061,-0.006599
3574066971.399220,-0.948813,-8.992999,-4.213030,0.379445,9.902368,3.956797,-0.569368,0.909369,-0.256232,0.988184,0.000285,-0.009122,-0.010300,-0.041835,-0.005329,-0.014061,-0.006597
3574066971.409222,-0.948863,-8.993145,-4.212981,0.379445,9.902392,3.956808,-0.569417,0.909247,-0.256173,0.988187,0.000285,-0.009119,-0.010295,-0.041795,-0.005327,-0.014060,-0.006589
3574066971.419221,-0.948916,-8.993322,-4.212971,0.379445,9.902415,3.956819,-0.569471,0.909093,-0.256152,0.988190,0.000285,-0.009119,-0.010296,-0.041795,-0.005326,-0.014061,-0.006587
3574066971.429221,-0.948959,-8.993472,-4.212928,0.379446,9.902438,3.956830,-0.569513,0.908966,-0.256098,0.988193,0.000285,-0.009110,-0.010293,-0.041760,-0.005319,-0.014060,-0.006581
