u_in,u_hat, u_tilde,Absolute Time
0.577784,0.545988,0.031790,3571913402.165973
0.577789,0.546066,0.031718,3571913402.175974
0.577794,0.546144,0.031645,3571913402.185974
0.577800,0.546222,0.031573,3571913402.195974
0.577805,0.546299,0.031500,3571913402.205974
0.577811,0.546377,0.031428,3571913402.215974
0.577816,0.546454,0.031356,3571913402.225976
0.577821,0.546531,0.031285,3571913402.235975
0.577827,0.546608,0.031213,3571913402.245975
0.577832,0.546685,0.031142,3571913402.255976
0.577837,0.546762,0.031070,3571913402.265976
0.577843,0.546838,0.030999,3571913402.275974
0.577848,0.546915,0.030928,3571913402.285976
0.577853,0.903927,-0.326079,3571913402.295978
0.577859,0.545609,0.032245,3571913402.305977
0.577864,0.545688,0.032171,3571913402.315977
0.577869,0.545767,0.032097,3571913402.325979
0.577874,0.545845,0.032024,3571913402.335978
0.577880,0.545924,0.031951,3571913402.345978
0.577885,0.546002,0.031878,3571913402.355978
0.577890,0.546080,0.031805,3571913402.365979
0.577895,0.546158,0.031732,3571913402.375980
0.577900,0.546236,0.031659,3571913402.385981
0.577906,0.546314,0.031587,3571913402.395980
0.577911,0.546391,0.031514,3571913402.405980
0.577916,0.546468,0.031442,3571913402.415980
0.577921,0.546546,0.031370,3571913402.425981
0.577926,0.546623,0.031298,3571913402.435981
0.577931,0.546699,0.031227,3571913402.445982
0.577936,0.546776,0.031155,3571913402.455982
0.577941,0.546852,0.031084,3571913402.465982
0.577946,0.546929,0.031013,3571913402.475983
0.577951,0.547005,0.030942,3571913402.485982
0.577957,1.100613,-0.522662,3571913402.495983
0.577962,0.544035,0.033922,3571913402.505983
0.577967,0.544117,0.033845,3571913402.515984
0.577972,0.544199,0.033767,3571913402.525983
0.577977,0.544281,0.033690,3571913402.535984
0.577982,0.544363,0.033613,3571913402.545984
0.577987,0.544445,0.033537,3571913402.555985
0.577992,0.544526,0.033460,3571913402.565985
0.577996,0.544608,0.033384,3571913402.575985
0.578001,0.544689,0.033308,3571913402.585985
0.578006,0.544770,0.033231,3571913402.595986
0.578011,0.544851,0.033156,3571913402.605986
