u_in,u_hat, u_tilde,Absolute Time
0.580043,0.546185,0.033858,3571913736.465739
0.580043,0.546263,0.033780,3571913736.475739
0.580043,0.546340,0.033703,3571913736.485741
0.580043,0.546418,0.033625,3571913736.495740
0.580043,0.546495,0.033548,3571913736.505741
0.580043,0.546572,0.033471,3571913736.515739
0.580043,0.546649,0.033394,3571913736.525741
0.580043,0.546726,0.033317,3571913736.535741
0.580043,0.546802,0.033241,3571913736.545741
0.580043,0.546879,0.033164,3571913736.555742
0.580043,0.546955,0.033088,3571913736.565741
0.580043,0.547031,0.033012,3571913736.575743
0.580043,0.547107,0.032936,3571913736.585743
0.580043,0.547183,0.032860,3571913736.595743
0.580043,0.547258,0.032785,3571913736.605743
0.580043,0.547334,0.032709,3571913736.615743
0.580043,0.547409,0.032634,3571913736.625744
0.580043,0.547484,0.032559,3571913736.635744
0.580043,0.547559,0.032484,3571913736.645744
0.580043,0.547634,0.032409,3571913736.655745
0.580043,0.547708,0.032335,3571913736.665744
0.580043,0.547783,0.032260,3571913736.675745
0.580043,0.547857,0.032186,3571913736.685746
0.580043,0.547931,0.032112,3571913736.695746
0.580043,0.548005,0.032038,3571913736.705746
0.580043,0.548079,0.031964,3571913736.715746
0.580043,0.548152,0.031891,3571913736.725746
0.580043,0.548226,0.031817,3571913736.735747
0.580043,0.548299,0.031744,3571913736.745747
0.580043,0.548372,0.031671,3571913736.755748
0.580043,0.548445,0.031598,3571913736.765748
0.580043,0.548518,0.031525,3571913736.775748
0.580043,0.548591,0.031452,3571913736.785749
0.580043,0.548663,0.031380,3571913736.795749
0.580043,0.548736,0.031307,3571913736.805749
0.580043,0.548808,0.031235,3571913736.815749
0.580043,0.548880,0.031163,3571913736.825749
0.580043,0.548952,0.031091,3571913736.835749
0.580043,0.549023,0.031020,3571913736.845751
0.580043,0.549095,0.030948,3571913736.855751
0.580043,0.549166,0.030877,3571913736.865750
0.580043,0.549237,0.030805,3571913736.875751
0.580043,0.549309,0.030734,3571913736.885752
0.580043,0.549379,0.030663,3571913736.895751
0.580043,0.549450,0.030593,3571913736.905753
0.580043,0.549521,0.030522,3571913736.915752
0.580043,0.549591,0.030452,3571913736.925753
0.580043,0.549662,0.030381,3571913736.935753
0.580043,0.549732,0.030311,3571913736.945754
0.580043,0.549802,0.030241,3571913736.955753
0.580043,0.549872,0.030171,3571913736.965754
0.580043,0.549941,0.030102,3571913736.975753
0.580043,0.550011,0.030032,3571913736.985754
0.580043,0.550080,0.029963,3571913736.995755
0.580043,0.550149,0.029894,3571913737.005754
0.580043,0.550218,0.029824,3571913737.015755
0.580043,0.550287,0.029756,3571913737.025755
0.580043,0.550356,0.029687,3571913737.035756
0.580043,0.550425,0.029618,3571913737.045756
0.580043,0.550493,0.029550,3571913737.055756
0.580043,0.550562,0.029481,3571913737.065756
0.580043,0.550630,0.029413,3571913737.075757
0.580043,0.550698,0.029345,3571913737.085758
0.580043,0.550766,0.029277,3571913737.095757
0.580043,0.550833,0.029210,3571913737.105758
0.580043,0.550901,0.029142,3571913737.115757
0.580043,0.550968,0.029075,3571913737.125759
0.580043,0.551036,0.029007,3571913737.135759
0.580043,0.551103,0.028940,3571913737.145759
0.580043,0.551170,0.028873,3571913737.155759
0.580043,0.551236,0.028807,3571913737.165760
0.580043,0.551303,0.028740,3571913737.175760
0.580043,0.551370,0.028673,3571913737.185760
0.580043,0.551436,0.028607,3571913737.195761
0.580043,0.551502,0.028541,3571913737.205760
0.580043,0.551568,0.028475,3571913737.215760
0.580043,0.551634,0.028409,3571913737.225761
0.580043,0.551700,0.028343,3571913737.235762
0.580043,0.551766,0.028277,3571913737.245763
0.580043,0.551831,0.028212,3571913737.255763
0.580043,0.551897,0.028146,3571913737.265762
0.580043,0.551962,0.028081,3571913737.275761
0.580043,0.552027,0.028016,3571913737.285764
0.580043,0.552092,0.027951,3571913737.295763
0.580043,0.552156,0.027886,3571913737.305764
0.580043,0.552221,0.027822,3571913737.315763
0.580043,0.552286,0.027757,3571913737.325763
0.580043,0.552350,0.027693,3571913737.335765
0.580043,0.552414,0.027629,3571913737.345765
0.580043,0.552478,0.027565,3571913737.355765
0.580043,0.552542,0.027501,3571913737.365765
0.580043,0.552606,0.027437,3571913737.375765
0.580043,0.552670,0.027373,3571913737.385766
0.580043,0.552733,0.027310,3571913737.395765
0.580043,0.552796,0.027247,3571913737.405766
0.580043,0.552860,0.027183,3571913737.415766
0.580043,0.552923,0.027120,3571913737.425767
0.580043,0.552986,0.027057,3571913737.435768
0.580043,0.553048,0.026995,3571913737.445767
0.580043,0.553111,0.026932,3571913737.455768
0.580043,0.553174,0.026869,3571913737.465769
0.580043,0.553236,0.026807,3571913737.475769
0.580043,0.553298,0.026745,3571913737.485769
0.580043,0.553360,0.026683,3571913737.495769
0.580043,0.553422,0.026621,3571913737.505769
0.580043,0.553484,0.026559,3571913737.515769
0.580043,0.553546,0.026497,3571913737.525770
0.580043,0.553607,0.026436,3571913737.535770
0.580043,0.553669,0.026374,3571913737.545769
0.580043,0.553730,0.026313,3571913737.555771
0.580043,0.553791,0.026252,3571913737.565771
0.580043,0.553852,0.026191,3571913737.575771
0.580043,0.553913,0.026130,3571913737.585771
0.580043,0.553974,0.026069,3571913737.595772
0.580043,0.554034,0.026009,3571913737.605772
0.580043,0.554095,0.025948,3571913737.615772
0.580043,0.554155,0.025888,3571913737.625773
0.580043,0.554215,0.025828,3571913737.635774
0.580043,0.554275,0.025768,3571913737.645774
0.580043,0.554335,0.025708,3571913737.655774
0.580043,0.554395,0.025648,3571913737.665774
0.580043,0.554455,0.025588,3571913737.675775
0.580043,0.554514,0.025529,3571913737.685775
0.580043,0.554573,0.025469,3571913737.695776
0.580043,0.554633,0.025410,3571913737.705775
0.580043,0.554692,0.025351,3571913737.715775
0.580043,0.554751,0.025292,3571913737.725776
0.580043,0.554810,0.025233,3571913737.735776
0.580043,0.554868,0.025175,3571913737.745777
0.580043,0.554927,0.025116,3571913737.755777
0.580043,0.554985,0.025057,3571913737.765778
0.580043,0.555044,0.024999,3571913737.775777
0.580043,0.555102,0.024941,3571913737.785778
0.580043,0.555160,0.024883,3571913737.795778
0.580043,0.555218,0.024825,3571913737.805779
0.580043,0.555276,0.024767,3571913737.815778
0.580043,0.555334,0.024709,3571913737.825779
0.580043,0.555391,0.024652,3571913737.835779
0.580043,0.555448,0.024594,3571913737.845779
0.580043,0.555506,0.024537,3571913737.855780
0.580043,0.555563,0.024480,3571913737.865782
0.580043,0.555620,0.024423,3571913737.875780
0.580043,0.555677,0.024366,3571913737.885781
0.580043,0.555734,0.024309,3571913737.895781
0.580043,0.555790,0.024253,3571913737.905780
0.580043,0.555847,0.024196,3571913737.915782
0.580043,0.555903,0.024140,3571913737.925781
0.580043,0.555960,0.024083,3571913737.935782
0.580043,0.556016,0.024027,3571913737.945783
0.580043,0.556072,0.023971,3571913737.955783
0.580043,0.556128,0.023915,3571913737.965783
0.580043,0.556183,0.023860,3571913737.975783
0.580043,0.556239,0.023804,3571913737.985784
0.580043,0.556294,0.023748,3571913737.995783
0.580043,0.556350,0.023693,3571913738.005785
0.580043,0.556405,0.023638,3571913738.015783
0.580043,0.556460,0.023583,3571913738.025784
0.580043,0.556515,0.023528,3571913738.035786
0.580043,0.556570,0.023473,3571913738.045785
0.580043,0.556625,0.023418,3571913738.055786
0.580043,0.556680,0.023363,3571913738.065786
0.580043,0.556734,0.023309,3571913738.075787
0.580043,0.556789,0.023254,3571913738.085787
0.580043,0.556843,0.023200,3571913738.095788
0.580043,0.556897,0.023146,3571913738.105787
0.580043,0.556951,0.023092,3571913738.115787
0.580043,0.557005,0.023038,3571913738.125788
0.580043,0.557059,0.022984,3571913738.135788
0.580043,0.557112,0.022931,3571913738.145788
0.580043,0.557166,0.022877,3571913738.155788
0.580043,0.557219,0.022824,3571913738.165789
0.580043,0.557273,0.022770,3571913738.175788
0.580043,0.557326,0.022717,3571913738.185790
0.580043,0.557379,0.022664,3571913738.195790
0.580043,0.557432,0.022611,3571913738.205790
0.580043,0.557485,0.022558,3571913738.215789
0.580043,0.557538,0.022505,3571913738.225790
0.580043,0.557590,0.022453,3571913738.235791
0.580043,0.557643,0.022400,3571913738.245791
0.580043,0.557695,0.022348,3571913738.255791
0.580043,0.557747,0.022296,3571913738.265791
0.580043,0.557799,0.022244,3571913738.275790
0.580043,0.557851,0.022192,3571913738.285793
0.580043,0.557903,0.022140,3571913738.295792
0.580043,0.557955,0.022088,3571913738.305792
0.580043,0.558007,0.022036,3571913738.315792
0.580043,0.558058,0.021985,3571913738.325793
0.580043,0.558110,0.021933,3571913738.335793
0.580043,0.558161,0.021882,3571913738.345795
0.580043,0.558212,0.021831,3571913738.355794
0.580043,0.558263,0.021780,3571913738.365794
0.580043,0.558314,0.021729,3571913738.375795
0.580043,0.558365,0.021678,3571913738.385795
0.580043,0.558416,0.021627,3571913738.395795
0.580043,0.558466,0.021577,3571913738.405795
0.580043,0.558517,0.021526,3571913738.415795
0.580043,0.558567,0.021476,3571913738.425797
0.580043,0.558617,0.021426,3571913738.435797
0.580043,0.558668,0.021375,3571913738.445797
0.580043,0.558718,0.021325,3571913738.455797
0.580043,0.558768,0.021275,3571913738.465796
0.580043,0.558817,0.021226,3571913738.475798
0.580043,0.558867,0.021176,3571913738.485798
0.580043,0.558917,0.021126,3571913738.495799
0.580043,0.558966,0.021077,3571913738.505798
0.580043,0.559015,0.021027,3571913738.515799
0.580043,0.559065,0.020978,3571913738.525798
0.580043,0.559114,0.020929,3571913738.535800
0.580043,0.559163,0.020880,3571913738.545800
0.580043,0.559212,0.020831,3571913738.555800
0.580043,0.559261,0.020782,3571913738.565800
0.580043,0.559309,0.020734,3571913738.575800
0.580043,0.559358,0.020685,3571913738.585802
0.580043,0.559406,0.020637,3571913738.595801
0.580043,0.559455,0.020588,3571913738.605801
0.580043,0.559503,0.020540,3571913738.615801
0.580043,0.559551,0.020492,3571913738.625802
0.580043,0.559599,0.020444,3571913738.635803
0.580043,0.559647,0.020396,3571913738.645802
0.580043,0.559695,0.020348,3571913738.655803
0.580043,0.559743,0.020300,3571913738.665803
0.580043,0.559790,0.020253,3571913738.675804
0.580043,0.559838,0.020205,3571913738.685805
0.580043,0.559885,0.020158,3571913738.695804
0.580043,0.559932,0.020111,3571913738.705804
0.580043,0.559980,0.020063,3571913738.715804
0.580043,0.560027,0.020016,3571913738.725806
0.580043,0.560074,0.019969,3571913738.735805
0.580043,0.560120,0.019922,3571913738.745806
0.580043,0.560167,0.019876,3571913738.755805
0.580043,0.560214,0.019829,3571913738.765806
0.580043,0.560260,0.019783,3571913738.775806
0.580043,0.560307,0.019736,3571913738.785807
0.580043,0.560353,0.019690,3571913738.795807
0.580043,0.560399,0.019644,3571913738.805808
0.580043,0.560445,0.019597,3571913738.815807
0.580043,0.560491,0.019551,3571913738.825808
0.580043,0.560537,0.019506,3571913738.835808
0.580043,0.560583,0.019460,3571913738.845809
0.580043,0.560629,0.019414,3571913738.855809
0.580043,0.560674,0.019369,3571913738.865810
0.580043,0.560720,0.019323,3571913738.875810
0.580043,0.560765,0.019278,3571913738.885810
0.580043,0.560811,0.019232,3571913738.895810
0.580043,0.560856,0.019187,3571913738.905810
0.580043,0.560901,0.019142,3571913738.915811
0.580043,0.560946,0.019097,3571913738.925811
0.580043,0.560991,0.019052,3571913738.935811
0.580043,0.561035,0.019008,3571913738.945812
0.580043,0.561080,0.018963,3571913738.955811
0.580043,0.561125,0.018918,3571913738.965813
0.580043,0.561169,0.018874,3571913738.975813
0.580043,0.561213,0.018830,3571913738.985814
0.580043,0.561258,0.018785,3571913738.995813
0.580043,0.561302,0.018741,3571913739.005812
0.580043,0.561346,0.018697,3571913739.015813
0.580043,0.561390,0.018653,3571913739.025814
0.580043,0.561434,0.018609,3571913739.035815
0.580043,0.561477,0.018565,3571913739.045814
0.580043,0.561521,0.018522,3571913739.055815
0.580043,0.561565,0.018478,3571913739.065814
0.580043,0.561608,0.018435,3571913739.075815
0.580043,0.561651,0.018391,3571913739.085816
0.580043,0.561695,0.018348,3571913739.095816
0.580043,0.561738,0.018305,3571913739.105816
0.580043,0.561781,0.018262,3571913739.115817
0.580043,0.561824,0.018219,3571913739.125818
0.580043,0.561867,0.018176,3571913739.135818
0.580043,0.561910,0.018133,3571913739.145818
0.580043,0.561952,0.018091,3571913739.155818
0.580043,0.561995,0.018048,3571913739.165818
0.580043,0.562037,0.018006,3571913739.175818
0.580043,0.562080,0.017963,3571913739.185819
0.580043,0.562122,0.017921,3571913739.195818
0.580043,0.562164,0.017879,3571913739.205819
0.580043,0.562206,0.017837,3571913739.215819
0.580043,0.562248,0.017795,3571913739.225820
0.580043,0.562290,0.017753,3571913739.235820
0.580043,0.562332,0.017711,3571913739.245821
0.580043,0.562373,0.017669,3571913739.255820
0.580043,0.562415,0.017628,3571913739.265821
0.580043,0.562457,0.017586,3571913739.275820
0.580043,0.562498,0.017545,3571913739.285823
0.580043,0.562539,0.017504,3571913739.295822
0.580043,0.562581,0.017462,3571913739.305822
0.580043,0.562622,0.017421,3571913739.315822
0.580043,0.562663,0.017380,3571913739.325823
0.580043,0.562704,0.017339,3571913739.335823
0.580043,0.562744,0.017298,3571913739.345823
0.580043,0.562785,0.017258,3571913739.355824
0.580043,0.562826,0.017217,3571913739.365824
0.580043,0.562866,0.017176,3571913739.375823
0.580043,0.562907,0.017136,3571913739.385825
