u_in,u_hat, u_tilde,Absolute Time
0.579918,0.574221,0.005697,3571910446.971950
0.579918,0.574241,0.005677,3571910446.981950
0.579918,0.574262,0.005656,3571910446.991951
0.579919,0.574282,0.005636,3571910447.001951
0.579919,0.574302,0.005616,3571910447.011950
0.579919,0.574323,0.005596,3571910447.021951
0.579920,0.574343,0.005577,3571910447.031951
0.579920,0.574363,0.005557,3571910447.041949
0.579920,0.574383,0.005537,3571910447.051952
0.579921,0.574403,0.005517,3571910447.061953
0.579921,0.574423,0.005498,3571910447.071953
0.579921,0.574443,0.005478,3571910447.081953
0.579921,0.574462,0.005459,3571910447.091953
0.579922,0.574482,0.005439,3571910447.101954
0.579922,0.574502,0.005420,3571910447.111954
0.579922,0.574521,0.005401,3571910447.121954
0.579923,0.574541,0.005382,3571910447.131954
0.579923,0.574560,0.005362,3571910447.141951
0.579923,0.574580,0.005343,3571910447.151954
0.579923,0.574599,0.005324,3571910447.161955
0.579924,0.574618,0.005305,3571910447.171956
0.579924,0.574637,0.005286,3571910447.181956
0.579924,0.574656,0.005268,3571910447.191957
0.579925,0.574675,0.005249,3571910447.201957
0.579925,0.574694,0.005230,3571910447.211957
0.579925,0.574713,0.005212,3571910447.221957
0.579925,0.574732,0.005193,3571910447.231956
0.579926,0.574751,0.005174,3571910447.241954
0.579926,0.574770,0.005156,3571910447.251960
0.579926,0.574788,0.005138,3571910447.261958
0.579927,0.574807,0.005119,3571910447.271959
0.000000,0.574231,0.005696,3571910447.281959
0.000595,-1.000000,1.000000,3571910447.291958
0.001191,-1.000000,1.000595,3571910447.301959
0.001786,-1.000000,1.001191,3571910447.311960
0.002381,-1.000000,1.001786,3571910447.321960
0.002975,-1.000000,1.002381,3571910447.331960
0.003569,-1.000000,1.002975,3571910447.341957
0.004163,-1.000000,1.003569,3571910447.351960
0.004757,-1.000000,1.004163,3571910447.361961
0.005351,-1.000000,1.004757,3571910447.371961
0.005944,-1.000000,1.005351,3571910447.381961
0.006538,-1.000000,1.005944,3571910447.391962
0.007130,-1.000000,1.006538,3571910447.401963
0.007723,-1.000000,1.007130,3571910447.411962
0.008316,-1.000000,1.007723,3571910447.421963
0.008908,-1.000000,1.008316,3571910447.431962
0.009500,-1.000000,1.008908,3571910447.441959
0.010092,-1.000000,1.009500,3571910447.451963
0.010683,-1.000000,1.010092,3571910447.461963
0.011275,-1.000000,1.010683,3571910447.471964
0.011866,-1.000000,1.011275,3571910447.481965
0.012457,-1.000000,1.011866,3571910447.491965
0.013047,-1.000000,1.012457,3571910447.501965
0.013638,-1.000000,1.013047,3571910447.511964
0.014228,-1.000000,1.013638,3571910447.521966
0.014818,-1.000000,1.014228,3571910447.531965
0.015407,-1.000000,1.014818,3571910447.541965
0.015997,-1.000000,1.015407,3571910447.551966
0.016586,-1.000000,1.015997,3571910447.561967
0.017175,-1.000000,1.016586,3571910447.571965
0.017764,-1.000000,1.017175,3571910447.581967
0.018353,-1.000000,1.017764,3571910447.591967
0.018941,-1.000000,1.018353,3571910447.601968
0.019529,-1.000000,1.018941,3571910447.611968
0.020117,-1.000000,1.019529,3571910447.621968
0.020705,-1.000000,1.020117,3571910447.631967
0.021292,-1.000000,1.020705,3571910447.641965
0.021880,-1.000000,1.021292,3571910447.651968
0.022467,-1.000000,1.021880,3571910447.661969
0.023053,-1.000000,1.022467,3571910447.671969
0.023640,-1.000000,1.023053,3571910447.681970
0.024226,-1.000000,1.023640,3571910447.691969
0.024812,-1.000000,1.024226,3571910447.701970
0.025398,-1.000000,1.024812,3571910447.711970
0.025984,-1.000000,1.025398,3571910447.721972
0.026569,-1.000000,1.025984,3571910447.731972
0.027155,-1.000000,1.026569,3571910447.741968
0.027740,-1.000000,1.027155,3571910447.751970
0.028324,-1.000000,1.027740,3571910447.761972
0.028909,-1.000000,1.028324,3571910447.771973
0.029493,-1.000000,1.028909,3571910447.781973
0.030077,-1.000000,1.029493,3571910447.791973
0.030661,-1.000000,1.030077,3571910447.801973
0.031245,-1.000000,1.030661,3571910447.811974
0.031828,-1.000000,1.031245,3571910447.821975
0.032411,-1.000000,1.031828,3571910447.831974
0.032994,-1.000000,1.032411,3571910447.841971
0.033577,-1.000000,1.032994,3571910447.851975
0.034160,-1.000000,1.033577,3571910447.861976
0.034742,-1.000000,1.034160,3571910447.871974
0.035324,-1.000000,1.034742,3571910447.881975
0.035906,-1.000000,1.035324,3571910447.891976
0.036488,-1.000000,1.035906,3571910447.901977
0.037069,-1.000000,1.036488,3571910447.911977
0.037650,-1.000000,1.037069,3571910447.921976
0.038231,-1.000000,1.037650,3571910447.931975
0.038812,-1.000000,1.038231,3571910447.941973
0.039392,-1.000000,1.038812,3571910447.951977
0.039973,-1.000000,1.039392,3571910447.961978
0.040553,-1.000000,1.039973,3571910447.971979
0.041133,-1.000000,1.040553,3571910447.981978
0.041712,-1.000000,1.041133,3571910447.991976
0.042292,-1.000000,1.041712,3571910448.001979
0.042871,-1.000000,1.042292,3571910448.011979
0.043450,-1.000000,1.042871,3571910448.021980
0.044028,-1.000000,1.043450,3571910448.031981
0.044607,-1.000000,1.044028,3571910448.041977
0.045185,-1.000000,1.044607,3571910448.051980
0.045763,-1.000000,1.045185,3571910448.061981
0.046341,-1.000000,1.045763,3571910448.071981
0.046919,-1.000000,1.046341,3571910448.081982
0.047496,-1.000000,1.046919,3571910448.091981
0.048073,-1.000000,1.047496,3571910448.101982
0.048650,-1.000000,1.048073,3571910448.111981
0.049227,-1.000000,1.048650,3571910448.121983
0.049803,-1.000000,1.049227,3571910448.131984
0.050380,-1.000000,1.049803,3571910448.141980
0.050956,-1.000000,1.050380,3571910448.151982
0.051532,-1.000000,1.050956,3571910448.161983
0.052107,-1.000000,1.051532,3571910448.171983
0.052683,-1.000000,1.052107,3571910448.181984
0.053258,-1.000000,1.052683,3571910448.191985
0.053833,-1.000000,1.053258,3571910448.201985
0.054408,-1.000000,1.053833,3571910448.211986
0.054982,-1.000000,1.054408,3571910448.221986
0.055556,-0.998857,1.053839,3571910448.231984
0.056130,-0.995406,1.050962,3571910448.241982
0.056704,-0.991980,1.048110,3571910448.251986
0.057278,-0.988580,1.045284,3571910448.261986
0.057851,-0.985205,1.042483,3571910448.271987
0.058424,-0.981855,1.039706,3571910448.281987
0.058997,-0.978529,1.036954,3571910448.291986
0.059570,-0.975228,1.034225,3571910448.301988
0.060143,-0.971950,1.031520,3571910448.311987
0.060715,-0.968695,1.028838,3571910448.321988
0.061287,-0.965464,1.026179,3571910448.331989
0.061859,-0.962256,1.023542,3571910448.341985
0.062430,-0.959070,1.020928,3571910448.351990
0.063002,-0.955906,1.018336,3571910448.361989
0.063573,-0.952764,1.015766,3571910448.371988
0.064144,-0.949051,1.012624,3571910448.381989
0.064714,-0.945363,1.009507,3571910448.391991
0.065285,-0.941701,1.006415,3571910448.401991
0.065855,-0.938063,1.003348,3571910448.411990
0.066425,-0.934450,1.000305,3571910448.421991
0.066995,-0.930861,0.997287,3571910448.431992
0.067565,-0.927296,0.994291,3571910448.441988
0.068134,-0.923755,0.991320,3571910448.451992
0.068703,-0.920237,0.988371,3571910448.461992
0.069272,-0.916742,0.985445,3571910448.471993
0.069841,-0.913270,0.982542,3571910448.481993
0.070409,-0.909820,0.979661,3571910448.491993
0.070978,-0.906392,0.976801,3571910448.501992
0.071546,-0.902986,0.973964,3571910448.511994
0.072113,-0.899602,0.971147,3571910448.521995
0.072681,-0.896238,0.968352,3571910448.531992
0.073248,-0.892896,0.965577,3571910448.541991
0.073815,-0.889575,0.962823,3571910448.551994
0.074382,-0.886274,0.960089,3571910448.561995
0.074949,-0.882993,0.957375,3571910448.571995
0.075515,-0.879732,0.954681,3571910448.581995
0.076082,-0.876491,0.952007,3571910448.591995
0.076648,-0.873270,0.949351,3571910448.601996
0.077213,-0.870067,0.946715,3571910448.611996
0.077779,-0.866884,0.944098,3571910448.621997
0.078344,-0.863720,0.941499,3571910448.631998
0.078909,-0.860574,0.938918,3571910448.641993
0.079474,-0.857446,0.936356,3571910448.651997
0.080039,-0.854337,0.933811,3571910448.661997
0.080603,-0.851245,0.931284,3571910448.671998
0.081168,-0.848171,0.928774,3571910448.681998
0.081732,-0.845115,0.926282,3571910448.692000
0.082295,-0.842075,0.923807,3571910448.701999
0.082859,-0.839053,0.921349,3571910448.711998
0.083422,-0.836048,0.918907,3571910448.722000
0.083985,-0.833060,0.916482,3571910448.732000
0.084548,-0.830088,0.914073,3571910448.741997
0.085111,-0.827132,0.911680,3571910448.752000
0.085673,-0.824192,0.909303,3571910448.762001
0.086235,-0.821268,0.906942,3571910448.772000
0.086797,-0.818361,0.904596,3571910448.782001
0.087359,-0.815468,0.902265,3571910448.792001
0.087920,-0.812591,0.899950,3571910448.802016
0.088482,-0.809729,0.897650,3571910448.812002
0.089043,-0.806883,0.895364,3571910448.822002
0.089603,-0.804051,0.893094,3571910448.832017
0.090164,-0.801234,0.890837,3571910448.841999
0.090724,-0.798431,0.888595,3571910448.852016
0.091284,-0.795643,0.886368,3571910448.862017
0.091844,-0.792869,0.884154,3571910448.872018
0.092404,-0.790110,0.881954,3571910448.882018
0.092963,-0.787364,0.879768,3571910448.892017
0.093523,-0.784632,0.877595,3571910448.902019
0.094082,-0.781913,0.875436,3571910448.912019
0.094640,-0.779208,0.873290,3571910448.922019
0.095199,-0.776517,0.871157,3571910448.932020
0.095757,-0.773839,0.869037,3571910448.942002
0.096315,-0.771173,0.866930,3571910448.952019
0.096873,-0.768521,0.864836,3571910448.962020
0.097431,-0.765882,0.862755,3571910448.972021
0.097988,-0.763255,0.860685,3571910448.982020
0.098545,-0.760640,0.858628,3571910448.992021
0.099102,-0.758039,0.856584,3571910449.002019
0.099659,-0.755449,0.854551,3571910449.012020
0.100215,-0.752871,0.852530,3571910449.022022
0.100771,-0.750306,0.850521,3571910449.032022
0.101327,-0.747753,0.848524,3571910449.042018
0.101883,-0.745211,0.846538,3571910449.052022
0.102438,-0.742681,0.844564,3571910449.062022
0.102994,-0.740162,0.842601,3571910449.072022
0.103549,-0.737655,0.840649,3571910449.082023
0.104104,-0.735159,0.838708,3571910449.092023
0.104658,-0.732675,0.836779,3571910449.102024
0.105213,-0.730202,0.834860,3571910449.112023
0.105767,-0.727739,0.832952,3571910449.122023
0.106321,-0.725288,0.831054,3571910449.132024
0.106874,-0.722847,0.829167,3571910449.142021
0.107428,-0.720417,0.827291,3571910449.152024
0.107981,-0.717997,0.825425,3571910449.162024
0.108534,-0.715588,0.823569,3571910449.172026
0.109086,-0.713189,0.821723,3571910449.182025
0.109639,-0.710801,0.819887,3571910449.192025
0.110191,-0.708422,0.818061,3571910449.202026
0.110743,-0.706054,0.816245,3571910449.212026
0.111295,-0.703696,0.814439,3571910449.222027
0.111846,-0.701348,0.812642,3571910449.232027
0.112398,-0.699009,0.810855,3571910449.242023
0.112949,-0.696680,0.809078,3571910449.252026
0.113500,-0.694361,0.807310,3571910449.262028
0.114050,-0.692051,0.805551,3571910449.272029
0.114601,-0.689751,0.803801,3571910449.282029
0.115151,-0.687460,0.802060,3571910449.292028
0.115700,-0.685178,0.800328,3571910449.302029
0.116250,-0.682905,0.798606,3571910449.312029
0.116800,-0.680642,0.796892,3571910449.322029
0.117349,-0.678387,0.795187,3571910449.332029
0.117898,-0.676141,0.793490,3571910449.342027
0.118446,-0.673905,0.791802,3571910449.352030
0.118995,-0.671677,0.790123,3571910449.362030
0.119543,-0.669457,0.788452,3571910449.372029
0.120091,-0.667246,0.786789,3571910449.382031
0.120639,-0.665044,0.785135,3571910449.392030
0.121186,-0.662850,0.783489,3571910449.402030
0.121733,-0.660665,0.781851,3571910449.412032
0.122280,-0.658488,0.780221,3571910449.422032
0.122827,-0.656319,0.778599,3571910449.432031
0.123374,-0.654158,0.776985,3571910449.442029
0.123920,-0.652005,0.775379,3571910449.452032
0.124466,-0.649861,0.773781,3571910449.462032
0.125012,-0.647724,0.772190,3571910449.472034
0.125557,-0.645595,0.770607,3571910449.482034
0.126103,-0.643474,0.769031,3571910449.492033
0.126648,-0.641360,0.767463,3571910449.502034
0.127193,-0.639255,0.765902,3571910449.512035
0.127737,-0.637157,0.764349,3571910449.522036
0.128282,-0.635066,0.762803,3571910449.532034
0.128826,-0.632983,0.761264,3571910449.542034
