Absolute Time,eta_hat_psi,eta_hat_x,eta_hat_y,eta_mpsi,eta_mx,eta_my, eta_tilde_psi, eta_tilde_x, eta_tilde_y,nu_psi_hat, nu_x_hat, nu_y_hat
3572760065.686986,0.000017,0.000188,0.000263,0.000000,0.000000,0.000000,-0.000017,-0.000188,-0.000263,0.000082,0.001824,0.002589
3572760065.696988,0.000017,0.000188,0.000263,0.000000,0.000000,0.000000,-0.000017,-0.000188,-0.000263,0.000082,0.001819,0.002585
3572760065.706987,0.000017,0.000187,0.000262,0.000000,0.000000,0.000000,-0.000017,-0.000187,-0.000262,0.000082,0.001813,0.002581
3572760065.716987,0.000017,0.000187,0.000262,0.000000,0.000000,0.000000,-0.000017,-0.000187,-0.000262,0.000082,0.001807,0.002577
3572760065.726985,0.000017,0.000186,0.000261,0.000000,0.000000,0.000000,-0.000017,-0.000186,-0.000261,0.000082,0.001801,0.002573
3572760065.736988,0.000017,0.000185,0.000261,0.000000,0.000000,0.000000,-0.000017,-0.000185,-0.000261,0.000082,0.001795,0.002569
3572760065.746987,0.000017,0.000185,0.000261,0.000000,0.000000,0.000000,-0.000017,-0.000185,-0.000261,0.000081,0.001789,0.002565
3572760065.756988,0.000017,0.000184,0.000260,0.000000,0.000000,0.000000,-0.000017,-0.000184,-0.000260,0.000081,0.001783,0.002561
3572760065.766987,0.000017,0.000184,0.000260,0.000000,0.000000,0.000000,-0.000017,-0.000184,-0.000260,0.000081,0.001777,0.002557
3572760065.776989,0.000017,0.000183,0.000259,0.000000,0.000000,0.000000,-0.000017,-0.000183,-0.000259,0.000081,0.001771,0.002553
3572760065.786989,0.000017,0.000182,0.000259,0.000000,0.000000,0.000000,-0.000017,-0.000182,-0.000259,0.000081,0.001765,0.002549
3572760065.796990,0.000017,0.000182,0.000259,0.000000,0.000000,0.000000,-0.000017,-0.000182,-0.000259,0.000081,0.001760,0.002545
3572760065.806990,0.000017,0.000181,0.000258,0.000000,0.000000,0.000000,-0.000017,-0.000181,-0.000258,0.000081,0.001754,0.002541
3572760065.816990,0.000017,0.000181,0.000258,0.000000,0.000000,0.000000,-0.000017,-0.000181,-0.000258,0.000081,0.001748,0.002537
3572760065.826984,0.000017,0.000180,0.000257,0.000000,0.000000,0.000000,-0.000017,-0.000180,-0.000257,0.000081,0.001742,0.002533
3572760065.836991,0.000016,0.000180,0.000257,0.000000,0.000000,0.000000,-0.000016,-0.000180,-0.000257,0.000081,0.001736,0.002529
3572760065.846991,0.000016,0.000179,0.000256,0.000000,0.000000,0.000000,-0.000016,-0.000179,-0.000256,0.000080,0.001730,0.002524
3572760065.856991,0.000016,0.000178,0.000256,0.000000,0.000000,0.000000,-0.000016,-0.000178,-0.000256,0.000080,0.001724,0.002520
3572760065.866990,0.000016,0.000178,0.000256,0.000000,0.000000,0.000000,-0.000016,-0.000178,-0.000256,0.000080,0.001718,0.002516
3572760065.876992,0.000016,0.000177,0.000255,0.000000,0.000000,0.000000,-0.000016,-0.000177,-0.000255,0.000080,0.001713,0.002512
3572760065.886991,0.000016,0.000177,0.000255,0.000000,0.000000,0.000000,-0.000016,-0.000177,-0.000255,0.000080,0.001707,0.002508
3572760065.896992,0.000016,0.000176,0.000254,0.000000,0.000000,0.000000,-0.000016,-0.000176,-0.000254,0.000080,0.001701,0.002504
3572760065.906992,0.000016,0.000175,0.000254,0.000000,0.000000,0.000000,-0.000016,-0.000175,-0.000254,0.000080,0.001695,0.002500
3572760065.916993,0.000016,0.000175,0.000254,0.000000,0.000000,0.000000,-0.000016,-0.000175,-0.000254,0.000080,0.001689,0.002496
3572760065.926993,0.000016,0.000174,0.000253,0.000000,0.000000,0.000000,-0.000016,-0.000174,-0.000253,0.000080,0.001683,0.002492
3572760065.936994,0.000016,0.000174,0.000253,0.000000,0.000000,0.000000,-0.000016,-0.000174,-0.000253,0.000080,0.001678,0.002488
3572760065.946993,0.000016,0.000173,0.000252,0.000000,0.000000,0.000000,-0.000016,-0.000173,-0.000252,0.000079,0.001672,0.002484
3572760065.956994,0.000016,0.000172,0.000252,0.000000,0.000000,0.000000,-0.000016,-0.000172,-0.000252,0.000079,0.001666,0.002480
3572760065.966992,0.000016,0.000172,0.000252,0.000000,0.000000,0.000000,-0.000016,-0.000172,-0.000252,0.000079,0.001660,0.002476
3572760065.976995,0.000016,0.000171,0.000251,0.000000,0.000000,0.000000,-0.000016,-0.000171,-0.000251,0.000079,0.001654,0.002472
3572760065.986995,0.000016,0.000171,0.000251,0.000000,0.000000,0.000000,-0.000016,-0.000171,-0.000251,0.000079,0.001649,0.002468
3572760065.996995,0.000016,0.000170,0.000250,0.000000,0.000000,0.000000,-0.000016,-0.000170,-0.000250,0.000079,0.001643,0.002463
3572760066.006994,0.000016,0.000170,0.000250,0.000000,0.000000,0.000000,-0.000016,-0.000170,-0.000250,0.000079,0.001637,0.002459
3572760066.016993,0.000016,0.000169,0.000250,0.000000,0.000000,0.000000,-0.000016,-0.000169,-0.000250,0.000079,0.001631,0.002455
3572760066.026991,0.000016,0.000168,0.000249,0.000000,0.000000,0.000000,-0.000016,-0.000168,-0.000249,0.000079,0.001625,0.002451
3572760066.036996,0.000016,0.000168,0.000249,0.000000,0.000000,0.000000,-0.000016,-0.000168,-0.000249,0.000078,0.001620,0.002447
3572760066.046996,0.000016,0.000167,0.000248,0.000000,0.000000,0.000000,-0.000016,-0.000167,-0.000248,0.000078,0.001614,0.002443
3572760066.056997,0.000016,0.000167,0.000248,0.000000,0.000000,0.000000,-0.000016,-0.000167,-0.000248,0.000078,0.001608,0.002439
3572760066.066996,0.000016,0.000166,0.000248,0.000000,0.000000,0.000000,-0.000016,-0.000166,-0.000248,0.000078,0.001602,0.002435
3572760066.076997,0.000016,0.000165,0.000247,0.000000,0.000000,0.000000,-0.000016,-0.000165,-0.000247,0.000078,0.001597,0.002431
3572760066.086997,0.000016,0.000165,0.000247,0.000000,0.000000,0.000000,-0.000016,-0.000165,-0.000247,0.000078,0.001591,0.002427
3572760066.096998,0.000016,0.000164,0.000246,0.000000,0.000000,0.000000,-0.000016,-0.000164,-0.000246,0.000078,0.001585,0.002423
3572760066.106997,0.000016,0.000164,0.000246,0.000000,0.000000,0.000000,-0.000016,-0.000164,-0.000246,0.000078,0.001579,0.002419
3572760066.116998,0.000016,0.000163,0.000246,0.000000,0.000000,0.000000,-0.000016,-0.000163,-0.000246,0.000078,0.001574,0.002415
3572760066.126998,0.000016,0.000163,0.000245,0.000000,0.000000,0.000000,-0.000016,-0.000163,-0.000245,0.000078,0.001568,0.002410
3572760066.136998,0.000016,0.000162,0.000245,0.000000,0.000000,0.000000,-0.000016,-0.000162,-0.000245,0.000077,0.001562,0.002406
3572760066.146998,0.000016,0.000161,0.000244,0.000000,0.000000,0.000000,-0.000016,-0.000161,-0.000244,0.000077,0.001556,0.002402
3572760066.157000,0.000016,0.000161,0.000244,0.000000,0.000000,0.000000,-0.000016,-0.000161,-0.000244,0.000077,0.001551,0.002398
3572760066.166998,0.000016,0.000160,0.000243,0.000000,0.000000,0.000000,-0.000016,-0.000160,-0.000243,0.000077,0.001545,0.002394
3572760066.177001,0.000016,0.000160,0.000243,0.000000,0.000000,0.000000,-0.000016,-0.000160,-0.000243,0.000077,0.001539,0.002390
3572760066.186999,0.000016,0.000159,0.000243,0.000000,0.000000,0.000000,-0.000016,-0.000159,-0.000243,0.000077,0.001534,0.002386
3572760066.197000,0.000016,0.000159,0.000242,0.000000,0.000000,0.000000,-0.000016,-0.000159,-0.000242,0.000077,0.001528,0.002382
3572760066.207001,0.000016,0.000158,0.000242,0.000000,0.000000,0.000000,-0.000016,-0.000158,-0.000242,0.000077,0.001522,0.002378
3572760066.217001,0.000016,0.000157,0.000241,0.000000,0.000000,0.000000,-0.000016,-0.000157,-0.000241,0.000077,0.001517,0.002374
3572760066.227001,0.000016,0.000157,0.000241,0.000000,0.000000,0.000000,-0.000016,-0.000157,-0.000241,0.000076,0.001511,0.002370
3572760066.237001,0.000016,0.000156,0.000241,0.000000,0.000000,0.000000,-0.000016,-0.000156,-0.000241,0.000076,0.001505,0.002366
3572760066.247002,0.000016,0.000156,0.000240,0.000000,0.000000,0.000000,-0.000016,-0.000156,-0.000240,0.000076,0.001500,0.002361
3572760066.257001,0.000016,0.000155,0.000240,0.000000,0.000000,0.000000,-0.000016,-0.000155,-0.000240,0.000076,0.001494,0.002357
3572760066.267001,0.000016,0.000155,0.000239,0.000000,0.000000,0.000000,-0.000016,-0.000155,-0.000239,0.000076,0.001488,0.002353
3572760066.277002,0.000016,0.000154,0.000239,0.000000,0.000000,0.000000,-0.000016,-0.000154,-0.000239,0.000076,0.001483,0.002349
3572760066.287017,0.000016,0.000153,0.000239,0.000000,0.000000,0.000000,-0.000016,-0.000153,-0.000239,0.000076,0.001477,0.002345
3572760066.297003,0.000016,0.000153,0.000238,0.000000,0.000000,0.000000,-0.000016,-0.000153,-0.000238,0.000076,0.001471,0.002341
3572760066.307017,0.000016,0.000152,0.000238,0.000000,0.000000,0.000000,-0.000016,-0.000152,-0.000238,0.000076,0.001466,0.002337
3572760066.317017,0.000016,0.000152,0.000237,0.000000,0.000000,0.000000,-0.000016,-0.000152,-0.000237,0.000076,0.001460,0.002333
3572760066.326998,0.000016,0.000151,0.000237,0.000000,0.000000,0.000000,-0.000016,-0.000151,-0.000237,0.000075,0.001454,0.002329
3572760066.337019,0.000015,0.000151,0.000237,0.000000,0.000000,0.000000,-0.000015,-0.000151,-0.000237,0.000075,0.001449,0.002325
3572760066.347018,0.000015,0.000150,0.000236,0.000000,0.000000,0.000000,-0.000015,-0.000150,-0.000236,0.000075,0.001443,0.002321
3572760066.357018,0.000015,0.000149,0.000236,0.000000,0.000000,0.000000,-0.000015,-0.000149,-0.000236,0.000075,0.001437,0.002317
3572760066.367018,0.000015,0.000149,0.000235,0.000000,0.000000,0.000000,-0.000015,-0.000149,-0.000235,0.000075,0.001432,0.002312
3572760066.377018,0.000015,0.000148,0.000235,0.000000,0.000000,0.000000,-0.000015,-0.000148,-0.000235,0.000075,0.001426,0.002308
3572760066.387019,0.000015,0.000148,0.000235,0.000000,0.000000,0.000000,-0.000015,-0.000148,-0.000235,0.000075,0.001421,0.002304
3572760066.397020,0.000015,0.000147,0.000234,0.000000,0.000000,0.000000,-0.000015,-0.000147,-0.000234,0.000075,0.001415,0.002300
3572760066.407020,0.000015,0.000147,0.000234,0.000000,0.000000,0.000000,-0.000015,-0.000147,-0.000234,0.000075,0.001409,0.002296
3572760066.417020,0.000015,0.000146,0.000233,0.000000,0.000000,0.000000,-0.000015,-0.000146,-0.000233,0.000074,0.001404,0.002292
3572760066.427020,0.000015,0.000145,0.000233,0.000000,0.000000,0.000000,-0.000015,-0.000145,-0.000233,0.000074,0.001398,0.002288
3572760066.437020,0.000015,0.000145,0.000232,0.000000,0.000000,0.000000,-0.000015,-0.000145,-0.000232,0.000074,0.001393,0.002284
3572760066.447021,0.000015,0.000144,0.000232,0.000000,0.000000,0.000000,-0.000015,-0.000144,-0.000232,0.000074,0.001387,0.002280
3572760066.457022,0.000015,0.000144,0.000232,0.000000,0.000000,0.000000,-0.000015,-0.000144,-0.000232,0.000074,0.001382,0.002276
3572760066.467021,0.000015,0.000143,0.000231,0.000000,0.000000,0.000000,-0.000015,-0.000143,-0.000231,0.000074,0.001376,0.002272
3572760066.477022,0.000015,0.000143,0.000231,0.000000,0.000000,0.000000,-0.000015,-0.000143,-0.000231,0.000074,0.001370,0.002268
3572760066.487021,0.000015,0.000142,0.000230,0.000000,0.000000,0.000000,-0.000015,-0.000142,-0.000230,0.000074,0.001365,0.002263
3572760066.497022,0.000015,0.000142,0.000230,0.000000,0.000000,0.000000,-0.000015,-0.000142,-0.000230,0.000074,0.001359,0.002259
3572760066.507022,0.000015,0.000141,0.000230,0.000000,0.000000,0.000000,-0.000015,-0.000141,-0.000230,0.000073,0.001354,0.002255
3572760066.517023,0.000015,0.000140,0.000229,0.000000,0.000000,0.000000,-0.000015,-0.000140,-0.000229,0.000073,0.001348,0.002251
3572760066.527022,0.000015,0.000140,0.000229,0.000000,0.000000,0.000000,-0.000015,-0.000140,-0.000229,0.000073,0.001343,0.002247
3572760066.537023,0.000015,0.000139,0.000228,0.000000,0.000000,0.000000,-0.000015,-0.000139,-0.000228,0.000073,0.001337,0.002243
3572760066.547023,0.000015,0.000139,0.000228,0.000000,0.000000,0.000000,-0.000015,-0.000139,-0.000228,0.000073,0.001332,0.002239
3572760066.557024,0.000015,0.000138,0.000228,0.000000,0.000000,0.000000,-0.000015,-0.000138,-0.000228,0.000073,0.001326,0.002235
3572760066.567021,0.000015,0.000138,0.000227,0.000000,0.000000,0.000000,-0.000015,-0.000138,-0.000227,0.000073,0.001321,0.002231
3572760066.577024,0.000015,0.000137,0.000227,0.000000,0.000000,0.000000,-0.000015,-0.000137,-0.000227,0.000073,0.001315,0.002227
3572760066.587025,0.000015,0.000137,0.000226,0.000000,0.000000,0.000000,-0.000015,-0.000137,-0.000226,0.000073,0.001310,0.002223
3572760066.597024,0.000015,0.000136,0.000226,0.000000,0.000000,0.000000,-0.000015,-0.000136,-0.000226,0.000072,0.001304,0.002218
3572760066.607025,0.000015,0.000135,0.000226,0.000000,0.000000,0.000000,-0.000015,-0.000135,-0.000226,0.000072,0.001299,0.002214
3572760066.617024,0.000015,0.000135,0.000225,0.000000,0.000000,0.000000,-0.000015,-0.000135,-0.000225,0.000072,0.001293,0.002210
3572760066.627025,0.000015,0.000134,0.000225,0.000000,0.000000,0.000000,-0.000015,-0.000134,-0.000225,0.000072,0.001288,0.002206
3572760066.637026,0.000015,0.000134,0.000224,0.000000,0.000000,0.000000,-0.000015,-0.000134,-0.000224,0.000072,0.001282,0.002202
3572760066.647025,0.000015,0.000133,0.000224,0.000000,0.000000,0.000000,-0.000015,-0.000133,-0.000224,0.000072,0.001277,0.002198
3572760066.657027,0.000015,0.000133,0.000223,0.000000,0.000000,0.000000,-0.000015,-0.000133,-0.000223,0.000072,0.001271,0.002194
3572760066.667026,0.000015,0.000132,0.000223,0.000000,0.000000,0.000000,-0.000015,-0.000132,-0.000223,0.000072,0.001266,0.002190
3572760066.677026,0.000015,0.000132,0.000223,0.000000,0.000000,0.000000,-0.000015,-0.000132,-0.000223,0.000072,0.001260,0.002186
3572760066.687026,0.000015,0.000131,0.000222,0.000000,0.000000,0.000000,-0.000015,-0.000131,-0.000222,0.000071,0.001255,0.002182
3572760066.697027,0.000015,0.000130,0.000222,0.000000,0.000000,0.000000,-0.000015,-0.000130,-0.000222,0.000071,0.001250,0.002178
3572760066.707027,0.000015,0.000130,0.000221,0.000000,0.000000,0.000000,-0.000015,-0.000130,-0.000221,0.000071,0.001244,0.002174
3572760066.717026,0.000015,0.000129,0.000221,0.000000,0.000000,0.000000,-0.000015,-0.000129,-0.000221,0.000071,0.001239,0.002169
3572760066.727026,0.000015,0.000129,0.000221,0.000000,0.000000,0.000000,-0.000015,-0.000129,-0.000221,0.000071,0.001233,0.002165
3572760066.737026,0.000015,0.000128,0.000220,0.000000,0.000000,0.000000,-0.000015,-0.000128,-0.000220,0.000071,0.001228,0.002161
3572760066.747027,0.000015,0.000128,0.000220,0.000000,0.000000,0.000000,-0.000015,-0.000128,-0.000220,0.000071,0.001223,0.002157
3572760066.757029,0.000015,0.000127,0.000219,0.000000,0.000000,0.000000,-0.000015,-0.000127,-0.000219,0.000071,0.001217,0.002153
3572760066.767028,0.000015,0.000127,0.000219,0.000000,0.000000,0.000000,-0.000015,-0.000127,-0.000219,0.000071,0.001212,0.002149
3572760066.777029,0.000015,0.000126,0.000219,0.000000,0.000000,0.000000,-0.000015,-0.000126,-0.000219,0.000070,0.001206,0.002145
3572760066.787029,0.000015,0.000126,0.000218,0.000000,0.000000,0.000000,-0.000015,-0.000126,-0.000218,0.000070,0.001201,0.002141
3572760066.797029,0.000014,0.000125,0.000218,0.000000,0.000000,0.000000,-0.000014,-0.000125,-0.000218,0.000070,0.001196,0.002137
3572760066.807030,0.000014,0.000124,0.000217,0.000000,0.000000,0.000000,-0.000014,-0.000124,-0.000217,0.000070,0.001190,0.002133
3572760066.817031,0.000014,0.000124,0.000217,0.000000,0.000000,0.000000,-0.000014,-0.000124,-0.000217,0.000070,0.001185,0.002129
3572760066.827026,0.000014,0.000123,0.000217,0.000000,0.000000,0.000000,-0.000014,-0.000123,-0.000217,0.000070,0.001179,0.002125
3572760066.837030,0.000014,0.000123,0.000216,0.000000,0.000000,0.000000,-0.000014,-0.000123,-0.000216,0.000070,0.001174,0.002121
3572760066.847031,0.000014,0.000122,0.000216,0.000000,0.000000,0.000000,-0.000014,-0.000122,-0.000216,0.000070,0.001169,0.002116
3572760066.857030,0.000014,0.000122,0.000215,0.000000,0.000000,0.000000,-0.000014,-0.000122,-0.000215,0.000070,0.001163,0.002112
3572760066.867031,0.000014,0.000121,0.000215,0.000000,0.000000,0.000000,-0.000014,-0.000121,-0.000215,0.000069,0.001158,0.002108
3572760066.877033,0.000014,0.000121,0.000215,0.000000,0.000000,0.000000,-0.000014,-0.000121,-0.000215,0.000069,0.001153,0.002104
3572760066.887032,0.000014,0.000120,0.000214,0.000000,0.000000,0.000000,-0.000014,-0.000120,-0.000214,0.000069,0.001147,0.002100
3572760066.897032,0.000014,0.000120,0.000214,0.000000,0.000000,0.000000,-0.000014,-0.000120,-0.000214,0.000069,0.001142,0.002096
3572760066.907032,0.000014,0.000119,0.000213,0.000000,0.000000,0.000000,-0.000014,-0.000119,-0.000213,0.000069,0.001137,0.002092
3572760066.917032,0.000014,0.000119,0.000213,0.000000,0.000000,0.000000,-0.000014,-0.000119,-0.000213,0.000069,0.001132,0.002088
3572760066.927032,0.000014,0.000118,0.000212,0.000000,0.000000,0.000000,-0.000014,-0.000118,-0.000212,0.000069,0.001126,0.002084
3572760066.937035,0.000014,0.000117,0.000212,0.000000,0.000000,0.000000,-0.000014,-0.000117,-0.000212,0.000069,0.001121,0.002080
3572760066.947033,0.000014,0.000117,0.000212,0.000000,0.000000,0.000000,-0.000014,-0.000117,-0.000212,0.000068,0.001116,0.002076
3572760066.957033,0.000014,0.000116,0.000211,0.000000,0.000000,0.000000,-0.000014,-0.000116,-0.000211,0.000068,0.001110,0.002072
3572760066.967032,0.000014,0.000116,0.000211,0.000000,0.000000,0.000000,-0.000014,-0.000116,-0.000211,0.000068,0.001105,0.002068
3572760066.977033,0.000014,0.000115,0.000210,0.000000,0.000000,0.000000,-0.000014,-0.000115,-0.000210,0.000068,0.001100,0.002064
3572760066.987034,0.000014,0.000115,0.000210,0.000000,0.000000,0.000000,-0.000014,-0.000115,-0.000210,0.000068,0.001095,0.002059
3572760066.997036,0.000014,0.000114,0.000210,0.000000,0.000000,0.000000,-0.000014,-0.000114,-0.000210,0.000068,0.001089,0.002055
3572760067.007035,0.000014,0.000114,0.000209,0.000000,0.000000,0.000000,-0.000014,-0.000114,-0.000209,0.000068,0.001084,0.002051
3572760067.017032,0.000014,0.000113,0.000209,0.000000,0.000000,0.000000,-0.000014,-0.000113,-0.000209,0.000068,0.001079,0.002047
3572760067.027031,0.000014,0.000113,0.000208,0.000000,0.000000,0.000000,-0.000014,-0.000113,-0.000208,0.000068,0.001074,0.002043
3572760067.037035,0.000014,0.000112,0.000208,0.000000,0.000000,0.000000,-0.000014,-0.000112,-0.000208,0.000067,0.001068,0.002039
3572760067.047035,0.000014,0.000112,0.000208,0.000000,0.000000,0.000000,-0.000014,-0.000112,-0.000208,0.000067,0.001063,0.002035
3572760067.057037,0.000014,0.000111,0.000207,0.000000,0.000000,0.000000,-0.000014,-0.000111,-0.000207,0.000067,0.001058,0.002031
3572760067.067036,0.000014,0.000111,0.000207,0.000000,0.000000,0.000000,-0.000014,-0.000111,-0.000207,0.000067,0.001053,0.002027
3572760067.077037,0.000014,0.000110,0.000206,0.000000,0.000000,0.000000,-0.000014,-0.000110,-0.000206,0.000067,0.001047,0.002023
3572760067.087036,0.000014,0.000109,0.000206,0.000000,0.000000,0.000000,-0.000014,-0.000109,-0.000206,0.000067,0.001042,0.002019
3572760067.097037,0.000014,0.000109,0.000206,0.000000,0.000000,0.000000,-0.000014,-0.000109,-0.000206,0.000067,0.001037,0.002015
3572760067.107038,0.000014,0.000108,0.000205,0.000000,0.000000,0.000000,-0.000014,-0.000108,-0.000205,0.000067,0.001032,0.002011
3572760067.117038,0.000014,0.000108,0.000205,0.000000,0.000000,0.000000,-0.000014,-0.000108,-0.000205,0.000066,0.001027,0.002007
3572760067.127037,0.000014,0.000107,0.000204,0.000000,0.000000,0.000000,-0.000014,-0.000107,-0.000204,0.000066,0.001022,0.002003
3572760067.137038,0.000014,0.000107,0.000204,0.000000,0.000000,0.000000,-0.000014,-0.000107,-0.000204,0.000066,0.001016,0.001999
3572760067.147038,0.000014,0.000106,0.000204,0.000000,0.000000,0.000000,-0.000014,-0.000106,-0.000204,0.000066,0.001011,0.001994
3572760067.157039,0.000014,0.000106,0.000203,0.000000,0.000000,0.000000,-0.000014,-0.000106,-0.000203,0.000066,0.001006,0.001990
3572760067.167038,0.000014,0.000105,0.000203,0.000000,0.000000,0.000000,-0.000014,-0.000105,-0.000203,0.000066,0.001001,0.001986
3572760067.177040,0.000014,0.000105,0.000202,0.000000,0.000000,0.000000,-0.000014,-0.000105,-0.000202,0.000066,0.000996,0.001982
3572760067.187040,0.000014,0.000104,0.000202,0.000000,0.000000,0.000000,-0.000014,-0.000104,-0.000202,0.000066,0.000991,0.001978
3572760067.197040,0.000014,0.000104,0.000201,0.000000,0.000000,0.000000,-0.000014,-0.000104,-0.000201,0.000066,0.000985,0.001974
3572760067.207040,0.000014,0.000103,0.000201,0.000000,0.000000,0.000000,-0.000014,-0.000103,-0.000201,0.000065,0.000980,0.001970
3572760067.217041,0.000014,0.000103,0.000201,0.000000,0.000000,0.000000,-0.000014,-0.000103,-0.000201,0.000065,0.000975,0.001966
3572760067.227040,0.000014,0.000102,0.000200,0.000000,0.000000,0.000000,-0.000014,-0.000102,-0.000200,0.000065,0.000970,0.001962
3572760067.237042,0.000013,0.000102,0.000200,0.000000,0.000000,0.000000,-0.000013,-0.000102,-0.000200,0.000065,0.000965,0.001958
3572760067.247040,0.000013,0.000101,0.000199,0.000000,0.000000,0.000000,-0.000013,-0.000101,-0.000199,0.000065,0.000960,0.001954
3572760067.257041,0.000013,0.000101,0.000199,0.000000,0.000000,0.000000,-0.000013,-0.000101,-0.000199,0.000065,0.000955,0.001950
3572760067.267042,0.000013,0.000100,0.000199,0.000000,0.000000,0.000000,-0.000013,-0.000100,-0.000199,0.000065,0.000950,0.001946
3572760067.277041,0.000013,0.000100,0.000198,0.000000,0.000000,0.000000,-0.000013,-0.000100,-0.000198,0.000065,0.000945,0.001942
3572760067.287042,0.000013,0.000099,0.000198,0.000000,0.000000,0.000000,-0.000013,-0.000099,-0.000198,0.000064,0.000940,0.001938
3572760067.297043,0.000013,0.000099,0.000197,0.000000,0.000000,0.000000,-0.000013,-0.000099,-0.000197,0.000064,0.000934,0.001934
3572760067.307043,0.000013,0.000098,0.000197,0.000000,0.000000,0.000000,-0.000013,-0.000098,-0.000197,0.000064,0.000929,0.001930
3572760067.317043,0.000013,0.000098,0.000197,0.000000,0.000000,0.000000,-0.000013,-0.000098,-0.000197,0.000064,0.000924,0.001926
3572760067.327037,0.000013,0.000097,0.000196,0.000000,0.000000,0.000000,-0.000013,-0.000097,-0.000196,0.000064,0.000919,0.001922
3572760067.337043,0.000013,0.000097,0.000196,0.000000,0.000000,0.000000,-0.000013,-0.000097,-0.000196,0.000064,0.000914,0.001918
3572760067.347047,0.000013,0.000096,0.000195,0.000000,0.000000,0.000000,-0.000013,-0.000096,-0.000195,0.000064,0.000909,0.001914
3572760067.357046,0.000013,0.000096,0.000195,0.000000,0.000000,0.000000,-0.000013,-0.000096,-0.000195,0.000064,0.000904,0.001910
3572760067.367044,0.000013,0.000095,0.000195,0.000000,0.000000,0.000000,-0.000013,-0.000095,-0.000195,0.000064,0.000899,0.001905
3572760067.377046,0.000013,0.000094,0.000194,0.000000,0.000000,0.000000,-0.000013,-0.000094,-0.000194,0.000063,0.000894,0.001901
3572760067.387043,0.000013,0.000094,0.000194,0.000000,0.000000,0.000000,-0.000013,-0.000094,-0.000194,0.000063,0.000889,0.001897
3572760067.397045,0.000013,0.000093,0.000193,0.000000,0.000000,0.000000,-0.000013,-0.000093,-0.000193,0.000063,0.000884,0.001893
3572760067.407045,0.000013,0.000093,0.000193,0.000000,0.000000,0.000000,-0.000013,-0.000093,-0.000193,0.000063,0.000879,0.001889
3572760067.417046,0.000013,0.000092,0.000193,0.000000,0.000000,0.000000,-0.000013,-0.000092,-0.000193,0.000063,0.000874,0.001885
3572760067.427045,0.000013,0.000092,0.000192,0.000000,0.000000,0.000000,-0.000013,-0.000092,-0.000192,0.000063,0.000869,0.001881
3572760067.437047,0.000013,0.000091,0.000192,0.000000,0.000000,0.000000,-0.000013,-0.000091,-0.000192,0.000063,0.000864,0.001877
3572760067.447046,0.000013,0.000091,0.000191,0.000000,0.000000,0.000000,-0.000013,-0.000091,-0.000191,0.000063,0.000859,0.001873
3572760067.457047,0.000013,0.000090,0.000191,0.000000,0.000000,0.000000,-0.000013,-0.000090,-0.000191,0.000062,0.000854,0.001869
3572760067.467046,0.000013,0.000090,0.000191,0.000000,0.000000,0.000000,-0.000013,-0.000090,-0.000191,0.000062,0.000849,0.001865
3572760067.477047,0.000013,0.000089,0.000190,0.000000,0.000000,0.000000,-0.000013,-0.000089,-0.000190,0.000062,0.000844,0.001861
3572760067.487048,0.000013,0.000089,0.000190,0.000000,0.000000,0.000000,-0.000013,-0.000089,-0.000190,0.000062,0.000839,0.001857
3572760067.497047,0.000013,0.000088,0.000189,0.000000,0.000000,0.000000,-0.000013,-0.000088,-0.000189,0.000062,0.000834,0.001853
3572760067.507047,0.000013,0.000088,0.000189,0.000000,0.000000,0.000000,-0.000013,-0.000088,-0.000189,0.000062,0.000830,0.001849
3572760067.517046,0.000013,0.000087,0.000189,0.000000,0.000000,0.000000,-0.000013,-0.000087,-0.000189,0.000062,0.000825,0.001845
3572760067.527043,0.000013,0.000087,0.000188,0.000000,0.000000,0.000000,-0.000013,-0.000087,-0.000188,0.000062,0.000820,0.001841
3572760067.537049,0.000013,0.000087,0.000188,0.000000,0.000000,0.000000,-0.000013,-0.000087,-0.000188,0.000062,0.000839,0.001837
3572760067.547050,0.000013,0.000086,0.000187,0.000000,0.000000,0.000000,-0.000013,-0.000086,-0.000187,0.000061,0.000859,0.001833
3572760067.557050,0.000013,0.000087,0.000187,0.000000,0.000000,0.000000,-0.000013,-0.000087,-0.000187,0.000061,0.000934,0.001829
3572760067.567049,0.000013,0.000088,0.000187,0.000000,0.000000,0.000000,-0.000013,-0.000088,-0.000187,0.000061,0.001046,0.001825
3572760067.577049,0.000013,0.000090,0.000186,0.000000,0.000000,0.000000,-0.000013,-0.000090,-0.000186,0.000061,0.001206,0.001821
3572760067.587051,0.000013,0.000094,0.000186,0.000000,0.000001,0.000000,-0.000013,-0.000093,-0.000186,0.000061,0.001404,0.001817
3572760067.597052,0.000013,0.000100,0.000185,0.000000,0.000003,0.000000,-0.000013,-0.000097,-0.000185,0.000061,0.001638,0.001813
3572760067.607050,0.000013,0.000108,0.000185,0.000000,0.000007,0.000000,-0.000013,-0.000101,-0.000185,0.000061,0.001908,0.001809
3572760067.617051,0.000013,0.000117,0.000185,0.000000,0.000012,0.000000,-0.000013,-0.000106,-0.000185,0.000060,0.002179,0.001805
3572760067.627053,0.000013,0.000130,0.000184,0.000000,0.000019,0.000000,-0.000013,-0.000111,-0.000184,0.000060,0.002486,0.001801
