L2_continuous,PosXRight,R2_continuous,alpha_VSP1,u_BT,u_VSP1,PosYRight,Absolute Time,alpha_VSP2,u_VSP2
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.502868,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.512866,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.522868,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.532868,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.542868,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.552869,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.562871,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.572870,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.582868,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.592872,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.602869,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.612870,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.622873,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.632868,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.642871,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.652872,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.662872,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.672872,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.682874,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.692872,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.702874,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.712874,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.722874,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.732874,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.742876,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.752875,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.762875,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.772875,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.782875,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.792875,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.802877,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.812877,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.822876,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.832877,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.842876,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.852877,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.862879,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.872879,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.882878,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.892879,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.902879,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.912879,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.922881,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.932878,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.942880,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.952880,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.962880,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.972880,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.982882,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200760.992880,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.002881,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.012882,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.022882,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.032882,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.042884,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.052883,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.062883,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.072885,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.082883,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.092884,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.102886,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.112884,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.122885,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.132885,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.142885,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.152886,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.162888,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.172885,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.182886,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.192886,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.202887,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.212888,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.222889,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.232888,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.242888,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.252889,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.262888,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.272891,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.282891,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.292889,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.302890,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.312890,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.322890,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.332890,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.342893,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.352890,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.362891,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.372893,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.382893,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.392891,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.402894,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.412893,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.422894,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.432891,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.442894,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.452895,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.462896,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.472895,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.482895,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.492896,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.502896,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.512895,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.522898,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.532896,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.542896,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.552897,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.562897,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.572898,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.582899,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.592899,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.602899,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.612898,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.622900,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.632897,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.642900,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.652899,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.662900,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.672902,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.682901,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.692900,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.702903,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.712902,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.722903,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.732901,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.742902,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.752903,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.762904,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.772903,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.782903,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.792904,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.802903,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.812904,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.822906,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.832902,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.842905,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.852905,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.862905,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.872906,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.882908,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.892906,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.902906,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.912907,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.922907,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.932905,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.942911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.952909,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.962908,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.972910,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.982909,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200761.992908,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.002911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.012909,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.022911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.032910,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.042911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.052911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.062913,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.072912,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.082911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.092912,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.102911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.112913,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.122914,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.132911,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.142914,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.152914,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.162914,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.172915,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.182916,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.192914,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.202915,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.212915,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.222916,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.232915,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.242918,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.252917,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.262916,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.272917,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.282917,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.292917,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.302918,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.312918,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.322918,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.332919,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.342919,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.352919,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.362922,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.372920,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.382919,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.392920,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.402921,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.412921,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.422924,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.432919,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.442923,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.452921,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.462923,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.472923,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.482925,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.492922,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.502922,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.512924,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.522924,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.532925,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.542926,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.552925,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.562925,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.572926,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.582925,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.592927,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.602929,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.612927,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.622926,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.632926,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.642928,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.652927,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.662930,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.672929,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.682930,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.692929,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.702929,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.712929,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.722931,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.732930,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.742932,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.752932,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.762930,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.772932,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.782933,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.792931,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.802932,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.812933,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.822933,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.832932,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.842935,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.852933,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.862933,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.872935,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.882934,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.892934,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.902937,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.912936,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.922935,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.932932,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.942936,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.952936,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.962939,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.972937,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.982937,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200762.992938,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200763.002937,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200763.012938,0.000000,0.858369
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,1.000000,3569200763.022940,0.000000,0.858369
