L2_continuous,PosXRight,R2_continuous,alpha_VSP1,u_BT,u_VSP1,PosYRight,Absolute Time
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.167885
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.177886
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.187885
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.197886
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.207887
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.217887
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.227888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.237886
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.247888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.257887
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.267889
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.277888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.287888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.297888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.307888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.317888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.327891
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.337889
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.347890
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.357890
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.367890
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.377891
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.387892
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.397888
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.407892
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.417892
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.427892
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.437892
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.447894
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.457894
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.467893
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.477895
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.487893
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.497894
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.507894
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.517895
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.527895
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.537896
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.547895
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.557896
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.567897
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.577897
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.587897
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.597897
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.607897
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.617898
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.627899
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.637898
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.647899
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.657899
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.667899
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.677899
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.687899
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.697900
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.707900
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.717901
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.727901
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.737901
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.747903
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.757901
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.767901
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.777902
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.787901
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.797903
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.807903
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.817901
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.827904
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.837904
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.847905
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.857904
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.867906
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.877905
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.887906
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.897905
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.907906
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.917906
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.927908
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.937906
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.947907
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.957907
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.967908
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.977908
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.987909
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200153.997908
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.007909
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.017909
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.027910
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.037910
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.047910
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.057910
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.067910
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.077911
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.087910
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.097911
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.107912
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.117912
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.127913
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.137912
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.147913
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.157913
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.167914
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.177913
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.187912
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.197913
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.207914
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.217915
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.227916
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.237915
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.247915
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.257915
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.267916
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.277917
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.287917
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.297916
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.307917
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.317917
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.327918
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.337917
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.347920
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.357919
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.367919
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.377920
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.387918
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.397921
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.407921
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.417921
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.427921
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.437920
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.447920
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.457922
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.467922
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.477922
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.487922
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.497922
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.507923
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.517923
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.527925
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.537924
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.547924
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.557924
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.567923
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.577925
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.587926
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.597925
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.607925
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.617926
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.627926
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.637926
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.647927
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.657927
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.667927
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.677928
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.687927
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.697928
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.707930
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.717929
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.727930
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.737929
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.747929
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.757929
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.767931
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.777930
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.787930
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.797931
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.807931
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.817929
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.827932
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.837931
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.847932
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.857933
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.867933
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.877933
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.887934
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.897933
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.907934
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.917933
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.927935
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.937934
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.947936
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.957935
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.967936
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.977936
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.987935
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200154.997935
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.007938
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.017937
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.027937
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.037937
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.047937
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.057938
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.067940
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.077940
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.087939
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.097939
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.107939
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.117939
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.127941
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.137940
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.147941
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.157940
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.167940
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.177942
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.187942
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.197941
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.207942
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.217942
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.227943
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.237943
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.247944
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.257944
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.267944
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.277945
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.287943
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.297945
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.307946
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.317945
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.327945
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.337946
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.347946
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.357946
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.367948
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.377947
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.387948
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.397948
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.407948
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.417948
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.427950
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.437948
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.447948
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.457950
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.467949
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.477949
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.487951
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.497950
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.507951
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.517951
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.527951
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.537951
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.547953
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.557952
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.567952
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.577953
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.587952
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.597953
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.607954
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.617953
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.627954
-1.000000,0.041231,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.637953
-1.000000,0.000000,-1.000000,0.018905,0.008491,0.858523,1.000000,3569200155.647955
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.858369,-0.701071,3569200155.657955
-1.000000,0.000000,-1.000000,3.141593,0.000000,0.601778,-0.701071,3569200155.667956
-1.000000,0.000000,-1.000000,3.141593,0.000000,0.601778,0.309275,3569200155.677955
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.265472,0.309275,3569200155.687955
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.265472,0.000000,3569200155.697955
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.707956
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.717957
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.727958
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.737957
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.747957
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.757957
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.767959
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.777959
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.787960
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.797959
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.807959
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.817957
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.827960
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.837959
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.847962
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.857960
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.867960
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.877961
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.887960
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.897962
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.907963
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.917962
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.927963
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.937963
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.947962
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.957963
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.967965
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.977963
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.987964
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200155.997964
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.007964
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.017965
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.027966
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.037965
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.047966
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.057966
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.067966
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.077967
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.087967
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.097966
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.107967
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.117967
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.127968
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.137968
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.147969
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.157969
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.167969
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.177970
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.187969
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.197970
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.207972
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.217970
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.227971
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.237971
-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,3569200156.247972
