u_in,u_hat, u_tilde,Absolute Time
0.403762,0.404571,-0.001133,3571909999.951396
0.404086,0.404894,-0.001131,3571909999.961392
0.404409,0.405216,-0.001130,3571909999.971396
0.404732,0.405538,-0.001128,3571909999.981396
0.405055,0.405859,-0.001127,3571909999.991397
0.405377,0.406180,-0.001125,3571910000.001398
0.405698,0.406500,-0.001124,3571910000.011397
0.406019,0.406820,-0.001122,3571910000.021399
0.406340,0.407140,-0.001121,3571910000.031399
0.406660,0.407459,-0.001119,3571910000.041398
0.406980,0.407778,-0.001118,3571910000.051399
0.407300,0.408096,-0.001116,3571910000.061396
0.407619,0.408414,-0.001115,3571910000.071399
0.407937,0.408732,-0.001113,3571910000.081399
0.408255,0.409049,-0.001112,3571910000.091401
0.408573,0.409365,-0.001110,3571910000.101400
0.408890,0.409682,-0.001109,3571910000.111400
0.409207,0.409997,-0.001107,3571910000.121401
0.409524,0.410313,-0.001106,3571910000.131402
0.409840,0.410628,-0.001104,3571910000.141402
0.410155,0.410942,-0.001103,3571910000.151402
0.410470,0.411256,-0.001101,3571910000.161398
0.410785,0.411570,-0.001100,3571910000.171401
0.411099,0.411883,-0.001098,3571910000.181402
0.411413,0.412196,-0.001097,3571910000.191404
0.411727,0.412508,-0.001095,3571910000.201402
0.412040,0.412820,-0.001094,3571910000.211404
0.412352,0.413132,-0.001092,3571910000.221402
0.412664,0.413443,-0.001091,3571910000.231404
0.412976,0.413753,-0.001089,3571910000.241405
0.413287,0.414064,-0.001088,3571910000.251404
0.413598,0.414373,-0.001086,3571910000.261401
0.413909,0.414683,-0.001085,3571910000.271407
0.414219,0.414992,-0.001083,3571910000.281405
0.414528,0.415300,-0.001082,3571910000.291405
0.414837,0.415608,-0.001080,3571910000.301405
0.415146,0.415916,-0.001079,3571910000.311406
0.415454,0.416223,-0.001077,3571910000.321405
0.415762,0.416530,-0.001076,3571910000.331408
0.416070,0.416837,-0.001074,3571910000.341406
0.416377,0.417143,-0.001073,3571910000.351406
0.416683,0.417448,-0.001071,3571910000.361404
0.416990,0.417753,-0.001070,3571910000.371408
0.417295,0.418058,-0.001068,3571910000.381409
0.417601,0.418362,-0.001067,3571910000.391409
0.417906,0.418666,-0.001065,3571910000.401408
0.418210,0.418969,-0.001064,3571910000.411407
0.418514,0.419272,-0.001062,3571910000.421409
0.418818,0.419575,-0.001061,3571910000.431410
0.419121,0.419877,-0.001059,3571910000.441410
0.419424,0.420179,-0.001058,3571910000.451410
0.419726,0.420480,-0.001056,3571910000.461406
0.420028,0.420781,-0.001055,3571910000.471411
0.420330,0.421081,-0.001053,3571910000.481411
0.420631,0.421381,-0.001052,3571910000.491411
0.420931,0.421681,-0.001050,3571910000.501411
0.421232,0.421980,-0.001049,3571910000.511412
0.421531,0.422279,-0.001047,3571910000.521411
0.421831,0.422577,-0.001046,3571910000.531413
0.422130,0.422875,-0.001045,3571910000.541412
0.422428,0.423173,-0.001043,3571910000.551412
0.422726,0.423470,-0.001042,3571910000.561409
0.423024,0.423766,-0.001040,3571910000.571414
0.423321,0.424063,-0.001039,3571910000.581414
0.423618,0.424358,-0.001037,3571910000.591413
0.423915,0.424654,-0.001036,3571910000.601415
0.424211,0.424949,-0.001034,3571910000.611415
0.424506,0.425243,-0.001033,3571910000.621414
0.424801,0.425537,-0.001031,3571910000.631417
0.425096,0.425831,-0.001030,3571910000.641415
0.425390,0.426124,-0.001028,3571910000.651414
0.425684,0.426417,-0.001027,3571910000.661412
0.425978,0.426710,-0.001025,3571910000.671418
0.426271,0.427001,-0.001024,3571910000.681417
0.426563,0.427293,-0.001022,3571910000.691417
0.426856,0.427584,-0.001021,3571910000.701418
0.427147,0.427875,-0.001019,3571910000.711417
0.427439,0.428165,-0.001018,3571910000.721417
0.427730,0.428455,-0.001016,3571910000.731418
0.428020,0.428745,-0.001015,3571910000.741418
0.428310,0.429034,-0.001013,3571910000.751419
0.428600,0.429322,-0.001012,3571910000.761415
0.428889,0.429610,-0.001011,3571910000.771420
0.429178,0.429898,-0.001009,3571910000.781420
0.429466,0.430186,-0.001008,3571910000.791420
0.429754,0.430473,-0.001006,3571910000.801419
0.430042,0.430759,-0.001005,3571910000.811421
0.430329,0.431045,-0.001003,3571910000.821419
0.430616,0.431331,-0.001002,3571910000.831420
0.430902,0.431616,-0.001000,3571910000.841421
0.431188,0.431901,-0.000999,3571910000.851421
0.431474,0.432185,-0.000997,3571910000.861418
0.431759,0.432469,-0.000996,3571910000.871422
0.432043,0.432753,-0.000994,3571910000.881422
0.432328,0.433036,-0.000993,3571910000.891422
0.432611,0.433319,-0.000991,3571910000.901422
0.432895,0.433601,-0.000990,3571910000.911423
0.433178,0.433883,-0.000989,3571910000.921423
0.433460,0.434165,-0.000987,3571910000.931424
0.433742,0.434446,-0.000986,3571910000.941424
0.434024,0.434727,-0.000984,3571910000.951424
0.434305,0.435007,-0.000983,3571910000.961421
0.434586,0.435287,-0.000981,3571910000.971424
0.434867,0.435566,-0.000980,3571910000.981426
0.435147,0.435845,-0.000978,3571910000.991426
0.435426,0.436124,-0.000977,3571910001.001425
0.435706,0.436402,-0.000975,3571910001.011426
0.435984,0.436680,-0.000974,3571910001.021427
0.436263,0.436957,-0.000973,3571910001.031426
0.436541,0.437234,-0.000971,3571910001.041428
0.436818,0.437510,-0.000970,3571910001.051428
0.437095,0.437786,-0.000968,3571910001.061424
0.437372,0.438062,-0.000967,3571910001.071427
0.437648,0.438337,-0.000965,3571910001.081429
0.437924,0.438612,-0.000964,3571910001.091429
0.438200,0.438887,-0.000962,3571910001.101429
0.438475,0.439161,-0.000961,3571910001.111430
0.438750,0.439434,-0.000959,3571910001.121428
0.439024,0.439708,-0.000958,3571910001.131430
0.439298,0.439980,-0.000957,3571910001.141430
0.439571,0.440253,-0.000955,3571910001.151431
0.439844,0.440525,-0.000954,3571910001.161426
0.440117,0.440796,-0.000952,3571910001.171432
0.440389,0.441067,-0.000951,3571910001.181431
0.440661,0.441338,-0.000949,3571910001.191432
0.440932,0.441608,-0.000948,3571910001.201431
0.441203,0.441878,-0.000946,3571910001.211432
0.441473,0.442148,-0.000945,3571910001.221432
0.441743,0.442417,-0.000944,3571910001.231433
0.442013,0.442686,-0.000942,3571910001.241432
0.442282,0.442954,-0.000941,3571910001.251433
0.442551,0.443222,-0.000939,3571910001.261429
0.442820,0.443489,-0.000938,3571910001.271433
0.443088,0.443756,-0.000936,3571910001.281434
0.443356,0.444023,-0.000935,3571910001.291435
0.443623,0.444289,-0.000934,3571910001.301434
0.443890,0.444555,-0.000932,3571910001.311434
0.444156,0.444820,-0.000931,3571910001.321434
0.444422,0.445085,-0.000929,3571910001.331434
0.444688,0.445350,-0.000928,3571910001.341434
0.444953,0.445614,-0.000926,3571910001.351437
0.445218,0.445878,-0.000925,3571910001.361432
0.445482,0.446141,-0.000924,3571910001.371437
0.445746,0.446404,-0.000922,3571910001.381435
0.446009,0.446667,-0.000921,3571910001.391436
0.446273,0.446929,-0.000919,3571910001.401436
0.446535,0.447190,-0.000918,3571910001.411438
0.446798,0.447452,-0.000916,3571910001.421437
0.447060,0.447713,-0.000915,3571910001.431437
0.447321,0.447973,-0.000914,3571910001.441438
0.447582,0.448233,-0.000912,3571910001.451438
0.447843,0.448493,-0.000911,3571910001.461435
0.448103,0.448752,-0.000909,3571910001.471440
0.448363,0.449011,-0.000908,3571910001.481439
0.448623,0.449270,-0.000906,3571910001.491440
0.448882,0.449528,-0.000905,3571910001.501440
0.449140,0.449785,-0.000904,3571910001.511440
0.449399,0.450043,-0.000902,3571910001.521441
0.449657,0.450299,-0.000901,3571910001.531442
0.449914,0.450556,-0.000899,3571910001.541440
0.450171,0.450812,-0.000898,3571910001.551442
0.450428,0.451068,-0.000897,3571910001.561437
0.450684,0.451323,-0.000895,3571910001.571441
0.450940,0.451578,-0.000894,3571910001.581441
0.451195,0.451832,-0.000892,3571910001.591444
0.451450,0.452086,-0.000891,3571910001.601442
0.451705,0.452340,-0.000889,3571910001.611443
0.451959,0.452593,-0.000888,3571910001.621443
0.452213,0.452846,-0.000887,3571910001.631444
0.452467,0.453098,-0.000885,3571910001.641443
0.452720,0.453350,-0.000884,3571910001.651445
0.452972,0.453602,-0.000882,3571910001.661442
0.453224,0.453853,-0.000881,3571910001.671446
0.453476,0.454104,-0.000880,3571910001.681446
0.453728,0.454355,-0.000878,3571910001.691445
0.453979,0.454605,-0.000877,3571910001.701445
0.454229,0.454854,-0.000875,3571910001.711446
0.454480,0.455103,-0.000874,3571910001.721447
0.454729,0.455352,-0.000873,3571910001.731447
0.454979,0.455601,-0.000871,3571910001.741447
0.455228,0.455849,-0.000870,3571910001.751446
0.455477,0.456096,-0.000869,3571910001.761444
0.455725,0.456344,-0.000867,3571910001.771448
0.455973,0.456591,-0.000866,3571910001.781448
0.456220,0.456837,-0.000864,3571910001.791449
0.456467,0.457083,-0.000863,3571910001.801449
0.456714,0.457329,-0.000862,3571910001.811449
0.456960,0.457574,-0.000860,3571910001.821450
0.457206,0.457819,-0.000859,3571910001.831450
0.457451,0.458063,-0.000857,3571910001.841448
0.457696,0.458307,-0.000856,3571910001.851449
0.457941,0.458551,-0.000855,3571910001.861446
0.458185,0.458794,-0.000853,3571910001.871450
0.458429,0.459037,-0.000852,3571910001.881451
0.458673,0.459280,-0.000850,3571910001.891452
0.458916,0.459522,-0.000849,3571910001.901450
0.459159,0.459764,-0.000848,3571910001.911451
0.459401,0.460005,-0.000846,3571910001.921452
0.459643,0.460246,-0.000845,3571910001.931452
0.459884,0.460486,-0.000844,3571910001.941452
0.460125,0.460727,-0.000842,3571910001.951454
0.460366,0.460966,-0.000841,3571910001.961450
0.460607,0.461206,-0.000839,3571910001.971454
0.460847,0.461445,-0.000838,3571910001.981454
0.461086,0.461683,-0.000837,3571910001.991454
0.461325,0.461921,-0.000835,3571910002.001455
0.461564,0.462159,-0.000834,3571910002.011455
0.461802,0.462397,-0.000833,3571910002.021454
0.462040,0.462634,-0.000831,3571910002.031455
0.462278,0.462870,-0.000830,3571910002.041455
0.462515,0.463107,-0.000829,3571910002.051455
0.462752,0.463342,-0.000827,3571910002.061452
0.462989,0.463578,-0.000826,3571910002.071456
0.463225,0.463813,-0.000824,3571910002.081456
0.463460,0.464048,-0.000823,3571910002.091457
0.463696,0.464282,-0.000822,3571910002.101457
0.463930,0.464516,-0.000820,3571910002.111457
0.464165,0.464749,-0.000819,3571910002.121457
0.464399,0.464983,-0.000818,3571910002.131459
0.464633,0.465215,-0.000816,3571910002.141458
0.464866,0.465448,-0.000815,3571910002.151458
0.465099,0.465680,-0.000814,3571910002.161455
0.465332,0.465911,-0.000812,3571910002.171459
0.465564,0.466143,-0.000811,3571910002.181459
0.465796,0.466373,-0.000810,3571910002.191461
0.466027,0.466604,-0.000808,3571910002.201459
0.466258,0.466834,-0.000807,3571910002.211460
0.466489,0.467064,-0.000806,3571910002.221460
0.466719,0.467293,-0.000804,3571910002.231462
0.466949,0.467522,-0.000803,3571910002.241460
0.467178,0.467750,-0.000802,3571910002.251462
0.467407,0.467979,-0.000800,3571910002.261458
0.467636,0.468206,-0.000799,3571910002.271461
0.467864,0.468434,-0.000798,3571910002.281463
0.468092,0.468661,-0.000796,3571910002.291462
0.468320,0.468887,-0.000795,3571910002.301462
0.468547,0.469114,-0.000794,3571910002.311464
0.468774,0.469339,-0.000792,3571910002.321463
0.469000,0.469565,-0.000791,3571910002.331463
0.469227,0.469790,-0.000790,3571910002.341464
0.469452,0.470015,-0.000788,3571910002.351464
0.469678,0.470239,-0.000787,3571910002.361461
0.469902,0.470463,-0.000786,3571910002.371465
0.470127,0.470687,-0.000784,3571910002.381466
0.470351,0.470910,-0.000783,3571910002.391467
0.470575,0.471133,-0.000782,3571910002.401464
0.470798,0.471355,-0.000780,3571910002.411466
0.471021,0.471577,-0.000779,3571910002.421465
0.471244,0.471799,-0.000778,3571910002.431468
0.471466,0.472020,-0.000776,3571910002.441465
0.471688,0.472241,-0.000775,3571910002.451466
0.471910,0.472462,-0.000774,3571910002.461463
0.472131,0.472682,-0.000772,3571910002.471467
0.472352,0.472902,-0.000771,3571910002.481468
0.472572,0.473121,-0.000770,3571910002.491469
0.472792,0.473340,-0.000768,3571910002.501468
0.473012,0.473559,-0.000767,3571910002.511469
0.473231,0.473778,-0.000766,3571910002.521470
0.473450,0.473995,-0.000765,3571910002.531469
0.473668,0.474213,-0.000763,3571910002.541469
0.473887,0.474430,-0.000762,3571910002.551471
0.474104,0.474647,-0.000761,3571910002.561466
0.474322,0.474864,-0.000759,3571910002.571471
0.474539,0.475080,-0.000758,3571910002.581470
0.474755,0.475295,-0.000757,3571910002.591471
0.474972,0.475511,-0.000755,3571910002.601471
0.475188,0.475726,-0.000754,3571910002.611472
0.475403,0.475940,-0.000753,3571910002.621471
0.475618,0.476155,-0.000752,3571910002.631472
0.475833,0.476369,-0.000750,3571910002.641472
0.476048,0.476582,-0.000749,3571910002.651472
0.476262,0.476795,-0.000748,3571910002.661469
0.476475,0.477008,-0.000746,3571910002.671474
0.476689,0.477220,-0.000745,3571910002.681475
0.476902,0.477433,-0.000744,3571910002.691473
0.477114,0.477644,-0.000742,3571910002.701474
0.477327,0.477856,-0.000741,3571910002.711474
0.477538,0.478066,-0.000740,3571910002.721474
0.477750,0.478277,-0.000739,3571910002.731475
0.477961,0.478487,-0.000737,3571910002.741476
0.478172,0.478697,-0.000736,3571910002.751475
0.478382,0.478907,-0.000735,3571910002.761472
0.478592,0.479116,-0.000734,3571910002.771476
0.478802,0.479324,-0.000732,3571910002.781476
0.479011,0.479533,-0.000731,3571910002.791478
0.479220,0.479741,-0.000730,3571910002.801476
0.479429,0.479949,-0.000728,3571910002.811477
0.479637,0.480156,-0.000727,3571910002.821477
0.479845,0.480363,-0.000726,3571910002.831478
0.480052,0.480569,-0.000725,3571910002.841477
0.480259,0.480776,-0.000723,3571910002.851479
0.480466,0.480982,-0.000722,3571910002.861475
0.480673,0.481187,-0.000721,3571910002.871478
0.480879,0.481392,-0.000720,3571910002.881479
0.481084,0.481597,-0.000718,3571910002.891479
0.481290,0.481801,-0.000717,3571910002.901480
0.481495,0.482005,-0.000716,3571910002.911481
0.481699,0.482209,-0.000715,3571910002.921480
0.481903,0.482412,-0.000713,3571910002.931480
0.482107,0.482615,-0.000712,3571910002.941481
0.482311,0.482818,-0.000711,3571910002.951481
0.482514,0.483020,-0.000710,3571910002.961478
0.482717,0.483222,-0.000708,3571910002.971482
0.482919,0.483424,-0.000707,3571910002.981482
0.483121,0.483625,-0.000706,3571910002.991482
0.483323,0.483826,-0.000705,3571910003.001483
0.483525,0.484026,-0.000703,3571910003.011483
0.483726,0.484227,-0.000702,3571910003.021484
0.483926,0.484426,-0.000701,3571910003.031485
0.484127,0.484626,-0.000700,3571910003.041482
0.484326,0.484825,-0.000698,3571910003.051484
0.484526,0.485024,-0.000697,3571910003.061481
0.484725,0.485222,-0.000696,3571910003.071485
0.484924,0.485420,-0.000695,3571910003.081486
0.485123,0.485618,-0.000693,3571910003.091486
0.485321,0.485815,-0.000692,3571910003.101485
0.485519,0.486012,-0.000691,3571910003.111486
0.485716,0.486209,-0.000690,3571910003.121487
0.485913,0.486405,-0.000688,3571910003.131487
0.486110,0.486601,-0.000687,3571910003.141486
0.486307,0.486796,-0.000686,3571910003.151488
0.486503,0.486991,-0.000685,3571910003.161483
0.486699,0.487186,-0.000684,3571910003.171486
0.486894,0.487381,-0.000682,3571910003.181488
0.487089,0.487575,-0.000681,3571910003.191489
0.487284,0.487769,-0.000680,3571910003.201489
0.487478,0.487962,-0.000679,3571910003.211489
0.487672,0.488155,-0.000677,3571910003.221488
0.487866,0.488348,-0.000676,3571910003.231489
0.488059,0.488541,-0.000675,3571910003.241489
0.488252,0.488733,-0.000674,3571910003.251491
0.488444,0.488924,-0.000673,3571910003.261486
0.488637,0.489116,-0.000671,3571910003.271491
0.488829,0.489307,-0.000670,3571910003.281491
0.489020,0.489498,-0.000669,3571910003.291491
0.489211,0.489688,-0.000668,3571910003.301491
0.489402,0.489878,-0.000667,3571910003.311491
0.489593,0.490068,-0.000665,3571910003.321492
0.489783,0.490257,-0.000664,3571910003.331493
0.489973,0.490446,-0.000663,3571910003.341491
0.490162,0.490635,-0.000662,3571910003.351492
0.490352,0.490823,-0.000661,3571910003.361488
0.490540,0.491011,-0.000659,3571910003.371492
0.490729,0.491199,-0.000658,3571910003.381494
0.490917,0.491386,-0.000657,3571910003.391495
0.491105,0.491573,-0.000656,3571910003.401494
0.491292,0.491759,-0.000655,3571910003.411494
0.491479,0.491946,-0.000653,3571910003.421494
0.491666,0.492132,-0.000652,3571910003.431495
0.491853,0.492317,-0.000651,3571910003.441494
0.492039,0.492502,-0.000650,3571910003.451497
0.492224,0.492687,-0.000649,3571910003.461493
0.492410,0.492872,-0.000647,3571910003.471497
0.492595,0.493056,-0.000646,3571910003.481498
0.492780,0.493240,-0.000645,3571910003.491496
0.492964,0.493424,-0.000644,3571910003.501497
0.493148,0.493607,-0.000643,3571910003.511498
0.493332,0.493790,-0.000642,3571910003.521498
0.493515,0.493972,-0.000640,3571910003.531499
0.493698,0.494155,-0.000639,3571910003.541500
0.493881,0.494336,-0.000638,3571910003.551499
0.494063,0.494518,-0.000637,3571910003.561494
0.494246,0.494699,-0.000636,3571910003.571499
0.494427,0.494880,-0.000635,3571910003.581499
0.494609,0.495061,-0.000633,3571910003.591500
0.494790,0.495241,-0.000632,3571910003.601500
0.494970,0.495421,-0.000631,3571910003.611500
0.495151,0.495600,-0.000630,3571910003.621500
0.495331,0.495780,-0.000629,3571910003.631502
0.495511,0.495959,-0.000628,3571910003.641500
0.495690,0.496137,-0.000626,3571910003.651501
0.495869,0.496315,-0.000625,3571910003.661498
0.496048,0.496493,-0.000624,3571910003.671502
0.496226,0.496671,-0.000623,3571910003.681502
0.496404,0.496848,-0.000622,3571910003.691503
0.496582,0.497025,-0.000621,3571910003.701503
0.496760,0.497202,-0.000620,3571910003.711502
0.496937,0.497378,-0.000618,3571910003.721504
0.497113,0.497554,-0.000617,3571910003.731503
0.497290,0.497730,-0.000616,3571910003.741504
0.497466,0.497905,-0.000615,3571910003.751504
0.497642,0.498080,-0.000614,3571910003.761501
0.497817,0.498254,-0.000613,3571910003.771504
0.497992,0.498429,-0.000612,3571910003.781505
0.498167,0.498603,-0.000610,3571910003.791505
0.498342,0.498776,-0.000609,3571910003.801505
0.498516,0.498950,-0.000608,3571910003.811507
0.498690,0.499123,-0.000607,3571910003.821505
0.498863,0.499296,-0.000606,3571910003.831506
0.499036,0.499468,-0.000605,3571910003.841507
0.499209,0.499640,-0.000604,3571910003.851508
0.499382,0.499812,-0.000603,3571910003.861504
0.499554,0.499983,-0.000601,3571910003.871508
0.499726,0.500154,-0.000600,3571910003.881508
0.499898,0.500325,-0.000599,3571910003.891508
0.500069,0.500496,-0.000598,3571910003.901508
0.500240,0.500666,-0.000597,3571910003.911509
0.500410,0.500836,-0.000596,3571910003.921510
0.500581,0.501005,-0.000595,3571910003.931510
0.500751,0.501174,-0.000594,3571910003.941508
0.500920,0.501343,-0.000592,3571910003.951509
0.501090,0.501512,-0.000591,3571910003.961506
0.501259,0.501680,-0.000590,3571910003.971510
0.501427,0.501848,-0.000589,3571910003.981511
0.501596,0.502015,-0.000588,3571910003.991512
0.501764,0.502183,-0.000587,3571910004.001511
0.501932,0.502350,-0.000586,3571910004.011511
0.502099,0.502516,-0.000585,3571910004.021512
0.502266,0.502683,-0.000584,3571910004.031511
0.502433,0.502849,-0.000582,3571910004.041512
0.502600,0.503014,-0.000581,3571910004.051513
0.502766,0.503180,-0.000580,3571910004.061509
0.502932,0.503345,-0.000579,3571910004.071513
0.503097,0.503510,-0.000578,3571910004.081513
0.503262,0.503674,-0.000577,3571910004.091514
0.503427,0.503838,-0.000576,3571910004.101514
0.503592,0.504002,-0.000575,3571910004.111515
0.503756,0.504166,-0.000574,3571910004.121514
0.503920,0.504329,-0.000573,3571910004.131515
0.504084,0.504492,-0.000572,3571910004.141515
0.504247,0.504655,-0.000570,3571910004.151516
0.504410,0.504817,-0.000569,3571910004.161512
0.504573,0.504979,-0.000568,3571910004.171518
0.504736,0.505140,-0.000567,3571910004.181516
0.504898,0.505302,-0.000566,3571910004.191517
0.505060,0.505463,-0.000565,3571910004.201516
0.505221,0.505624,-0.000564,3571910004.211518
0.505382,0.505784,-0.000563,3571910004.221518
0.505543,0.505944,-0.000562,3571910004.231519
0.505704,0.506104,-0.000561,3571910004.241518
0.505864,0.506264,-0.000560,3571910004.251519
0.506024,0.506423,-0.000559,3571910004.261515
0.506184,0.506582,-0.000558,3571910004.271520
0.506343,0.506741,-0.000557,3571910004.281520
0.506502,0.506899,-0.000555,3571910004.291520
0.506661,0.507057,-0.000554,3571910004.301520
0.506820,0.507215,-0.000553,3571910004.311520
0.506978,0.507372,-0.000552,3571910004.321520
0.507136,0.507529,-0.000551,3571910004.331520
0.507293,0.507686,-0.000550,3571910004.341520
0.507451,0.507842,-0.000549,3571910004.351522
0.507608,0.507999,-0.000548,3571910004.361518
0.507764,0.508155,-0.000547,3571910004.371521
0.507921,0.508310,-0.000546,3571910004.381522
0.508077,0.508465,-0.000545,3571910004.391524
0.508232,0.508621,-0.000544,3571910004.401523
0.508388,0.508775,-0.000543,3571910004.411523
0.508543,0.508930,-0.000542,3571910004.421523
0.508698,0.509084,-0.000541,3571910004.431523
0.508852,0.509238,-0.000540,3571910004.441524
0.509007,0.509391,-0.000539,3571910004.451524
0.509161,0.509544,-0.000538,3571910004.461520
0.509314,0.509697,-0.000537,3571910004.471525
0.509468,0.509850,-0.000536,3571910004.481525
0.509621,0.510002,-0.000535,3571910004.491525
0.509774,0.510154,-0.000533,3571910004.501526
0.509926,0.510306,-0.000532,3571910004.511526
0.510078,0.510458,-0.000531,3571910004.521526
0.510230,0.510609,-0.000530,3571910004.531527
0.510382,0.510760,-0.000529,3571910004.541526
0.510533,0.510910,-0.000528,3571910004.551528
0.510684,0.511061,-0.000527,3571910004.561523
0.510835,0.511211,-0.000526,3571910004.571527
0.510985,0.511360,-0.000525,3571910004.581528
0.511136,0.511510,-0.000524,3571910004.591529
0.511285,0.511659,-0.000523,3571910004.601528
