u_in,u_hat, u_tilde,Absolute Time
0.540292,0.434059,0.106206,3571912762.975275
0.540317,0.434273,0.106019,3571912762.985275
0.540341,0.434486,0.105831,3571912762.995273
0.540365,0.434697,0.105644,3571912763.005276
0.540387,0.434908,0.105457,3571912763.015275
0.540409,0.435117,0.105270,3571912763.025272
0.540430,0.435325,0.105084,3571912763.035277
0.540450,0.435532,0.104898,3571912763.045276
0.540469,0.435738,0.104712,3571912763.055277
0.540487,0.435942,0.104527,3571912763.065277
0.540504,0.436145,0.104341,3571912763.075277
0.540520,0.436347,0.104156,3571912763.085277
0.540535,0.436548,0.103972,3571912763.095276
0.540550,0.436748,0.103787,3571912763.105278
0.540563,0.436947,0.103603,3571912763.115279
0.540576,0.437144,0.103419,3571912763.125275
0.540587,0.437340,0.103236,3571912763.135279
0.540598,0.437535,0.103052,3571912763.145279
0.540608,0.437729,0.102869,3571912763.155279
0.540617,0.437921,0.102686,3571912763.165279
0.540624,0.438113,0.102504,3571912763.175281
0.540631,0.438303,0.102322,3571912763.185280
0.540638,0.438492,0.102140,3571912763.195278
0.540643,0.438680,0.101958,3571912763.205281
0.540647,0.438866,0.101777,3571912763.215281
0.540650,0.439051,0.101595,3571912763.225277
0.540653,0.439236,0.101415,3571912763.235282
0.540654,0.439418,0.101234,3571912763.245282
0.540655,0.439600,0.101054,3571912763.255282
0.540654,0.439781,0.100874,3571912763.265283
0.540653,0.439960,0.100694,3571912763.275280
0.540651,0.440138,0.100515,3571912763.285283
0.540647,0.440315,0.100335,3571912763.295283
0.540643,0.440491,0.100157,3571912763.305284
0.540638,0.440665,0.099978,3571912763.315284
0.540632,0.440839,0.099800,3571912763.325280
0.540626,1.712142,-1.171510,3571912763.335285
0.540618,0.427921,0.112705,3571912763.345285
0.540609,0.428111,0.112507,3571912763.355287
0.540600,0.428299,0.112310,3571912763.365286
0.540589,0.428486,0.112114,3571912763.375285
0.540578,0.428671,0.111918,3571912763.385286
0.540565,0.428856,0.111722,3571912763.395285
0.540552,0.429039,0.111526,3571912763.405288
0.540538,0.429221,0.111331,3571912763.415287
0.540523,0.429402,0.111135,3571912763.425283
0.540507,0.429582,0.110941,3571912763.435287
0.540490,0.429761,0.110746,3571912763.445288
0.540472,0.429938,0.110552,3571912763.455287
0.540453,0.430114,0.110358,3571912763.465289
0.540433,0.430289,0.110164,3571912763.475288
0.540413,0.430462,0.109971,3571912763.485288
0.540391,0.430635,0.109778,3571912763.495288
0.540369,0.430806,0.109585,3571912763.505290
0.540346,0.430976,0.109393,3571912763.515290
0.540322,0.431145,0.109201,3571912763.525286
0.540296,0.431313,0.109009,3571912763.535291
0.540270,0.431479,0.108817,3571912763.545291
0.540244,0.431644,0.108626,3571912763.555291
0.540216,0.431808,0.108435,3571912763.565290
0.540187,0.431971,0.108245,3571912763.575291
0.540158,0.432133,0.108054,3571912763.585292
0.540127,0.432293,0.107864,3571912763.595292
0.540096,0.432453,0.107674,3571912763.605292
0.540064,0.432611,0.107485,3571912763.615293
0.540030,0.432768,0.107296,3571912763.625289
0.539997,0.432923,0.107107,3571912763.635293
0.539962,0.433078,0.106918,3571912763.645293
0.539926,0.433231,0.106730,3571912763.655294
0.539889,0.433384,0.106542,3571912763.665294
0.539852,0.433535,0.106355,3571912763.675294
0.539813,0.433685,0.106167,3571912763.685293
0.539774,0.433833,0.105980,3571912763.695294
0.539734,0.433981,0.105793,3571912763.705295
0.539693,0.434127,0.105607,3571912763.715295
0.539651,0.434272,0.105421,3571912763.725292
0.539609,0.434416,0.105235,3571912763.735295
0.539565,0.434559,0.105049,3571912763.745296
0.539521,0.434701,0.104864,3571912763.755297
0.539476,0.434842,0.104679,3571912763.765297
0.539430,0.434981,0.104495,3571912763.775298
0.539383,0.435119,0.104310,3571912763.785298
0.539335,0.435257,0.104126,3571912763.795296
0.539287,0.435393,0.103942,3571912763.805298
0.539237,0.435528,0.103759,3571912763.815298
0.539187,0.435661,0.103576,3571912763.825294
0.539136,0.435794,0.103393,3571912763.835299
0.539084,0.435925,0.103210,3571912763.845298
0.539031,0.436056,0.103028,3571912763.855299
0.538978,0.436185,0.102846,3571912763.865299
0.538924,0.436313,0.102665,3571912763.875300
0.538868,0.436440,0.102483,3571912763.885299
0.538813,0.436566,0.102302,3571912763.895299
0.538756,0.436691,0.102121,3571912763.905301
0.538698,0.436815,0.101941,3571912763.915301
0.538640,0.436938,0.101761,3571912763.925298
0.538581,0.437059,0.101581,3571912763.935301
0.538521,0.437180,0.101401,3571912763.945302
0.538460,0.437299,0.101222,3571912763.955302
0.538399,0.437417,0.101043,3571912763.965302
0.538337,0.437535,0.100864,3571912763.975302
0.538274,0.437651,0.100686,3571912763.985303
0.538210,0.437766,0.100508,3571912763.995301
0.538145,0.437880,0.100330,3571912764.005304
0.538080,0.437993,0.100153,3571912764.015304
0.538014,0.438105,0.099975,3571912764.025300
0.537947,0.438216,0.099798,3571912764.035305
0.537880,0.438326,0.099622,3571912764.045304
0.537812,0.438434,0.099446,3571912764.055305
0.537743,0.438542,0.099270,3571912764.065305
0.537673,0.438649,0.099094,3571912764.075306
0.537602,0.438754,0.098918,3571912764.085306
0.537531,0.438859,0.098743,3571912764.095306
0.537459,0.438963,0.098568,3571912764.105306
0.537387,0.439065,0.098394,3571912764.115306
0.537313,0.439167,0.098220,3571912764.125303
0.537239,0.439268,0.098046,3571912764.135308
0.537165,0.439367,0.097872,3571912764.145308
0.537089,0.439466,0.097699,3571912764.155308
0.537013,0.439564,0.097526,3571912764.165308
0.536936,0.439660,0.097353,3571912764.175309
0.536859,0.439756,0.097181,3571912764.185309
0.536781,0.439851,0.097008,3571912764.195309
0.536702,0.439944,0.096837,3571912764.205310
0.536623,0.440037,0.096665,3571912764.215309
0.536542,0.440129,0.096494,3571912764.225307
0.536462,0.440220,0.096323,3571912764.235310
0.536380,0.440310,0.096152,3571912764.245309
0.536298,0.440399,0.095982,3571912764.255311
0.536215,0.440487,0.095811,3571912764.265313
0.536132,0.440574,0.095642,3571912764.275310
0.536048,0.440660,0.095472,3571912764.285311
0.535964,0.440745,0.095303,3571912764.295311
0.535878,0.440830,0.095134,3571912764.305312
0.535792,0.440913,0.094965,3571912764.315313
0.535706,0.440996,0.094797,3571912764.325308
0.535619,2.433239,-1.897533,3571912764.335313
0.535531,0.409399,0.126220,3571912764.345314
0.535443,0.409524,0.126007,3571912764.355313
0.535354,0.409649,0.125794,3571912764.365314
0.535265,0.409773,0.125582,3571912764.375314
0.535175,0.409895,0.125370,3571912764.385314
0.535085,0.410017,0.125158,3571912764.395312
0.534993,0.410138,0.124947,3571912764.405315
0.534902,0.410258,0.124736,3571912764.415315
0.534810,0.410377,0.124525,3571912764.425312
0.534717,0.410495,0.124315,3571912764.435317
0.534624,0.410612,0.124105,3571912764.445317
0.534530,0.410729,0.123895,3571912764.455317
0.534436,0.410844,0.123686,3571912764.465317
0.534341,0.410959,0.123477,3571912764.475317
0.534245,0.411073,0.123268,3571912764.485317
0.534150,0.411186,0.123060,3571912764.495316
0.534053,0.411298,0.122852,3571912764.505317
0.533956,0.411409,0.122644,3571912764.515318
0.533859,0.411520,0.122437,3571912764.525315
0.533761,0.411629,0.122230,3571912764.535318
0.533663,0.411738,0.122023,3571912764.545320
0.533564,0.411846,0.121817,3571912764.555320
0.533465,0.411953,0.121611,3571912764.565319
0.533365,0.412060,0.121405,3571912764.575319
0.533265,0.412165,0.121200,3571912764.585320
0.533165,0.412270,0.120995,3571912764.595319
0.533064,0.412374,0.120790,3571912764.605322
0.532962,0.412478,0.120586,3571912764.615322
0.532860,0.412580,0.120382,3571912764.625317
0.532758,0.412682,0.120178,3571912764.635321
0.532655,0.412783,0.119975,3571912764.645321
0.532552,0.412883,0.119772,3571912764.655322
0.532449,0.412983,0.119569,3571912764.665322
0.532345,0.413082,0.119367,3571912764.675323
0.532240,0.413180,0.119165,3571912764.685322
0.532136,0.413277,0.118963,3571912764.695323
0.532031,0.413374,0.118762,3571912764.705323
0.531925,0.413470,0.118561,3571912764.715324
0.531820,0.413565,0.118360,3571912764.725320
0.531713,0.413660,0.118160,3571912764.735325
0.531607,0.413754,0.117960,3571912764.745325
0.531500,0.413847,0.117760,3571912764.755326
0.531393,0.413939,0.117561,3571912764.765326
0.531286,0.414031,0.117362,3571912764.775325
0.531178,0.414122,0.117163,3571912764.785326
0.531070,0.414213,0.116965,3571912764.795325
0.530961,0.414303,0.116767,3571912764.805327
0.530853,0.414392,0.116569,3571912764.815326
0.530744,0.414481,0.116371,3571912764.825323
0.530634,0.414569,0.116174,3571912764.835327
0.530525,0.414657,0.115978,3571912764.845327
0.530415,0.414744,0.115781,3571912764.855329
0.530305,0.414830,0.115585,3571912764.865327
0.530195,0.414916,0.115389,3571912764.875329
0.530084,0.415001,0.115194,3571912764.885329
0.529973,0.415085,0.114999,3571912764.895328
0.529862,0.415169,0.114804,3571912764.905330
0.529751,0.415253,0.114609,3571912764.915329
0.529639,0.415336,0.114415,3571912764.925326
0.529528,0.415418,0.114221,3571912764.935329
0.529416,0.415500,0.114028,3571912764.945331
0.529304,0.415581,0.113835,3571912764.955331
0.529191,0.415662,0.113642,3571912764.965331
0.529079,0.415742,0.113449,3571912764.975331
0.528966,0.415822,0.113257,3571912764.985332
0.528853,0.415901,0.113065,3571912764.995331
0.528740,0.415980,0.112873,3571912765.005332
0.528627,0.416059,0.112682,3571912765.015332
0.528514,0.416136,0.112491,3571912765.025328
0.528401,0.416214,0.112300,3571912765.035333
0.528287,0.416291,0.112110,3571912765.045333
0.528173,0.416367,0.111920,3571912765.055333
0.528059,0.416443,0.111730,3571912765.065334
0.527945,0.416519,0.111541,3571912765.075334
0.527831,0.416594,0.111352,3571912765.085334
0.527717,0.416669,0.111163,3571912765.095334
0.527603,0.416743,0.110974,3571912765.105335
0.527489,0.416817,0.110786,3571912765.115336
0.527374,0.416891,0.110598,3571912765.125331
0.527260,0.416964,0.110411,3571912765.135337
0.527145,0.417036,0.110223,3571912765.145336
0.527031,0.417109,0.110036,3571912765.155337
0.526916,0.417181,0.109850,3571912765.165337
0.526801,0.417253,0.109664,3571912765.175337
0.526687,0.417324,0.109478,3571912765.185337
0.526572,0.417395,0.109292,3571912765.195336
0.526457,0.417466,0.109106,3571912765.205338
0.526343,0.417536,0.108921,3571912765.215338
0.526228,0.417606,0.108737,3571912765.225334
0.526113,0.417676,0.108552,3571912765.235338
0.525998,0.417745,0.108368,3571912765.245338
0.525884,0.417814,0.108184,3571912765.255339
0.525769,0.417883,0.108001,3571912765.265341
0.525654,0.417951,0.107817,3571912765.275339
0.525540,0.418020,0.107634,3571912765.285340
0.525425,0.418088,0.107452,3571912765.295340
0.525310,0.418156,0.107269,3571912765.305340
0.525196,0.418223,0.107087,3571912765.315340
0.525082,0.418290,0.106906,3571912765.325337
0.524967,2.684420,-2.159339,3571912765.335342
0.524853,0.373471,0.151497,3571912765.345342
0.524739,0.373595,0.151258,3571912765.355341
0.524625,0.373719,0.151020,3571912765.365342
0.524511,0.373843,0.150782,3571912765.375342
0.524397,0.373966,0.150544,3571912765.385343
0.524283,0.374090,0.150307,3571912765.395342
0.524170,0.374213,0.150070,3571912765.405344
0.524056,0.374336,0.149834,3571912765.415344
0.523943,0.374459,0.149598,3571912765.425340
0.523830,0.374581,0.149362,3571912765.435344
0.523717,0.374703,0.149127,3571912765.445344
0.523604,0.374825,0.148892,3571912765.455346
0.523491,0.374947,0.148657,3571912765.465345
0.523379,0.375069,0.148422,3571912765.475345
0.523267,0.375191,0.148188,3571912765.485346
0.523155,0.375312,0.147955,3571912765.495345
0.523043,0.375433,0.147721,3571912765.505347
0.522931,0.375554,0.147488,3571912765.515347
0.522819,0.375675,0.147256,3571912765.525343
0.522708,0.375796,0.147023,3571912765.535346
0.522597,0.375917,0.146791,3571912765.545347
0.522486,0.376038,0.146560,3571912765.555347
0.522376,0.376158,0.146328,3571912765.565348
0.522265,0.376278,0.146097,3571912765.575349
0.522155,0.376399,0.145867,3571912765.585349
0.522046,0.376519,0.145636,3571912765.595347
0.521936,0.376639,0.145406,3571912765.605349
0.521827,0.376759,0.145177,3571912765.615349
0.521718,0.376879,0.144948,3571912765.625348
0.521609,0.376999,0.144719,3571912765.635350
0.521501,0.377119,0.144490,3571912765.645349
0.521393,0.377239,0.144262,3571912765.655350
0.521285,0.377359,0.144034,3571912765.665350
0.521178,0.377479,0.143806,3571912765.675351
0.521071,0.377599,0.143579,3571912765.685351
0.520964,0.377719,0.143352,3571912765.695351
0.520857,0.377838,0.143125,3571912765.705352
0.520751,0.377958,0.142899,3571912765.715352
0.520645,0.378078,0.142673,3571912765.725348
0.520540,0.378198,0.142447,3571912765.735353
0.520435,0.378318,0.142222,3571912765.745353
0.520330,0.378438,0.141997,3571912765.755353
0.520226,0.378558,0.141773,3571912765.765354
0.520122,0.378678,0.141548,3571912765.775354
0.520019,0.378798,0.141324,3571912765.785355
0.519916,0.378918,0.141101,3571912765.795354
0.519813,0.379038,0.140877,3571912765.805355
0.519711,0.379159,0.140654,3571912765.815355
0.519609,0.379279,0.140432,3571912765.825351
0.519508,0.379400,0.140209,3571912765.835356
0.519407,0.379520,0.139987,3571912765.845356
0.519306,0.379641,0.139765,3571912765.855357
0.519206,0.379762,0.139544,3571912765.865356
0.519106,0.379883,0.139323,3571912765.875357
0.519007,0.380004,0.139102,3571912765.885357
0.518908,0.380125,0.138882,3571912765.895356
0.518810,0.380247,0.138662,3571912765.905357
0.518712,0.380368,0.138442,3571912765.915357
0.518615,0.380490,0.138222,3571912765.925354
0.518518,0.380612,0.138003,3571912765.935359
0.518422,0.380734,0.137784,3571912765.945359
0.518326,0.380856,0.137566,3571912765.955359
0.518231,0.380978,0.137348,3571912765.965360
0.518136,0.381101,0.137130,3571912765.975359
0.518042,0.381224,0.136912,3571912765.985360
0.517948,0.381347,0.136695,3571912765.995359
0.517855,0.381470,0.136478,3571912766.005362
0.517762,0.381593,0.136261,3571912766.015361
0.517670,0.381717,0.136045,3571912766.025356
0.517578,0.381841,0.135829,3571912766.035362
0.517487,0.381965,0.135613,3571912766.045362
0.517397,0.382090,0.135398,3571912766.055363
0.517307,0.382214,0.135183,3571912766.065361
0.517218,0.382339,0.134968,3571912766.075362
0.517129,0.382464,0.134753,3571912766.085362
0.517041,0.382590,0.134539,3571912766.095363
0.516953,0.382715,0.134325,3571912766.105363
0.516866,0.382841,0.134112,3571912766.115364
0.516780,0.382968,0.133898,3571912766.125360
0.516694,0.383094,0.133685,3571912766.135365
0.516609,0.383221,0.133473,3571912766.145365
0.516524,0.383349,0.133260,3571912766.155365
0.516440,0.383476,0.133048,3571912766.165365
0.516357,0.383604,0.132836,3571912766.175365
0.516274,0.383732,0.132625,3571912766.185365
0.516192,0.383861,0.132414,3571912766.195364
0.516111,0.383990,0.132203,3571912766.205366
0.516030,0.384119,0.131992,3571912766.215366
0.515950,0.384248,0.131782,3571912766.225362
0.515871,0.384378,0.131572,3571912766.235368
0.515792,0.384509,0.131362,3571912766.245366
0.515714,0.384639,0.131153,3571912766.255368
0.515637,0.384770,0.130944,3571912766.265368
0.515560,0.384902,0.130735,3571912766.275366
0.515484,0.385034,0.130526,3571912766.285368
0.515408,0.385166,0.130318,3571912766.295368
0.515334,0.385298,0.130110,3571912766.305370
0.515260,0.385431,0.129902,3571912766.315369
0.515187,0.385565,0.129695,3571912766.325365
0.515114,2.685703,-2.170516,3571912766.335370
0.515042,0.340286,0.174828,3571912766.345370
0.514971,0.340472,0.174570,3571912766.355371
0.514901,0.340659,0.174313,3571912766.365371
0.514831,0.340846,0.174055,3571912766.375371
0.514762,0.341033,0.173798,3571912766.385371
0.514694,0.341221,0.173541,3571912766.395370
0.514627,0.341409,0.173285,3571912766.405373
0.514560,0.341598,0.173029,3571912766.415373
0.514494,0.341787,0.172773,3571912766.425368
0.514429,0.341976,0.172518,3571912766.435372
0.514364,0.342166,0.172262,3571912766.445373
0.514301,0.342357,0.172007,3571912766.455373
0.514238,0.342548,0.171753,3571912766.465374
0.514176,0.342739,0.171499,3571912766.475375
0.514114,0.342931,0.171245,3571912766.485373
0.514054,0.343123,0.170991,3571912766.495373
0.513994,0.343316,0.170738,3571912766.505374
0.513935,0.343509,0.170485,3571912766.515375
0.513877,0.343703,0.170232,3571912766.525371
0.513819,0.343897,0.169979,3571912766.535376
0.513763,0.344092,0.169727,3571912766.545376
0.513707,0.344287,0.169475,3571912766.555375
0.513652,0.344483,0.169224,3571912766.565376
0.513598,0.344679,0.168972,3571912766.575376
0.513544,0.344876,0.168721,3571912766.585377
0.513492,0.345074,0.168471,3571912766.595376
0.513440,0.345271,0.168220,3571912766.605378
0.513389,0.345470,0.167970,3571912766.615377
0.513339,0.345669,0.167720,3571912766.625373
0.513289,0.345868,0.167471,3571912766.635378
0.513241,0.346068,0.167222,3571912766.645379
0.513193,0.346268,0.166973,3571912766.655379
0.513147,0.346469,0.166724,3571912766.665379
0.513101,0.346671,0.166476,3571912766.675379
0.513056,0.346873,0.166227,3571912766.685379
0.513011,0.347076,0.165980,3571912766.695379
0.512968,0.347279,0.165732,3571912766.705381
0.512925,0.347483,0.165485,3571912766.715381
0.512884,0.347687,0.165238,3571912766.725377
0.512843,0.347892,0.164991,3571912766.735381
0.512803,0.348098,0.164745,3571912766.745380
0.512764,0.348304,0.164499,3571912766.755382
0.512726,0.348511,0.164253,3571912766.765383
0.512688,0.348718,0.164008,3571912766.775383
0.512652,0.348926,0.163762,3571912766.785383
0.512616,0.349134,0.163517,3571912766.795382
0.512581,0.349343,0.163273,3571912766.805383
0.512547,0.349553,0.163028,3571912766.815384
0.512514,0.349763,0.162784,3571912766.825380
0.512482,0.349974,0.162540,3571912766.835384
0.512451,0.350186,0.162297,3571912766.845385
0.512421,0.350398,0.162053,3571912766.855384
0.512391,0.350610,0.161810,3571912766.865384
0.512363,0.350824,0.161568,3571912766.875386
0.512335,0.351038,0.161325,3571912766.885386
0.512308,0.351252,0.161083,3571912766.895386
0.512283,0.351467,0.160841,3571912766.905386
0.512258,0.351683,0.160599,3571912766.915385
0.512234,0.351900,0.160358,3571912766.925383
0.512210,0.352117,0.160117,3571912766.935386
0.512188,0.352334,0.159876,3571912766.945386
0.512167,0.352553,0.159635,3571912766.955388
0.512146,0.352772,0.159395,3571912766.965387
0.512127,0.352991,0.159155,3571912766.975388
0.512108,0.353211,0.158915,3571912766.985389
0.512090,0.353432,0.158676,3571912766.995388
0.512074,0.353654,0.158437,3571912767.005388
0.512058,0.353876,0.158198,3571912767.015389
0.512043,0.354099,0.157959,3571912767.025386
0.512029,0.354322,0.157720,3571912767.035389
0.512016,0.354546,0.157482,3571912767.045390
0.512003,0.354771,0.157244,3571912767.055390
0.511992,0.354997,0.157007,3571912767.065391
0.511982,0.355223,0.156769,3571912767.075392
0.511972,0.355449,0.156532,3571912767.085391
0.511964,0.355677,0.156295,3571912767.095391
0.511956,0.355905,0.156059,3571912767.105391
0.511949,0.356134,0.155822,3571912767.115391
0.511943,0.356363,0.155586,3571912767.125388
0.511939,0.356593,0.155350,3571912767.135393
0.511935,0.356824,0.155115,3571912767.145394
0.511932,0.357055,0.154879,3571912767.155393
0.511929,0.357287,0.154644,3571912767.165392
0.511928,0.357520,0.154409,3571912767.175393
0.511928,0.357753,0.154175,3571912767.185394
0.511929,0.357987,0.153941,3571912767.195393
0.511930,0.358222,0.153707,3571912767.205395
0.511933,0.358458,0.153473,3571912767.215395
0.511936,0.358694,0.153239,3571912767.225391
0.511941,0.358930,0.153006,3571912767.235395
0.511946,0.359168,0.152773,3571912767.245396
0.511952,0.359406,0.152540,3571912767.255396
0.511959,0.359645,0.152307,3571912767.265396
0.511967,0.359884,0.152075,3571912767.275394
0.511976,0.360124,0.151843,3571912767.285396
0.511986,0.360365,0.151611,3571912767.295395
0.511997,0.360607,0.151380,3571912767.305398
0.512009,0.360849,0.151148,3571912767.315399
0.512021,0.361091,0.150917,3571912767.325396
0.512035,-1.896781,2.408802,3571912767.335398
0.512049,0.378282,0.133753,3571912767.345399
0.512065,0.378507,0.133542,3571912767.355398
0.512081,0.378734,0.133331,3571912767.365398
0.512098,0.378960,0.133121,3571912767.375400
0.512117,0.379188,0.132910,3571912767.385400
0.512136,0.379416,0.132700,3571912767.395399
0.512156,0.379645,0.132491,3571912767.405400
0.512176,0.379874,0.132281,3571912767.415400
0.512198,0.380105,0.132072,3571912767.425397
0.512221,0.380335,0.131863,3571912767.435402
0.512245,0.380567,0.131654,3571912767.445401
0.512269,0.380799,0.131445,3571912767.455401
0.512295,0.381032,0.131237,3571912767.465402
0.512321,0.381266,0.131029,3571912767.475401
0.512348,0.381500,0.130821,3571912767.485402
0.512376,0.381735,0.130613,3571912767.495403
0.512405,0.381970,0.130406,3571912767.505403
0.512435,0.382207,0.130199,3571912767.515403
0.512466,0.382443,0.129992,3571912767.525399
0.512498,0.382681,0.129785,3571912767.535403
0.512530,0.382919,0.129578,3571912767.545404
0.512564,0.383158,0.129372,3571912767.555404
0.512598,0.383398,0.129166,3571912767.565404
0.512633,0.383638,0.128960,3571912767.575406
0.512670,0.383879,0.128755,3571912767.585404
0.512707,0.384120,0.128549,3571912767.595405
0.512744,0.384362,0.128344,3571912767.605405
0.512783,0.384605,0.128139,3571912767.615407
0.512823,0.384849,0.127935,3571912767.625403
0.512863,0.385093,0.127730,3571912767.635406
0.512905,0.385337,0.127526,3571912767.645407
0.512947,0.385583,0.127322,3571912767.655407
0.512990,0.385829,0.127118,3571912767.665409
0.513034,0.386075,0.126915,3571912767.675409
0.513079,0.386323,0.126711,3571912767.685408
0.513124,0.386571,0.126508,3571912767.695407
0.513171,0.386819,0.126305,3571912767.705410
0.513218,0.387068,0.126103,3571912767.715409
0.513267,0.387318,0.125900,3571912767.725405
0.513316,0.387569,0.125698,3571912767.735410
0.513365,0.387820,0.125496,3571912767.745410
0.513416,0.388071,0.125294,3571912767.755411
0.513468,0.388324,0.125093,3571912767.765411
0.513520,0.388577,0.124891,3571912767.775411
0.513573,0.388830,0.124690,3571912767.785412
0.513627,0.389084,0.124489,3571912767.795410
0.513682,0.389339,0.124288,3571912767.805411
0.513738,0.389594,0.124088,3571912767.815412
0.513794,0.389850,0.123888,3571912767.825408
0.513852,0.390107,0.123688,3571912767.835413
0.513910,0.390364,0.123488,3571912767.845412
0.513969,0.390621,0.123288,3571912767.855413
0.514028,0.390880,0.123089,3571912767.865413
0.514089,0.391138,0.122890,3571912767.875414
0.514150,0.391398,0.122691,3571912767.885413
0.514212,0.391658,0.122492,3571912767.895412
0.514275,0.391918,0.122294,3571912767.905414
0.514339,0.392179,0.122095,3571912767.915415
0.514403,0.392441,0.121897,3571912767.925412
0.514468,0.392703,0.121700,3571912767.935415
0.514534,0.392966,0.121502,3571912767.945415
0.514601,0.393230,0.121304,3571912767.955416
0.514668,0.393493,0.121107,3571912767.965416
