u_in,u_hat, u_tilde,Absolute Time
0.294188,0.381437,-0.087691,3571909748.656364
0.294629,0.381702,-0.087514,3571909748.666365
0.295070,0.381967,-0.087338,3571909748.676364
0.295511,0.382231,-0.087161,3571909748.686365
0.295951,0.382496,-0.086985,3571909748.696366
0.296391,0.382760,-0.086809,3571909748.706367
0.296830,0.383025,-0.086634,3571909748.716366
0.297269,0.383289,-0.086458,3571909748.726362
0.297708,0.383553,-0.086283,3571909748.736366
0.298147,0.383816,-0.086108,3571909748.746367
0.298585,0.384080,-0.085933,3571909748.756369
0.299022,0.384344,-0.085759,3571909748.766367
0.299459,0.384607,-0.085585,3571909748.776367
0.299896,0.384870,-0.085411,3571909748.786368
0.300333,0.385133,-0.085237,3571909748.796369
0.300769,0.385396,-0.085063,3571909748.806369
0.301205,0.385659,-0.084890,3571909748.816370
0.301640,0.385921,-0.084717,3571909748.826365
0.302075,0.386184,-0.084544,3571909748.836369
0.302509,0.386446,-0.084371,3571909748.846370
0.302944,0.386708,-0.084199,3571909748.856370
0.303377,0.386970,-0.084027,3571909748.866370
0.303811,0.387232,-0.083855,3571909748.876371
0.304244,0.387494,-0.083683,3571909748.886371
0.304676,0.387755,-0.083512,3571909748.896371
0.305109,0.388017,-0.083340,3571909748.906373
0.305541,0.388278,-0.083169,3571909748.916371
0.305972,0.388539,-0.082998,3571909748.926368
0.306403,0.388800,-0.082828,3571909748.936373
0.306834,0.389061,-0.082658,3571909748.946372
0.307264,0.389321,-0.082487,3571909748.956373
0.307694,0.389582,-0.082318,3571909748.966373
0.308124,0.389842,-0.082148,3571909748.976374
0.308553,0.390102,-0.081978,3571909748.986373
0.308982,0.390362,-0.081809,3571909748.996375
0.309410,0.390622,-0.081640,3571909749.006374
0.309838,0.390882,-0.081472,3571909749.016375
0.310266,0.391141,-0.081303,3571909749.026372
0.310693,0.391401,-0.081135,3571909749.036374
0.311120,0.391660,-0.080967,3571909749.046376
0.311546,0.391919,-0.080799,3571909749.056376
0.311972,0.392178,-0.080631,3571909749.066376
0.312398,0.392436,-0.080464,3571909749.076377
0.312823,0.392695,-0.080297,3571909749.086376
0.313248,0.392953,-0.080130,3571909749.096376
0.313673,0.393212,-0.079963,3571909749.106377
0.314097,0.393470,-0.079797,3571909749.116379
0.314520,0.393727,-0.079631,3571909749.126374
0.314944,0.393985,-0.079465,3571909749.136378
0.315367,0.394243,-0.079299,3571909749.146379
0.315789,0.394500,-0.079134,3571909749.156378
0.316211,0.394758,-0.078968,3571909749.166379
0.316633,0.395015,-0.078803,3571909749.176381
0.317054,0.395272,-0.078639,3571909749.186379
0.317475,0.395528,-0.078474,3571909749.196379
0.317896,0.395785,-0.078310,3571909749.206380
0.318316,0.396041,-0.078146,3571909749.216380
0.318736,0.396298,-0.077982,3571909749.226377
0.319155,0.396554,-0.077818,3571909749.236382
0.319574,0.396810,-0.077655,3571909749.246383
0.319993,0.397065,-0.077491,3571909749.256381
0.320411,0.397321,-0.077328,3571909749.266381
0.320829,0.397577,-0.077166,3571909749.276380
0.321246,0.397832,-0.077003,3571909749.286383
0.321663,0.398087,-0.076841,3571909749.296384
0.322080,0.398342,-0.076679,3571909749.306384
0.322496,0.398597,-0.076517,3571909749.316383
0.322912,0.398851,-0.076355,3571909749.326380
0.323327,0.399106,-0.076194,3571909749.336383
0.323742,0.399360,-0.076033,3571909749.346384
0.324157,0.399614,-0.075872,3571909749.356386
0.324571,0.399868,-0.075711,3571909749.366385
0.324985,0.400122,-0.075551,3571909749.376385
0.325398,0.400375,-0.075391,3571909749.386384
0.325811,0.400629,-0.075231,3571909749.396386
0.326224,0.400882,-0.075071,3571909749.406386
0.326636,0.401135,-0.074912,3571909749.416388
0.327048,0.401388,-0.074752,3571909749.426383
0.327459,0.401641,-0.074593,3571909749.436386
0.327870,0.401893,-0.074434,3571909749.446387
0.328281,0.402146,-0.074276,3571909749.456387
0.328691,0.402398,-0.074117,3571909749.466387
0.329100,0.402650,-0.073959,3571909749.476388
0.329510,0.402902,-0.073801,3571909749.486388
0.329919,0.403154,-0.073644,3571909749.496388
0.330327,0.403405,-0.073486,3571909749.506388
0.330736,0.403656,-0.073329,3571909749.516388
0.331143,0.403908,-0.073172,3571909749.526386
0.331551,0.404159,-0.073015,3571909749.536390
0.331958,0.404409,-0.072859,3571909749.546390
0.332364,0.404660,-0.072702,3571909749.556390
0.332770,0.404911,-0.072546,3571909749.566391
0.333176,0.405161,-0.072390,3571909749.576389
0.333581,0.405411,-0.072235,3571909749.586392
0.333986,0.405661,-0.072079,3571909749.596392
0.334391,0.405911,-0.071924,3571909749.606391
0.334795,0.406160,-0.071769,3571909749.616392
0.335199,0.406410,-0.071615,3571909749.626389
0.335602,0.406659,-0.071460,3571909749.636391
0.336005,0.406908,-0.071306,3571909749.646393
0.336407,0.407157,-0.071152,3571909749.656394
0.336809,0.407405,-0.070998,3571909749.666393
0.337211,0.407654,-0.070845,3571909749.676394
0.337612,0.407902,-0.070691,3571909749.686393
0.338013,0.408150,-0.070538,3571909749.696393
0.338414,0.408398,-0.070385,3571909749.706394
0.338814,0.408646,-0.070233,3571909749.716396
0.339213,0.408894,-0.070080,3571909749.726391
0.339613,0.409141,-0.069928,3571909749.736394
0.340011,0.409389,-0.069776,3571909749.746395
0.340410,0.409636,-0.069624,3571909749.756398
0.340808,0.409882,-0.069473,3571909749.766396
0.341205,0.410129,-0.069321,3571909749.776398
0.341602,0.410376,-0.069170,3571909749.786396
0.341999,0.410622,-0.069020,3571909749.796397
0.342396,0.410868,-0.068869,3571909749.806397
0.342791,0.411114,-0.068719,3571909749.816398
0.343187,0.411360,-0.068568,3571909749.826394
0.343582,0.411606,-0.068419,3571909749.836399
0.343977,0.411851,-0.068269,3571909749.846398
0.344371,0.412096,-0.068119,3571909749.856398
0.344765,0.412341,-0.067970,3571909749.866399
0.345158,0.412586,-0.067821,3571909749.876400
0.345551,0.412831,-0.067672,3571909749.886400
0.345944,0.413075,-0.067524,3571909749.896400
0.346336,0.413320,-0.067376,3571909749.906400
0.346728,0.413564,-0.067227,3571909749.916400
0.347119,0.413808,-0.067080,3571909749.926398
0.347510,0.414051,-0.066932,3571909749.936399
0.347901,0.414295,-0.066785,3571909749.946401
0.348291,0.414538,-0.066637,3571909749.956402
0.348681,0.414781,-0.066490,3571909749.966402
0.349070,0.415024,-0.066344,3571909749.976402
0.349459,0.415267,-0.066197,3571909749.986403
0.349847,0.415510,-0.066051,3571909749.996402
0.350236,0.415752,-0.065905,3571909750.006402
0.350623,0.415995,-0.065759,3571909750.016404
0.351010,0.416237,-0.065613,3571909750.026400
0.351397,0.416478,-0.065468,3571909750.036403
0.351784,0.416720,-0.065323,3571909750.046404
0.352170,0.416962,-0.065178,3571909750.056405
0.352555,0.417203,-0.065033,3571909750.066405
0.352940,0.417444,-0.064889,3571909750.076406
0.353325,0.417685,-0.064745,3571909750.086405
0.353709,0.417926,-0.064601,3571909750.096407
0.354093,0.418166,-0.064457,3571909750.106406
0.354477,0.418407,-0.064313,3571909750.116406
0.354860,0.418647,-0.064170,3571909750.126403
0.355242,0.418887,-0.064027,3571909750.136408
0.355625,0.419126,-0.063884,3571909750.146406
0.356006,0.419366,-0.063741,3571909750.156408
0.356388,0.419605,-0.063599,3571909750.166407
0.356769,0.419844,-0.063457,3571909750.176407
0.357149,0.420083,-0.063315,3571909750.186408
0.357530,0.420322,-0.063173,3571909750.196409
0.357909,0.420561,-0.063031,3571909750.206409
0.358289,0.420799,-0.062890,3571909750.216409
0.358667,0.421037,-0.062749,3571909750.226405
0.359046,0.421275,-0.062608,3571909750.236407
0.359424,0.421513,-0.062467,3571909750.246410
0.359801,0.421751,-0.062327,3571909750.256411
0.360179,0.421988,-0.062187,3571909750.266411
0.360555,0.422226,-0.062047,3571909750.276409
0.360932,0.422463,-0.061907,3571909750.286411
0.361308,0.422699,-0.061768,3571909750.296411
0.361683,0.422936,-0.061628,3571909750.306411
0.362058,0.423172,-0.061489,3571909750.316413
0.362433,0.423409,-0.061350,3571909750.326408
0.362807,0.423645,-0.061212,3571909750.336411
0.363181,0.423881,-0.061073,3571909750.346412
0.363554,0.424116,-0.060935,3571909750.356413
0.363927,0.424352,-0.060797,3571909750.366412
0.364300,0.424587,-0.060660,3571909750.376415
0.364672,0.424822,-0.060522,3571909750.386415
0.365044,0.425057,-0.060385,3571909750.396413
0.365415,0.425292,-0.060248,3571909750.406414
0.365786,0.425526,-0.060111,3571909750.416414
0.366156,0.425760,-0.059974,3571909750.426411
0.366526,0.425994,-0.059838,3571909750.436417
0.366896,0.426228,-0.059702,3571909750.446415
0.367265,0.426462,-0.059566,3571909750.456415
0.367634,0.426695,-0.059430,3571909750.466416
0.368002,0.426929,-0.059295,3571909750.476416
0.368370,0.427162,-0.059160,3571909750.486417
0.368737,0.427395,-0.059025,3571909750.496417
0.369105,0.427627,-0.058890,3571909750.506416
0.369471,0.427860,-0.058755,3571909750.516418
0.369837,0.428092,-0.058621,3571909750.526414
0.370203,0.428324,-0.058487,3571909750.536417
0.370568,0.428556,-0.058353,3571909750.546419
0.370933,0.428787,-0.058219,3571909750.556419
0.371298,0.429019,-0.058085,3571909750.566419
0.371662,0.429250,-0.057952,3571909750.576418
0.372026,0.429481,-0.057819,3571909750.586419
0.372389,0.429712,-0.057686,3571909750.596420
0.372752,0.429943,-0.057554,3571909750.606421
0.373114,0.430173,-0.057421,3571909750.616422
0.373476,0.430403,-0.057289,3571909750.626417
0.373837,0.430633,-0.057157,3571909750.636420
0.374199,0.430863,-0.057026,3571909750.646421
0.374559,0.431093,-0.056894,3571909750.656421
0.374919,0.431322,-0.056763,3571909750.666422
0.375279,0.431551,-0.056632,3571909750.676423
0.375639,0.431780,-0.056501,3571909750.686422
0.375998,0.432009,-0.056370,3571909750.696423
0.376356,0.432238,-0.056240,3571909750.706422
0.376714,0.432466,-0.056110,3571909750.716422
0.377072,0.432694,-0.055980,3571909750.726420
0.377429,0.432922,-0.055850,3571909750.736425
0.377786,0.433150,-0.055721,3571909750.746424
0.378143,0.433378,-0.055591,3571909750.756424
0.378499,0.433605,-0.055462,3571909750.766424
0.378854,0.433832,-0.055334,3571909750.776427
0.379209,0.434059,-0.055205,3571909750.786425
0.379564,0.434286,-0.055077,3571909750.796426
