u_in,u_hat, u_tilde,Absolute Time
0.579727,-1.677049,2.256775,3571913234.491097
0.579728,0.541145,0.038582,3571913234.501098
0.579729,0.541234,0.038495,3571913234.511099
0.579730,0.541322,0.038407,3571913234.521100
0.579730,0.541410,0.038319,3571913234.531099
0.579731,0.541498,0.038232,3571913234.541100
0.579732,0.541586,0.038145,3571913234.551099
0.579733,0.541674,0.038058,3571913234.561102
0.579733,0.541761,0.037971,3571913234.571101
0.579734,0.541849,0.037885,3571913234.581096
0.579735,0.541936,0.037798,3571913234.591102
0.579736,0.542023,0.037712,3571913234.601100
0.579736,0.542110,0.037626,3571913234.611102
0.579737,0.542196,0.037540,3571913234.621103
0.579738,0.542282,0.037455,3571913234.631104
0.579739,0.542369,0.037369,3571913234.641100
0.579739,0.542455,0.037284,3571913234.651104
0.579740,0.542541,0.037199,3571913234.661102
0.579741,0.542626,0.037114,3571913234.671102
0.579742,0.542712,0.037029,3571913234.681101
0.579742,2.203454,-1.623713,3571913234.691103
0.579743,0.516853,0.062889,3571913234.701103
0.579744,0.516992,0.062751,3571913234.711105
0.579745,0.517130,0.062614,3571913234.721105
0.579745,0.517268,0.062476,3571913234.731105
0.579746,0.517406,0.062339,3571913234.741105
0.579747,0.517544,0.062202,3571913234.751106
0.579747,0.517681,0.062066,3571913234.761106
0.579748,0.517818,0.061929,3571913234.771106
0.579749,0.517955,0.061793,3571913234.781103
0.579750,0.518091,0.061658,3571913234.791107
0.579750,0.518227,0.061522,3571913234.801106
0.579751,0.518363,0.061387,3571913234.811107
0.579752,0.518499,0.061252,3571913234.821106
0.579752,0.518634,0.061117,3571913234.831107
0.579753,0.518769,0.060983,3571913234.841107
0.579754,0.518904,0.060849,3571913234.851108
0.579754,0.519039,0.060715,3571913234.861108
0.579755,0.519173,0.060581,3571913234.871109
0.579756,0.519307,0.060448,3571913234.881105
0.579757,-1.340224,1.919980,3571913234.891109
0.579757,0.525612,0.054145,3571913234.901110
0.579758,0.525733,0.054024,3571913234.911109
0.579759,0.525854,0.053904,3571913234.921110
0.579759,0.525974,0.053784,3571913234.931111
0.579760,0.526095,0.053664,3571913234.941109
0.579761,0.526215,0.053545,3571913234.951110
0.579761,0.526335,0.053426,3571913234.961112
0.579762,0.526454,0.053307,3571913234.971111
0.579763,0.526574,0.053188,3571913234.981108
0.579763,0.526693,0.053070,3571913234.991113
0.579764,0.526812,0.052952,3571913235.001112
0.579765,0.526930,0.052834,3571913235.011112
0.579765,0.527049,0.052716,3571913235.021113
0.579766,0.527167,0.052599,3571913235.031114
0.579767,0.527285,0.052481,3571913235.041114
0.579767,0.527402,0.052364,3571913235.051114
0.579768,0.527520,0.052248,3571913235.061112
0.579769,0.527637,0.052131,3571913235.071115
0.579769,0.527754,0.052015,3571913235.081111
0.579770,2.835491,-2.255721,3571913235.091115
0.579771,0.478882,0.100889,3571913235.101115
0.579771,0.479091,0.100680,3571913235.111116
0.579772,0.479300,0.100472,3571913235.121115
0.579773,0.479508,0.100264,3571913235.131116
0.579773,0.479716,0.100057,3571913235.141118
0.579774,0.479924,0.099850,3571913235.151117
0.579775,0.480131,0.099643,3571913235.161118
0.579775,0.480338,0.099437,3571913235.171118
0.579776,0.480545,0.099231,3571913235.181113
0.579777,0.480751,0.099025,3571913235.191118
0.579777,0.480957,0.098820,3571913235.201117
0.579778,0.481162,0.098615,3571913235.211118
0.579779,0.481368,0.098410,3571913235.221119
0.579779,0.481572,0.098206,3571913235.231120
0.579780,0.481777,0.098002,3571913235.241119
0.579780,0.481981,0.097799,3571913235.251120
0.579781,0.482185,0.097596,3571913235.261120
0.579782,0.482388,0.097393,3571913235.271121
0.579782,0.482591,0.097191,3571913235.281117
0.579783,2.252661,-1.672879,3571913235.291121
0.579784,0.456126,0.123657,3571913235.301121
0.579784,0.456373,0.123411,3571913235.311122
0.579785,0.456620,0.123164,3571913235.321122
0.579785,0.456866,0.122919,3571913235.331123
0.579786,0.457112,0.122673,3571913235.341123
0.579787,0.457358,0.122428,3571913235.351123
0.579787,0.457603,0.122184,3571913235.361121
0.579788,0.457848,0.121939,3571913235.371122
0.579789,0.458092,0.121696,3571913235.381120
0.579789,0.458336,0.121452,3571913235.391125
0.579790,0.458580,0.121209,3571913235.401122
0.579790,0.458823,0.120966,3571913235.411124
0.579791,0.459066,0.120724,3571913235.421124
0.579792,0.459309,0.120482,3571913235.431126
0.579792,0.459551,0.120241,3571913235.441126
0.579793,0.459792,0.120000,3571913235.451125
0.579793,0.460034,0.119759,3571913235.461126
0.579794,0.460275,0.119519,3571913235.471126
0.579795,0.460515,0.119279,3571913235.481121
0.579795,-1.355817,1.935611,3571913235.491127
0.579796,0.468929,0.110867,3571913235.501126
0.579796,0.469155,0.110641,3571913235.511128
0.579797,0.469381,0.110416,3571913235.521128
0.579798,0.469606,0.110191,3571913235.531128
0.579798,0.469831,0.109967,3571913235.541127
0.579799,0.470056,0.109743,3571913235.551128
0.579799,0.470280,0.109519,3571913235.561129
0.579800,0.470504,0.109296,3571913235.571128
0.579801,0.470727,0.109073,3571913235.581126
0.579801,0.470951,0.108850,3571913235.591130
0.579802,0.471173,0.108628,3571913235.601130
0.579802,0.471396,0.108406,3571913235.611132
0.579803,0.471618,0.108185,3571913235.621130
0.579804,0.471839,0.107964,3571913235.631131
0.579804,0.472061,0.107743,3571913235.641131
0.579805,0.472281,0.107523,3571913235.651131
0.579805,0.472502,0.107303,3571913235.661130
0.579806,0.472722,0.107083,3571913235.671133
0.579806,0.472942,0.106864,3571913235.681129
0.579807,2.750973,-2.171166,3571913235.691132
0.579808,0.427232,0.152575,3571913235.701131
0.579808,0.427523,0.152285,3571913235.711133
0.579809,0.427814,0.151994,3571913235.721132
0.579809,0.428104,0.151704,3571913235.731135
0.579810,0.428394,0.151415,3571913235.741134
0.579810,0.428684,0.151126,3571913235.751134
0.579811,0.428973,0.150838,3571913235.761134
0.579811,0.429262,0.150549,3571913235.771135
0.579812,0.429550,0.150262,3571913235.781131
0.579813,0.429838,0.149974,3571913235.791136
0.579813,0.430125,0.149687,3571913235.801134
0.579814,0.430412,0.149401,3571913235.811136
0.579814,0.430699,0.149115,3571913235.821137
0.579815,0.430985,0.148829,3571913235.831137
0.579815,0.431271,0.148544,3571913235.841135
0.579816,0.431556,0.148259,3571913235.851138
0.579816,0.431841,0.147975,3571913235.861137
0.579817,0.432126,0.147691,3571913235.871138
0.579818,0.432410,0.147407,3571913235.881135
0.579818,-1.343055,1.922873,3571913235.891140
0.579819,0.440562,0.139256,3571913235.901139
0.579819,0.440834,0.138985,3571913235.911139
0.579820,0.441105,0.138714,3571913235.921139
0.579820,0.441375,0.138444,3571913235.931139
0.579821,0.441646,0.138175,3571913235.941139
0.579821,0.441916,0.137905,3571913235.951139
0.579822,0.442185,0.137636,3571913235.961140
0.579822,0.442454,0.137368,3571913235.971140
0.579823,0.442723,0.137100,3571913235.981137
0.579824,0.442991,0.136832,3571913235.991141
0.579824,0.443259,0.136565,3571913236.001140
0.579825,0.443526,0.136298,3571913236.011142
0.579825,0.443793,0.136032,3571913236.021142
0.579826,0.444060,0.135766,3571913236.031142
0.579826,0.444326,0.135500,3571913236.041142
0.579827,0.444591,0.135235,3571913236.051143
0.579827,0.444857,0.134970,3571913236.061143
0.579828,0.445122,0.134706,3571913236.071144
0.579828,0.445386,0.134442,3571913236.081139
0.579829,-0.977045,1.556873,3571913236.091145
0.579829,0.449775,0.130054,3571913236.101143
0.579830,0.450033,0.129797,3571913236.111145
0.579830,0.450289,0.129540,3571913236.121147
0.579831,0.450546,0.129284,3571913236.131146
0.579831,0.450802,0.129029,3571913236.141144
0.579832,0.451058,0.128774,3571913236.151145
0.579832,0.451313,0.128519,3571913236.161145
0.579833,0.451568,0.128265,3571913236.171145
0.579833,0.451822,0.128011,3571913236.181142
0.579834,0.452076,0.127757,3571913236.191147
0.579834,0.452330,0.127504,3571913236.201147
0.579835,0.452583,0.127251,3571913236.211148
0.579835,0.452836,0.126999,3571913236.221148
0.579836,0.453088,0.126747,3571913236.231148
0.579836,0.453341,0.126495,3571913236.241149
0.579837,0.453592,0.126244,3571913236.251149
0.579837,0.453843,0.125993,3571913236.261148
0.579838,0.454094,0.125743,3571913236.271150
0.579838,0.454345,0.125493,3571913236.281146
0.579839,-1.822388,2.402226,3571913236.291152
0.579839,0.470748,0.109091,3571913236.301148
0.579840,0.470971,0.108868,3571913236.311151
0.579840,0.471194,0.108646,3571913236.321149
0.579841,0.471416,0.108424,3571913236.331150
0.579841,0.471638,0.108202,3571913236.341151
0.579842,0.471860,0.107981,3571913236.351152
0.579842,0.472081,0.107761,3571913236.361152
0.579843,0.472302,0.107540,3571913236.371152
0.579843,0.472523,0.107320,3571913236.381148
0.579844,0.472743,0.107101,3571913236.391153
0.579844,0.472962,0.106881,3571913236.401152
0.579845,0.473182,0.106663,3571913236.411153
0.579845,0.473401,0.106444,3571913236.421154
0.579846,0.473619,0.106226,3571913236.431154
0.579846,0.473838,0.106008,3571913236.441153
0.579847,0.474055,0.105791,3571913236.451154
0.579847,0.474273,0.105574,3571913236.461156
0.579848,0.474490,0.105357,3571913236.471156
0.579848,0.474707,0.105141,3571913236.481152
0.579849,-0.835403,1.415251,3571913236.491157
0.579849,0.478048,0.101801,3571913236.501155
0.579849,0.478258,0.101591,3571913236.511156
0.579850,0.478468,0.101381,3571913236.521156
0.579850,0.478678,0.101172,3571913236.531157
0.579851,0.478888,0.100963,3571913236.541158
0.579851,0.479097,0.100754,3571913236.551157
0.579852,0.479306,0.100546,3571913236.561158
0.579852,0.479514,0.100338,3571913236.571157
0.579853,0.479722,0.100130,3571913236.581155
0.579853,0.479930,0.099923,3571913236.591158
0.579854,0.480137,0.099716,3571913236.601157
0.579854,0.480344,0.099509,3571913236.611159
0.579855,0.480551,0.099303,3571913236.621158
0.579855,0.480757,0.099097,3571913236.631160
0.579855,0.480963,0.098892,3571913236.641160
0.579856,0.481169,0.098687,3571913236.651160
0.579856,0.481374,0.098482,3571913236.661160
0.579857,0.481579,0.098278,3571913236.671161
0.579857,0.481783,0.098074,3571913236.681157
0.579858,2.861653,-2.281796,3571913236.691161
0.579858,0.427979,0.151879,3571913236.701160
0.579859,0.428269,0.151589,3571913236.711162
0.579859,0.428558,0.151300,3571913236.721162
0.579860,0.428848,0.151011,3571913236.731163
0.579860,0.429137,0.150723,3571913236.741162
0.579860,0.429425,0.150435,3571913236.751164
0.579861,0.429713,0.150147,3571913236.761162
0.579861,0.430001,0.149860,3571913236.771163
0.579862,0.430288,0.149573,3571913236.781161
0.579862,0.430575,0.149287,3571913236.791164
0.579863,0.430861,0.149001,3571913236.801165
0.579863,0.431147,0.148715,3571913236.811165
0.579863,0.431433,0.148430,3571913236.821165
0.579864,0.431718,0.148146,3571913236.831165
0.579864,0.432002,0.147861,3571913236.841166
0.579865,0.432287,0.147578,3571913236.851166
0.579865,0.432571,0.147294,3571913236.861166
0.579866,0.432854,0.147011,3571913236.871166
0.579866,0.433137,0.146729,3571913236.881163
0.579866,2.402618,-1.822752,3571913236.891167
0.579867,0.402796,0.177071,3571913236.901168
0.579867,0.403121,0.176746,3571913236.911168
0.579868,0.403445,0.176422,3571913236.921167
0.579868,0.403769,0.176098,3571913236.931168
0.579869,0.404093,0.175775,3571913236.941168
0.579869,0.404416,0.175452,3571913236.951169
0.579869,0.404739,0.175130,3571913236.961170
0.579870,0.405061,0.174808,3571913236.971171
0.579870,0.405383,0.174486,3571913236.981166
0.579871,0.405705,0.174165,3571913236.991170
0.579871,0.406026,0.173845,3571913237.001169
0.579872,0.406347,0.173524,3571913237.011171
0.579872,0.406667,0.173204,3571913237.021171
0.579872,0.406987,0.172885,3571913237.031172
0.579873,0.407306,0.172566,3571913237.041172
0.579873,0.407625,0.172247,3571913237.051171
0.579874,0.407944,0.171929,3571913237.061172
0.579874,0.408262,0.171612,3571913237.071172
0.579874,0.408580,0.171294,3571913237.081170
0.579875,2.874820,-2.294946,3571913237.091173
0.579875,0.354751,0.225124,3571913237.101173
0.579876,0.355134,0.224741,3571913237.111174
0.579876,0.355516,0.224359,3571913237.121174
0.579876,0.355898,0.223978,3571913237.131175
0.579877,0.356280,0.223597,3571913237.141176
0.579877,0.356661,0.223216,3571913237.151175
0.579878,0.357041,0.222836,3571913237.161174
0.579878,0.357422,0.222456,3571913237.171175
0.579878,0.357801,0.222077,3571913237.181172
0.579879,0.358181,0.221698,3571913237.191176
0.579879,0.358560,0.221319,3571913237.201175
0.579880,0.358938,0.220941,3571913237.211176
0.579880,0.359317,0.220563,3571913237.221176
0.579880,0.359694,0.220186,3571913237.231177
0.579881,0.360072,0.219809,3571913237.241178
0.579881,0.360448,0.219432,3571913237.251178
0.579882,0.360825,0.219056,3571913237.261178
0.579882,0.361201,0.218681,3571913237.271178
0.579882,0.361577,0.218305,3571913237.281174
0.579883,1.490727,-0.910845,3571913237.291180
0.579883,0.353022,0.226861,3571913237.301178
0.579884,0.353406,0.226477,3571913237.311181
0.579884,0.353790,0.226093,3571913237.321180
0.579884,0.354174,0.225710,3571913237.331180
0.579885,0.354558,0.225327,3571913237.341179
0.579885,0.354941,0.224944,3571913237.351181
0.579885,0.355323,0.224562,3571913237.361181
0.579886,0.355705,0.224180,3571913237.371182
0.579886,0.356087,0.223799,3571913237.381178
0.579887,0.356468,0.223418,3571913237.391182
0.579887,0.356849,0.223037,3571913237.401182
0.579887,0.357230,0.222657,3571913237.411181
0.579888,0.357610,0.222278,3571913237.421183
0.579888,0.357989,0.221898,3571913237.431183
0.579888,0.358369,0.221520,3571913237.441184
0.579889,0.358747,0.221141,3571913237.451184
0.579889,0.359126,0.220763,3571913237.461183
0.579890,0.359504,0.220386,3571913237.471185
0.579890,0.359881,0.220008,3571913237.481182
0.579890,-1.188682,1.768571,3571913237.491184
0.579891,0.366416,0.213474,3571913237.501184
0.579891,0.366786,0.213105,3571913237.511185
0.579891,0.367155,0.212736,3571913237.521185
0.579892,0.367524,0.212367,3571913237.531186
0.579892,0.367893,0.211999,3571913237.541187
0.579893,0.368261,0.211632,3571913237.551186
0.579893,0.368628,0.211264,3571913237.561187
0.579893,0.368995,0.210898,3571913237.571188
0.579894,0.369362,0.210531,3571913237.581183
0.579894,0.369728,0.210165,3571913237.591188
0.579894,0.370094,0.209800,3571913237.601186
0.579895,0.370460,0.209435,3571913237.611188
0.579895,0.370825,0.209070,3571913237.621189
0.579895,0.371190,0.208706,3571913237.631189
0.579896,0.371554,0.208342,3571913237.641188
0.579896,0.371917,0.207978,3571913237.651190
0.579896,0.372281,0.207615,3571913237.661190
0.579897,0.372644,0.207253,3571913237.671190
0.579897,0.373006,0.206891,3571913237.681187
0.579898,2.821543,-2.241646,3571913237.691191
0.579898,0.324882,0.255015,3571913237.701190
0.579898,0.325296,0.254602,3571913237.711192
0.579899,0.325709,0.254189,3571913237.721191
0.579899,0.326122,0.253777,3571913237.731192
0.579899,0.326534,0.253365,3571913237.741192
0.579900,0.326946,0.252954,3571913237.751193
0.579900,0.327357,0.252542,3571913237.761191
0.579900,0.327768,0.252132,3571913237.771193
0.579901,0.328179,0.251721,3571913237.781189
0.579901,0.328589,0.251311,3571913237.791193
0.579901,0.328999,0.250902,3571913237.801193
0.579902,0.329409,0.250493,3571913237.811194
0.579902,0.329818,0.250084,3571913237.821195
0.579902,0.330226,0.249676,3571913237.831193
0.579903,0.330635,0.249268,3571913237.841194
0.579903,0.331043,0.248860,3571913237.851195
0.579903,0.331450,0.248453,3571913237.861195
0.579904,0.331857,0.248046,3571913237.871196
0.579904,0.332264,0.247640,3571913237.881192
0.579904,-1.915817,2.495721,3571913237.891196
0.579905,0.351488,0.228416,3571913237.901195
0.579905,0.351875,0.228030,3571913237.911197
0.579905,0.352260,0.227645,3571913237.921197
0.579906,0.352646,0.227260,3571913237.931198
0.579906,0.353031,0.226875,3571913237.941198
0.579906,0.353416,0.226491,3571913237.951197
0.579907,0.353800,0.226107,3571913237.961198
0.579907,0.354184,0.225723,3571913237.971199
0.579907,0.354567,0.225340,3571913237.981195
0.579908,0.354950,0.224958,3571913237.991200
0.579908,0.355332,0.224575,3571913238.001200
0.579908,0.355715,0.224194,3571913238.011199
0.579909,0.356096,0.223812,3571913238.021200
0.579909,0.356478,0.223431,3571913238.031200
0.579909,0.356858,0.223051,3571913238.041201
0.579910,0.357239,0.222670,3571913238.051201
0.579910,0.357619,0.222291,3571913238.061201
0.579910,0.357999,0.221912,3571913238.071201
0.579911,0.358378,0.221533,3571913238.081198
0.579911,-1.130763,1.710674,3571913238.091202
0.579911,0.362822,0.217089,3571913238.101201
0.579912,0.363196,0.216715,3571913238.111203
0.579912,0.363569,0.216342,3571913238.121203
0.579912,0.363942,0.215970,3571913238.131204
0.579913,0.364315,0.215597,3571913238.141203
0.579913,0.364687,0.215226,3571913238.151204
0.579913,0.365059,0.214854,3571913238.161205
0.579914,0.365430,0.214483,3571913238.171205
0.579914,0.365801,0.214113,3571913238.181200
0.579914,0.366171,0.213743,3571913238.191205
0.579914,0.366541,0.213373,3571913238.201204
0.579915,0.366911,0.213004,3571913238.211206
0.579915,0.367280,0.212635,3571913238.221207
0.579915,0.367649,0.212267,3571913238.231206
0.579916,0.368017,0.211899,3571913238.241207
0.579916,0.368385,0.211531,3571913238.251207
0.579916,0.368752,0.211164,3571913238.261208
0.579917,0.369119,0.210797,3571913238.271207
0.579917,0.369486,0.210431,3571913238.281204
0.579917,-1.488098,2.068015,3571913238.291208
0.579918,0.379925,0.199992,3571913238.301208
0.579918,0.380279,0.199638,3571913238.311209
0.579918,0.380633,0.199285,3571913238.321209
0.579918,0.380986,0.198933,3571913238.331210
0.579919,0.381338,0.198580,3571913238.341209
0.579919,0.381690,0.198229,3571913238.351210
0.579919,0.382042,0.197877,3571913238.361209
0.579920,0.382393,0.197526,3571913238.371210
0.579920,0.382744,0.197176,3571913238.381207
0.579920,0.383094,0.196825,3571913238.391212
0.579921,0.383444,0.196476,3571913238.401209
0.579921,0.383794,0.196127,3571913238.411212
0.579921,0.384143,0.195778,3571913238.421212
0.579921,0.384492,0.195429,3571913238.431212
0.579922,0.384840,0.195081,3571913238.441212
0.579922,0.385188,0.194734,3571913238.451213
0.579922,0.385535,0.194387,3571913238.461212
0.579923,0.385882,0.194040,3571913238.471213
0.579923,0.386229,0.193694,3571913238.481210
0.579923,2.264853,-1.684930,3571913238.491213
0.579923,0.360630,0.219293,3571913238.501214
0.579924,0.361006,0.218917,3571913238.511214
0.579924,0.361382,0.218542,3571913238.521214
0.579924,0.361758,0.218166,3571913238.531215
0.579925,0.362133,0.217792,3571913238.541215
0.579925,0.362507,0.217417,3571913238.551215
0.579925,0.362881,0.217044,3571913238.561217
0.579925,0.363255,0.216670,3571913238.571216
0.579926,0.363628,0.216297,3571913238.581213
0.579926,0.364001,0.215924,3571913238.591218
0.579926,0.364374,0.215552,3571913238.601217
0.579927,0.364746,0.215181,3571913238.611217
0.579927,0.365117,0.214809,3571913238.621219
0.579927,0.365489,0.214438,3571913238.631217
0.579927,0.365859,0.214068,3571913238.641217
0.579928,0.366230,0.213698,3571913238.651219
0.579928,0.366600,0.213328,3571913238.661219
0.579928,0.366969,0.212959,3571913238.671219
0.579929,0.367338,0.212590,3571913238.681216
0.579929,-1.248357,1.828286,3571913238.691219
0.579929,0.374120,0.205809,3571913238.701218
0.579929,0.374481,0.205448,3571913238.711220
0.579930,0.374841,0.205088,3571913238.721220
0.579930,0.375201,0.204728,3571913238.731221
0.579930,0.375561,0.204369,3571913238.741221
0.579930,0.375920,0.204010,3571913238.751221
0.579931,0.376278,0.203652,3571913238.761222
0.579931,0.376637,0.203294,3571913238.771222
0.579931,0.376994,0.202937,3571913238.781218
0.579932,0.377352,0.202579,3571913238.791223
0.579932,0.377709,0.202223,3571913238.801221
0.579932,0.378065,0.201867,3571913238.811223
0.579932,0.378421,0.201511,3571913238.821223
0.579933,0.378777,0.201155,3571913238.831224
0.579933,0.379132,0.200800,3571913238.841224
0.579933,0.379487,0.200446,3571913238.851224
0.579933,0.379841,0.200092,3571913238.861224
0.579934,0.380195,0.199738,3571913238.871224
0.579934,0.380549,0.199385,3571913238.881221
0.579934,2.090857,-1.510923,3571913238.891226
0.579934,0.360120,0.219814,3571913238.901226
0.579935,0.360497,0.219437,3571913238.911226
0.579935,0.360874,0.219061,3571913238.921226
0.579935,0.361250,0.218685,3571913238.931226
0.579936,0.361625,0.218310,3571913238.941226
0.579936,0.362000,0.217935,3571913238.951228
0.579936,0.362375,0.217561,3571913238.961227
0.579936,0.362749,0.217187,3571913238.971228
0.579937,0.363123,0.216813,3571913238.981225
0.579937,0.363497,0.216440,3571913238.991228
0.579937,0.363870,0.216067,3571913239.001227
0.579937,0.364242,0.215695,3571913239.011230
0.579938,0.364615,0.215323,3571913239.021229
0.579938,0.364986,0.214951,3571913239.031229
0.579938,0.365358,0.214580,3571913239.041230
0.579938,0.365729,0.214210,3571913239.051230
0.579939,0.366099,0.213839,3571913239.061230
