u_in,u_hat, u_tilde,Absolute Time
0.039392,0.245055,-0.206243,3571910056.743028
0.039973,0.245332,-0.205940,3571910056.753029
0.040553,0.245609,-0.205636,3571910056.763025
0.041133,0.245885,-0.205333,3571910056.773029
0.041712,0.246162,-0.205030,3571910056.783029
0.042292,0.246439,-0.204727,3571910056.793028
0.042871,0.246716,-0.204425,3571910056.803030
0.043450,0.246994,-0.204123,3571910056.813030
0.044028,0.247271,-0.203821,3571910056.823029
0.044607,0.247548,-0.203520,3571910056.833032
0.045185,0.247826,-0.203219,3571910056.843030
0.045763,0.248103,-0.202918,3571910056.853032
0.046341,0.248381,-0.202618,3571910056.863028
0.046919,0.248659,-0.202318,3571910056.873032
0.047496,0.248937,-0.202018,3571910056.883032
0.048073,0.249215,-0.201719,3571910056.893033
0.048650,0.249493,-0.201420,3571910056.903032
0.049227,0.249771,-0.201121,3571910056.913033
0.049803,0.250049,-0.200822,3571910056.923033
0.050380,0.250328,-0.200524,3571910056.933033
0.050956,0.250606,-0.200227,3571910056.943033
0.051532,0.250885,-0.199929,3571910056.953034
0.052107,0.251164,-0.199632,3571910056.963031
0.052683,0.251442,-0.199335,3571910056.973034
0.053258,0.251721,-0.199039,3571910056.983034
0.053833,0.252000,-0.198742,3571910056.993036
0.054408,0.252279,-0.198447,3571910057.003033
0.054982,0.252559,-0.198151,3571910057.013035
0.055556,0.252838,-0.197856,3571910057.023036
0.056130,0.253117,-0.197561,3571910057.033037
0.056704,0.253397,-0.197266,3571910057.043036
0.057278,0.253676,-0.196972,3571910057.053036
0.057851,0.253956,-0.196678,3571910057.063033
0.058424,0.254235,-0.196384,3571910057.073037
0.058997,0.254515,-0.196091,3571910057.083038
0.059570,0.254795,-0.195798,3571910057.093039
0.060143,0.255075,-0.195505,3571910057.103037
0.060715,0.255355,-0.195213,3571910057.113038
0.061287,0.255635,-0.194920,3571910057.123037
0.061859,0.255915,-0.194629,3571910057.133039
0.062430,0.256196,-0.194337,3571910057.143038
0.063002,0.256476,-0.194046,3571910057.153040
0.063573,0.256757,-0.193755,3571910057.163037
0.064144,0.257037,-0.193464,3571910057.173039
0.064714,0.257318,-0.193174,3571910057.183038
0.065285,0.257598,-0.192884,3571910057.193042
0.065855,0.257879,-0.192594,3571910057.203041
0.066425,0.258160,-0.192305,3571910057.213040
0.066995,0.258441,-0.192016,3571910057.223042
0.067565,0.258722,-0.191727,3571910057.233042
0.068134,0.259003,-0.191439,3571910057.243042
0.068703,0.259284,-0.191150,3571910057.253042
0.069272,0.259566,-0.190862,3571910057.263038
0.069841,0.259847,-0.190575,3571910057.273042
0.070409,0.260128,-0.190288,3571910057.283042
0.070978,0.260410,-0.190001,3571910057.293043
0.071546,0.260691,-0.189714,3571910057.303041
0.072113,0.260973,-0.189428,3571910057.313044
0.072681,0.261255,-0.189141,3571910057.323045
0.073248,0.261537,-0.188856,3571910057.333044
0.073815,0.261818,-0.188570,3571910057.343045
0.074382,0.262100,-0.188285,3571910057.353044
0.074949,0.262382,-0.188000,3571910057.363042
0.075515,0.262664,-0.187715,3571910057.373046
0.076082,0.262947,-0.187431,3571910057.383045
0.076648,0.263229,-0.187147,3571910057.393046
0.077213,0.263511,-0.186863,3571910057.403046
0.077779,0.263793,-0.186580,3571910057.413045
0.078344,0.264076,-0.186297,3571910057.423045
0.078909,0.264358,-0.186014,3571910057.433048
0.079474,0.264641,-0.185731,3571910057.443049
0.080039,0.264924,-0.185449,3571910057.453049
0.080603,0.265206,-0.185167,3571910057.463045
0.081168,0.265489,-0.184886,3571910057.473052
0.081732,0.265772,-0.184604,3571910057.483048
0.082295,0.266055,-0.184323,3571910057.493051
0.082859,0.266338,-0.184042,3571910057.503050
0.083422,0.266621,-0.183762,3571910057.513050
0.083985,0.266904,-0.183481,3571910057.523049
0.084548,0.267187,-0.183201,3571910057.533049
0.085111,0.267470,-0.182922,3571910057.543050
0.085673,0.267753,-0.182642,3571910057.553051
0.086235,0.268036,-0.182363,3571910057.563048
0.086797,0.268320,-0.182085,3571910057.573051
0.087359,0.268603,-0.181806,3571910057.583051
0.087920,0.268887,-0.181528,3571910057.593052
0.088482,0.269170,-0.181250,3571910057.603050
0.089043,0.269454,-0.180972,3571910057.613051
0.089603,0.269737,-0.180695,3571910057.623052
0.090164,0.270021,-0.180418,3571910057.633051
0.090724,0.270305,-0.180141,3571910057.643052
0.091284,0.270589,-0.179864,3571910057.653053
0.091844,0.270873,-0.179588,3571910057.663050
0.092404,0.271156,-0.179312,3571910057.673053
0.092963,0.271440,-0.179036,3571910057.683053
0.093523,0.271724,-0.178761,3571910057.693054
0.094082,0.272009,-0.178486,3571910057.703054
0.094640,0.272293,-0.178211,3571910057.713054
0.095199,0.272577,-0.177936,3571910057.723052
0.095757,0.272861,-0.177662,3571910057.733054
0.096315,0.273145,-0.177388,3571910057.743054
0.096873,0.273430,-0.177114,3571910057.753055
0.097431,0.273714,-0.176841,3571910057.763053
0.097988,0.273998,-0.176568,3571910057.773056
0.098545,0.274283,-0.176295,3571910057.783053
0.099102,0.274567,-0.176022,3571910057.793056
0.099659,0.274852,-0.175750,3571910057.803055
0.100215,0.275136,-0.175478,3571910057.813057
0.100771,0.275421,-0.175206,3571910057.823056
0.101327,0.275706,-0.174935,3571910057.833056
0.101883,0.275991,-0.174663,3571910057.843056
0.102438,0.276275,-0.174392,3571910057.853057
0.102994,0.276560,-0.174122,3571910057.863054
0.103549,0.276845,-0.173851,3571910057.873057
0.104104,0.277130,-0.173581,3571910057.883059
0.104658,0.277415,-0.173311,3571910057.893060
0.105213,0.277700,-0.173042,3571910057.903057
0.105767,0.277985,-0.172772,3571910057.913061
0.106321,0.278270,-0.172503,3571910057.923061
0.106874,0.278555,-0.172234,3571910057.933061
0.107428,0.278840,-0.171966,3571910057.943059
0.107981,0.279125,-0.171698,3571910057.953062
0.108534,0.279410,-0.171430,3571910057.963058
0.109086,0.279696,-0.171162,3571910057.973062
0.109639,0.279981,-0.170894,3571910057.983061
0.110191,0.280266,-0.170627,3571910057.993062
0.110743,0.280551,-0.170360,3571910058.003061
0.111295,0.280837,-0.170094,3571910058.013061
0.111846,0.281122,-0.169827,3571910058.023061
0.112398,0.281408,-0.169561,3571910058.033062
0.112949,0.281693,-0.169295,3571910058.043063
0.113500,0.281979,-0.169030,3571910058.053061
0.114050,0.282264,-0.168765,3571910058.063059
0.114601,0.282550,-0.168500,3571910058.073064
0.115151,0.282835,-0.168235,3571910058.083062
0.115700,0.283121,-0.167970,3571910058.093067
0.116250,0.283407,-0.167706,3571910058.103066
0.116800,0.283692,-0.167442,3571910058.113065
0.117349,0.283978,-0.167178,3571910058.123065
0.117898,0.284264,-0.166915,3571910058.133067
0.118446,0.284549,-0.166652,3571910058.143063
0.118995,0.284835,-0.166389,3571910058.153067
0.119543,0.285121,-0.166126,3571910058.163064
0.120091,0.285407,-0.165864,3571910058.173067
0.120639,0.285693,-0.165602,3571910058.183067
0.121186,0.285979,-0.165340,3571910058.193069
0.121733,0.286264,-0.165078,3571910058.203065
0.122280,0.286550,-0.164817,3571910058.213069
0.122827,0.286836,-0.164556,3571910058.223068
0.123374,0.287122,-0.164295,3571910058.233068
0.123920,0.287408,-0.164035,3571910058.243069
0.124466,0.287694,-0.163774,3571910058.253068
0.125012,0.287980,-0.163514,3571910058.263065
0.125557,0.288266,-0.163255,3571910058.273070
0.126103,0.288552,-0.162995,3571910058.283069
0.126648,0.288838,-0.162736,3571910058.293071
0.127193,0.289125,-0.162477,3571910058.303070
0.127737,0.289411,-0.162218,3571910058.313071
0.128282,0.289697,-0.161960,3571910058.323069
0.128826,0.289983,-0.161701,3571910058.333072
0.129369,0.290269,-0.161444,3571910058.343071
0.129913,0.290555,-0.161186,3571910058.353072
0.130456,0.290841,-0.160928,3571910058.363068
0.131000,0.291128,-0.160671,3571910058.373072
0.131542,0.291414,-0.160414,3571910058.383071
0.132085,0.291700,-0.160158,3571910058.393076
0.132627,0.291986,-0.159901,3571910058.403074
0.133170,0.292273,-0.159645,3571910058.413074
0.133712,0.292559,-0.159389,3571910058.423080
0.134253,0.292845,-0.159134,3571910058.433076
0.134795,0.293131,-0.158878,3571910058.443076
0.135336,0.293418,-0.158623,3571910058.453076
0.135877,0.293704,-0.158368,3571910058.463070
0.136417,0.293990,-0.158114,3571910058.473076
0.136958,0.294277,-0.157859,3571910058.483075
0.137498,0.294563,-0.157605,3571910058.493076
0.138038,0.294849,-0.157351,3571910058.503076
0.138577,0.295136,-0.157098,3571910058.513075
0.139117,0.295422,-0.156844,3571910058.523076
0.139656,0.295708,-0.156591,3571910058.533075
0.140195,0.295995,-0.156339,3571910058.543076
0.140734,0.296281,-0.156086,3571910058.553076
0.141272,0.296567,-0.155834,3571910058.563072
0.141810,0.296854,-0.155582,3571910058.573076
0.142348,0.297140,-0.155330,3571910058.583077
0.142886,0.297426,-0.155078,3571910058.593076
0.143423,0.297713,-0.154827,3571910058.603076
0.143960,0.297999,-0.154576,3571910058.613078
0.144497,0.298285,-0.154325,3571910058.623075
0.145034,0.298572,-0.154074,3571910058.633078
0.145570,0.298858,-0.153824,3571910058.643078
0.146106,0.299144,-0.153574,3571910058.653078
0.146642,0.299431,-0.153324,3571910058.663075
0.147178,0.299717,-0.153075,3571910058.673079
0.147713,0.300003,-0.152825,3571910058.683077
0.148249,0.300290,-0.152576,3571910058.693080
0.148783,0.300576,-0.152328,3571910058.703079
0.149318,0.300862,-0.152079,3571910058.713078
0.149852,0.301149,-0.151831,3571910058.723080
0.150387,0.301435,-0.151583,3571910058.733079
0.150920,0.301721,-0.151335,3571910058.743080
0.151454,0.302008,-0.151087,3571910058.753079
0.151987,0.302294,-0.150840,3571910058.763076
0.152520,0.302580,-0.150593,3571910058.773079
0.153053,0.302867,-0.150346,3571910058.783081
0.153586,0.303153,-0.150100,3571910058.793081
0.154118,0.303439,-0.149853,3571910058.803080
0.154650,0.303725,-0.149607,3571910058.813081
0.155182,0.304012,-0.149361,3571910058.823081
0.155713,0.304298,-0.149116,3571910058.833081
0.156245,0.304584,-0.148870,3571910058.843082
0.156776,0.304870,-0.148625,3571910058.853082
0.157307,0.305156,-0.148381,3571910058.863079
0.157837,0.305442,-0.148136,3571910058.873083
0.158367,0.305729,-0.147892,3571910058.883083
0.158897,0.306015,-0.147648,3571910058.893084
0.159427,0.306301,-0.147404,3571910058.903081
0.159956,0.306587,-0.147160,3571910058.913082
0.160486,0.306873,-0.146917,3571910058.923081
0.161014,0.307159,-0.146674,3571910058.933082
0.161543,0.307445,-0.146431,3571910058.943083
0.162072,0.307731,-0.146188,3571910058.953083
0.162600,0.308017,-0.145946,3571910058.963079
0.163128,0.308303,-0.145704,3571910058.973081
0.163655,0.308589,-0.145462,3571910058.983082
0.164182,0.308875,-0.145220,3571910058.993082
0.164710,0.309161,-0.144979,3571910059.003081
0.165236,0.309447,-0.144738,3571910059.013083
0.165763,0.309733,-0.144497,3571910059.023082
0.166289,0.310019,-0.144256,3571910059.033082
0.166815,0.310305,-0.144016,3571910059.043083
0.167341,0.310591,-0.143775,3571910059.053082
0.167866,0.310876,-0.143535,3571910059.063078
0.168392,0.311162,-0.143296,3571910059.073083
0.168917,0.311448,-0.143056,3571910059.083082
0.169441,0.311734,-0.142817,3571910059.093083
0.169966,0.312019,-0.142578,3571910059.103083
0.170490,0.312305,-0.142339,3571910059.113081
0.171014,0.312591,-0.142101,3571910059.123084
0.171537,0.312876,-0.141863,3571910059.133082
0.172060,0.313162,-0.141625,3571910059.143084
0.172583,0.313447,-0.141387,3571910059.153082
0.173106,0.313733,-0.141149,3571910059.163079
0.173629,0.314018,-0.140912,3571910059.173085
0.174151,0.314304,-0.140675,3571910059.183086
0.174673,0.314589,-0.140438,3571910059.193084
0.175195,0.314875,-0.140202,3571910059.203086
0.175716,0.315160,-0.139966,3571910059.213084
0.176237,0.315446,-0.139730,3571910059.223083
0.176758,0.315731,-0.139494,3571910059.233088
0.177279,0.316016,-0.139258,3571910059.243084
0.177799,0.316301,-0.139023,3571910059.253087
0.178319,0.316587,-0.138788,3571910059.263082
0.178839,0.316872,-0.138553,3571910059.273085
0.179358,0.317157,-0.138318,3571910059.283086
0.179877,0.317442,-0.138084,3571910059.293087
0.180396,0.317727,-0.137850,3571910059.303086
0.180915,0.318012,-0.137616,3571910059.313088
0.181433,0.318297,-0.137382,3571910059.323088
0.181952,0.318582,-0.137149,3571910059.333088
0.182469,0.318867,-0.136916,3571910059.343088
0.182987,0.319152,-0.136683,3571910059.353089
0.183504,0.319437,-0.136450,3571910059.363085
0.184021,0.319722,-0.136217,3571910059.373089
0.184538,0.320006,-0.135985,3571910059.383090
0.185054,0.320291,-0.135753,3571910059.393090
0.185570,0.320576,-0.135522,3571910059.403091
0.186086,0.320860,-0.135290,3571910059.413091
0.186602,0.321145,-0.135059,3571910059.423091
0.187117,0.321430,-0.134828,3571910059.433092
0.187632,0.321714,-0.134597,3571910059.443092
0.188147,0.321999,-0.134366,3571910059.453092
0.188661,0.322283,-0.134136,3571910059.463088
0.189175,0.322567,-0.133906,3571910059.473092
0.189689,0.322852,-0.133676,3571910059.483092
0.190203,0.323136,-0.133447,3571910059.493093
0.190716,0.323420,-0.133217,3571910059.503093
0.191229,0.323704,-0.132988,3571910059.513093
0.191742,0.323989,-0.132759,3571910059.523095
0.192254,0.324273,-0.132531,3571910059.533095
0.192767,0.324557,-0.132302,3571910059.543094
0.193279,0.324841,-0.132074,3571910059.553096
0.193790,0.325125,-0.131846,3571910059.563092
0.194301,0.325409,-0.131618,3571910059.573097
0.194812,0.325692,-0.131391,3571910059.583096
0.195323,0.325976,-0.131164,3571910059.593097
0.195834,0.326260,-0.130937,3571910059.603097
0.196344,0.326544,-0.130710,3571910059.613098
0.196854,0.326827,-0.130484,3571910059.623098
0.197363,0.327111,-0.130257,3571910059.633100
0.197872,0.327394,-0.130031,3571910059.643098
0.198381,0.327678,-0.129805,3571910059.653099
0.198890,0.327961,-0.129580,3571910059.663096
0.199399,0.328245,-0.129355,3571910059.673101
0.199907,0.328528,-0.129129,3571910059.683100
0.200414,0.328811,-0.128905,3571910059.693100
0.200922,0.329094,-0.128680,3571910059.703101
0.201429,0.329378,-0.128456,3571910059.713100
0.201936,0.329661,-0.128231,3571910059.723102
0.202443,0.329944,-0.128007,3571910059.733103
0.202949,0.330227,-0.127784,3571910059.743101
0.203455,0.330510,-0.127560,3571910059.753102
0.203961,0.330792,-0.127337,3571910059.763098
0.204466,0.331075,-0.127114,3571910059.773102
0.204972,0.331358,-0.126891,3571910059.783102
0.205476,0.331641,-0.126669,3571910059.793105
0.205981,0.331923,-0.126447,3571910059.803103
0.206485,0.332206,-0.126225,3571910059.813103
0.206989,0.332488,-0.126003,3571910059.823102
0.207493,0.332771,-0.125781,3571910059.833103
0.207996,0.333053,-0.125560,3571910059.843104
0.208499,0.333335,-0.125339,3571910059.853105
0.209002,0.333617,-0.125118,3571910059.863100
0.209505,0.333900,-0.124897,3571910059.873105
0.210007,0.334182,-0.124677,3571910059.883105
0.210509,0.334464,-0.124457,3571910059.893105
0.211010,0.334746,-0.124237,3571910059.903105
0.211512,0.335028,-0.124017,3571910059.913107
0.212013,0.335309,-0.123798,3571910059.923106
0.212513,0.335591,-0.123579,3571910059.933106
0.213014,0.335873,-0.123360,3571910059.943106
0.213514,0.336155,-0.123141,3571910059.953107
0.214013,0.336436,-0.122922,3571910059.963104
0.214513,0.336718,-0.122704,3571910059.973108
0.215012,0.336999,-0.122486,3571910059.983108
0.215511,0.337280,-0.122268,3571910059.993108
0.216009,0.337562,-0.122051,3571910060.003108
0.216508,0.337843,-0.121833,3571910060.013109
0.217005,0.338124,-0.121616,3571910060.023108
0.217503,0.338405,-0.121399,3571910060.033111
0.218000,0.338686,-0.121183,3571910060.043109
0.218497,0.338967,-0.120966,3571910060.053110
0.218994,0.339248,-0.120750,3571910060.063106
0.219490,0.339528,-0.120534,3571910060.073110
0.219987,0.339809,-0.120319,3571910060.083112
0.220482,0.340090,-0.120103,3571910060.093111
0.220978,0.340370,-0.119888,3571910060.103111
0.221473,0.340651,-0.119673,3571910060.113111
0.221968,0.340931,-0.119458,3571910060.123112
0.222462,0.341211,-0.119244,3571910060.133113
0.222956,0.341492,-0.119029,3571910060.143113
0.223450,0.341772,-0.118815,3571910060.153113
0.223944,0.342052,-0.118601,3571910060.163110
0.224437,0.342332,-0.118388,3571910060.173113
0.224930,0.342612,-0.118174,3571910060.183114
0.225423,0.342891,-0.117961,3571910060.193114
0.225915,0.343171,-0.117748,3571910060.203115
0.226407,0.343451,-0.117536,3571910060.213115
0.226899,0.343730,-0.117323,3571910060.223115
0.227390,0.344010,-0.117111,3571910060.233115
0.227881,0.344289,-0.116899,3571910060.243115
0.228372,0.344569,-0.116687,3571910060.253117
0.228862,0.344848,-0.116476,3571910060.263113
0.229352,0.345127,-0.116265,3571910060.273117
0.229842,0.345406,-0.116054,3571910060.283117
0.230332,0.345685,-0.115843,3571910060.293117
0.230821,0.345964,-0.115632,3571910060.303116
0.231310,0.346243,-0.115422,3571910060.313118
0.231798,0.346522,-0.115212,3571910060.323118
0.232286,0.346800,-0.115002,3571910060.333118
0.232774,0.347079,-0.114792,3571910060.343118
0.233262,0.347357,-0.114583,3571910060.353119
0.233749,0.347636,-0.114374,3571910060.363115
0.234236,0.347914,-0.114165,3571910060.373120
0.234722,0.348192,-0.113956,3571910060.383119
0.235209,0.348470,-0.113748,3571910060.393120
0.235695,0.348748,-0.113539,3571910060.403120
0.236180,0.349026,-0.113331,3571910060.413120
0.236666,0.349304,-0.113124,3571910060.423120
0.237151,0.349582,-0.112916,3571910060.433121
0.237635,0.349859,-0.112709,3571910060.443121
0.238119,0.350137,-0.112502,3571910060.453122
0.238603,0.350414,-0.112295,3571910060.463118
0.239087,0.350692,-0.112088,3571910060.473122
0.239570,0.350969,-0.111882,3571910060.483122
0.240053,0.351246,-0.111676,3571910060.493122
0.240536,0.351523,-0.111470,3571910060.503123
0.241018,0.351800,-0.111264,3571910060.513123
0.241500,0.352077,-0.111059,3571910060.523123
0.241982,0.352354,-0.110853,3571910060.533124
0.242464,0.352631,-0.110648,3571910060.543124
0.242945,0.352907,-0.110444,3571910060.553124
0.243425,0.353184,-0.110239,3571910060.563121
0.243906,0.353460,-0.110035,3571910060.573126
0.244386,0.353736,-0.109831,3571910060.583125
0.244865,0.354013,-0.109627,3571910060.593127
0.245345,0.354289,-0.109423,3571910060.603124
0.245824,0.354565,-0.109220,3571910060.613126
0.246303,0.354841,-0.109017,3571910060.623126
0.246781,0.355117,-0.108814,3571910060.633127
0.247259,0.355392,-0.108611,3571910060.643127
0.247737,0.355668,-0.108409,3571910060.653128
0.248214,0.355943,-0.108207,3571910060.663124
0.248691,0.356219,-0.108005,3571910060.673129
0.249168,0.356494,-0.107803,3571910060.683129
0.249644,0.356769,-0.107601,3571910060.693129
0.250120,0.357044,-0.107400,3571910060.703128
