Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat
3574072660.103774,-0.151884,-1.023327,0.232515,0.032225,2.166672,0.083900,-0.119659,1.143345,0.316415,0.020863,0.000415,-0.026413,0.007569,-0.147794,-0.013053,0.001985,-0.001239
3574072660.113773,-0.152021,-1.023342,0.232483,0.032231,2.166705,0.083916,-0.119789,1.143363,0.316400,0.020867,0.000416,-0.026413,0.007588,-0.147793,-0.013054,0.001989,-0.001259
3574072660.123775,-0.152161,-1.023332,0.232812,0.032238,2.166738,0.083933,-0.119923,1.143406,0.316745,0.020871,0.000416,-0.026415,0.007594,-0.147504,-0.013066,0.001990,-0.001235
3574072660.133774,-0.152298,-1.023347,0.232780,0.032244,2.166771,0.083950,-0.120054,1.143425,0.316730,0.020875,0.000416,-0.026415,0.007613,-0.147503,-0.013067,0.001994,-0.001255
3574072660.143775,-0.152436,-1.023332,0.233122,0.032250,2.166804,0.083967,-0.120186,1.143472,0.317088,0.020879,0.000416,-0.026417,0.007620,-0.147203,-0.013078,0.001995,-0.001230
3574072660.153774,-0.152573,-1.023347,0.233090,0.032257,2.166838,0.083984,-0.120317,1.143490,0.317074,0.020884,0.000416,-0.026417,0.007639,-0.147202,-0.013079,0.001999,-0.001250
3574072660.163776,-0.152717,-1.023334,0.233446,0.032263,2.166871,0.084000,-0.120454,1.143537,0.317446,0.020888,0.000416,-0.026422,0.007645,-0.146891,-0.013095,0.002000,-0.001223
3574072660.173776,-0.152854,-1.023348,0.233414,0.032269,2.166904,0.084017,-0.120585,1.143556,0.317432,0.020892,0.000416,-0.026422,0.007664,-0.146890,-0.013096,0.002004,-0.001243
3574072660.183777,-0.152999,-1.023337,0.233776,0.032275,2.166937,0.084034,-0.120724,1.143600,0.317810,0.020896,0.000416,-0.026428,0.007668,-0.146574,-0.013112,0.002004,-0.001214
3574072660.193776,-0.153137,-1.023351,0.233745,0.032282,2.166970,0.084051,-0.120855,1.143619,0.317795,0.020900,0.000416,-0.026428,0.007687,-0.146573,-0.013113,0.002008,-0.001234
3574072660.203778,-0.153282,-1.023346,0.234110,0.032288,2.167003,0.084068,-0.120994,1.143657,0.318177,0.020904,0.000416,-0.026435,0.007685,-0.146255,-0.013129,0.002007,-0.001205
3574072660.213776,-0.153420,-1.023361,0.234078,0.032294,2.167037,0.084084,-0.121126,1.143675,0.318163,0.020909,0.000416,-0.026435,0.007704,-0.146254,-0.013130,0.002011,-0.001225
3574072660.223778,-0.153567,-1.023352,0.234440,0.032300,2.167070,0.084101,-0.121266,1.143718,0.318541,0.020913,0.000416,-0.026442,0.007706,-0.145939,-0.013148,0.002011,-0.001196
3574072660.233778,-0.153705,-1.023366,0.234408,0.032307,2.167103,0.084118,-0.121398,1.143737,0.318527,0.020917,0.000416,-0.026442,0.007725,-0.145938,-0.013148,0.002015,-0.001216
3574072660.243779,-0.153850,-1.023355,0.234762,0.032313,2.167136,0.084135,-0.121537,1.143781,0.318897,0.020921,0.000417,-0.026448,0.007729,-0.145629,-0.013164,0.002016,-0.001188
3574072660.253778,-0.153988,-1.023370,0.234731,0.032319,2.167170,0.084152,-0.121669,1.143800,0.318883,0.020925,0.000417,-0.026448,0.007748,-0.145628,-0.013165,0.002020,-0.001207
3574072660.263780,-0.154136,-1.023366,0.235073,0.032326,2.167203,0.084169,-0.121810,1.143837,0.319241,0.020929,0.000417,-0.026456,0.007746,-0.145329,-0.013182,0.002019,-0.001181
3574072660.273779,-0.154274,-1.023381,0.235041,0.032332,2.167236,0.084185,-0.121942,1.143855,0.319227,0.020934,0.000417,-0.026456,0.007766,-0.145328,-0.013182,0.002023,-0.001200
3574072660.283781,-0.154421,-1.023379,0.235367,0.032338,2.167269,0.084202,-0.122083,1.143890,0.319570,0.020938,0.000417,-0.026463,0.007764,-0.145042,-0.013198,0.002023,-0.001175
3574072660.293779,-0.154559,-1.023394,0.235336,0.032344,2.167303,0.084219,-0.122215,1.143909,0.319556,0.020942,0.000417,-0.026463,0.007783,-0.145041,-0.013199,0.002027,-0.001194
3574072660.303781,-0.154704,-1.023396,0.235640,0.032351,2.167336,0.084236,-0.122353,1.143940,0.319876,0.020946,0.000417,-0.026468,0.007781,-0.144772,-0.013213,0.002026,-0.001172
3574072660.313779,-0.154842,-1.023410,0.235609,0.032357,2.167369,0.084253,-0.122485,1.143959,0.319862,0.020950,0.000417,-0.026468,0.007800,-0.144771,-0.013213,0.002030,-0.001191
3574072660.323782,-0.154989,-1.023417,0.235888,0.032363,2.167402,0.084270,-0.122625,1.143986,0.320158,0.020954,0.000417,-0.026474,0.007796,-0.144523,-0.013227,0.002029,-0.001172
3574072660.333782,-0.155127,-1.023431,0.235857,0.032370,2.167436,0.084287,-0.122758,1.144004,0.320144,0.020959,0.000417,-0.026474,0.007815,-0.144522,-0.013228,0.002033,-0.001190
3574072660.343782,-0.155274,-1.023448,0.236108,0.032376,2.167469,0.084303,-0.122898,1.144021,0.320411,0.020963,0.000417,-0.026481,0.007806,-0.144298,-0.013241,0.002030,-0.001175
3574072660.353782,-0.155413,-1.023463,0.236077,0.032382,2.167502,0.084320,-0.123031,1.144039,0.320397,0.020967,0.000417,-0.026481,0.007825,-0.144297,-0.013241,0.002035,-0.001193
3574072660.363783,-0.155558,-1.023489,0.236298,0.032388,2.167536,0.084337,-0.123170,1.144046,0.320635,0.020971,0.000417,-0.026486,0.007811,-0.144096,-0.013253,0.002031,-0.001181
3574072660.373782,-0.155697,-1.023504,0.236267,0.032395,2.167569,0.084354,-0.123302,1.144065,0.320621,0.020975,0.000418,-0.026486,0.007830,-0.144095,-0.013253,0.002035,-0.001199
3574072660.383784,-0.155844,-1.023534,0.236453,0.032401,2.167602,0.084371,-0.123443,1.144068,0.320823,0.020979,0.000418,-0.026492,0.007816,-0.143923,-0.013264,0.002032,-0.001191
3574072660.393783,-0.155982,-1.023549,0.236421,0.032407,2.167635,0.084388,-0.123575,1.144086,0.320809,0.020984,0.000418,-0.026492,0.007835,-0.143922,-0.013265,0.002036,-0.001210
3574072660.403784,-0.156126,-1.023589,0.236570,0.032414,2.167669,0.084405,-0.123712,1.144079,0.320975,0.020988,0.000418,-0.026496,0.007817,-0.143781,-0.013273,0.002032,-0.001206
3574072660.413784,-0.156265,-1.023604,0.236539,0.032420,2.167702,0.084421,-0.123845,1.144098,0.320960,0.020992,0.000418,-0.026496,0.007836,-0.143779,-0.013273,0.002036,-0.001224
3574072660.423785,-0.156410,-1.023652,0.236649,0.032426,2.167735,0.084438,-0.123984,1.144083,0.321087,0.020996,0.000418,-0.026501,0.007815,-0.143669,-0.013281,0.002031,-0.001226
3574072660.433784,-0.156549,-1.023667,0.236617,0.032432,2.167769,0.084455,-0.124116,1.144102,0.321073,0.021000,0.000418,-0.026501,0.007834,-0.143668,-0.013282,0.002035,-0.001244
3574072660.443787,-0.156692,-1.023724,0.236687,0.032439,2.167802,0.084472,-0.124253,1.144079,0.321159,0.021005,0.000418,-0.026504,0.007811,-0.143591,-0.013287,0.002030,-0.001250
3574072660.453785,-0.156831,-1.023738,0.236655,0.032445,2.167836,0.084489,-0.124386,1.144097,0.321144,0.021009,0.000418,-0.026504,0.007830,-0.143590,-0.013287,0.002034,-0.001268
3574072660.463787,-0.156973,-1.023805,0.236684,0.032451,2.167869,0.084506,-0.124522,1.144064,0.321190,0.021013,0.000418,-0.026506,0.007802,-0.143545,-0.013291,0.002027,-0.001279
3574072660.473785,-0.157112,-1.023820,0.236652,0.032458,2.167902,0.084523,-0.124655,1.144082,0.321175,0.021017,0.000418,-0.026506,0.007821,-0.143544,-0.013292,0.002031,-0.001297
3574072660.483787,-0.157250,-1.023896,0.236638,0.032464,2.167936,0.084540,-0.124786,1.144040,0.321178,0.021021,0.000418,-0.026505,0.007790,-0.143535,-0.013291,0.002024,-0.001314
3574072660.493786,-0.157389,-1.023911,0.236605,0.032470,2.167969,0.084557,-0.124919,1.144058,0.321162,0.021025,0.000418,-0.026505,0.007809,-0.143534,-0.013291,0.002029,-0.001332
3574072660.503788,-0.157524,-1.023991,0.236549,0.032477,2.168002,0.084574,-0.125048,1.144012,0.321122,0.021030,0.000419,-0.026501,0.007778,-0.143558,-0.013288,0.002022,-0.001353
3574072660.513787,-0.157663,-1.024006,0.236516,0.032483,2.168036,0.084590,-0.125181,1.144030,0.321106,0.021034,0.000419,-0.026501,0.007797,-0.143557,-0.013288,0.002026,-0.001371
3574072660.523789,-0.157798,-1.024088,0.236417,0.032489,2.168069,0.084607,-0.125309,1.143981,0.321024,0.021038,0.000419,-0.026498,0.007769,-0.143615,-0.013284,0.002020,-0.001398
3574072660.533787,-0.157937,-1.024103,0.236384,0.032495,2.168103,0.084624,-0.125442,1.144000,0.321008,0.021042,0.000419,-0.026498,0.007788,-0.143614,-0.013284,0.002024,-0.001416
3574072660.543788,-0.158068,-1.024197,0.236246,0.032502,2.168136,0.084641,-0.125566,1.143939,0.320887,0.021046,0.000419,-0.026491,0.007754,-0.143703,-0.013275,0.002016,-0.001448
3574072660.553788,-0.158207,-1.024212,0.236212,0.032508,2.168169,0.084658,-0.125699,1.143957,0.320870,0.021051,0.000419,-0.026491,0.007773,-0.143702,-0.013276,0.002021,-0.001466
3574072660.563790,-0.158334,-1.024304,0.236034,0.032514,2.168203,0.084675,-0.125820,1.143899,0.320709,0.021055,0.000419,-0.026482,0.007744,-0.143823,-0.013264,0.002014,-0.001502
3574072660.573790,-0.158473,-1.024319,0.236000,0.032521,2.168236,0.084692,-0.125953,1.143917,0.320692,0.021059,0.000419,-0.026482,0.007763,-0.143822,-0.013264,0.002019,-0.001520
3574072660.583790,-0.158600,-1.024415,0.235785,0.032527,2.168270,0.084709,-0.126073,1.143854,0.320494,0.021063,0.000419,-0.026472,0.007734,-0.143972,-0.013251,0.002013,-0.001561
3574072660.593790,-0.158739,-1.024431,0.235750,0.032533,2.168303,0.084726,-0.126205,1.143872,0.320476,0.021067,0.000419,-0.026472,0.007753,-0.143971,-0.013252,0.002017,-0.001579
3574072660.603791,-0.158861,-1.024528,0.235503,0.032540,2.168337,0.084743,-0.126321,1.143809,0.320246,0.021072,0.000419,-0.026459,0.007727,-0.144146,-0.013235,0.002011,-0.001625
3574072660.613790,-0.159000,-1.024543,0.235467,0.032546,2.168370,0.084760,-0.126454,1.143827,0.320227,0.021076,0.000419,-0.026459,0.007746,-0.144145,-0.013235,0.002015,-0.001643
3574072660.623792,-0.159122,-1.024648,0.235188,0.032552,2.168404,0.084777,-0.126570,1.143755,0.319965,0.021080,0.000419,-0.026446,0.007716,-0.144346,-0.013218,0.002009,-0.001692
3574072660.633790,-0.159261,-1.024664,0.235152,0.032559,2.168437,0.084794,-0.126702,1.143773,0.319945,0.021084,0.000420,-0.026446,0.007735,-0.144345,-0.013219,0.002013,-0.001710
3574072660.643792,-0.159383,-1.024770,0.234846,0.032565,2.168470,0.084811,-0.126818,1.143701,0.319657,0.021088,0.000420,-0.026433,0.007708,-0.144567,-0.013200,0.002008,-0.001762
3574072660.653792,-0.159521,-1.024786,0.234809,0.032571,2.168504,0.084828,-0.126950,1.143718,0.319637,0.021093,0.000420,-0.026433,0.007727,-0.144566,-0.013201,0.002012,-0.001781
3574072660.663794,-0.159640,-1.024891,0.234480,0.032577,2.168537,0.084844,-0.127063,1.143646,0.319325,0.021097,0.000420,-0.026417,0.007701,-0.144805,-0.013180,0.002007,-0.001836
3574072660.673792,-0.159778,-1.024907,0.234443,0.032584,2.168571,0.084861,-0.127194,1.143664,0.319304,0.021101,0.000420,-0.026417,0.007720,-0.144804,-0.013181,0.002011,-0.001854
3574072660.683793,-0.159894,-1.025010,0.234094,0.032590,2.168604,0.084878,-0.127303,1.143595,0.318973,0.021105,0.000420,-0.026399,0.007699,-0.145058,-0.013157,0.002007,-0.001912
3574072660.693793,-0.160031,-1.025026,0.234056,0.032596,2.168638,0.084895,-0.127435,1.143612,0.318951,0.021109,0.000420,-0.026399,0.007718,-0.145057,-0.013158,0.002011,-0.001930
3574072660.703794,-0.160148,-1.025129,0.233692,0.032603,2.168671,0.084912,-0.127545,1.143543,0.318604,0.021113,0.000420,-0.026382,0.007698,-0.145323,-0.013135,0.002007,-0.001990
3574072660.713793,-0.160285,-1.025145,0.233653,0.032609,2.168705,0.084929,-0.127676,1.143560,0.318582,0.021118,0.000420,-0.026382,0.007717,-0.145322,-0.013136,0.002012,-0.002008
3574072660.723794,-0.160400,-1.025249,0.233276,0.032615,2.168738,0.084946,-0.127785,1.143490,0.318223,0.021122,0.000420,-0.026364,0.007698,-0.145597,-0.013112,0.002008,-0.002069
3574072660.733795,-0.160537,-1.025265,0.233236,0.032622,2.168772,0.084963,-0.127916,1.143507,0.318199,0.021126,0.000420,-0.026364,0.007717,-0.145596,-0.013112,0.002012,-0.002088
3574072660.743797,-0.160650,-1.025376,0.232856,0.032628,2.168806,0.084980,-0.128022,1.143429,0.317836,0.021130,0.000420,-0.026344,0.007691,-0.145874,-0.013087,0.002008,-0.002150
3574072660.753794,-0.160787,-1.025393,0.232815,0.032634,2.168839,0.084997,-0.128153,1.143446,0.317812,0.021135,0.000420,-0.026344,0.007711,-0.145873,-0.013088,0.002012,-0.002169
3574072660.763797,-0.160898,-1.025495,0.232433,0.032641,2.168873,0.085014,-0.128257,1.143377,0.317447,0.021139,0.000421,-0.026323,0.007692,-0.146152,-0.013061,0.002009,-0.002231
3574072660.773795,-0.161035,-1.025512,0.232391,0.032647,2.168906,0.085031,-0.128388,1.143394,0.317423,0.021143,0.000421,-0.026323,0.007711,-0.146151,-0.013062,0.002013,-0.002250
3574072660.783797,-0.161140,-1.025619,0.232013,0.032653,2.168940,0.085048,-0.128487,1.143321,0.317061,0.021147,0.000421,-0.026298,0.007688,-0.146426,-0.013031,0.002009,-0.002312
3574072660.793796,-0.161277,-1.025636,0.231970,0.032660,2.168973,0.085065,-0.128617,1.143338,0.317036,0.021151,0.000421,-0.026298,0.007707,-0.146425,-0.013033,0.002013,-0.002331
3574072660.803798,-0.161382,-1.025744,0.231601,0.032666,2.169007,0.085082,-0.128716,1.143263,0.316683,0.021156,0.000421,-0.026273,0.007683,-0.146692,-0.013003,0.002009,-0.002391
3574072660.813797,-0.161518,-1.025760,0.231558,0.032672,2.169040,0.085099,-0.128846,1.143280,0.316657,0.021160,0.000421,-0.026273,0.007702,-0.146691,-0.013004,0.002013,-0.002411
3574072660.823799,-0.161623,-1.025867,0.231200,0.032679,2.169074,0.085116,-0.128944,1.143207,0.316316,0.021164,0.000421,-0.026247,0.007678,-0.146949,-0.012974,0.002009,-0.002470
3574072660.833795,-0.161759,-1.025883,0.231156,0.032685,2.169108,0.085133,-0.129074,1.143224,0.316289,0.021168,0.000421,-0.026247,0.007697,-0.146948,-0.012975,0.002013,-0.002489
3574072660.843799,-0.161867,-1.025987,0.230817,0.032691,2.169141,0.085150,-0.129176,1.143155,0.315967,0.021172,0.000421,-0.026225,0.007674,-0.147190,-0.012949,0.002009,-0.002546
3574072660.853798,-0.162003,-1.026004,0.230772,0.032698,2.169175,0.085167,-0.129305,1.143171,0.315939,0.021177,0.000421,-0.026225,0.007693,-0.147189,-0.012950,0.002013,-0.002566
3574072660.863801,-0.162110,-1.026109,0.230453,0.032704,2.169208,0.085184,-0.129406,1.143099,0.315637,0.021181,0.000421,-0.026202,0.007666,-0.147414,-0.012924,0.002008,-0.002621
3574072660.873798,-0.162246,-1.026126,0.230407,0.032710,2.169242,0.085201,-0.129536,1.143116,0.315608,0.021185,0.000421,-0.026202,0.007685,-0.147413,-0.012925,0.002013,-0.002640
3574072660.883801,-0.162354,-1.026216,0.230112,0.032717,2.169276,0.085218,-0.129637,1.143059,0.315330,0.021189,0.000421,-0.026180,0.007667,-0.147618,-0.012900,0.002010,-0.002692
3574072660.893799,-0.162489,-1.026233,0.230065,0.032723,2.169309,0.085235,-0.129766,1.143076,0.315300,0.021193,0.000422,-0.026180,0.007687,-0.147617,-0.012902,0.002014,-0.002712
3574072660.903800,-0.162598,-1.026322,0.229799,0.032729,2.169343,0.085252,-0.129869,1.143021,0.315052,0.021198,0.000422,-0.026160,0.007668,-0.147797,-0.012879,0.002011,-0.002760
3574072660.913800,-0.162733,-1.026340,0.229752,0.032736,2.169377,0.085269,-0.129998,1.143037,0.315022,0.021202,0.000422,-0.026160,0.007687,-0.147796,-0.012880,0.002015,-0.002780
3574072660.923801,-0.162844,-1.026427,0.229516,0.032742,2.169410,0.085287,-0.130102,1.142984,0.314803,0.021206,0.000422,-0.026140,0.007666,-0.147952,-0.012859,0.002012,-0.002824
3574072660.933801,-0.162979,-1.026444,0.229469,0.032748,2.169444,0.085304,-0.130231,1.143000,0.314772,0.021210,0.000422,-0.026140,0.007685,-0.147951,-0.012861,0.002016,-0.002844
3574072660.943801,-0.163089,-1.026527,0.229268,0.032755,2.169478,0.085321,-0.130335,1.142951,0.314588,0.021215,0.000422,-0.026121,0.007665,-0.148078,-0.012841,0.002012,-0.002884
3574072660.953802,-0.163224,-1.026544,0.229219,0.032761,2.169511,0.085338,-0.130463,1.142967,0.314557,0.021219,0.000422,-0.026121,0.007684,-0.148077,-0.012842,0.002017,-0.002904
3574072660.963802,-0.163337,-1.026627,0.229055,0.032767,2.169545,0.085355,-0.130570,1.142918,0.314410,0.021223,0.000422,-0.026103,0.007660,-0.148175,-0.012825,0.002012,-0.002940
3574072660.973802,-0.163472,-1.026645,0.229006,0.032774,2.169579,0.085372,-0.130698,1.142934,0.314378,0.021227,0.000422,-0.026103,0.007679,-0.148174,-0.012826,0.002017,-0.002960
3574072660.983804,-0.163588,-1.026717,0.228880,0.032780,2.169612,0.085389,-0.130808,1.142895,0.314269,0.021231,0.000422,-0.026088,0.007659,-0.148240,-0.012813,0.002013,-0.002990
3574072660.993802,-0.163722,-1.026735,0.228831,0.032786,2.169646,0.085406,-0.130936,1.142911,0.314237,0.021236,0.000422,-0.026088,0.007678,-0.148239,-0.012814,0.002017,-0.003011
3574072661.003804,-0.163838,-1.026805,0.228746,0.032793,2.169680,0.085423,-0.131045,1.142874,0.314169,0.021240,0.000422,-0.026073,0.007656,-0.148271,-0.012801,0.002013,-0.003036
3574072661.013804,-0.163972,-1.026823,0.228696,0.032799,2.169713,0.085440,-0.131173,1.142890,0.314136,0.021244,0.000423,-0.026073,0.007675,-0.148270,-0.012803,0.002018,-0.003057
3574072661.023805,-0.164091,-1.026888,0.228652,0.032805,2.169747,0.085457,-0.131286,1.142859,0.314109,0.021248,0.000423,-0.026061,0.007654,-0.148269,-0.012793,0.002014,-0.003077
3574072661.033804,-0.164226,-1.026906,0.228602,0.032812,2.169781,0.085474,-0.131414,1.142875,0.314076,0.021253,0.000423,-0.026061,0.007673,-0.148268,-0.012795,0.002018,-0.003097
3574072661.043805,-0.164345,-1.026967,0.228598,0.032818,2.169815,0.085491,-0.131527,1.142847,0.314089,0.021257,0.000423,-0.026049,0.007650,-0.148235,-0.012787,0.002014,-0.003113
3574072661.053806,-0.164479,-1.026985,0.228547,0.032824,2.169848,0.085508,-0.131655,1.142863,0.314056,0.021261,0.000423,-0.026049,0.007669,-0.148234,-0.012788,0.002018,-0.003133
3574072661.063807,-0.164602,-1.027040,0.228586,0.032831,2.169882,0.085525,-0.131771,1.142842,0.314112,0.021265,0.000423,-0.026040,0.007648,-0.148166,-0.012784,0.002014,-0.003143
3574072661.073805,-0.164736,-1.027058,0.228535,0.032837,2.169916,0.085543,-0.131899,1.142858,0.314078,0.021269,0.000423,-0.026040,0.007667,-0.148165,-0.012785,0.002018,-0.003164
3574072661.083807,-0.164863,-1.027108,0.228615,0.032843,2.169949,0.085560,-0.132020,1.142841,0.314175,0.021274,0.000423,-0.026034,0.007645,-0.148064,-0.012785,0.002014,-0.003169
3574072661.093806,-0.164998,-1.027126,0.228564,0.032850,2.169983,0.085577,-0.132148,1.142857,0.314141,0.021278,0.000423,-0.026034,0.007664,-0.148063,-0.012786,0.002018,-0.003189
3574072661.103807,-0.165124,-1.027169,0.228683,0.032856,2.170017,0.085594,-0.132268,1.142848,0.314277,0.021282,0.000423,-0.026028,0.007644,-0.147929,-0.012786,0.002014,-0.003189
3574072661.113806,-0.165258,-1.027187,0.228632,0.032862,2.170051,0.085611,-0.132395,1.142864,0.314243,0.021286,0.000423,-0.026028,0.007663,-0.147928,-0.012788,0.002019,-0.003209
3574072661.123808,-0.165387,-1.027221,0.228789,0.032869,2.170085,0.085628,-0.132518,1.142863,0.314417,0.021291,0.000423,-0.026024,0.007646,-0.147763,-0.012791,0.002015,-0.003204
3574072661.133808,-0.165521,-1.027239,0.228738,0.032875,2.170118,0.085645,-0.132646,1.142879,0.314383,0.021295,0.000423,-0.026024,0.007665,-0.147762,-0.012792,0.002020,-0.003224
3574072661.143808,-0.165656,-1.027272,0.228937,0.032881,2.170152,0.085662,-0.132775,1.142880,0.314599,0.021299,0.000424,-0.026024,0.007645,-0.147564,-0.012800,0.002016,-0.003214
3574072661.153810,-0.165790,-1.027290,0.228885,0.032888,2.170186,0.085679,-0.132903,1.142895,0.314564,0.021303,0.000424,-0.026024,0.007664,-0.147563,-0.012801,0.002020,-0.003234
3574072661.163810,-0.165923,-1.027315,0.229116,0.032894,2.170220,0.085696,-0.133029,1.142904,0.314813,0.021308,0.000424,-0.026023,0.007647,-0.147338,-0.012809,0.002017,-0.003220
3574072661.173808,-0.166058,-1.027333,0.229065,0.032900,2.170253,0.085714,-0.133157,1.142920,0.314778,0.021312,0.000424,-0.026023,0.007666,-0.147337,-0.012810,0.002021,-0.003240
3574072661.183810,-0.166195,-1.027350,0.229328,0.032907,2.170287,0.085731,-0.133288,1.142937,0.315059,0.021316,0.000424,-0.026025,0.007653,-0.147086,-0.012821,0.002018,-0.003221
3574072661.193810,-0.166329,-1.027369,0.229277,0.032913,2.170321,0.085748,-0.133416,1.142953,0.315024,0.021320,0.000424,-0.026025,0.007672,-0.147085,-0.012822,0.002023,-0.003241
3574072661.203811,-0.166466,-1.027385,0.229568,0.032920,2.170355,0.085765,-0.133546,1.142970,0.315333,0.021325,0.000424,-0.026027,0.007656,-0.146811,-0.012834,0.002019,-0.003219
3574072661.213810,-0.166601,-1.027403,0.229516,0.032926,2.170389,0.085782,-0.133675,1.142986,0.315299,0.021329,0.000424,-0.026027,0.007675,-0.146810,-0.012835,0.002024,-0.003238
3574072661.223812,-0.166741,-1.027416,0.229834,0.032932,2.170423,0.085799,-0.133809,1.143006,0.315633,0.021333,0.000424,-0.026031,0.007659,-0.146516,-0.012849,0.002020,-0.003213
3574072661.233810,-0.166876,-1.027434,0.229782,0.032939,2.170456,0.085816,-0.133937,1.143022,0.315598,0.021337,0.000424,-0.026031,0.007677,-0.146515,-0.012851,0.002025,-0.003232
3574072661.243813,-0.167019,-1.027437,0.230120,0.032945,2.170490,0.085834,-0.134074,1.143053,0.315954,0.021341,0.000424,-0.026038,0.007668,-0.146203,-0.012867,0.002022,-0.003204
3574072661.253811,-0.167154,-1.027455,0.230069,0.032951,2.170524,0.085851,-0.134203,1.143069,0.315919,0.021346,0.000424,-0.026038,0.007687,-0.146202,-0.012869,0.002027,-0.003223
3574072661.263813,-0.167297,-1.027462,0.230425,0.032958,2.170558,0.085868,-0.134339,1.143096,0.316292,0.021350,0.000424,-0.026044,0.007672,-0.145876,-0.012886,0.002024,-0.003193
3574072661.273811,-0.167432,-1.027480,0.230373,0.032964,2.170592,0.085885,-0.134468,1.143112,0.316258,0.021354,0.000425,-0.026044,0.007691,-0.145875,-0.012887,0.002028,-0.003212
3574072661.283814,-0.167574,-1.027484,0.230744,0.032970,2.170626,0.085902,-0.134604,1.143142,0.316646,0.021358,0.000425,-0.026049,0.007677,-0.145538,-0.012903,0.002025,-0.003180
