Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat
3574065776.605609,4.528633,0.612025,0.217151,0.068024,2.390566,0.198635,4.596657,3.002591,0.415786,0.048999,0.001275,3.142661,3.745354,-2.424262,0.816442,-0.641197,-0.246198
3574065776.615612,4.536786,0.618503,0.219069,0.068037,2.390667,0.198688,4.604824,3.009170,0.417756,0.049012,0.001276,3.142661,3.745354,-2.424262,0.816991,-0.640825,-0.246774
3574065776.625609,4.544945,0.624977,0.220992,0.068051,2.390768,0.198740,4.612997,3.015745,0.419732,0.049024,0.001276,3.142661,3.745354,-2.424262,0.817526,-0.640439,-0.247348
3574065776.635612,4.553109,0.631448,0.222922,0.068065,2.390869,0.198793,4.621174,3.022318,0.421715,0.049037,0.001277,3.142661,3.745354,-2.424262,0.818047,-0.640063,-0.247921
3574065776.645611,4.561279,0.637916,0.224857,0.068079,2.390971,0.198845,4.629357,3.028887,0.423703,0.049050,0.001277,3.142661,3.745354,-2.424262,0.818554,-0.639696,-0.248493
3574065776.655612,4.569453,0.644381,0.226799,0.068092,2.391072,0.198898,4.637545,3.035453,0.425697,0.049063,0.001278,3.142661,3.745354,-2.424262,0.819047,-0.639338,-0.249064
3574065776.665611,4.577632,0.650842,0.228746,0.068106,2.391173,0.198951,4.645738,3.042015,0.427697,0.049076,0.001278,3.142661,3.745354,-2.424262,0.819527,-0.638984,-0.249634
3574065776.675613,4.585816,0.657300,0.230700,0.068120,2.391275,0.199003,4.653936,3.048575,0.429703,0.049088,0.001279,3.142661,3.745354,-2.424262,0.819993,-0.638633,-0.250202
3574065776.685611,4.594004,0.663755,0.232659,0.068134,2.391376,0.199056,4.662138,3.055132,0.431715,0.049101,0.001279,3.142661,3.745354,-2.424262,0.820446,-0.638273,-0.250769
3574065776.695613,4.602197,0.670207,0.234624,0.068148,2.391478,0.199109,4.670345,3.061685,0.433733,0.049114,0.001280,3.142661,3.745354,-2.424262,0.820886,-0.637916,-0.251334
3574065776.705612,4.610395,0.676656,0.236595,0.068161,2.391579,0.199162,4.678556,3.068235,0.435757,0.049127,0.001280,3.142661,3.745354,-2.424262,0.821312,-0.637568,-0.251899
3574065776.715614,4.618596,0.683102,0.238572,0.068175,2.391681,0.199214,4.686771,3.074783,0.437787,0.049139,0.001281,3.142661,3.745354,-2.424262,0.821726,-0.637224,-0.252461
3574065776.725612,4.626802,0.689544,0.240555,0.068189,2.391783,0.199267,4.694990,3.081327,0.439822,0.049152,0.001282,3.142661,3.745354,-2.424262,0.822128,-0.636888,-0.253023
3574065776.735615,4.635011,0.695984,0.242544,0.068203,2.391884,0.199320,4.703214,3.087868,0.441864,0.049165,0.001282,3.142661,3.745354,-2.424262,0.822515,-0.636562,-0.253578
3574065776.745613,4.643224,0.702421,0.244538,0.068216,2.391986,0.199373,4.711441,3.094407,0.443911,0.049178,0.001283,3.142661,3.745354,-2.424262,0.822891,-0.636250,-0.254133
3574065776.755615,4.651441,0.708855,0.246537,0.068230,2.392088,0.199426,4.719671,3.100943,0.445963,0.049191,0.001283,3.142661,3.745354,-2.424262,0.823235,-0.635947,-0.254589
3574065776.765613,4.659661,0.715287,0.248542,0.068244,2.392190,0.199479,4.727905,3.107477,0.448020,0.049204,0.001284,3.142661,3.745354,-2.424262,0.823570,-0.635663,-0.255045
3574065776.775616,4.667885,0.721716,0.250550,0.068258,2.392291,0.199532,4.736143,3.114008,0.450082,0.049216,0.001284,3.142661,3.745354,-2.424262,0.823878,-0.635387,-0.255416
3574065776.785614,4.676111,0.728143,0.252563,0.068272,2.392393,0.199584,4.744383,3.120536,0.452147,0.049229,0.001285,3.142661,3.745354,-2.424262,0.824177,-0.635171,-0.255786
3574065776.795616,4.684341,0.734568,0.254579,0.068285,2.392495,0.199637,4.752626,3.127063,0.454217,0.049242,0.001285,3.142661,3.745354,-2.424262,0.824468,-0.634962,-0.256156
3574065776.805614,4.692573,0.740991,0.256599,0.068299,2.392597,0.199690,4.760872,3.133588,0.456290,0.049255,0.001286,3.142661,3.745354,-2.424262,0.824740,-0.634759,-0.256465
3574065776.815616,4.700808,0.747413,0.258622,0.068313,2.392699,0.199743,4.769121,3.140112,0.458366,0.049268,0.001286,3.142661,3.745354,-2.424262,0.825003,-0.634591,-0.256774
3574065776.825615,4.709045,0.753833,0.260648,0.068327,2.392801,0.199796,4.777372,3.146634,0.460445,0.049281,0.001287,3.142661,3.745354,-2.424262,0.825260,-0.634428,-0.257083
3574065776.835617,4.717285,0.760251,0.262678,0.068341,2.392904,0.199850,4.785626,3.153155,0.462527,0.049294,0.001288,3.142661,3.745354,-2.424262,0.825501,-0.634270,-0.257352
3574065776.845615,4.725528,0.766669,0.264710,0.068354,2.393006,0.199903,4.793882,3.159674,0.464612,0.049306,0.001288,3.142661,3.745354,-2.424262,0.825736,-0.634142,-0.257621
3574065776.855616,4.733772,0.773085,0.266744,0.068368,2.393108,0.199956,4.802141,3.166193,0.466700,0.049319,0.001289,3.142661,3.745354,-2.424262,0.825958,-0.634017,-0.257852
3574065776.865615,4.742019,0.779500,0.268781,0.068382,2.393210,0.200009,4.810401,3.172710,0.468790,0.049332,0.001289,3.142661,3.745354,-2.424262,0.826173,-0.633908,-0.258081
3574065776.875617,4.750268,0.785914,0.270820,0.068396,2.393312,0.200062,4.818664,3.179227,0.470882,0.049345,0.001290,3.142661,3.745354,-2.424262,0.826383,-0.633804,-0.258310
3574065776.885615,4.758519,0.792328,0.272862,0.068410,2.393415,0.200115,4.826929,3.185743,0.472977,0.049358,0.001290,3.142661,3.745354,-2.424262,0.826584,-0.633703,-0.258526
3574065776.895617,4.766772,0.798740,0.274905,0.068424,2.393517,0.200168,4.835196,3.192258,0.475074,0.049371,0.001291,3.142661,3.745354,-2.424262,0.826780,-0.633623,-0.258741
3574065776.905616,4.775027,0.805152,0.276951,0.068438,2.393620,0.200222,4.843464,3.198772,0.477173,0.049384,0.001291,3.142661,3.745354,-2.424262,0.826964,-0.633548,-0.258921
3574065776.915618,4.783284,0.811564,0.278999,0.068451,2.393722,0.200275,4.851735,3.205286,0.479273,0.049397,0.001292,3.142661,3.745354,-2.424262,0.827143,-0.633493,-0.259101
3574065776.925616,4.791542,0.817975,0.281048,0.068465,2.393825,0.200328,4.860007,3.211799,0.481376,0.049410,0.001293,3.142661,3.745354,-2.424262,0.827313,-0.633441,-0.259260
3574065776.935619,4.799802,0.824385,0.283099,0.068479,2.393927,0.200381,4.868281,3.218312,0.483480,0.049423,0.001293,3.142661,3.745354,-2.424262,0.827479,-0.633417,-0.259417
3574065776.945618,4.808064,0.830796,0.285151,0.068493,2.394030,0.200435,4.876557,3.224825,0.485586,0.049436,0.001294,3.142661,3.745354,-2.424262,0.827636,-0.633395,-0.259553
3574065776.955619,4.816327,0.837206,0.287205,0.068507,2.394132,0.200488,4.884834,3.231338,0.487693,0.049449,0.001294,3.142661,3.745354,-2.424262,0.827789,-0.633375,-0.259688
3574065776.965617,4.824592,0.843616,0.289259,0.068521,2.394235,0.200541,4.893113,3.237851,0.489801,0.049461,0.001295,3.142661,3.745354,-2.424262,0.827938,-0.633357,-0.259823
3574065776.975619,4.832858,0.850026,0.291316,0.068535,2.394338,0.200595,4.901393,3.244364,0.491910,0.049474,0.001295,3.142661,3.745354,-2.424262,0.828083,-0.633342,-0.259957
3574065776.985618,4.841126,0.856436,0.293373,0.068548,2.394440,0.200648,4.909674,3.250877,0.494021,0.049487,0.001296,3.142661,3.745354,-2.424262,0.828224,-0.633328,-0.260090
3574065776.995619,4.849395,0.862846,0.295432,0.068562,2.394543,0.200702,4.917957,3.257390,0.496134,0.049500,0.001296,3.142661,3.745354,-2.424262,0.828362,-0.633317,-0.260222
3574065777.005619,4.857665,0.869256,0.297492,0.068576,2.394646,0.200755,4.926241,3.263902,0.498247,0.049513,0.001297,3.142661,3.745354,-2.424262,0.828495,-0.633308,-0.260354
3574065777.015621,4.865937,0.875666,0.299554,0.068590,2.394749,0.200809,4.934527,3.270415,0.500363,0.049526,0.001298,3.142661,3.745354,-2.424262,0.828629,-0.633301,-0.260505
3574065777.025620,4.874210,0.882076,0.301617,0.068604,2.394852,0.200862,4.942814,3.276928,0.502479,0.049539,0.001298,3.142661,3.745354,-2.424262,0.828758,-0.633296,-0.260656
3574065777.035620,4.882484,0.888486,0.303682,0.068618,2.394955,0.200916,4.951102,3.283441,0.504598,0.049552,0.001299,3.142661,3.745354,-2.424262,0.828894,-0.633294,-0.260864
3574065777.045619,4.890760,0.894896,0.305749,0.068632,2.395058,0.200969,4.959392,3.289954,0.506718,0.049565,0.001299,3.142661,3.745354,-2.424262,0.829025,-0.633295,-0.261071
3574065777.055620,4.899037,0.901306,0.307818,0.068646,2.395161,0.201023,4.967683,3.296467,0.508841,0.049578,0.001300,3.142661,3.745354,-2.424262,0.829164,-0.633299,-0.261347
3574065777.065619,4.907316,0.907717,0.309890,0.068660,2.395264,0.201076,4.975975,3.302981,0.510967,0.049591,0.001300,3.142661,3.745354,-2.424262,0.829309,-0.633308,-0.261684
3574065777.075621,4.915595,0.914127,0.311966,0.068674,2.395367,0.201130,4.984269,3.309495,0.513096,0.049604,0.001301,3.142661,3.745354,-2.424262,0.829455,-0.633321,-0.262073
3574065777.085619,4.923877,0.920539,0.314046,0.068688,2.395471,0.201183,4.992564,3.316009,0.515230,0.049617,0.001301,3.142661,3.745354,-2.424262,0.829593,-0.633340,-0.262459
3574065777.095621,4.932159,0.926950,0.316130,0.068701,2.395574,0.201237,5.000861,3.322524,0.517367,0.049630,0.001302,3.142661,3.745354,-2.424262,0.829729,-0.633364,-0.262884
3574065777.105620,4.940443,0.933363,0.318218,0.068715,2.395677,0.201291,5.009159,3.329040,0.519509,0.049643,0.001303,3.142661,3.745354,-2.424262,0.829856,-0.633393,-0.263306
3574065777.115622,4.948729,0.939775,0.320310,0.068729,2.395781,0.201345,5.017458,3.335556,0.521654,0.049656,0.001303,3.142661,3.745354,-2.424262,0.829978,-0.633429,-0.263754
3574065777.125620,4.957015,0.946189,0.322407,0.068743,2.395884,0.201398,5.025758,3.342073,0.523805,0.049669,0.001304,3.142661,3.745354,-2.424262,0.830091,-0.633470,-0.264198
3574065777.135620,4.965303,0.952603,0.324508,0.068757,2.395987,0.201452,5.034060,3.348591,0.525960,0.049682,0.001304,3.142661,3.745354,-2.424262,0.830200,-0.633516,-0.264677
3574065777.145622,4.973591,0.959018,0.326614,0.068771,2.396091,0.201506,5.042362,3.355109,0.528119,0.049695,0.001305,3.142661,3.745354,-2.424262,0.830305,-0.633569,-0.265182
3574065777.155622,4.981881,0.965434,0.328725,0.068785,2.396194,0.201560,5.050666,3.361629,0.530284,0.049708,0.001305,3.142661,3.745354,-2.424262,0.830398,-0.633623,-0.265682
3574065777.165620,4.990171,0.971851,0.330840,0.068799,2.396298,0.201613,5.058970,3.368149,0.532454,0.049722,0.001306,3.142661,3.745354,-2.424262,0.830480,-0.633652,-0.266179
3574065777.175623,4.998462,0.978268,0.332961,0.068813,2.396401,0.201667,5.067275,3.374670,0.534628,0.049735,0.001307,3.142661,3.745354,-2.424262,0.830552,-0.633687,-0.266673
3574065777.185623,5.006754,0.984686,0.335087,0.068827,2.396505,0.201721,5.075581,3.381192,0.536808,0.049748,0.001307,3.142661,3.745354,-2.424262,0.830613,-0.633728,-0.267162
3574065777.195627,5.015047,0.991105,0.337217,0.068841,2.396609,0.201775,5.083888,3.387714,0.538992,0.049761,0.001308,3.142661,3.745354,-2.424262,0.830663,-0.633775,-0.267648
3574065777.205623,5.023340,0.997525,0.339352,0.068855,2.396713,0.201829,5.092194,3.394238,0.541181,0.049774,0.001308,3.142661,3.745354,-2.424262,0.830704,-0.633829,-0.268130
3574065777.215622,5.031633,1.003946,0.341492,0.068869,2.396816,0.201883,5.100502,3.400762,0.543375,0.049787,0.001309,3.142661,3.745354,-2.424262,0.830734,-0.633888,-0.268609
3574065777.225623,5.039926,1.010367,0.343637,0.068883,2.396920,0.201937,5.108809,3.407287,0.545574,0.049800,0.001309,3.142661,3.745354,-2.424262,0.830754,-0.633946,-0.269084
3574065777.235624,5.048220,1.016789,0.345786,0.068897,2.397024,0.201991,5.117117,3.413813,0.547777,0.049813,0.001310,3.142661,3.745354,-2.424262,0.830764,-0.634011,-0.269554
3574065777.245626,5.056514,1.023213,0.347940,0.068911,2.397128,0.202045,5.125424,3.420341,0.549985,0.049826,0.001310,3.142661,3.745354,-2.424262,0.830765,-0.634075,-0.270022
3574065777.255624,5.064807,1.029637,0.350098,0.068925,2.397232,0.202099,5.133732,3.426869,0.552197,0.049839,0.001311,3.142661,3.745354,-2.424262,0.830756,-0.634144,-0.270485
3574065777.265623,5.073101,1.036062,0.352261,0.068939,2.397336,0.202153,5.142039,3.433398,0.554414,0.049852,0.001312,3.142661,3.745354,-2.424262,0.830737,-0.634219,-0.270944
3574065777.275625,5.081394,1.042489,0.354428,0.068953,2.397440,0.202207,5.150347,3.439929,0.556636,0.049866,0.001312,3.142661,3.745354,-2.424262,0.830710,-0.634299,-0.271400
3574065777.285624,5.089687,1.048916,0.356600,0.068967,2.397544,0.202261,5.158654,3.446460,0.558861,0.049879,0.001313,3.142661,3.745354,-2.424262,0.830673,-0.634384,-0.271852
3574065777.295627,5.097979,1.055345,0.358776,0.068981,2.397648,0.202315,5.166960,3.452993,0.561092,0.049892,0.001313,3.142661,3.745354,-2.424262,0.830627,-0.634474,-0.272300
3574065777.305624,5.106271,1.061775,0.360957,0.068995,2.397752,0.202370,5.175266,3.459527,0.563327,0.049905,0.001314,3.142661,3.745354,-2.424262,0.830572,-0.634570,-0.272744
3574065777.315626,5.114563,1.068206,0.363142,0.069009,2.397857,0.202424,5.183572,3.466063,0.565566,0.049918,0.001314,3.142661,3.745354,-2.424262,0.830508,-0.634670,-0.273184
3574065777.325625,5.122853,1.074639,0.365331,0.069023,2.397961,0.202478,5.191876,3.472600,0.567809,0.049931,0.001315,3.142661,3.745354,-2.424262,0.830436,-0.634775,-0.273621
3574065777.335627,5.131143,1.081072,0.367524,0.069037,2.398065,0.202532,5.200180,3.479138,0.570057,0.049944,0.001316,3.142661,3.745354,-2.424262,0.830355,-0.634885,-0.274053
3574065777.345626,5.139432,1.087508,0.369722,0.069051,2.398170,0.202587,5.208483,3.485677,0.572308,0.049958,0.001316,3.142661,3.745354,-2.424262,0.830255,-0.635000,-0.274427
3574065777.355627,5.147720,1.093944,0.371922,0.069065,2.398274,0.202641,5.216785,3.492218,0.574563,0.049971,0.001317,3.142661,3.745354,-2.424262,0.830148,-0.635130,-0.274798
3574065777.365625,5.156007,1.100383,0.374127,0.069079,2.398379,0.202695,5.225086,3.498761,0.576822,0.049984,0.001317,3.142661,3.745354,-2.424262,0.830034,-0.635264,-0.275165
3574065777.375629,5.164293,1.106822,0.376334,0.069093,2.398483,0.202749,5.233386,3.505306,0.579084,0.049997,0.001318,3.142661,3.745354,-2.424262,0.829899,-0.635402,-0.275454
3574065777.385626,5.172577,1.113264,0.378545,0.069107,2.398588,0.202804,5.241684,3.511851,0.581349,0.050010,0.001318,3.142661,3.745354,-2.424262,0.829759,-0.635548,-0.275740
3574065777.395629,5.180860,1.119707,0.380758,0.069121,2.398692,0.202858,5.249981,3.518399,0.583616,0.050023,0.001319,3.142661,3.745354,-2.424262,0.829604,-0.635696,-0.275976
3574065777.405627,5.189141,1.126152,0.382973,0.069135,2.398797,0.202913,5.258276,3.524948,0.585885,0.050037,0.001320,3.142661,3.745354,-2.424262,0.829445,-0.635871,-0.276210
3574065777.415628,5.197421,1.132598,0.385190,0.069149,2.398902,0.202967,5.266570,3.531500,0.588157,0.050050,0.001320,3.142661,3.745354,-2.424262,0.829282,-0.636048,-0.276441
3574065777.425626,5.205699,1.139047,0.387409,0.069163,2.399006,0.203021,5.274862,3.538053,0.590430,0.050063,0.001321,3.142661,3.745354,-2.424262,0.829106,-0.636226,-0.276623
3574065777.435629,5.213975,1.145497,0.389629,0.069177,2.399111,0.203076,5.283152,3.544608,0.592705,0.050076,0.001321,3.142661,3.745354,-2.424262,0.828926,-0.636411,-0.276803
3574065777.445628,5.222249,1.151950,0.391852,0.069191,2.399216,0.203130,5.291440,3.551166,0.594982,0.050089,0.001322,3.142661,3.745354,-2.424262,0.828744,-0.636597,-0.276980
3574065777.455630,5.230521,1.158404,0.394075,0.069206,2.399321,0.203185,5.299727,3.557725,0.597260,0.050103,0.001322,3.142661,3.745354,-2.424262,0.828524,-0.636783,-0.276972
3574065777.465628,5.238791,1.164860,0.396297,0.069220,2.399426,0.203240,5.308011,3.564286,0.599537,0.050116,0.001323,3.142661,3.745354,-2.424262,0.828304,-0.636968,-0.276962
3574065777.475630,5.247059,1.171318,0.398520,0.069234,2.399531,0.203294,5.316293,3.570848,0.601814,0.050129,0.001324,3.142661,3.745354,-2.424262,0.828086,-0.637151,-0.276951
3574065777.485628,5.255325,1.177777,0.400742,0.069248,2.399636,0.203349,5.324573,3.577413,0.604091,0.050142,0.001324,3.142661,3.745354,-2.424262,0.827869,-0.637333,-0.276940
3574065777.495631,5.263588,1.184239,0.402964,0.069262,2.399741,0.203403,5.332850,3.583979,0.606367,0.050156,0.001325,3.142661,3.745354,-2.424262,0.827652,-0.637513,-0.276927
3574065777.505629,5.271850,1.190702,0.405185,0.069276,2.399846,0.203458,5.341126,3.590548,0.608643,0.050169,0.001325,3.142661,3.745354,-2.424262,0.827437,-0.637692,-0.276913
3574065777.515631,5.280109,1.197167,0.407407,0.069290,2.399951,0.203513,5.349399,3.597118,0.610919,0.050182,0.001326,3.142661,3.745354,-2.424262,0.827223,-0.637869,-0.276897
3574065777.525630,5.288366,1.203633,0.409628,0.069304,2.400056,0.203567,5.357670,3.603689,0.613195,0.050195,0.001327,3.142661,3.745354,-2.424262,0.827010,-0.638045,-0.276881
3574065777.535630,5.296621,1.210101,0.411848,0.069318,2.400161,0.203622,5.365939,3.610263,0.615470,0.050209,0.001327,3.142661,3.745354,-2.424262,0.826798,-0.638220,-0.276864
3574065777.545630,5.304874,1.216571,0.414068,0.069332,2.400267,0.203677,5.374206,3.616838,0.617745,0.050222,0.001328,3.142661,3.745354,-2.424262,0.826587,-0.638393,-0.276846
3574065777.555633,5.313124,1.223043,0.416288,0.069347,2.400372,0.203732,5.382471,3.623415,0.620020,0.050235,0.001328,3.142661,3.745354,-2.424262,0.826378,-0.638565,-0.276827
3574065777.565630,5.321373,1.229516,0.418508,0.069361,2.400477,0.203786,5.390734,3.629993,0.622294,0.050248,0.001329,3.142661,3.745354,-2.424262,0.826170,-0.638735,-0.276806
3574065777.575632,5.329619,1.235991,0.420727,0.069375,2.400583,0.203841,5.398994,3.636573,0.624569,0.050262,0.001329,3.142661,3.745354,-2.424262,0.825962,-0.638903,-0.276785
3574065777.585630,5.337864,1.242467,0.422946,0.069389,2.400688,0.203896,5.407253,3.643155,0.626842,0.050275,0.001330,3.142661,3.745354,-2.424262,0.825757,-0.639070,-0.276763
3574065777.595633,5.346106,1.248945,0.425165,0.069403,2.400794,0.203951,5.415509,3.649739,0.629116,0.050288,0.001331,3.142661,3.745354,-2.424262,0.825552,-0.639236,-0.276740
3574065777.605630,5.354347,1.255425,0.427383,0.069417,2.400899,0.204006,5.423764,3.656324,0.631389,0.050302,0.001331,3.142661,3.745354,-2.424262,0.825349,-0.639400,-0.276716
3574065777.615633,5.362585,1.261906,0.429601,0.069431,2.401005,0.204061,5.432016,3.662911,0.633661,0.050315,0.001332,3.142661,3.745354,-2.424262,0.825147,-0.639563,-0.276691
3574065777.625632,5.370821,1.268389,0.431818,0.069445,2.401110,0.204116,5.440267,3.669499,0.635934,0.050328,0.001332,3.142661,3.745354,-2.424262,0.824946,-0.639724,-0.276666
3574065777.635633,5.379056,1.274873,0.434035,0.069460,2.401216,0.204171,5.448515,3.676089,0.638205,0.050342,0.001333,3.142661,3.745354,-2.424262,0.824746,-0.639884,-0.276639
3574065777.645633,5.387288,1.281359,0.436251,0.069474,2.401322,0.204226,5.456762,3.682680,0.640477,0.050355,0.001333,3.142661,3.745354,-2.424262,0.824548,-0.640042,-0.276612
3574065777.655634,5.395518,1.287846,0.438467,0.069488,2.401428,0.204281,5.465006,3.689273,0.642748,0.050368,0.001334,3.142661,3.745354,-2.424262,0.824351,-0.640199,-0.276583
3574065777.665631,5.403747,1.294335,0.440683,0.069502,2.401533,0.204336,5.473249,3.695868,0.645019,0.050382,0.001335,3.142661,3.745354,-2.424262,0.824156,-0.640354,-0.276554
3574065777.675635,5.411973,1.300825,0.442898,0.069516,2.401639,0.204391,5.481489,3.702464,0.647289,0.050395,0.001335,3.142661,3.745354,-2.424262,0.823962,-0.640508,-0.276525
3574065777.685633,5.420198,1.307317,0.445113,0.069530,2.401745,0.204446,5.489728,3.709062,0.649559,0.050408,0.001336,3.142661,3.745354,-2.424262,0.823769,-0.640660,-0.276494
3574065777.695635,5.428420,1.313810,0.447327,0.069545,2.401851,0.204501,5.497965,3.715661,0.651828,0.050422,0.001336,3.142661,3.745354,-2.424262,0.823578,-0.640811,-0.276463
3574065777.705633,5.436641,1.320304,0.449541,0.069559,2.401957,0.204556,5.506200,3.722261,0.654097,0.050435,0.001337,3.142661,3.745354,-2.424262,0.823388,-0.640960,-0.276431
3574065777.715635,5.444860,1.326800,0.451755,0.069573,2.402063,0.204611,5.514433,3.728863,0.656366,0.050448,0.001338,3.142661,3.745354,-2.424262,0.823199,-0.641108,-0.276398
3574065777.725634,5.453076,1.333297,0.453968,0.069587,2.402169,0.204666,5.522664,3.735467,0.658634,0.050462,0.001338,3.142661,3.745354,-2.424262,0.823012,-0.641254,-0.276364
3574065777.735636,5.461291,1.339796,0.456180,0.069601,2.402275,0.204722,5.530893,3.742072,0.660902,0.050475,0.001339,3.142661,3.745354,-2.424262,0.822827,-0.641399,-0.276330
3574065777.745635,5.469505,1.346296,0.458392,0.069616,2.402382,0.204777,5.539120,3.748678,0.663169,0.050489,0.001339,3.142661,3.745354,-2.424262,0.822643,-0.641542,-0.276295
3574065777.755636,5.477716,1.352798,0.460604,0.069630,2.402488,0.204832,5.547346,3.755286,0.665436,0.050502,0.001340,3.142661,3.745354,-2.424262,0.822460,-0.641684,-0.276259
3574065777.765633,5.485925,1.359301,0.462815,0.069644,2.402594,0.204887,5.555569,3.761895,0.667702,0.050515,0.001341,3.142661,3.745354,-2.424262,0.822279,-0.641824,-0.276223
3574065777.775636,5.494133,1.365805,0.465025,0.069658,2.402700,0.204943,5.563791,3.768505,0.669968,0.050529,0.001341,3.142661,3.745354,-2.424262,0.822099,-0.641963,-0.276186
3574065777.785635,5.502339,1.372310,0.467235,0.069672,2.402807,0.204998,5.572011,3.775117,0.672233,0.050542,0.001342,3.142661,3.745354,-2.424262,0.821921,-0.642100,-0.276149
3574065777.795637,5.510543,1.378817,0.469445,0.069687,2.402913,0.205053,5.580230,3.781730,0.674498,0.050556,0.001342,3.142661,3.745354,-2.424262,0.821744,-0.642236,-0.276110
3574065777.805635,5.518745,1.385325,0.471654,0.069701,2.403020,0.205109,5.588446,3.788344,0.676763,0.050569,0.001343,3.142661,3.745354,-2.424262,0.821569,-0.642371,-0.276072
3574065777.815637,5.526946,1.391834,0.473862,0.069715,2.403126,0.205164,5.596661,3.794960,0.679026,0.050582,0.001343,3.142661,3.745354,-2.424262,0.821395,-0.642503,-0.276032
3574065777.825635,5.535145,1.398344,0.476070,0.069729,2.403233,0.205220,5.604874,3.801577,0.681290,0.050596,0.001344,3.142661,3.745354,-2.424262,0.821223,-0.642635,-0.275992
3574065777.835638,5.543342,1.404856,0.478278,0.069743,2.403339,0.205275,5.613085,3.808195,0.683553,0.050609,0.001345,3.142661,3.745354,-2.424262,0.821052,-0.642765,-0.275952
