Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot
3573962043.072322,-0.009958,0.000357,-0.013420,0.006953,0.001723,0.000972,0.010554,2.047858,0.023959,0.017507,2.049580,0.024931,0.005984,0.000060
3573962043.082323,-0.009974,0.000358,-0.013584,0.006933,0.001722,0.000972,0.010555,2.047862,0.023961,0.017488,2.049585,0.024933,0.005984,0.000060
3573962043.092324,-0.009990,0.000358,-0.013747,0.006913,0.001722,0.000972,0.010556,2.047867,0.023963,0.017469,2.049589,0.024936,0.005985,0.000060
3573962043.102324,-0.010005,0.000359,-0.013909,0.006892,0.001721,0.000973,0.010557,2.047872,0.023966,0.017449,2.049593,0.024938,0.005985,0.000060
3573962043.112326,-0.010021,0.000359,-0.014071,0.006871,0.001720,0.000973,0.010558,2.047877,0.023968,0.017429,2.049597,0.024941,0.005986,0.000060
3573962043.122325,-0.010035,0.000360,-0.014232,0.006850,0.001720,0.000973,0.010559,2.047882,0.023971,0.017409,2.049601,0.024943,0.005987,0.000060
3573962043.132319,-0.010049,0.000360,-0.014392,0.006829,0.001719,0.000973,0.010561,2.047886,0.023973,0.017389,2.049605,0.024946,0.005987,0.000060
3573962043.142324,-0.010063,0.000361,-0.014551,0.006807,0.001718,0.000973,0.010562,2.047891,0.023975,0.017369,2.049610,0.024949,0.005988,0.000060
3573962043.152326,-0.010077,0.000361,-0.014710,0.006785,0.001718,0.000973,0.010563,2.047896,0.023978,0.017348,2.049614,0.024951,0.005988,0.000060
3573962043.162325,-0.010090,0.000362,-0.014868,0.006763,0.001717,0.000974,0.010564,2.047901,0.023980,0.017328,2.049618,0.024954,0.005989,0.000060
3573962043.172324,-0.010103,0.000362,-0.015026,0.006741,0.001717,0.000974,0.010565,2.047905,0.023982,0.017306,2.049622,0.024956,0.005990,0.000060
3573962043.182326,-0.010115,0.000363,-0.015182,0.006719,0.001716,0.000974,0.010566,2.047910,0.023985,0.017285,2.049626,0.024959,0.005990,0.000060
3573962043.192326,-0.010127,0.000363,-0.015338,0.006696,0.001715,0.000974,0.010567,2.047915,0.023987,0.017264,2.049630,0.024962,0.005991,0.000060
3573962043.202327,-0.010139,0.000364,-0.015493,0.006673,0.001715,0.000975,0.010569,2.047920,0.023990,0.017242,2.049635,0.024964,0.005991,0.000060
3573962043.212327,-0.010150,0.000364,-0.015648,0.006650,0.001714,0.000975,0.010570,2.047925,0.023992,0.017220,2.049639,0.024967,0.005992,0.000060
3573962043.222328,-0.010161,0.000365,-0.015801,0.006627,0.001714,0.000975,0.010571,2.047929,0.023994,0.017198,2.049643,0.024970,0.005993,0.000060
3573962043.232324,-0.010171,0.000365,-0.015954,0.006604,0.001713,0.000975,0.010572,2.047934,0.023997,0.017176,2.049647,0.024972,0.005993,0.000060
3573962043.242329,-0.010182,0.000366,-0.016106,0.006580,0.001712,0.000976,0.010573,2.047939,0.023999,0.017153,2.049651,0.024975,0.005994,0.000060
3573962043.252327,-0.010191,0.000366,-0.016258,0.006556,0.001712,0.000976,0.010574,2.047944,0.024002,0.017130,2.049656,0.024978,0.005994,0.000060
3573962043.262329,-0.010201,0.000366,-0.016408,0.006532,0.001711,0.000976,0.010575,2.047949,0.024004,0.017107,2.049660,0.024980,0.005995,0.000060
3573962043.272327,-0.010210,0.000367,-0.016558,0.006508,0.001711,0.000976,0.010576,2.047953,0.024006,0.017084,2.049664,0.024983,0.005996,0.000060
3573962043.282329,-0.010218,0.000367,-0.016707,0.006483,0.001710,0.000977,0.010578,2.047958,0.024009,0.017061,2.049668,0.024986,0.005996,0.000060
3573962043.292330,-0.010226,0.000368,-0.016856,0.006458,0.001709,0.000977,0.010579,2.047963,0.024011,0.017037,2.049672,0.024988,0.005997,0.000060
3573962043.302330,-0.010234,0.000368,-0.017003,0.006433,0.001709,0.000977,0.010580,2.047968,0.024014,0.017013,2.049676,0.024991,0.005997,0.000060
3573962043.312329,-0.010242,0.000369,-0.017150,0.006408,0.001708,0.000978,0.010581,2.047973,0.024016,0.016989,2.049681,0.024994,0.005998,0.000060
3573962043.322331,-0.010249,0.000369,-0.017296,0.006383,0.001707,0.000978,0.010582,2.047977,0.024018,0.016965,2.049685,0.024996,0.005999,0.000060
3573962043.332326,-0.010256,0.000370,-0.017441,0.006357,0.001707,0.000978,0.010583,2.047982,0.024021,0.016941,2.049689,0.024999,0.005999,0.000060
3573962043.342331,-0.010262,0.000370,-0.017585,0.006332,0.001706,0.000979,0.010584,2.047987,0.024023,0.016916,2.049693,0.025002,0.006000,0.000060
3573962043.352331,-0.010268,0.000371,-0.017729,0.006306,0.001706,0.000979,0.010586,2.047992,0.024026,0.016891,2.049697,0.025005,0.006000,0.000060
3573962043.362332,-0.010273,0.000371,-0.017872,0.006279,0.001705,0.000979,0.010587,2.047996,0.024028,0.016866,2.049702,0.025007,0.006001,0.000060
3573962043.372331,-0.010279,0.000372,-0.018014,0.006253,0.001704,0.000980,0.010588,2.048001,0.024030,0.016841,2.049706,0.025010,0.006002,0.000060
3573962043.382332,-0.010283,0.000372,-0.018155,0.006226,0.001704,0.000980,0.010589,2.048006,0.024033,0.016815,2.049710,0.025013,0.006002,0.000060
3573962043.392334,-0.010288,0.000373,-0.018295,0.006200,0.001703,0.000980,0.010590,2.048011,0.024035,0.016790,2.049714,0.025016,0.006003,0.000060
3573962043.402334,-0.010292,0.000373,-0.018434,0.006173,0.001703,0.000981,0.010591,2.048016,0.024038,0.016764,2.049718,0.025018,0.006003,0.000060
3573962043.412333,-0.010295,0.000374,-0.018573,0.006146,0.001702,0.000981,0.010592,2.048020,0.024040,0.016738,2.049722,0.025021,0.006004,0.000060
3573962043.422334,-0.010299,0.000374,-0.018711,0.006118,0.001701,0.000981,0.010593,2.048025,0.024042,0.016712,2.049727,0.025024,0.006005,0.000060
3573962043.432329,-0.010302,0.000375,-0.018848,0.006091,0.001701,0.000982,0.010595,2.048030,0.024045,0.016685,2.049731,0.025027,0.006005,0.000060
3573962043.442334,-0.010304,0.000375,-0.018984,0.006063,0.001700,0.000982,0.010596,2.048035,0.024047,0.016659,2.049735,0.025030,0.006006,0.000060
3573962043.452334,-0.010306,0.000376,-0.019119,0.006035,0.001700,0.000983,0.010597,2.048040,0.024050,0.016632,2.049739,0.025032,0.006006,0.000060
3573962043.462334,-0.010308,0.000376,-0.019253,0.006007,0.001699,0.000983,0.010598,2.048044,0.024052,0.016605,2.049743,0.025035,0.006007,0.000060
3573962043.472334,-0.010310,0.000377,-0.019387,0.005979,0.001698,0.000984,0.010599,2.048049,0.024054,0.016578,2.049748,0.025038,0.006008,0.000060
3573962043.482336,-0.010311,0.000377,-0.019519,0.005950,0.001698,0.000984,0.010600,2.048054,0.024057,0.016550,2.049752,0.025041,0.006008,0.000060
3573962043.492336,-0.010311,0.000378,-0.019651,0.005922,0.001697,0.000984,0.010601,2.048059,0.024059,0.016523,2.049756,0.025044,0.006009,0.000060
3573962043.502336,-0.010312,0.000378,-0.019782,0.005893,0.001697,0.000985,0.010603,2.048064,0.024062,0.016495,2.049760,0.025046,0.006009,0.000060
3573962043.512336,-0.010311,0.000378,-0.019912,0.005864,0.001696,0.000985,0.010604,2.048068,0.024064,0.016467,2.049764,0.025049,0.006010,0.000060
3573962043.522336,-0.010311,0.000379,-0.020041,0.005834,0.001695,0.000986,0.010605,2.048073,0.024066,0.016439,2.049768,0.025052,0.006011,0.000060
3573962043.532337,-0.010310,0.000379,-0.020170,0.005805,0.001695,0.000986,0.010606,2.048078,0.024069,0.016411,2.049773,0.025055,0.006011,0.000060
3573962043.542337,-0.010309,0.000380,-0.020297,0.005775,0.001694,0.000987,0.010607,2.048083,0.024071,0.016383,2.049777,0.025058,0.006012,0.000060
3573962043.552337,-0.010307,0.000380,-0.020424,0.005746,0.001694,0.000987,0.010608,2.048087,0.024074,0.016354,2.049781,0.025061,0.006012,0.000060
3573962043.562338,-0.010305,0.000381,-0.020549,0.005716,0.001693,0.000988,0.010609,2.048092,0.024076,0.016325,2.049785,0.025064,0.006013,0.000060
3573962043.572336,-0.010303,0.000381,-0.020674,0.005686,0.001692,0.000988,0.010610,2.048097,0.024078,0.016296,2.049789,0.025067,0.006014,0.000060
3573962043.582339,-0.010300,0.000382,-0.020798,0.005655,0.001692,0.000989,0.010612,2.048102,0.024081,0.016267,2.049794,0.025069,0.006014,0.000060
3573962043.592339,-0.010297,0.000382,-0.020921,0.005625,0.001691,0.000989,0.010613,2.048107,0.024083,0.016238,2.049798,0.025072,0.006015,0.000060
3573962043.602340,-0.010294,0.000383,-0.021043,0.005594,0.001691,0.000990,0.010614,2.048111,0.024086,0.016208,2.049802,0.025075,0.006015,0.000060
3573962043.612338,-0.010290,0.000383,-0.021164,0.005564,0.001690,0.000990,0.010615,2.048116,0.024088,0.016179,2.049806,0.025078,0.006016,0.000060
3573962043.622340,-0.010286,0.000384,-0.021284,0.005533,0.001689,0.000991,0.010616,2.048121,0.024090,0.016149,2.049810,0.025081,0.006017,0.000060
3573962043.632335,-0.010281,0.000384,-0.021403,0.005501,0.001689,0.000991,0.010617,2.048126,0.024093,0.016119,2.049815,0.025084,0.006017,0.000060
3573962043.642341,-0.010276,0.000384,-0.021522,0.005470,0.001688,0.000992,0.010618,2.048131,0.024095,0.016089,2.049819,0.025087,0.006018,0.000060
3573962043.652341,-0.010271,0.000385,-0.021639,0.005439,0.001688,0.000992,0.010620,2.048135,0.024098,0.016058,2.049823,0.025090,0.006018,0.000060
3573962043.662342,-0.010265,0.000385,-0.021756,0.005407,0.001687,0.000993,0.010621,2.048140,0.024100,0.016028,2.049827,0.025093,0.006019,0.000060
