u_BT,u_VSP1,Absolute Time
0.000000,0.000000,3568944007.519939
0.000000,0.000000,3568944007.529940
0.000000,0.000000,3568944007.539940
0.000000,0.000000,3568944007.549941
0.000000,0.000000,3568944007.559941
0.050598,0.000000,3568944007.569939
0.252988,0.000000,3568944007.579941
0.252988,0.000000,3568944007.589942
0.354184,0.000000,3568944007.599942
0.465505,0.000000,3568944007.609937
0.465505,0.000000,3568944007.619944
0.465505,-0.008854,3568944007.629943
0.607172,-0.008854,3568944007.639943
0.607172,-0.026563,3568944007.649943
0.789342,-0.026563,3568944007.659944
0.951261,-0.026563,3568944007.669943
0.951261,-0.035417,3568944007.679945
0.981607,-0.035417,3568944007.689944
0.981607,-0.053100,3568944007.699944
0.981607,-0.061954,3568944007.709940
0.981607,-0.070808,3568944007.719945
0.981607,-0.070808,3568944007.729946
0.981607,-0.070808,3568944007.739947
0.981607,-0.070808,3568944007.749946
0.981607,-0.070808,3568944007.759945
0.981607,-0.070808,3568944007.769946
0.981607,-0.070808,3568944007.779946
0.981607,-0.070808,3568944007.789948
0.981607,-0.070808,3568944007.799948
0.981607,-0.097345,3568944007.809945
0.981607,-0.132762,3568944007.819948
0.981607,-0.132762,3568944007.829947
0.981607,-0.132762,3568944007.839949
0.981607,-0.132762,3568944007.849950
0.981607,-0.132762,3568944007.859951
0.981607,-0.132762,3568944007.869947
0.981607,-0.141616,3568944007.879949
0.981607,-0.141616,3568944007.889949
0.981607,-0.141616,3568944007.899950
0.981607,-0.141616,3568944007.909946
0.981607,-0.141616,3568944007.919952
0.981607,-0.141616,3568944007.929950
0.981607,-0.141616,3568944007.939951
0.981607,-0.141616,3568944007.949951
0.981607,-0.141616,3568944007.959951
0.981607,-0.141616,3568944007.969952
0.981607,-0.141616,3568944007.979954
0.981607,-0.141616,3568944007.989953
0.981607,-0.141616,3568944007.999953
0.981607,-0.141616,3568944008.009948
0.981607,-0.141616,3568944008.019953
0.981607,-0.141616,3568944008.029953
0.981607,-0.141616,3568944008.039956
0.981607,-0.141616,3568944008.049953
0.981607,-0.141616,3568944008.059955
0.981607,-0.141616,3568944008.069955
0.981607,-0.141616,3568944008.079955
0.981607,-0.141616,3568944008.089956
0.981607,-0.141616,3568944008.099956
0.981607,-0.141616,3568944008.109951
0.981607,-0.141616,3568944008.119956
0.981607,-0.141616,3568944008.129957
0.981607,-0.141616,3568944008.139957
0.981607,-0.141616,3568944008.149958
0.981607,-0.141616,3568944008.159958
0.981607,-0.141616,3568944008.169957
0.981607,-0.141616,3568944008.179960
0.981607,-0.141616,3568944008.189958
0.981607,-0.132762,3568944008.199958
0.981607,-0.132762,3568944008.209954
0.981607,-0.141616,3568944008.219959
0.981607,-0.141616,3568944008.229959
0.981607,-0.141616,3568944008.239960
0.981607,-0.141616,3568944008.249959
0.981607,-0.141616,3568944008.259959
0.981607,-0.141616,3568944008.269960
0.981607,-0.141616,3568944008.279962
0.981607,-0.141616,3568944008.289961
0.981607,-0.141616,3568944008.299963
0.981607,-0.141616,3568944008.309957
0.981607,-0.132762,3568944008.319962
0.981607,-0.141616,3568944008.329962
0.981607,-0.141616,3568944008.339963
0.981607,-0.141616,3568944008.349963
0.981607,-0.141616,3568944008.359963
0.981607,-0.141616,3568944008.369961
0.981607,-0.141616,3568944008.379963
0.981607,-0.141616,3568944008.389965
0.981607,-0.141616,3568944008.399966
0.981607,-0.141616,3568944008.409959
0.981607,-0.141616,3568944008.419964
0.981607,-0.141616,3568944008.429965
0.981607,-0.141616,3568944008.439966
0.981607,-0.141616,3568944008.449966
0.981607,-0.141616,3568944008.459967
0.981607,-0.141616,3568944008.469966
0.981607,-0.141616,3568944008.479966
0.981607,-0.141616,3568944008.489966
0.981607,-0.141616,3568944008.499967
0.981607,-0.141616,3568944008.509963
0.981607,-0.141616,3568944008.519969
0.981607,-0.141616,3568944008.529968
0.981607,-0.141616,3568944008.539968
0.981607,-0.141616,3568944008.549968
0.981607,-0.141616,3568944008.559968
0.981607,-0.141616,3568944008.569970
0.981607,-0.141616,3568944008.579970
0.981607,-0.141616,3568944008.589970
0.981607,-0.141616,3568944008.599969
0.981607,-0.141616,3568944008.609965
0.981607,-0.141616,3568944008.619969
0.981607,-0.141616,3568944008.629970
0.981607,-0.141616,3568944008.639972
0.981607,-0.141616,3568944008.649971
0.981607,-0.141616,3568944008.659971
0.981607,-0.141616,3568944008.669971
0.981607,-0.141616,3568944008.679973
0.981607,-0.141616,3568944008.689973
0.981607,-0.141616,3568944008.699972
0.981607,-0.141616,3568944008.709967
0.981607,-0.141616,3568944008.719973
0.981607,-0.141616,3568944008.729973
0.981607,-0.141616,3568944008.739973
0.981607,-0.141616,3568944008.749974
0.981607,-0.141616,3568944008.759975
0.981607,-0.141616,3568944008.769972
0.981607,-0.141616,3568944008.779974
0.981607,-0.141616,3568944008.789975
0.981607,-0.141616,3568944008.799976
0.981607,-0.141616,3568944008.809971
0.981607,-0.141616,3568944008.819977
0.981607,-0.141616,3568944008.829976
0.981607,-0.141616,3568944008.839976
0.981607,-0.141616,3568944008.849976
0.981607,-0.141616,3568944008.859976
0.981607,-0.141616,3568944008.869977
0.981607,-0.141616,3568944008.879978
0.981607,-0.141616,3568944008.889977
0.981607,-0.141616,3568944008.899978
0.981607,-0.141616,3568944008.909973
0.981607,-0.141616,3568944008.919979
0.981607,-0.141616,3568944008.929979
0.981607,-0.141616,3568944008.939981
0.981607,-0.141616,3568944008.949979
0.981607,-0.141616,3568944008.959980
0.981607,-0.141616,3568944008.969979
0.981607,-0.141616,3568944008.979981
0.981607,-0.141616,3568944008.989981
0.981607,-0.141616,3568944008.999982
0.981607,-0.141616,3568944009.009976
0.981607,-0.141616,3568944009.019981
0.981607,-0.141616,3568944009.029982
0.981607,-0.141616,3568944009.039982
0.981607,-0.141616,3568944009.049983
0.981607,-0.141616,3568944009.059983
0.981607,-0.132762,3568944009.069982
0.981607,-0.141616,3568944009.079983
0.981607,-0.141616,3568944009.089984
0.981607,-0.141616,3568944009.099983
0.981607,-0.141616,3568944009.109979
0.981607,-0.141616,3568944009.119985
0.981607,-0.132762,3568944009.129984
0.880412,-0.132762,3568944009.139985
0.880412,-0.132762,3568944009.149985
0.738744,-0.132762,3568944009.159985
0.738744,-0.123908,3568944009.169986
0.546449,-0.123908,3568944009.179986
0.546449,-0.079662,3568944009.189986
0.293461,-0.079662,3568944009.199986
0.293461,0.000000,3568944009.209981
0.000000,0.000000,3568944009.219986
0.000000,0.000000,3568944009.229988
0.000000,0.000000,3568944009.239988
0.000000,0.000000,3568944009.249988
0.000000,0.000000,3568944009.259988
0.000000,0.000000,3568944009.269987
0.000000,0.000000,3568944009.279988
0.000000,0.000000,3568944009.289990
0.000000,0.000000,3568944009.299991
0.000000,0.000000,3568944009.309984
0.000000,0.000000,3568944009.319990
0.000000,0.000000,3568944009.329990
0.000000,0.000000,3568944009.339992
0.000000,0.000000,3568944009.349991
0.000000,0.000000,3568944009.359993
0.000000,0.000000,3568944009.369989
0.000000,0.000000,3568944009.379991
0.000000,0.000000,3568944009.389992
0.000000,0.000000,3568944009.399992
0.000000,0.000000,3568944009.409987
0.000000,0.000000,3568944009.419994
0.000000,0.000000,3568944009.429993
0.000000,0.000000,3568944009.439993
0.000000,0.000000,3568944009.449993
0.000000,0.000000,3568944009.459994
0.000000,0.000000,3568944009.469994
0.000000,0.000000,3568944009.479996
0.000000,0.000000,3568944009.489995
0.000000,0.000000,3568944009.499994
0.000000,0.000000,3568944009.509990
0.000000,0.000000,3568944009.519994
0.000000,0.000000,3568944009.529996
0.000000,0.000000,3568944009.539997
0.000000,0.000000,3568944009.549997
0.000000,0.000000,3568944009.559997
0.000000,0.000000,3568944009.569996
0.000000,0.000000,3568944009.579996
0.000000,0.000000,3568944009.589998
0.000000,0.000000,3568944009.599998
0.000000,0.000000,3568944009.609993
0.000000,0.000000,3568944009.619998
0.000000,0.000000,3568944009.629998
0.000000,0.000000,3568944009.639999
0.000000,0.000000,3568944009.649999
0.000000,0.000000,3568944009.660000
0.000000,0.000000,3568944009.669999
0.000000,0.000000,3568944009.679999
0.000000,0.000000,3568944009.690001
0.000000,0.000000,3568944009.700000
0.000000,0.000000,3568944009.709996
0.000000,0.000000,3568944009.720002
0.000000,0.000000,3568944009.730001
0.000000,0.000000,3568944009.740002
0.000000,0.000000,3568944009.750001
0.000000,0.000000,3568944009.760002
0.000000,0.000000,3568944009.770018
0.000000,0.000000,3568944009.780018
0.000000,0.000000,3568944009.790018
0.000000,0.000000,3568944009.800018
0.000000,0.000000,3568944009.810000
0.000000,0.000000,3568944009.820019
0.000000,0.000000,3568944009.830019
0.000000,0.000000,3568944009.840020
0.000000,0.000000,3568944009.850018
0.000000,0.000000,3568944009.860019
0.000000,0.000000,3568944009.870020
0.000000,0.000000,3568944009.880019
0.000000,0.000000,3568944009.890021
0.000000,0.000000,3568944009.900020
0.000000,0.000000,3568944009.910001
0.000000,0.000000,3568944009.920021
0.000000,0.000000,3568944009.930021
0.000000,0.000000,3568944009.940021
0.000000,0.000000,3568944009.950021
0.000000,0.000000,3568944009.960023
0.000000,0.000000,3568944009.970022
0.000000,0.000000,3568944009.980022
0.000000,0.000000,3568944009.990023
0.000000,0.000000,3568944010.000023
0.000000,0.000000,3568944010.010018
0.000000,0.000000,3568944010.020025
0.000000,0.000000,3568944010.030024
0.000000,0.000000,3568944010.040024
0.000000,0.000000,3568944010.050024
0.000000,0.000000,3568944010.060024
0.000000,0.000000,3568944010.070025
0.000000,0.000000,3568944010.080026
0.000000,0.000000,3568944010.090025
0.000000,0.000000,3568944010.100025
0.000000,0.000000,3568944010.110023
0.000000,0.000000,3568944010.120025
0.000000,0.000000,3568944010.130026
0.000000,0.000000,3568944010.140027
0.000000,0.000000,3568944010.150026
0.000000,0.000000,3568944010.160027
0.000000,0.000000,3568944010.170025
0.000000,0.000000,3568944010.180028
0.000000,0.000000,3568944010.190029
0.000000,0.000000,3568944010.200029
0.000000,0.000000,3568944010.210023
0.000000,0.000000,3568944010.220029
0.000000,0.000000,3568944010.230027
0.000000,0.000000,3568944010.240029
0.000000,0.000000,3568944010.250031
0.000000,0.000000,3568944010.260031
0.000000,0.000000,3568944010.270028
0.000000,0.000000,3568944010.280028
0.000000,0.000000,3568944010.290029
0.000000,0.000000,3568944010.300030
0.000000,0.000000,3568944010.310027
0.000000,0.000000,3568944010.320031
0.000000,0.000000,3568944010.330031
0.000000,0.000000,3568944010.340033
0.000000,0.000000,3568944010.350030
0.000000,0.000000,3568944010.360032
0.000000,0.000000,3568944010.370033
0.000000,0.000000,3568944010.380033
0.000000,0.000000,3568944010.390034
0.000000,0.000000,3568944010.400033
0.000000,0.000000,3568944010.410028
0.000000,0.000000,3568944010.420033
0.000000,0.000000,3568944010.430033
0.000000,0.000000,3568944010.440035
0.000000,0.000000,3568944010.450034
0.000000,0.000000,3568944010.460034
0.000000,0.000000,3568944010.470033
0.000000,0.000000,3568944010.480036
0.000000,0.000000,3568944010.490035
0.000000,0.000000,3568944010.500037
0.000000,0.000000,3568944010.510031
0.000000,0.000000,3568944010.520036
0.000000,0.000000,3568944010.530037
0.000000,0.000000,3568944010.540037
0.000000,0.000000,3568944010.550038
0.000000,0.000000,3568944010.560037
0.000000,0.000000,3568944010.570037
0.000000,0.000000,3568944010.580038
0.000000,0.000000,3568944010.590037
0.000000,0.000000,3568944010.600039
0.000000,0.000000,3568944010.610034
0.000000,0.000000,3568944010.620039
0.000000,0.000000,3568944010.630040
0.000000,0.000000,3568944010.640040
0.000000,0.000000,3568944010.650039
0.000000,0.000000,3568944010.660040
0.000000,0.000000,3568944010.670040
0.000000,0.000000,3568944010.680040
0.000000,0.000000,3568944010.690039
0.000000,0.000000,3568944010.700041
0.000000,0.000000,3568944010.710036
0.000000,0.000000,3568944010.720042
0.000000,0.000000,3568944010.730042
0.000000,0.000000,3568944010.740042
0.000000,0.000000,3568944010.750042
0.000000,0.000000,3568944010.760041
0.000000,0.000000,3568944010.770041
0.000000,0.000000,3568944010.780043
0.000000,0.000000,3568944010.790044
0.000000,0.000000,3568944010.800043
0.000000,0.000000,3568944010.810039
0.000000,0.000000,3568944010.820044
0.000000,0.000000,3568944010.830044
0.000000,0.000000,3568944010.840046
0.000000,0.000000,3568944010.850046
0.000000,0.000000,3568944010.860044
0.000000,0.000000,3568944010.870043
0.000000,0.000000,3568944010.880045
0.000000,0.000000,3568944010.890046
0.000000,0.000000,3568944010.900046
0.000000,0.000000,3568944010.910042
0.000000,0.000000,3568944010.920047
0.000000,0.000000,3568944010.930047
0.000000,0.000000,3568944010.940046
0.000000,0.000000,3568944010.950047
0.000000,0.000000,3568944010.960047
0.000000,0.000000,3568944010.970049
0.000000,0.000000,3568944010.980047
0.000000,0.000000,3568944010.990049
0.000000,0.000000,3568944011.000050
0.000000,0.000000,3568944011.010044
0.000000,0.000000,3568944011.020051
0.000000,0.070782,3568944011.030051
0.000000,0.070782,3568944011.040051
0.000000,0.309717,3568944011.050050
0.050598,0.309717,3568944011.060050
0.050598,0.309717,3568944011.070051
0.050598,0.495552,3568944011.080049
0.121416,0.495552,3568944011.090052
0.121416,0.495552,3568944011.100052
0.121416,0.690242,3568944011.110047
0.202391,0.690242,3568944011.120052
0.202391,0.858369,3568944011.130053
0.293461,0.858369,3568944011.140053
0.384530,0.858369,3568944011.150052
0.404782,0.858369,3568944011.160053
0.414907,0.858369,3568944011.170051
0.404782,0.858369,3568944011.180053
0.414907,0.858369,3568944011.190054
0.414907,0.858369,3568944011.200055
0.414907,0.858369,3568944011.210050
0.414907,0.858369,3568944011.220053
0.414907,0.858369,3568944011.230054
0.414907,0.858369,3568944011.240055
0.414907,0.858369,3568944011.250055
0.414907,0.858369,3568944011.260054
0.414907,0.858369,3568944011.270055
0.414907,0.858369,3568944011.280055
0.414907,0.858369,3568944011.290056
0.414907,0.858369,3568944011.300056
0.414907,0.858369,3568944011.310052
0.404782,0.858369,3568944011.320056
0.404782,0.858369,3568944011.330057
0.404782,0.858369,3568944011.340057
0.404782,0.858369,3568944011.350057
0.404782,0.858369,3568944011.360057
0.404782,0.858369,3568944011.370055
0.404782,0.858369,3568944011.380058
0.404782,0.858369,3568944011.390059
0.404782,0.858369,3568944011.400058
0.404782,0.858369,3568944011.410055
0.404782,0.858369,3568944011.420058
0.404782,0.858369,3568944011.430058
0.404782,0.858369,3568944011.440059
0.404782,0.858369,3568944011.450059
0.394656,0.858369,3568944011.460061
0.394656,0.858369,3568944011.470062
0.394656,0.858369,3568944011.480062
0.394656,0.858369,3568944011.490063
0.394656,0.858369,3568944011.500063
0.394656,0.858369,3568944011.510058
0.394656,0.858369,3568944011.520063
0.394656,0.858369,3568944011.530063
0.394656,0.858369,3568944011.540062
0.394656,0.858369,3568944011.550062
0.394656,0.858369,3568944011.560062
0.394656,0.858369,3568944011.570062
0.394656,0.858369,3568944011.580062
0.394656,0.858369,3568944011.590064
0.394656,0.858369,3568944011.600062
0.394656,0.858369,3568944011.610059
0.394656,0.858369,3568944011.620064
0.394656,0.858369,3568944011.630064
0.394656,0.858369,3568944011.640064
0.394656,0.858369,3568944011.650064
0.394656,0.858369,3568944011.660067
0.394656,0.858369,3568944011.670063
0.394656,0.858369,3568944011.680068
0.394656,0.858369,3568944011.690067
0.394656,0.858369,3568944011.700067
0.394656,0.858369,3568944011.710063
0.394656,0.858369,3568944011.720069
0.404782,0.858369,3568944011.730069
0.394656,0.858369,3568944011.740068
0.394656,0.858369,3568944011.750070
0.394656,0.858369,3568944011.760070
0.394656,0.858369,3568944011.770069
0.394656,0.858369,3568944011.780069
0.404782,0.858369,3568944011.790071
0.394656,0.858369,3568944011.800071
0.394656,0.858369,3568944011.810071
0.404782,0.858369,3568944011.820072
0.394656,0.858369,3568944011.830070
0.404782,0.858369,3568944011.840072
0.404782,0.858369,3568944011.850070
0.394656,0.858369,3568944011.860071
0.394656,0.858369,3568944011.870071
0.394656,0.858369,3568944011.880073
0.394656,0.858369,3568944011.890073
0.394656,0.858369,3568944011.900073
0.394656,0.858369,3568944011.910069
0.394656,0.858369,3568944011.920073
0.394656,0.858369,3568944011.930073
0.394656,0.858369,3568944011.940075
0.394656,0.858369,3568944011.950075
0.394656,0.858369,3568944011.960075
0.394656,0.858369,3568944011.970075
0.394656,0.858369,3568944011.980076
0.394656,0.858369,3568944011.990077
0.394656,0.858369,3568944012.000077
0.394656,0.858369,3568944012.010073
0.394656,0.858369,3568944012.020076
0.394656,0.858369,3568944012.030076
0.394656,0.858369,3568944012.040076
0.394656,0.858369,3568944012.050077
0.394656,0.858369,3568944012.060076
0.394656,0.858369,3568944012.070077
0.394656,0.858369,3568944012.080076
0.394656,0.858369,3568944012.090076
0.394656,0.858369,3568944012.100077
0.394656,0.858369,3568944012.110073
0.394656,0.858369,3568944012.120078
0.394656,0.858369,3568944012.130077
0.394656,0.858369,3568944012.140079
0.394656,0.858369,3568944012.150078
0.394656,0.858369,3568944012.160079
0.394656,0.858369,3568944012.170079
0.394656,0.858369,3568944012.180079
0.394656,0.858369,3568944012.190079
0.394656,0.858369,3568944012.200079
0.394656,0.858369,3568944012.210075
0.394656,0.858369,3568944012.220079
0.394656,0.858369,3568944012.230079
0.394656,0.858369,3568944012.240081
0.394656,0.858369,3568944012.250079
0.394656,0.858369,3568944012.260079
0.394656,0.858369,3568944012.270080
0.394656,0.858369,3568944012.280080
0.394656,0.858369,3568944012.290079
0.394656,0.858369,3568944012.300081
0.394656,0.858369,3568944012.310077
0.394656,0.858369,3568944012.320082
0.394656,0.858369,3568944012.330080
0.394656,0.858369,3568944012.340082
0.394656,0.858369,3568944012.350082
0.394656,0.858369,3568944012.360084
0.394656,0.858369,3568944012.370084
0.394656,0.858369,3568944012.380083
0.394656,0.858369,3568944012.390084
0.394656,0.858369,3568944012.400083
0.394656,0.858369,3568944012.410080
0.394656,0.858369,3568944012.420084
0.394656,0.858369,3568944012.430084
0.394656,0.858369,3568944012.440084
0.394656,0.858369,3568944012.450083
0.394656,0.858369,3568944012.460083
0.394656,0.858369,3568944012.470084
0.394656,0.858369,3568944012.480083
0.394656,0.858369,3568944012.490085
0.394656,0.858369,3568944012.500083
0.394656,0.858369,3568944012.510079
0.394656,0.858369,3568944012.520084
0.394656,0.858369,3568944012.530083
0.394656,0.858369,3568944012.540084
0.394656,0.858369,3568944012.550084
0.394656,0.858369,3568944012.560083
0.394656,0.858369,3568944012.570083
0.394656,0.858369,3568944012.580084
0.394656,0.858369,3568944012.590083
0.394656,0.858369,3568944012.600085
0.394656,0.858369,3568944012.610079
0.394656,0.858369,3568944012.620083
0.394656,0.858369,3568944012.630084
0.394656,0.858369,3568944012.640084
0.394656,0.858369,3568944012.650084
0.394656,0.858369,3568944012.660083
0.394656,0.858369,3568944012.670082
0.394656,0.858369,3568944012.680085
0.394656,0.858369,3568944012.690084
0.394656,0.858369,3568944012.700084
0.394656,0.858369,3568944012.710079
0.394656,0.858369,3568944012.720087
0.394656,0.858369,3568944012.730085
0.394656,0.858369,3568944012.740086
0.394656,0.858369,3568944012.750086
0.394656,0.858369,3568944012.760087
0.394656,0.858369,3568944012.770089
0.394656,0.858369,3568944012.780086
0.394656,0.858369,3568944012.790086
0.394656,0.858369,3568944012.800086
0.394656,0.858369,3568944012.810081
0.394656,0.858369,3568944012.820086
0.394656,0.858369,3568944012.830087
0.394656,0.858369,3568944012.840089
0.394656,0.858369,3568944012.850088
0.394656,0.858369,3568944012.860088
0.394656,0.858369,3568944012.870087
0.394656,0.858369,3568944012.880089
0.394656,0.858369,3568944012.890090
0.394656,0.858369,3568944012.900090
0.394656,0.858369,3568944012.910085
0.394656,0.858369,3568944012.920090
0.394656,0.858369,3568944012.930090
0.394656,0.858369,3568944012.940091
0.394656,0.858369,3568944012.950090
0.394656,0.858369,3568944012.960092
0.394656,0.858369,3568944012.970090
0.394656,0.858369,3568944012.980092
0.394656,0.858369,3568944012.990092
0.394656,0.858369,3568944013.000092
0.394656,0.858369,3568944013.010087
0.394656,0.858369,3568944013.020093
0.394656,0.858369,3568944013.030093
0.394656,0.858369,3568944013.040093
0.384530,0.858369,3568944013.050094
0.384530,0.858369,3568944013.060093
0.364309,0.858369,3568944013.070095
0.283335,0.858369,3568944013.080096
0.283335,0.752196,3568944013.090095
0.222612,0.752196,3568944013.100094
0.222612,0.539798,3568944013.110092
0.131542,0.539798,3568944013.120096
0.131542,0.318571,3568944013.130096
0.050598,0.318571,3568944013.140098
0.050598,0.106173,3568944013.150097
0.000000,0.106173,3568944013.160097
0.000000,0.000000,3568944013.170098
0.000000,0.000000,3568944013.180100
0.000000,0.000000,3568944013.190099
0.000000,0.000000,3568944013.200100
0.000000,0.000000,3568944013.210095
0.000000,0.000000,3568944013.220099
0.000000,0.000000,3568944013.230100
0.000000,0.000000,3568944013.240099
0.000000,0.000000,3568944013.250100
0.000000,0.000000,3568944013.260101
0.000000,0.000000,3568944013.270100
0.000000,0.000000,3568944013.280102
0.000000,0.000000,3568944013.290102
0.000000,0.000000,3568944013.300103
0.000000,0.000000,3568944013.310098
0.000000,0.000000,3568944013.320104
0.000000,0.000000,3568944013.330103
0.000000,0.000000,3568944013.340104
0.000000,0.000000,3568944013.350103
0.000000,0.000000,3568944013.360104
0.000000,0.000000,3568944013.370104
0.000000,0.000000,3568944013.380104
0.000000,0.000000,3568944013.390104
0.000000,0.000000,3568944013.400103
0.000000,0.000000,3568944013.410099
0.000000,0.000000,3568944013.420104
0.000000,0.000000,3568944013.430105
0.000000,0.000000,3568944013.440106
0.000000,0.000000,3568944013.450105
0.000000,0.000000,3568944013.460105
0.000000,0.000000,3568944013.470106
0.000000,0.000000,3568944013.480106
0.000000,0.000000,3568944013.490107
0.000000,0.000000,3568944013.500108
0.000000,0.000000,3568944013.510103
0.000000,0.000000,3568944013.520108
0.000000,0.000000,3568944013.530107
0.000000,0.000000,3568944013.540109
0.000000,0.000000,3568944013.550109
0.000000,0.000000,3568944013.560109
0.000000,0.000000,3568944013.570109
0.000000,0.000000,3568944013.580109
0.000000,0.000000,3568944013.590110
0.000000,0.000000,3568944013.600109
0.000000,0.000000,3568944013.610105
0.000000,0.000000,3568944013.620111
0.000000,0.000000,3568944013.630110
0.000000,0.000000,3568944013.640112
0.000000,0.000000,3568944013.650111
0.000000,0.000000,3568944013.660111
0.000000,0.000000,3568944013.670112
0.000000,0.000000,3568944013.680112
0.000000,0.000000,3568944013.690113
0.000000,0.000000,3568944013.700112
0.000000,0.000000,3568944013.710107
0.000000,0.000000,3568944013.720112
0.000000,0.000000,3568944013.730114
0.000000,0.000000,3568944013.740114
0.000000,0.000000,3568944013.750113
0.000000,0.000000,3568944013.760114
0.000000,0.000000,3568944013.770113
0.000000,0.000000,3568944013.780114
0.000000,0.000000,3568944013.790115
0.000000,0.000000,3568944013.800116
0.000000,0.000000,3568944013.810112
0.000000,0.000000,3568944013.820116
0.000000,0.000000,3568944013.830116
0.000000,0.000000,3568944013.840116
0.000000,0.000000,3568944013.850117
0.000000,0.000000,3568944013.860118
0.000000,-0.061954,3568944013.870116
0.000000,-0.238935,3568944013.880117
0.000000,-0.353989,3568944013.890119
0.000000,-0.451333,3568944013.900117
0.000000,-0.548678,3568944013.910113
0.000000,-0.548678,3568944013.920121
0.000000,-0.646023,3568944013.930119
0.000000,-0.734514,3568944013.940120
0.000000,-0.831859,3568944013.950119
0.000000,-0.858369,3568944013.960120
-0.030377,-0.858369,3568944013.970119
-0.040502,-0.858369,3568944013.980121
-0.060723,-0.858369,3568944013.990121
-0.070849,-0.858369,3568944014.000121
-0.070849,-0.858369,3568944014.010115
-0.070849,-0.858369,3568944014.020121
-0.070849,-0.858369,3568944014.030122
-0.070849,-0.858369,3568944014.040123
-0.070849,-0.858369,3568944014.050122
-0.070849,-0.858369,3568944014.060122
-0.070849,-0.858369,3568944014.070122
-0.070849,-0.858369,3568944014.080122
-0.070849,-0.858369,3568944014.090124
-0.070849,-0.858369,3568944014.100125
-0.070849,-0.858369,3568944014.110118
-0.070849,-0.858369,3568944014.120124
-0.080974,-0.858369,3568944014.130125
-0.080974,-0.858369,3568944014.140125
-0.080974,-0.858369,3568944014.150126
-0.080974,-0.858369,3568944014.160126
-0.080974,-0.858369,3568944014.170125
-0.080974,-0.858369,3568944014.180127
-0.080974,-0.858369,3568944014.190127
-0.080974,-0.858369,3568944014.200127
-0.080974,-0.858369,3568944014.210122
-0.080974,-0.858369,3568944014.220127
-0.080974,-0.858369,3568944014.230127
-0.080974,-0.858369,3568944014.240128
-0.080974,-0.858369,3568944014.250128
-0.080974,-0.858369,3568944014.260128
-0.080974,-0.858369,3568944014.270128
-0.080974,-0.858369,3568944014.280130
-0.080974,-0.858369,3568944014.290129
-0.080974,-0.858369,3568944014.300129
-0.080974,-0.858369,3568944014.310124
-0.080974,-0.858369,3568944014.320129
-0.080974,-0.858369,3568944014.330131
-0.080974,-0.858369,3568944014.340131
-0.080974,-0.858369,3568944014.350131
-0.080974,-0.858369,3568944014.360130
-0.080974,-0.858369,3568944014.370130
-0.080974,-0.858369,3568944014.380130
-0.080974,-0.858369,3568944014.390132
-0.080974,-0.858369,3568944014.400134
-0.080974,-0.858369,3568944014.410127
-0.080974,-0.858369,3568944014.420132
-0.080974,-0.858369,3568944014.430132
-0.080974,-0.858369,3568944014.440133
-0.080974,-0.858369,3568944014.450134
-0.080974,-0.858369,3568944014.460135
-0.070849,-0.858369,3568944014.470133
-0.080974,-0.858369,3568944014.480134
-0.080974,-0.858369,3568944014.490135
-0.080974,-0.858369,3568944014.500134
-0.080974,-0.858369,3568944014.510130
-0.080974,-0.858369,3568944014.520136
-0.080974,-0.858369,3568944014.530136
-0.080974,-0.858369,3568944014.540136
-0.080974,-0.858369,3568944014.550136
-0.080974,-0.858369,3568944014.560136
-0.080974,-0.858369,3568944014.570136
-0.080974,-0.858369,3568944014.580137
-0.080974,-0.858369,3568944014.590138
-0.080974,-0.858369,3568944014.600137
-0.080974,-0.858369,3568944014.610132
-0.080974,-0.858369,3568944014.620138
-0.080974,-0.858369,3568944014.630139
-0.080974,-0.858369,3568944014.640140
-0.080974,-0.858369,3568944014.650139
-0.080974,-0.858369,3568944014.660139
-0.080974,-0.858369,3568944014.670137
-0.080974,-0.858369,3568944014.680140
-0.080974,-0.858369,3568944014.690142
-0.080974,-0.858369,3568944014.700141
-0.080974,-0.858369,3568944014.710135
-0.080974,-0.858369,3568944014.720141
-0.080974,-0.858369,3568944014.730141
-0.080974,-0.858369,3568944014.740142
-0.080974,-0.858369,3568944014.750142
-0.080974,-0.858369,3568944014.760144
-0.080974,-0.858369,3568944014.770141
-0.080974,-0.858369,3568944014.780143
-0.080974,-0.858369,3568944014.790143
-0.080974,-0.858369,3568944014.800144
-0.080974,-0.858369,3568944014.810139
-0.080974,-0.858369,3568944014.820144
-0.080974,-0.858369,3568944014.830143
-0.080974,-0.858369,3568944014.840144
-0.070849,-0.858369,3568944014.850143
-0.070849,-0.858369,3568944014.860145
-0.080974,-0.858369,3568944014.870146
-0.080974,-0.858369,3568944014.880147
-0.080974,-0.858369,3568944014.890146
-0.101225,-0.858369,3568944014.900146
-0.121446,-0.858369,3568944014.910147
-0.141697,-0.858369,3568944014.920146
-0.151823,-0.858369,3568944014.930147
-0.151823,-0.858369,3568944014.940148
-0.141697,-0.858369,3568944014.950148
-0.141697,-0.858369,3568944014.960147
-0.141697,-0.831859,3568944014.970146
-0.131572,-0.831859,3568944014.980151
-0.131572,-0.699123,3568944014.990149
-0.111321,-0.699123,3568944015.000149
-0.111321,-0.557533,3568944015.010144
-0.080974,-0.557533,3568944015.020149
-0.080974,-0.380551,3568944015.030150
-0.050628,-0.380551,3568944015.040150
-0.050628,-0.203544,3568944015.050151
0.000000,-0.203544,3568944015.060152
