Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat,tau_d_psi,tau_d_x,tau_d_y,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2
3574167791.049853,-6.022431,1.439968,0.000000,3.141539,-0.293738,-0.339565,-2.880892,1.146230,-0.339565,0.107120,0.004000,-1.033470,-0.409664,-0.533754,1.052544,-0.127086,-0.133036,7.790563,0.885910,10.018193,-1.518818,-1.518818,0.300000,0.300000,0.000000,14.636551,14.636551
3574167791.059855,-6.019649,1.436195,0.000000,3.141539,-0.293772,-0.341700,-2.878110,1.142423,-0.341700,0.107160,0.004000,-1.039698,-0.406742,-0.530695,1.060794,-0.127471,-0.132662,7.810136,0.883616,10.140580,-1.519082,-1.519082,0.300000,0.300000,0.000000,14.673124,14.673124
3574167791.069853,-6.008972,1.437113,0.000000,3.141539,-0.293806,-0.340080,-2.867432,1.143306,-0.340080,0.107200,0.004000,-1.039698,-0.412386,-0.526322,1.074719,-0.128856,-0.132691,7.847874,0.872004,10.330821,-1.520006,-1.520006,0.300000,0.300000,0.000000,14.743324,14.743324
3574167791.079854,-6.006641,1.433382,0.000000,3.141539,-0.293840,-0.342407,-2.865102,1.139542,-0.342407,0.107240,0.004000,-1.046462,-0.409172,-0.523332,1.082378,-0.129265,-0.132257,7.865568,0.870266,10.446790,-1.520221,-1.520221,0.300000,0.300000,0.000000,14.776403,14.776403
3574167791.089853,-5.995748,1.434296,0.000000,3.141539,-0.293874,-0.340775,-2.854209,1.140422,-0.340775,0.107280,0.004000,-1.046462,-0.414848,-0.518844,1.096202,-0.130678,-0.132253,7.903186,0.858256,10.637759,-1.521154,-1.521154,0.300000,0.300000,0.000000,14.846378,14.846378
3574167791.099855,-5.993858,1.430604,0.000000,3.141539,-0.293908,-0.343268,-2.852319,1.136695,-0.343268,0.107320,0.004000,-1.053748,-0.411354,-0.515943,1.103281,-0.131106,-0.131762,7.918996,0.857074,10.747195,-1.521321,-1.521321,0.300000,0.300000,0.000000,14.875955,14.875955
3574167791.109855,-5.982757,1.431516,0.000000,3.141539,-0.293942,-0.341624,-2.841218,1.137574,-0.341624,0.107360,0.004000,-1.053748,-0.417056,-0.511345,1.117002,-0.132545,-0.131726,7.956471,0.844679,10.938767,-1.522265,-1.522265,0.300000,0.300000,0.000000,14.945661,14.945661
3574167791.119856,-5.981297,1.427863,0.000000,3.141539,-0.293976,-0.344261,-2.839758,1.133888,-0.344261,0.107400,0.004000,-1.061542,-0.413296,-0.508547,1.123511,-0.132990,-0.131181,7.970394,0.844052,11.041561,-1.522386,-1.522386,0.300000,0.300000,0.000000,14.971727,14.971727
3574167791.129855,-5.969994,1.428775,0.000000,3.141539,-0.294010,-0.342607,-2.828454,1.134765,-0.342607,0.107440,0.004000,-1.061542,-0.419018,-0.503843,1.137125,-0.134452,-0.131110,8.007704,0.831284,11.233613,-1.523339,-1.523339,0.300000,0.300000,0.000000,15.041121,15.041121
3574167791.139854,-5.968959,1.425154,0.000000,3.141539,-0.294043,-0.345369,-2.827419,1.131110,-0.345369,0.107480,0.004000,-1.069835,-0.414997,-0.501164,1.143070,-0.134909,-0.130513,8.019726,0.831215,11.329620,-1.523414,-1.523414,0.300000,0.300000,0.000000,15.063650,15.063650
3574167791.149851,-5.957460,1.426065,0.000000,3.141539,-0.294077,-0.343704,-2.815921,1.131988,-0.343704,0.107520,0.004000,-1.069835,-0.420732,-0.496360,1.156575,-0.136391,-0.130409,8.056847,0.818086,11.522031,-1.524375,-1.524375,0.300000,0.300000,0.000000,15.132692,15.132692
3574167791.159856,-5.956850,1.422475,0.000000,3.141539,-0.294111,-0.346561,-2.815310,1.128365,-0.346561,0.107560,0.004000,-1.078621,-0.416464,-0.493827,1.161961,-0.136859,-0.129763,8.066947,0.818581,11.611062,-1.524406,-1.524406,0.300000,0.300000,0.000000,15.151641,15.151641
3574167791.169857,-5.945163,1.423387,0.000000,3.141539,-0.294144,-0.344886,-2.803624,1.129243,-0.344886,0.107600,0.004000,-1.078621,-0.422207,-0.488926,1.175355,-0.138356,-0.129624,8.103858,0.805104,11.803709,-1.525376,-1.525376,0.300000,0.300000,0.000000,15.220290,15.220290
3574167791.179857,-5.944969,1.419825,0.000000,3.141539,-0.294178,-0.347807,-2.803429,1.125647,-0.347807,0.107640,0.004000,-1.087888,-0.417704,-0.486560,1.180190,-0.138834,-0.128933,8.112037,0.806155,11.885668,-1.525362,-1.525362,0.300000,0.300000,0.000000,15.235661,15.235661
3574167791.189857,-5.933100,1.420738,0.000000,3.141539,-0.294211,-0.346124,-2.791561,1.126526,-0.346124,0.107680,0.004000,-1.087888,-0.423449,-0.481568,1.193470,-0.140344,-0.128760,8.148716,0.792343,12.078430,-1.526340,-1.526340,0.300000,0.300000,0.000000,15.303876,15.303876
3574167791.199857,-5.933311,1.417197,0.000000,3.141539,-0.294245,-0.349086,-2.791771,1.122953,-0.349086,0.107720,0.004000,-1.097621,-0.418725,-0.479383,1.197767,-0.140827,-0.128026,8.154984,0.793940,12.153272,-1.526285,-1.526285,0.300000,0.300000,0.000000,15.315685,15.315685
3574167791.209857,-5.921267,1.418112,0.000000,3.141539,-0.294278,-0.347394,-2.779728,1.123834,-0.347394,0.107760,0.004000,-1.097621,-0.424468,-0.474306,1.210931,-0.142348,-0.127818,8.191410,0.779805,12.346032,-1.527271,-1.527271,0.300000,0.300000,0.000000,15.383430,15.383430
3574167791.219858,-5.921877,1.414592,0.000000,3.141539,-0.294311,-0.350371,-2.780338,1.120281,-0.350371,0.107800,0.004000,-1.107811,-0.419537,-0.472322,1.214696,-0.142835,-0.127045,8.195763,0.781944,12.413650,-1.527175,-1.527175,0.300000,0.300000,0.000000,15.391668,15.391668
3574167791.229858,-5.909665,1.415510,0.000000,3.141539,-0.294345,-0.348670,-2.768126,1.121165,-0.348670,0.107840,0.004000,-1.107811,-0.425274,-0.467163,1.227742,-0.144363,-0.126802,8.231917,0.767498,12.606291,-1.528167,-1.528167,0.300000,0.300000,0.000000,15.458904,15.458904
3574167791.239860,-5.910665,1.412001,0.000000,3.141539,-0.294378,-0.351628,-2.769126,1.117623,-0.351628,0.107880,0.004000,-1.118446,-0.420150,-0.465404,1.230985,-0.144853,-0.125994,8.234368,0.770165,12.666643,-1.528032,-1.528032,0.300000,0.300000,0.000000,15.463595,15.463595
3574167791.249856,-5.898291,1.412922,0.000000,3.141539,-0.294411,-0.349920,-2.756751,1.118511,-0.349920,0.107920,0.004000,-1.118446,-0.425877,-0.460169,1.243911,-0.146385,-0.125716,8.270230,0.755419,12.859050,-1.529032,-1.529032,0.300000,0.300000,0.000000,15.530285,15.530285
3574167791.259858,-5.899678,1.409429,0.000000,3.141539,-0.294444,-0.352831,-2.758139,1.114984,-0.352831,0.107960,0.004000,-1.129519,-0.420578,-0.458652,1.246638,-0.146876,-0.124876,8.270773,0.758608,12.912026,-1.528858,-1.528858,0.300000,0.300000,0.000000,15.531417,15.531417
3574167791.269858,-5.887148,1.410354,0.000000,3.141539,-0.294478,-0.351116,-2.745609,1.115876,-0.351116,0.108000,0.004000,-1.129519,-0.426292,-0.453347,1.259442,-0.148410,-0.124563,8.306324,0.743575,13.104084,-1.529864,-1.529864,0.300000,0.300000,0.000000,15.597527,15.597527
3574167791.279860,-5.888907,1.406867,0.000000,3.141539,-0.294511,-0.353958,-2.747368,1.112357,-0.353958,0.108040,0.004000,-1.141010,-0.420833,-0.452085,1.261668,-0.148901,-0.123694,8.304991,0.747264,13.149738,-1.529655,-1.529655,0.300000,0.300000,0.000000,15.595158,15.595158
3574167791.289860,-5.876227,1.407797,0.000000,3.141539,-0.294544,-0.352236,-2.734688,1.113253,-0.352236,0.108080,0.004000,-1.141010,-0.426531,-0.446712,1.274349,-0.150433,-0.123346,8.340212,0.731956,13.341337,-1.530667,-1.530667,0.300000,0.300000,0.000000,15.660653,15.660653
3574167791.299860,-5.878355,1.404315,0.000000,3.141539,-0.294577,-0.354985,-2.736816,1.109738,-0.354985,0.108120,0.004000,-1.152915,-0.420924,-0.445721,1.276077,-0.150923,-0.122452,8.337002,0.736139,13.379588,-1.530422,-1.530422,0.300000,0.300000,0.000000,15.654779,15.654779
3574167791.309859,-5.865532,1.405249,0.000000,3.141539,-0.294610,-0.353258,-2.723992,1.110640,-0.353258,0.108160,0.004000,-1.152915,-0.426605,-0.440287,1.288633,-0.152451,-0.122069,8.371877,0.720568,13.570618,-1.531440,-1.531440,0.300000,0.300000,0.000000,15.719627,15.719627
3574167791.319860,-5.868021,1.401768,0.000000,3.141539,-0.294643,-0.355889,-2.726482,1.107125,-0.355889,0.108200,0.004000,-1.165220,-0.420866,-0.439581,1.289874,-0.152939,-0.121152,8.366804,0.725230,13.601454,-1.531161,-1.531161,0.300000,0.300000,0.000000,15.710275,15.710275
3574167791.329859,-5.855060,1.402708,0.000000,3.141539,-0.294675,-0.354156,-2.713521,1.108032,-0.354156,0.108240,0.004000,-1.165220,-0.426528,-0.434089,1.302303,-0.154460,-0.120735,8.401314,0.709406,13.791808,-1.532184,-1.532184,0.300000,0.300000,0.000000,15.774443,15.774443
3574167791.339861,-5.857907,1.399222,0.000000,3.141539,-0.294708,-0.356645,-2.716368,1.104514,-0.356645,0.108280,0.004000,-1.177919,-0.420668,-0.433685,1.303063,-0.154945,-0.119798,8.394387,0.714536,13.815187,-1.531873,-1.531873,0.300000,0.300000,0.000000,15.761627,15.761627
3574167791.349860,-5.844815,1.400169,0.000000,3.141539,-0.294741,-0.354908,-2.703275,1.105428,-0.354908,0.108320,0.004000,-1.177919,-0.426310,-0.428141,1.315363,-0.156457,-0.119347,8.428517,0.698472,14.004760,-1.532901,-1.532901,0.300000,0.300000,0.000000,15.825084,15.825084
3574167791.359861,-5.848005,1.396676,0.000000,3.141539,-0.294774,-0.357240,-2.706465,1.101903,-0.357240,0.108360,0.004000,-1.190995,-0.420346,-0.428042,1.315656,-0.156937,-0.118394,8.419769,0.704050,14.020764,-1.532559,-1.532559,0.300000,0.300000,0.000000,15.808865,15.808865
3574167791.369860,-5.834787,1.397629,0.000000,3.141539,-0.294806,-0.355498,-2.693248,1.102823,-0.355498,0.108400,0.004000,-1.190995,-0.425967,-0.422449,1.327826,-0.158438,-0.117909,8.453501,0.687755,14.209454,-1.533592,-1.533592,0.300000,0.300000,0.000000,15.871582,15.871582
3574167791.379862,-5.838322,1.394128,0.000000,3.141539,-0.294839,-0.357659,-2.696783,1.099289,-0.357659,0.108440,0.004000,-1.204445,-0.419907,-0.422666,1.327653,-0.158913,-0.116940,8.442926,0.693780,14.218001,-1.533220,-1.533220,0.300000,0.300000,0.000000,15.851948,15.851948
3574167791.389861,-5.824985,1.395088,0.000000,3.141539,-0.294871,-0.355913,-2.683446,1.100217,-0.355913,0.108480,0.004000,-1.204445,-0.425507,-0.417029,1.339691,-0.160400,-0.116422,8.476247,0.677266,14.405708,-1.534258,-1.534258,0.300000,0.300000,0.000000,15.913897,15.913897
3574167791.399862,-5.828857,1.391580,0.000000,3.141539,-0.294904,-0.357884,-2.687317,1.096676,-0.357884,0.108520,0.004000,-1.218257,-0.419369,-0.417569,1.339062,-0.160870,-0.115440,8.463869,0.683720,14.406838,-1.533856,-1.533856,0.300000,0.300000,0.000000,15.890893,15.890893
3574167791.409862,-5.815406,1.392548,0.000000,3.141539,-0.294936,-0.356134,-2.673867,1.097611,-0.356134,0.108560,0.004000,-1.218257,-0.424947,-0.411890,1.350967,-0.162341,-0.114890,8.496763,0.666997,14.593464,-1.534898,-1.534898,0.300000,0.300000,0.000000,15.952045,15.952045
3574167791.419863,-5.819603,1.389022,0.000000,3.141539,-0.294969,-0.357907,-2.678064,1.094053,-0.357907,0.108600,0.004000,-1.232418,-0.418735,-0.412756,1.349893,-0.162803,-0.113897,8.482614,0.673865,14.587265,-1.534468,-1.534468,0.300000,0.300000,0.000000,15.925729,15.925729
3574167791.429862,-5.806045,1.389997,0.000000,3.141539,-0.295001,-0.356154,-2.664506,1.094996,-0.356154,0.108640,0.004000,-1.232418,-0.424293,-0.407041,1.361664,-0.164257,-0.113315,8.515067,0.656943,14.772715,-1.535515,-1.535515,0.300000,0.300000,0.000000,15.986058,15.986058
3574167791.439863,-5.810556,1.386459,0.000000,3.141539,-0.295034,-0.357721,-2.669017,1.091426,-0.357721,0.108680,0.004000,-1.246914,-0.418024,-0.408229,1.360156,-0.164711,-0.112313,8.499178,0.664209,14.759273,-1.535058,-1.535058,0.300000,0.300000,0.000000,15.956488,15.956488
3574167791.449855,-5.796896,1.387443,0.000000,3.141539,-0.295066,-0.355965,-2.655357,1.092377,-0.355965,0.108720,0.004000,-1.246914,-0.423562,-0.402480,1.371792,-0.166145,-0.111698,8.531176,0.647098,14.943457,-1.536108,-1.536108,0.300000,0.300000,0.000000,16.015969,16.015969
3574167791.459865,-5.801724,1.383884,0.000000,3.141539,-0.295098,-0.357325,-2.660184,1.088786,-0.357325,0.108760,0.004000,-1.261742,-0.417235,-0.403993,1.369852,-0.166590,-0.110688,8.513548,0.654764,14.922740,-1.535625,-1.535625,0.300000,0.300000,0.000000,15.983145,15.983145
3574167791.469864,-5.787968,1.384876,0.000000,3.141539,-0.295130,-0.355565,-2.646428,1.089745,-0.355565,0.108800,0.004000,-1.261742,-0.422753,-0.398216,1.381351,-0.168002,-0.110043,8.545079,0.637474,15.105567,-1.536679,-1.536679,0.300000,0.300000,0.000000,16.041754,16.041754
3574167791.479865,-5.793104,1.381299,0.000000,3.141539,-0.295163,-0.356713,-2.651565,1.086136,-0.356713,0.108840,0.004000,-1.276893,-0.416378,-0.400051,1.378986,-0.168436,-0.109026,8.525735,0.645529,15.077635,-1.536170,-1.536170,0.300000,0.300000,0.000000,16.005719,16.005719
3574167791.489863,-5.779258,1.382299,0.000000,3.141539,-0.295195,-0.354951,-2.637718,1.087105,-0.354951,0.108880,0.004000,-1.276893,-0.421878,-0.394248,1.390348,-0.169824,-0.108351,8.556786,0.628070,15.259017,-1.537228,-1.537228,0.300000,0.300000,0.000000,16.063434,16.063434
3574167791.499864,-5.784697,1.378707,0.000000,3.141539,-0.295227,-0.355890,-2.643158,1.083480,-0.355890,0.108920,0.004000,-1.292356,-0.415463,-0.396397,1.387566,-0.170248,-0.107326,8.535749,0.636506,15.223941,-1.536694,-1.536694,0.300000,0.300000,0.000000,16.024232,16.024232
3574167791.509864,-5.770765,1.379716,0.000000,3.141539,-0.295259,-0.354127,-2.629226,1.084458,-0.354127,0.108960,0.004000,-1.292356,-0.420945,-0.390570,1.398789,-0.171610,-0.106622,8.566310,0.618889,15.403795,-1.537755,-1.537755,0.300000,0.300000,0.000000,16.081030,16.081030
3574167791.519866,-5.776499,1.376104,0.000000,3.141539,-0.295291,-0.354861,-2.634960,1.080813,-0.354861,0.109000,0.004000,-1.308120,-0.414492,-0.393025,1.395600,-0.172020,-0.105591,8.543612,0.627697,15.361684,-1.537197,-1.537197,0.300000,0.300000,0.000000,16.038719,16.038719
3574167791.529864,-5.762488,1.377123,0.000000,3.141539,-0.295323,-0.353096,-2.620948,1.081800,-0.353096,0.109040,0.004000,-1.308120,-0.419958,-0.387179,1.406684,-0.173356,-0.104858,8.573670,0.609931,15.539928,-1.538261,-1.538261,0.300000,0.300000,0.000000,16.094580,16.094580
3574167791.539866,-5.768513,1.373488,0.000000,3.141540,-0.295354,-0.353637,-2.626973,1.078134,-0.353637,0.109080,0.004000,-1.324179,-0.413466,-0.389931,1.403093,-0.173750,-0.103820,8.549328,0.619112,15.490833,-1.537678,-1.537678,0.300000,0.300000,0.000000,16.049192,16.049192
3574167791.549860,-5.754427,1.374517,0.000000,3.141540,-0.295386,-0.351871,-2.612888,1.079131,-0.351871,0.109120,0.004000,-1.324179,-0.418917,-0.384069,1.414036,-0.175056,-0.103060,8.578874,0.601207,15.667389,-1.538746,-1.538746,0.300000,0.300000,0.000000,16.104096,16.104096
3574167791.559865,-5.760742,1.370863,0.000000,3.141540,-0.295418,-0.352222,-2.619203,1.075445,-0.352222,0.109160,0.004000,-1.340528,-0.412389,-0.387110,1.410045,-0.175434,-0.102016,8.552899,0.610761,15.611337,-1.538138,-1.538138,0.300000,0.300000,0.000000,16.055653,16.055653
3574167791.569865,-5.746588,1.371902,0.000000,3.141540,-0.295450,-0.350455,-2.605048,1.076452,-0.350455,0.109200,0.004000,-1.340528,-0.417827,-0.381234,1.420847,-0.176710,-0.101229,8.581922,0.592727,15.786128,-1.539209,-1.539209,0.300000,0.300000,0.000000,16.109581,16.109581
3574167791.579866,-5.753186,1.368227,0.000000,3.141540,-0.295481,-0.350632,-2.611646,1.072745,-0.350632,0.109240,0.004000,-1.357155,-0.411260,-0.384549,1.416466,-0.177068,-0.100178,8.554348,0.602651,15.723243,-1.538577,-1.538577,0.300000,0.300000,0.000000,16.058143,16.058143
3574167791.589866,-5.759468,1.364640,0.000000,3.141540,-0.295513,-0.350497,-2.617929,1.069127,-0.350497,0.109280,0.004000,-1.373496,-0.404968,-0.387864,1.412259,-0.177432,-0.099157,8.527468,0.611978,15.662849,-1.537975,-1.537975,0.300000,0.300000,0.000000,16.007998,16.007998
3574167791.599868,-5.745293,1.365708,0.000000,3.141540,-0.295545,-0.348744,-2.603753,1.070163,-0.348744,0.109320,0.004000,-1.373496,-0.410425,-0.382085,1.422827,-0.178643,-0.098342,8.555565,0.594033,15.833781,-1.539042,-1.539042,0.300000,0.300000,0.000000,16.060189,16.060189
3574167791.609866,-5.731012,1.366764,0.000000,3.141540,-0.295576,-0.346978,-2.589472,1.071188,-0.346978,0.109360,0.004000,-1.373496,-0.415840,-0.376185,1.433346,-0.179855,-0.097504,8.583526,0.575753,16.004903,-1.540118,-1.540118,0.300000,0.300000,0.000000,16.112135,16.112135
3574167791.619868,-5.738175,1.363042,0.000000,3.141540,-0.295608,-0.346868,-2.596635,1.067434,-0.346868,0.109400,0.004000,-1.390673,-0.409174,-0.380005,1.428191,-0.180167,-0.096436,8.552769,0.586449,15.928422,-1.539437,-1.539437,0.300000,0.300000,0.000000,16.054740,16.054740
3574167791.629867,-5.723841,1.364109,0.000000,3.141540,-0.295639,-0.345103,-2.582302,1.068470,-0.345103,0.109440,0.004000,-1.390673,-0.414579,-0.374101,1.438566,-0.181345,-0.095575,8.580181,0.568070,16.097564,-1.540516,-1.540516,0.300000,0.300000,0.000000,16.105661,16.105661
3574167791.639868,-5.731276,1.360373,0.000000,3.141540,-0.295671,-0.344869,-2.589736,1.064702,-0.344869,0.109480,0.004000,-1.408107,-0.407869,-0.378146,1.433036,-0.181630,-0.094497,8.547890,0.579142,16.014497,-1.539809,-1.539809,0.300000,0.300000,0.000000,16.045395,16.045395
3574167791.649868,-5.716894,1.361450,0.000000,3.141540,-0.295702,-0.343105,-2.575355,1.065748,-0.343105,0.109520,0.004000,-1.408107,-0.413265,-0.372242,1.443267,-0.182772,-0.093614,8.574745,0.560674,16.181594,-1.540891,-1.540891,0.300000,0.300000,0.000000,16.095276,16.095276
3574167791.659869,-5.724590,1.357700,0.000000,3.141540,-0.295733,-0.342766,-2.583050,1.061967,-0.342766,0.109560,0.004000,-1.425785,-0.406506,-0.376493,1.437374,-0.183028,-0.092526,8.540963,0.572117,16.092118,-1.540160,-1.540160,0.300000,0.300000,0.000000,16.032220,16.032220
3574167791.669867,-5.710165,1.358788,0.000000,3.141540,-0.295765,-0.341005,-2.568626,1.063023,-0.341005,0.109600,0.004000,-1.425785,-0.411894,-0.370591,1.447460,-0.184132,-0.091621,8.567255,0.553571,16.257108,-1.541244,-1.541244,0.300000,0.300000,0.000000,16.081048,16.081048
3574167791.679869,-5.718117,1.355025,0.000000,3.141540,-0.295796,-0.340587,-2.576578,1.059229,-0.340587,0.109640,0.004000,-1.443701,-0.405079,-0.375028,1.441209,-0.184356,-0.090522,8.532008,0.565390,16.161333,-1.540488,-1.540488,0.300000,0.300000,0.000000,16.015250,16.015250
3574167791.689868,-5.703655,1.356123,0.000000,3.141540,-0.295827,-0.338828,-2.562116,1.060296,-0.338828,0.109680,0.004000,-1.443701,-0.410460,-0.369131,1.451150,-0.185420,-0.089597,8.557730,0.546776,16.324156,-1.541574,-1.541574,0.300000,0.300000,0.000000,16.063014,16.063014
3574167791.699869,-5.711854,1.352346,0.000000,3.141540,-0.295858,-0.338352,-2.570314,1.056487,-0.338352,0.109720,0.004000,-1.461843,-0.403582,-0.373733,1.444550,-0.185609,-0.088486,8.521060,0.558969,16.222260,-1.540794,-1.540794,0.300000,0.300000,0.000000,15.994552,15.994552
3574167791.709868,-5.697360,1.353454,0.000000,3.141540,-0.295889,-0.336597,-2.555820,1.057565,-0.336597,0.109760,0.004000,-1.461843,-0.408956,-0.367844,1.454346,-0.186633,-0.087542,8.546207,0.540297,16.382859,-1.541881,-1.541881,0.300000,0.300000,0.000000,16.041241,16.041241
3574167791.719870,-5.705805,1.349669,0.000000,3.141540,-0.295920,-0.336085,-2.564265,1.053749,-0.336085,0.109800,0.004000,-1.480206,-0.402010,-0.372592,1.447401,-0.186784,-0.086417,8.508131,0.552872,16.274910,-1.541076,-1.541076,0.300000,0.300000,0.000000,15.970150,15.970150
3574167791.729869,-5.691282,1.350787,0.000000,3.141540,-0.295951,-0.334335,-2.549743,1.054836,-0.334335,0.109840,0.004000,-1.480206,-0.407379,-0.366715,1.457051,-0.187767,-0.085456,8.532698,0.534152,16.433231,-1.542164,-1.542164,0.300000,0.300000,0.000000,16.015753,16.015753
3574167791.739870,-5.699965,1.346991,0.000000,3.141540,-0.295982,-0.333808,-2.558426,1.051009,-0.333808,0.109880,0.004000,-1.498780,-0.400356,-0.371591,1.449769,-0.187876,-0.084317,8.493256,0.547109,16.319398,-1.541334,-1.541334,0.300000,0.300000,0.000000,15.942107,15.942107
3574167791.749867,-5.685420,1.348120,0.000000,3.141540,-0.296013,-0.332063,-2.543881,1.052106,-0.332063,0.109920,0.004000,-1.498780,-0.405718,-0.365728,1.459273,-0.188816,-0.083341,8.517237,0.528352,16.475391,-1.542424,-1.542424,0.300000,0.300000,0.000000,15.986616,15.986616
3574167791.759871,-5.694333,1.344319,0.000000,3.141540,-0.296044,-0.331549,-2.552794,1.048275,-0.331549,0.109960,0.004000,-1.517554,-0.398614,-0.370705,1.451663,-0.188880,-0.082186,8.476470,0.541692,16.355845,-1.541568,-1.541568,0.300000,0.300000,0.000000,15.910490,15.910490
3574167791.769870,-5.679770,1.345458,0.000000,3.141540,-0.296075,-0.329810,-2.538230,1.049383,-0.329810,0.110000,0.004000,-1.517554,-0.403970,-0.364861,1.461020,-0.189777,-0.081195,8.499862,0.522907,16.509461,-1.542659,-1.542659,0.300000,0.300000,0.000000,15.953897,15.953897
3574167791.779871,-5.688913,1.341652,0.000000,3.141540,-0.296105,-0.329335,-2.547374,1.045547,-0.329335,0.110040,0.004000,-1.536525,-0.396772,-0.369921,1.453085,-0.189793,-0.080023,8.457786,0.536642,16.384275,-1.541776,-1.541776,0.300000,0.300000,0.000000,15.875322,15.875322
3574167791.789870,-5.674336,1.342801,0.000000,3.141540,-0.296136,-0.327603,-2.532797,1.046665,-0.327603,0.110080,0.004000,-1.536525,-0.402122,-0.364098,1.462295,-0.190644,-0.079019,8.480584,0.517841,16.535469,-1.542868,-1.542868,0.300000,0.300000,0.000000,15.917621,15.917621
