Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat,tau_d_psi,tau_d_x,tau_d_y,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2
3574147107.390562,-0.119025,0.548337,-0.694618,0.000000,0.769000,-0.000000,-0.119025,1.317337,-0.694618,0.153800,0.004000,-0.034181,0.460556,-0.184400,-0.027531,0.025002,0.026926,0.075042,-0.290113,0.196960,0.068864,3.084330,0.500000,0.500000,0.000000,0.715600,0.860371
3574147107.400548,-0.119299,0.548417,-0.694380,0.000000,0.769200,-0.000000,-0.119299,1.317617,-0.694380,0.153840,0.004000,-0.034181,0.460607,-0.184274,-0.027224,0.025083,0.026995,0.075559,-0.289945,0.199387,0.068959,3.084141,0.500000,0.500000,0.000000,0.723416,0.868102
3574147107.410563,-0.120453,0.548983,-0.695888,0.000000,0.769400,-0.000000,-0.120453,1.318383,-0.695888,0.153880,0.004000,-0.034885,0.461371,-0.185082,-0.027516,0.025287,0.026874,0.075925,-0.292414,0.197073,0.068532,3.084630,0.500000,0.500000,0.000000,0.719470,0.865391
3574147107.420547,-0.120726,0.549066,-0.695651,0.000000,0.769600,-0.000000,-0.120726,1.318666,-0.695651,0.153920,0.004000,-0.034885,0.461421,-0.184956,-0.027209,0.025367,0.026943,0.076443,-0.292244,0.199507,0.068632,3.084438,0.500000,0.500000,0.000000,0.727304,0.873140
3574147107.430563,-0.121882,0.549631,-0.697238,0.000000,0.769800,-0.000000,-0.121882,1.319431,-0.697238,0.153960,0.004000,-0.035591,0.462192,-0.185824,-0.027500,0.025571,0.026812,0.076810,-0.294726,0.197273,0.068215,3.084915,0.500000,0.500000,0.000000,0.723538,0.870616
3574147107.440550,-0.122155,0.549717,-0.697003,0.000000,0.770000,-0.000000,-0.122155,1.319717,-0.697003,0.154000,0.004000,-0.035591,0.462243,-0.185698,-0.027192,0.025650,0.026881,0.077328,-0.294555,0.199715,0.068319,3.084720,0.500000,0.500000,0.000000,0.731391,0.878382
3574147107.450564,-0.123309,0.550285,-0.698665,0.000000,0.770200,-0.000000,-0.123309,1.320485,-0.698665,0.154040,0.004000,-0.036295,0.463024,-0.186623,-0.027480,0.025856,0.026742,0.077699,-0.297049,0.197573,0.067915,3.085183,0.500000,0.500000,0.000000,0.727837,0.876077
3574147107.460551,-0.123582,0.550375,-0.698431,0.000000,0.770400,-0.000000,-0.123582,1.320775,-0.698431,0.154080,0.004000,-0.036295,0.463075,-0.186496,-0.027172,0.025934,0.026810,0.078216,-0.296876,0.200024,0.068022,3.084986,0.500000,0.500000,0.000000,0.735708,0.883861
3574147107.470565,-0.124740,0.550945,-0.700167,0.000000,0.770600,-0.000000,-0.124740,1.321545,-0.700167,0.154120,0.004000,-0.037003,0.463866,-0.187476,-0.027461,0.026140,0.026662,0.078588,-0.299393,0.197937,0.067628,3.085439,0.500000,0.500000,0.000000,0.732275,0.881687
3574147107.480551,-0.125013,0.551038,-0.699935,0.000000,0.770800,-0.000000,-0.125013,1.321838,-0.699935,0.154160,0.004000,-0.037003,0.463917,-0.187349,-0.027152,0.026218,0.026730,0.079106,-0.299218,0.200395,0.067738,3.085240,0.500000,0.500000,0.000000,0.740165,0.889488
3574147107.490566,-0.126184,0.551609,-0.701740,0.000000,0.771000,-0.000000,-0.126184,1.322609,-0.701740,0.154200,0.004000,-0.037721,0.464720,-0.188374,-0.027449,0.026425,0.026574,0.079477,-0.301775,0.198284,0.067342,3.085694,0.500000,0.500000,0.000000,0.736661,0.887265
3574147107.500551,-0.126457,0.551705,-0.701509,0.000000,0.771200,-0.000000,-0.126457,1.322905,-0.701509,0.154240,0.004000,-0.037721,0.464772,-0.188247,-0.027140,0.026501,0.026642,0.079995,-0.301599,0.200750,0.067456,3.085493,0.500000,0.500000,0.000000,0.744571,0.895085
3574147107.510566,-0.127646,0.552282,-0.703377,0.000000,0.771400,-0.000000,-0.127646,1.323682,-0.703377,0.154280,0.004000,-0.038454,0.465589,-0.189310,-0.027448,0.026709,0.026479,0.080363,-0.304209,0.198571,0.067054,3.085955,0.500000,0.500000,0.000000,0.740897,0.892718
3574147107.520549,-0.127919,0.552381,-0.703148,0.000000,0.771600,-0.000000,-0.127919,1.323981,-0.703148,0.154320,0.004000,-0.038454,0.465640,-0.189183,-0.027138,0.026785,0.026547,0.080882,-0.304030,0.201047,0.067171,3.085752,0.500000,0.500000,0.000000,0.748828,0.900558
3574147107.530565,-0.129115,0.552969,-0.705079,0.000000,0.771800,-0.000000,-0.129115,1.324769,-0.705079,0.154360,0.004000,-0.039193,0.466476,-0.190288,-0.027450,0.026995,0.026377,0.081251,-0.306679,0.198881,0.066772,3.086211,0.500000,0.500000,0.000000,0.745175,0.898231
3574147107.540553,-0.129388,0.553072,-0.704852,0.000000,0.772000,-0.000000,-0.129388,1.325072,-0.704852,0.154400,0.004000,-0.039193,0.466528,-0.190160,-0.027140,0.027070,0.026444,0.081770,-0.306498,0.201365,0.066893,3.086005,0.500000,0.500000,0.000000,0.753128,0.906092
3574147107.550554,-0.130570,0.553669,-0.706836,0.000000,0.772200,-0.000000,-0.130570,1.325869,-0.706836,0.154440,0.004000,-0.039919,0.467374,-0.191311,-0.027439,0.027282,0.026268,0.082144,-0.309133,0.199370,0.066517,3.086439,0.500000,0.500000,0.000000,0.749877,0.904160
3574147107.560555,-0.130842,0.553774,-0.706611,0.000000,0.772400,-0.000000,-0.130842,1.326174,-0.706611,0.154480,0.004000,-0.039919,0.467426,-0.191183,-0.027128,0.027356,0.026335,0.082663,-0.308951,0.201863,0.066640,3.086232,0.500000,0.500000,0.000000,0.757850,0.912040
3574147107.570550,-0.131112,0.553880,-0.706385,0.000000,0.772600,-0.000000,-0.131112,1.326480,-0.706385,0.154520,0.004000,-0.039919,0.467478,-0.191057,-0.026818,0.027430,0.026402,0.083178,-0.308770,0.204351,0.066762,3.086027,0.500000,0.500000,0.000000,0.765793,0.919892
3574147107.580554,-0.132279,0.554464,-0.708437,0.000000,0.772800,-0.000000,-0.132279,1.327264,-0.708437,0.154560,0.004000,-0.040637,0.468318,-0.192267,-0.027107,0.027640,0.026218,0.083553,-0.311376,0.202524,0.066413,3.086431,0.500000,0.500000,0.000000,0.762924,0.918327
3574147107.590571,-0.132548,0.554573,-0.708214,0.000000,0.773000,-0.000000,-0.132548,1.327573,-0.708214,0.154600,0.004000,-0.040637,0.468370,-0.192141,-0.026797,0.027713,0.026285,0.084069,-0.311193,0.205020,0.066538,3.086225,0.500000,0.500000,0.000000,0.770886,0.926196
3574147107.600554,-0.133718,0.555167,-0.710309,0.000000,0.773200,-0.000000,-0.133718,1.328367,-0.710309,0.154640,0.004000,-0.041357,0.469225,-0.193379,-0.027087,0.027926,0.026095,0.084444,-0.313826,0.203209,0.066193,3.086624,0.500000,0.500000,0.000000,0.768045,0.924672
3574147107.610569,-0.134918,0.555806,-0.712420,0.000000,0.773400,-0.000000,-0.134918,1.329206,-0.712420,0.154680,0.004000,-0.042099,0.470125,-0.194607,-0.027396,0.028146,0.025905,0.084817,-0.316565,0.201201,0.065822,3.087053,0.500000,0.500000,0.000000,0.764735,0.922734
3574147107.620552,-0.135190,0.555921,-0.712200,0.000000,0.773600,-0.000000,-0.135190,1.329521,-0.712200,0.154720,0.004000,-0.042099,0.470178,-0.194479,-0.027084,0.028216,0.025972,0.085337,-0.316377,0.203719,0.065953,3.086842,0.500000,0.500000,0.000000,0.772769,0.930671
3574147107.630568,-0.136392,0.556576,-0.714340,0.000000,0.773800,-0.000000,-0.136392,1.330376,-0.714340,0.154760,0.004000,-0.042842,0.471095,-0.195724,-0.027393,0.028439,0.025779,0.085710,-0.319142,0.201727,0.065586,3.087267,0.500000,0.500000,0.000000,0.769489,0.928775
3574147107.640555,-0.136664,0.556693,-0.714123,0.000000,0.774000,-0.000000,-0.136664,1.330693,-0.714123,0.154800,0.004000,-0.042842,0.471149,-0.195595,-0.027081,0.028508,0.025846,0.086230,-0.318951,0.204254,0.065720,3.087053,0.500000,0.500000,0.000000,0.777544,0.936734
3574147107.650569,-0.137859,0.557373,-0.716289,0.000000,0.774200,-0.000000,-0.137859,1.331573,-0.716290,0.154840,0.004000,-0.043580,0.472088,-0.196858,-0.027384,0.028735,0.025650,0.086606,-0.321733,0.202332,0.065363,3.087467,0.500000,0.500000,0.000000,0.774426,0.935008
3574147107.660555,-0.138131,0.557493,-0.716075,0.000000,0.774400,-0.000000,-0.138131,1.331893,-0.716075,0.154880,0.004000,-0.043580,0.472142,-0.196730,-0.027071,0.028803,0.025717,0.087127,-0.321540,0.204869,0.065500,3.087252,0.500000,0.500000,0.000000,0.782503,0.942987
3574147107.670570,-0.139320,0.558194,-0.718259,0.000000,0.774600,-0.000000,-0.139320,1.332794,-0.718259,0.154920,0.004000,-0.044313,0.473101,-0.198004,-0.027369,0.029033,0.025520,0.087504,-0.324335,0.203006,0.065152,3.087656,0.500000,0.500000,0.000000,0.779519,0.941402
3574147107.680556,-0.139592,0.558317,-0.718046,0.000000,0.774800,-0.000000,-0.139592,1.333117,-0.718046,0.154960,0.004000,-0.044313,0.473154,-0.197875,-0.027056,0.029100,0.025586,0.088025,-0.324140,0.205551,0.065291,3.087440,0.500000,0.500000,0.000000,0.787617,0.949400
3574147107.690569,-0.140784,0.559040,-0.720238,0.000000,0.775000,-0.000000,-0.140784,1.334040,-0.720238,0.155000,0.004000,-0.045049,0.474133,-0.199148,-0.027357,0.029333,0.025389,0.088402,-0.326966,0.203661,0.064942,3.087845,0.500000,0.500000,0.000000,0.784562,0.947760
3574147107.700556,-0.141056,0.559166,-0.720028,0.000000,0.775200,-0.000000,-0.141056,1.334366,-0.720028,0.155040,0.004000,-0.045049,0.474187,-0.199019,-0.027043,0.029399,0.025455,0.088922,-0.326769,0.206215,0.065083,3.087627,0.500000,0.500000,0.000000,0.792681,0.955779
3574147107.710570,-0.142260,0.559912,-0.722226,0.000000,0.775400,-0.000000,-0.142260,1.335312,-0.722226,0.155080,0.004000,-0.045795,0.475189,-0.200284,-0.027352,0.029635,0.025258,0.089296,-0.329647,0.204229,0.064725,3.088044,0.500000,0.500000,0.000000,0.789390,0.953928
3574147107.720555,-0.142532,0.560042,-0.722017,0.000000,0.775600,-0.000000,-0.142532,1.335642,-0.722017,0.155120,0.004000,-0.045795,0.475243,-0.200154,-0.027038,0.029701,0.025324,0.089818,-0.329448,0.206792,0.064868,3.087825,0.500000,0.500000,0.000000,0.797531,0.961967
3574147107.730559,-0.143744,0.560822,-0.724213,0.000000,0.775800,-0.000000,-0.143744,1.336622,-0.724213,0.155160,0.004000,-0.046547,0.476275,-0.201406,-0.027352,0.029941,0.025128,0.090190,-0.332376,0.204735,0.064503,3.088249,0.500000,0.500000,0.000000,0.794062,0.959964
3574147107.740559,-0.144016,0.560954,-0.724007,0.000000,0.776000,-0.000000,-0.144016,1.336954,-0.724007,0.155200,0.004000,-0.046547,0.476329,-0.201277,-0.027038,0.030006,0.025195,0.090711,-0.332175,0.207307,0.064649,3.088028,0.500000,0.500000,0.000000,0.802225,0.968025
3574147107.750572,-0.144285,0.561088,-0.723800,0.000000,0.776200,-0.000000,-0.144285,1.337288,-0.723800,0.155240,0.004000,-0.046547,0.476383,-0.201149,-0.026724,0.030070,0.025261,0.091229,-0.331976,0.209875,0.064793,3.087811,0.500000,0.500000,0.000000,0.810359,0.976057
3574147107.760558,-0.145470,0.561860,-0.726004,0.000000,0.776400,-0.000000,-0.145470,1.338260,-0.726004,0.155280,0.004000,-0.047281,0.477405,-0.202417,-0.027021,0.030309,0.025064,0.091603,-0.334848,0.207999,0.064456,3.088204,0.500000,0.500000,0.000000,0.807312,0.974448
3574147107.770573,-0.146668,0.562691,-0.728172,0.000000,0.776600,-0.000000,-0.146668,1.339291,-0.728172,0.155320,0.004000,-0.048021,0.478474,-0.203640,-0.027325,0.030556,0.024872,0.091977,-0.337795,0.205995,0.064100,3.088617,0.500000,0.500000,0.000000,0.803964,0.972575
3574147107.780561,-0.146940,0.562830,-0.727971,0.000000,0.776800,-0.000000,-0.146940,1.339630,-0.727971,0.155360,0.004000,-0.048021,0.478529,-0.203510,-0.027010,0.030619,0.024938,0.092499,-0.337590,0.208585,0.064250,3.088394,0.500000,0.500000,0.000000,0.812169,0.980676
3574147107.790566,-0.148139,0.563692,-0.730119,0.000000,0.777000,-0.000000,-0.148139,1.340692,-0.730119,0.155400,0.004000,-0.048763,0.479620,-0.204709,-0.027316,0.030869,0.024750,0.092872,-0.340568,0.206535,0.063891,3.088811,0.500000,0.500000,0.000000,0.808708,0.978705
3574147107.800560,-0.148411,0.563834,-0.729919,0.000000,0.777200,-0.000000,-0.148411,1.341034,-0.729919,0.155440,0.004000,-0.048763,0.479676,-0.204579,-0.027000,0.030931,0.024816,0.093395,-0.340361,0.209134,0.064043,3.088586,0.500000,0.500000,0.000000,0.816935,0.986827
3574147107.810574,-0.149617,0.564720,-0.732041,0.000000,0.777400,-0.000000,-0.149617,1.342120,-0.732041,0.155480,0.004000,-0.049512,0.480786,-0.205747,-0.027312,0.031184,0.024631,0.093765,-0.343375,0.206984,0.063673,3.089015,0.500000,0.500000,0.000000,0.813234,0.984635
3574147107.820557,-0.149889,0.564865,-0.731844,0.000000,0.777600,-0.000000,-0.149889,1.342465,-0.731844,0.155520,0.004000,-0.049512,0.480842,-0.205616,-0.026996,0.031244,0.024697,0.094288,-0.343167,0.209592,0.063828,3.088789,0.500000,0.500000,0.000000,0.821483,0.992777
3574147107.830574,-0.151102,0.565774,-0.733931,0.000000,0.777800,-0.000000,-0.151102,1.343574,-0.733931,0.155560,0.004000,-0.050265,0.481968,-0.206747,-0.027312,0.031500,0.024518,0.094656,-0.346212,0.207342,0.063447,3.089229,0.500000,0.500000,0.000000,0.817543,0.990361
3574147107.840560,-0.151374,0.565923,-0.733736,0.000000,0.778000,-0.000000,-0.151374,1.343923,-0.733736,0.155600,0.004000,-0.050265,0.482024,-0.206616,-0.026996,0.031559,0.024584,0.095179,-0.346001,0.209960,0.063604,3.089001,0.500000,0.500000,0.000000,0.825815,0.998526
3574147107.850574,-0.152587,0.566869,-0.735789,0.000000,0.778200,-0.000000,-0.152587,1.345069,-0.735789,0.155640,0.004000,-0.051018,0.483178,-0.207712,-0.027313,0.031819,0.024409,0.095545,-0.349078,0.207660,0.063218,3.089446,0.500000,0.500000,0.000000,0.821752,0.996003
3574147107.860560,-0.152858,0.567021,-0.735596,0.000000,0.778400,-0.000000,-0.152858,1.345421,-0.735596,0.155680,0.004000,-0.051018,0.483234,-0.207580,-0.026996,0.031877,0.024475,0.096069,-0.348865,0.210287,0.063378,3.089216,0.500000,0.500000,0.000000,0.830046,1.000000
3574147107.870564,-0.154063,0.567989,-0.737611,0.000000,0.778600,-0.000000,-0.154063,1.346589,-0.737611,0.155720,0.004000,-0.051765,0.484399,-0.208642,-0.027309,0.032139,0.024306,0.096436,-0.351939,0.207991,0.062993,3.089659,0.500000,0.500000,0.000000,0.825997,1.000000
3574147107.880561,-0.154335,0.568145,-0.737420,0.000000,0.778800,-0.000000,-0.154335,1.346945,-0.737420,0.155760,0.004000,-0.051765,0.484455,-0.208511,-0.026991,0.032196,0.024371,0.096960,-0.351725,0.210627,0.063156,3.089428,0.500000,0.500000,0.000000,0.834313,1.000000
3574147107.890573,-0.154603,0.568301,-0.737228,0.000000,0.779000,-0.000000,-0.154603,1.347301,-0.737228,0.155800,0.004000,-0.051765,0.484511,-0.208381,-0.026675,0.032253,0.024436,0.097480,-0.351512,0.213258,0.063316,3.089200,0.500000,0.500000,0.000000,0.842598,1.000000
