Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat,tau_d_psi,tau_d_x,tau_d_y,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2
3574147075.029740,0.491452,1.550308,0.383089,0.000000,0.333800,-0.000010,0.491452,1.884108,0.383079,0.066760,0.004000,0.272521,0.848630,-0.246414,0.001066,0.014807,-0.025322,-0.266655,-0.926091,0.252928,3.075151,0.129055,0.500000,0.500000,0.000000,0.952388,0.491327
3574147075.039729,0.491463,1.550358,0.382936,0.000000,0.334000,-0.000010,0.491463,1.884358,0.382926,0.066800,0.004000,0.272521,0.848627,-0.246423,0.001089,0.014755,-0.025308,-0.266651,-0.925835,0.253391,3.074953,0.129542,0.500000,0.500000,0.000000,0.951305,0.490385
3574147075.049743,0.491474,1.550407,0.382782,0.000000,0.334200,-0.000010,0.491474,1.884607,0.382772,0.066840,0.004000,0.272521,0.848625,-0.246433,0.001111,0.014703,-0.025294,-0.266647,-0.925579,0.253850,3.074757,0.130026,0.500000,0.500000,0.000000,0.950232,0.489452
3574147075.059729,0.491485,1.550456,0.382628,0.000000,0.334400,-0.000010,0.491485,1.884856,0.382619,0.066880,0.004000,0.272521,0.848622,-0.246442,0.001133,0.014651,-0.025280,-0.266643,-0.925323,0.254306,3.074561,0.130509,0.500000,0.500000,0.000000,0.949168,0.488529
3574147075.069743,0.491496,1.550504,0.382475,0.000000,0.334600,-0.000010,0.491496,1.885104,0.382465,0.066920,0.004000,0.272521,0.848619,-0.246452,0.001155,0.014599,-0.025266,-0.266640,-0.925067,0.254758,3.074367,0.130989,0.500000,0.500000,0.000000,0.948114,0.487616
3574147075.079728,0.491508,1.550552,0.382321,0.000000,0.334800,-0.000010,0.491508,1.885352,0.382311,0.066960,0.004000,0.272521,0.848616,-0.246462,0.001176,0.014547,-0.025252,-0.266637,-0.924812,0.255207,3.074174,0.131466,0.500000,0.500000,0.000000,0.947069,0.486712
3574147075.089738,0.491520,1.550599,0.382167,0.000000,0.335000,-0.000010,0.491520,1.885599,0.382157,0.067000,0.004000,0.272521,0.848613,-0.246472,0.001198,0.014496,-0.025238,-0.266635,-0.924556,0.255653,3.073982,0.131941,0.500000,0.500000,0.000000,0.946034,0.485817
3574147075.099729,0.491532,1.550645,0.382013,0.000000,0.335200,-0.000010,0.491532,1.885845,0.382003,0.067040,0.004000,0.272521,0.848610,-0.246482,0.001219,0.014445,-0.025224,-0.266633,-0.924301,0.256095,3.073791,0.132413,0.500000,0.500000,0.000000,0.945008,0.484931
3574147075.109743,0.491544,1.550692,0.381858,0.000000,0.335400,-0.000010,0.491544,1.886092,0.381849,0.067080,0.004000,0.272521,0.848607,-0.246493,0.001240,0.014394,-0.025209,-0.266632,-0.924046,0.256533,3.073602,0.132883,0.500000,0.500000,0.000000,0.943991,0.484054
3574147075.119725,0.491557,1.550737,0.381704,0.000000,0.335600,-0.000010,0.491557,1.886337,0.381694,0.067120,0.004000,0.272521,0.848604,-0.246503,0.001260,0.014343,-0.025195,-0.266631,-0.923791,0.256968,3.073413,0.133350,0.500000,0.500000,0.000000,0.942984,0.483187
3574147075.129742,0.491569,1.550782,0.381549,0.000000,0.335800,-0.000010,0.491569,1.886582,0.381540,0.067160,0.004000,0.272521,0.848601,-0.246514,0.001281,0.014292,-0.025180,-0.266630,-0.923536,0.257400,3.073226,0.133814,0.500000,0.500000,0.000000,0.941986,0.482329
3574147075.139731,0.491582,1.550827,0.381395,0.000000,0.336000,-0.000010,0.491582,1.886827,0.381385,0.067200,0.004000,0.272521,0.848598,-0.246525,0.001301,0.014242,-0.025165,-0.266630,-0.923282,0.257828,3.073040,0.134276,0.500000,0.500000,0.000000,0.940997,0.481481
3574147075.149746,0.491595,1.550871,0.381240,0.000000,0.336200,-0.000010,0.491595,1.887071,0.381231,0.067240,0.004000,0.272521,0.848594,-0.246536,0.001321,0.014191,-0.025151,-0.266630,-0.923027,0.258253,3.072855,0.134735,0.500000,0.500000,0.000000,0.940018,0.480641
3574147075.159730,0.491609,1.550915,0.381085,0.000000,0.336400,-0.000010,0.491609,1.887315,0.381076,0.067280,0.004000,0.272521,0.848591,-0.246547,0.001341,0.014141,-0.025136,-0.266630,-0.922773,0.258675,3.072672,0.135191,0.500000,0.500000,0.000000,0.939048,0.479810
3574147075.169747,0.491622,1.550958,0.380930,0.000000,0.336600,-0.000009,0.491622,1.887558,0.380921,0.067320,0.004000,0.272521,0.848588,-0.246559,0.001361,0.014091,-0.025121,-0.266631,-0.922519,0.259093,3.072490,0.135645,0.500000,0.500000,0.000000,0.938088,0.478989
3574147075.179731,0.491636,1.551000,0.380775,0.000000,0.336800,-0.000009,0.491636,1.887800,0.380766,0.067360,0.004000,0.272521,0.848584,-0.246571,0.001381,0.014041,-0.025105,-0.266632,-0.922265,0.259508,3.072308,0.136095,0.500000,0.500000,0.000000,0.937136,0.478177
3574147075.189740,0.491650,1.551042,0.380620,0.000000,0.337000,-0.000009,0.491650,1.888042,0.380611,0.067400,0.004000,0.272521,0.848581,-0.246582,0.001400,0.013991,-0.025090,-0.266634,-0.922011,0.259919,3.072128,0.136543,0.500000,0.500000,0.000000,0.936194,0.477374
3574147075.199732,0.491664,1.551084,0.380465,0.000000,0.337200,-0.000009,0.491664,1.888284,0.380456,0.067440,0.004000,0.272521,0.848578,-0.246594,0.001419,0.013942,-0.025075,-0.266636,-0.921758,0.260327,3.071950,0.136988,0.500000,0.500000,0.000000,0.935261,0.476580
3574147075.209747,0.491678,1.551125,0.380310,0.000000,0.337400,-0.000009,0.491678,1.888525,0.380300,0.067480,0.004000,0.272521,0.848574,-0.246606,0.001438,0.013892,-0.025059,-0.266638,-0.921505,0.260731,3.071772,0.137430,0.500000,0.500000,0.000000,0.934337,0.475794
3574147075.219728,0.491693,1.551165,0.380154,0.000000,0.337600,-0.000009,0.491693,1.888765,0.380145,0.067520,0.004000,0.272521,0.848570,-0.246619,0.001457,0.013843,-0.025044,-0.266641,-0.921251,0.261132,3.071596,0.137869,0.500000,0.500000,0.000000,0.933422,0.475018
3574147075.229747,0.491707,1.551205,0.379999,0.000000,0.337800,-0.000009,0.491707,1.889005,0.379989,0.067560,0.004000,0.272521,0.848567,-0.246631,0.001475,0.013794,-0.025028,-0.266644,-0.920999,0.261530,3.071421,0.138305,0.500000,0.500000,0.000000,0.932517,0.474251
3574147075.239734,0.491722,1.551245,0.379843,0.000000,0.338000,-0.000009,0.491722,1.889245,0.379834,0.067600,0.004000,0.272521,0.848563,-0.246644,0.001493,0.013745,-0.025012,-0.266648,-0.920746,0.261925,3.071247,0.138738,0.500000,0.500000,0.000000,0.931620,0.473493
3574147075.249747,0.491737,1.551284,0.379688,0.000000,0.338200,-0.000009,0.491737,1.889484,0.379678,0.067640,0.004000,0.272521,0.848560,-0.246656,0.001512,0.013696,-0.024997,-0.266652,-0.920493,0.262316,3.071075,0.139169,0.500000,0.500000,0.000000,0.930733,0.472744
3574147075.259733,0.491752,1.551322,0.379532,0.000000,0.338400,-0.000009,0.491752,1.889722,0.379523,0.067680,0.004000,0.272521,0.848556,-0.246669,0.001530,0.013647,-0.024981,-0.266656,-0.920241,0.262703,3.070904,0.139596,0.500000,0.500000,0.000000,0.929854,0.472003
3574147075.269733,0.491768,1.551360,0.379376,0.000000,0.338600,-0.000009,0.491768,1.889960,0.379367,0.067720,0.004000,0.272521,0.848552,-0.246682,0.001547,0.013599,-0.024965,-0.266660,-0.919989,0.263088,3.070734,0.140020,0.500000,0.500000,0.000000,0.928985,0.471272
3574147075.279734,0.491783,1.551398,0.379220,0.000000,0.338800,-0.000009,0.491783,1.890198,0.379211,0.067760,0.004000,0.272521,0.848548,-0.246696,0.001565,0.013551,-0.024949,-0.266665,-0.919737,0.263469,3.070565,0.140441,0.500000,0.500000,0.000000,0.928125,0.470549
3574147075.289747,0.491799,1.551435,0.379064,0.000000,0.339000,-0.000009,0.491799,1.890435,0.379055,0.067800,0.004000,0.272521,0.848544,-0.246709,0.001582,0.013502,-0.024932,-0.266671,-0.919485,0.263846,3.070397,0.140859,0.500000,0.500000,0.000000,0.927273,0.469835
3574147075.299734,0.491815,1.551471,0.378908,0.000000,0.339200,-0.000009,0.491815,1.890671,0.378899,0.067840,0.004000,0.272521,0.848540,-0.246722,0.001599,0.013454,-0.024916,-0.266677,-0.919234,0.264221,3.070231,0.141273,0.500000,0.500000,0.000000,0.926431,0.469130
3574147075.309750,0.491831,1.551507,0.378752,0.000000,0.339400,-0.000009,0.491831,1.890907,0.378743,0.067880,0.004000,0.272521,0.848536,-0.246736,0.001616,0.013407,-0.024900,-0.266683,-0.918982,0.264592,3.070066,0.141685,0.500000,0.500000,0.000000,0.925597,0.468433
3574147075.319730,0.491847,1.551543,0.378596,0.000000,0.339600,-0.000009,0.491847,1.891143,0.378587,0.067920,0.004000,0.272521,0.848532,-0.246750,0.001633,0.013359,-0.024883,-0.266689,-0.918731,0.264960,3.069903,0.142093,0.500000,0.500000,0.000000,0.924772,0.467745
3574147075.329748,0.491864,1.551578,0.378439,0.000000,0.339800,-0.000009,0.491864,1.891378,0.378430,0.067960,0.004000,0.272521,0.848528,-0.246764,0.001649,0.013311,-0.024867,-0.266696,-0.918480,0.265324,3.069741,0.142498,0.500000,0.500000,0.000000,0.923956,0.467066
3574147075.339735,0.491880,1.551612,0.378283,0.000000,0.340000,-0.000009,0.491880,1.891612,0.378274,0.068000,0.004000,0.272521,0.848524,-0.246778,0.001666,0.013264,-0.024850,-0.266703,-0.918229,0.265685,3.069580,0.142900,0.500000,0.500000,0.000000,0.923149,0.466396
3574147075.349751,0.491897,1.551646,0.378127,0.000000,0.340200,-0.000009,0.491897,1.891846,0.378117,0.068040,0.004000,0.272521,0.848520,-0.246792,0.001682,0.013217,-0.024833,-0.266710,-0.917979,0.266043,3.069420,0.143298,0.500000,0.500000,0.000000,0.922351,0.465734
3574147075.359735,0.491914,1.551680,0.377970,0.000000,0.340400,-0.000009,0.491914,1.892080,0.377961,0.068080,0.004000,0.272521,0.848516,-0.246806,0.001698,0.013170,-0.024817,-0.266718,-0.917729,0.266397,3.069262,0.143693,0.500000,0.500000,0.000000,0.921562,0.465081
3574147075.369750,0.491931,1.551713,0.377813,0.000000,0.340600,-0.000009,0.491931,1.892313,0.377804,0.068120,0.004000,0.272521,0.848512,-0.246821,0.001713,0.013123,-0.024800,-0.266726,-0.917479,0.266749,3.069105,0.144085,0.500000,0.500000,0.000000,0.920781,0.464436
3574147075.379737,0.491948,1.551746,0.377657,0.000000,0.340800,-0.000009,0.491948,1.892546,0.377648,0.068160,0.004000,0.272521,0.848507,-0.246835,0.001729,0.013076,-0.024783,-0.266735,-0.917229,0.267097,3.068949,0.144474,0.500000,0.500000,0.000000,0.920009,0.463800
3574147075.389748,0.491966,1.551778,0.377500,0.000000,0.341000,-0.000009,0.491966,1.892778,0.377491,0.068200,0.004000,0.272521,0.848503,-0.246850,0.001744,0.013030,-0.024766,-0.266743,-0.916979,0.267441,3.068794,0.144859,0.500000,0.500000,0.000000,0.919246,0.463173
3574147075.399736,0.491983,1.551809,0.377343,0.000000,0.341200,-0.000009,0.491983,1.893009,0.377334,0.068240,0.004000,0.272521,0.848499,-0.246865,0.001759,0.012983,-0.024749,-0.266752,-0.916730,0.267783,3.068641,0.145241,0.500000,0.500000,0.000000,0.918491,0.462554
3574147075.409753,0.492001,1.551840,0.377186,0.000000,0.341400,-0.000009,0.492001,1.893240,0.377177,0.068280,0.004000,0.272521,0.848494,-0.246880,0.001774,0.012937,-0.024732,-0.266762,-0.916480,0.268121,3.068490,0.145619,0.500000,0.500000,0.000000,0.917745,0.461943
3574147075.419732,0.492019,1.551871,0.377030,0.000000,0.341600,-0.000009,0.492019,1.893471,0.377020,0.068320,0.004000,0.272521,0.848490,-0.246895,0.001789,0.012891,-0.024714,-0.266772,-0.916231,0.268456,3.068339,0.145994,0.500000,0.500000,0.000000,0.917008,0.461341
3574147075.429747,0.492037,1.551901,0.376873,0.000000,0.341800,-0.000009,0.492037,1.893701,0.376864,0.068360,0.004000,0.272521,0.848486,-0.246910,0.001804,0.012845,-0.024697,-0.266782,-0.915983,0.268788,3.068190,0.146366,0.500000,0.500000,0.000000,0.916279,0.460747
3574147075.439739,0.492055,1.551931,0.376715,0.000000,0.342000,-0.000009,0.492055,1.893931,0.376707,0.068400,0.004000,0.272521,0.848481,-0.246926,0.001818,0.012799,-0.024679,-0.266792,-0.915734,0.269116,3.068042,0.146733,0.500000,0.500000,0.000000,0.915559,0.460161
3574147075.449754,0.492073,1.551960,0.376558,0.000000,0.342200,-0.000009,0.492073,1.894160,0.376549,0.068440,0.004000,0.272521,0.848477,-0.246941,0.001832,0.012754,-0.024662,-0.266803,-0.915486,0.269441,3.067896,0.147098,0.500000,0.500000,0.000000,0.914847,0.459584
3574147075.459737,0.492091,1.551989,0.376401,0.000000,0.342400,-0.000009,0.492091,1.894389,0.376392,0.068480,0.004000,0.272521,0.848472,-0.246957,0.001846,0.012708,-0.024644,-0.266814,-0.915238,0.269763,3.067751,0.147459,0.500000,0.500000,0.000000,0.914144,0.459015
3574147075.469739,0.492110,1.552017,0.376244,0.000000,0.342600,-0.000009,0.492110,1.894617,0.376235,0.068520,0.004000,0.272521,0.848468,-0.246973,0.001860,0.012663,-0.024627,-0.266825,-0.914990,0.270082,3.067607,0.147816,0.500000,0.500000,0.000000,0.913449,0.458455
3574147075.479740,0.492129,1.552045,0.376087,0.000000,0.342800,-0.000009,0.492129,1.894845,0.376078,0.068560,0.004000,0.272521,0.848463,-0.246988,0.001874,0.012618,-0.024609,-0.266837,-0.914742,0.270398,3.067464,0.148170,0.500000,0.500000,0.000000,0.912763,0.457902
3574147075.489753,0.492147,1.552072,0.375929,0.000000,0.343000,-0.000009,0.492147,1.895072,0.375921,0.068600,0.004000,0.272521,0.848458,-0.247004,0.001887,0.012573,-0.024591,-0.266849,-0.914495,0.270710,3.067323,0.148521,0.500000,0.500000,0.000000,0.912085,0.457358
3574147075.499738,0.492166,1.552099,0.375772,0.000000,0.343200,-0.000009,0.492166,1.895299,0.375763,0.068640,0.004000,0.272521,0.848454,-0.247020,0.001900,0.012528,-0.024573,-0.266861,-0.914248,0.271020,3.067184,0.148867,0.500000,0.500000,0.000000,0.911415,0.456822
3574147075.509755,0.492185,1.552125,0.375615,0.000000,0.343400,-0.000009,0.492185,1.895525,0.375606,0.068680,0.004000,0.272521,0.848449,-0.247037,0.001913,0.012483,-0.024555,-0.266874,-0.914001,0.271326,3.067045,0.149210,0.500000,0.500000,0.000000,0.910754,0.456294
3574147075.519735,0.492205,1.552151,0.375457,0.000000,0.343600,-0.000009,0.492205,1.895751,0.375448,0.068720,0.004000,0.272521,0.848444,-0.247053,0.001926,0.012439,-0.024537,-0.266887,-0.913754,0.271629,3.066908,0.149550,0.500000,0.500000,0.000000,0.910101,0.455774
3574147075.529754,0.492224,1.552176,0.375300,0.000000,0.343800,-0.000009,0.492224,1.895976,0.375291,0.068760,0.004000,0.272521,0.848439,-0.247069,0.001939,0.012395,-0.024519,-0.266900,-0.913508,0.271929,3.066773,0.149886,0.500000,0.500000,0.000000,0.909457,0.455263
3574147075.539741,0.492243,1.552201,0.375142,0.000000,0.344000,-0.000009,0.492243,1.896201,0.375133,0.068800,0.004000,0.272521,0.848435,-0.247086,0.001951,0.012350,-0.024501,-0.266913,-0.913261,0.272225,3.066638,0.150218,0.500000,0.500000,0.000000,0.908820,0.454759
3574147075.549755,0.492263,1.552225,0.374985,0.000000,0.344200,-0.000009,0.492263,1.896425,0.374976,0.068840,0.004000,0.272521,0.848430,-0.247102,0.001964,0.012306,-0.024483,-0.266927,-0.913015,0.272519,3.066505,0.150546,0.500000,0.500000,0.000000,0.908192,0.454263
3574147075.559741,0.492283,1.552249,0.374827,0.000000,0.344400,-0.000009,0.492283,1.896649,0.374818,0.068880,0.004000,0.272521,0.848425,-0.247119,0.001976,0.012262,-0.024465,-0.266941,-0.912770,0.272809,3.066374,0.150871,0.500000,0.500000,0.000000,0.907572,0.453776
3574147075.569757,0.492302,1.552273,0.374669,0.000000,0.344600,-0.000009,0.492302,1.896873,0.374661,0.068920,0.004000,0.272521,0.848420,-0.247136,0.001988,0.012219,-0.024446,-0.266955,-0.912524,0.273096,3.066243,0.151193,0.500000,0.500000,0.000000,0.906960,0.453296
3574147075.579741,0.492322,1.552296,0.374512,0.000000,0.344800,-0.000009,0.492322,1.897096,0.374503,0.068960,0.004000,0.272521,0.848415,-0.247153,0.001999,0.012175,-0.024428,-0.266970,-0.912279,0.273381,3.066115,0.151510,0.500000,0.500000,0.000000,0.906356,0.452824
3574147075.589755,0.492342,1.552318,0.374354,0.000000,0.345000,-0.000009,0.492342,1.897318,0.374345,0.069000,0.004000,0.272521,0.848410,-0.247170,0.002011,0.012132,-0.024409,-0.266985,-0.912034,0.273662,3.065987,0.151824,0.500000,0.500000,0.000000,0.905761,0.452360
3574147075.599741,0.492363,1.552340,0.374196,0.000000,0.345200,-0.000009,0.492363,1.897540,0.374187,0.069040,0.004000,0.272521,0.848405,-0.247187,0.002022,0.012089,-0.024391,-0.267000,-0.911789,0.273940,3.065861,0.152134,0.500000,0.500000,0.000000,0.905173,0.451904
3574147075.609758,0.492383,1.552362,0.374038,0.000000,0.345400,-0.000009,0.492383,1.897762,0.374030,0.069080,0.004000,0.272521,0.848400,-0.247204,0.002034,0.012045,-0.024372,-0.267015,-0.911545,0.274214,3.065736,0.152440,0.500000,0.500000,0.000000,0.904594,0.451455
3574147075.619738,0.492403,1.552383,0.373880,0.000000,0.345600,-0.000009,0.492403,1.897983,0.373872,0.069120,0.004000,0.272521,0.848395,-0.247222,0.002045,0.012002,-0.024353,-0.267031,-0.911300,0.274486,3.065613,0.152742,0.500000,0.500000,0.000000,0.904022,0.451015
3574147075.629755,0.492424,1.552404,0.373722,0.000000,0.345800,-0.000009,0.492424,1.898204,0.373714,0.069160,0.004000,0.272521,0.848390,-0.247239,0.002055,0.011960,-0.024335,-0.267047,-0.911056,0.274755,3.065491,0.153041,0.500000,0.500000,0.000000,0.903459,0.450582
3574147075.639743,0.492444,1.552424,0.373565,0.000000,0.346000,-0.000009,0.492444,1.898424,0.373556,0.069200,0.004000,0.272521,0.848385,-0.247256,0.002066,0.011917,-0.024316,-0.267063,-0.910813,0.275021,3.065370,0.153336,0.500000,0.500000,0.000000,0.902903,0.450157
3574147075.649756,0.492465,1.552444,0.373407,0.000000,0.346200,-0.000009,0.492465,1.898644,0.373398,0.069240,0.004000,0.272521,0.848380,-0.247274,0.002076,0.011875,-0.024297,-0.267080,-0.910569,0.275283,3.065251,0.153627,0.500000,0.500000,0.000000,0.902355,0.449739
3574147075.659743,0.492486,1.552463,0.373249,0.000000,0.346400,-0.000009,0.492486,1.898863,0.373240,0.069280,0.004000,0.272521,0.848375,-0.247292,0.002087,0.011832,-0.024278,-0.267097,-0.910326,0.275543,3.065133,0.153915,0.500000,0.500000,0.000000,0.901816,0.449330
3574147075.669752,0.507441,1.645660,0.532038,0.000000,0.346600,-0.000009,0.507441,1.992260,0.532029,0.069320,0.004000,0.284433,0.971406,-0.185086,0.010618,0.039972,-0.012974,-0.265890,-1.068037,0.331417,3.039800,0.290525,0.500000,0.500000,0.000000,0.815358,0.289240
3574147075.679744,0.507547,1.645872,0.532118,0.000000,0.346800,-0.000009,0.507547,1.992672,0.532110,0.069360,0.004000,0.284433,0.971387,-0.185189,0.010620,0.039897,-0.012942,-0.266010,-1.068004,0.331435,3.039860,0.290007,0.500000,0.500000,0.000000,0.815878,0.289757
3574147075.689751,0.521859,1.730660,0.676485,0.000000,0.347000,-0.000009,0.521859,2.077660,0.676476,0.069400,0.004000,0.295765,1.084727,-0.132779,0.018870,0.065628,-0.002933,-0.264459,-1.215615,0.404275,2.994573,0.934428,0.500000,0.500000,0.000000,0.689931,0.125667
3574147075.699743,0.522048,1.731043,0.676786,0.000000,0.347200,-0.000009,0.522048,2.078243,0.676778,0.069440,0.004000,0.295765,1.084702,-0.132984,0.018846,0.065524,-0.002885,-0.264692,-1.215788,0.403799,2.995206,0.920539,0.500000,0.500000,0.000000,0.692079,0.126833
3574147075.709760,0.535730,1.808196,0.808062,0.000000,0.347400,-0.000009,0.535730,2.155596,0.808053,0.069480,0.004000,0.306528,1.188983,-0.089103,0.026782,0.089035,0.005984,-0.262891,-1.353000,0.490920,2.910075,2.474664,0.500000,0.500000,0.000000,0.534877,0.198407
3574147075.719739,0.535997,1.808730,0.808568,0.000000,0.347600,-0.000008,0.535997,2.156330,0.808559,0.069520,0.004000,0.306528,1.188959,-0.089421,0.026720,0.088905,0.006048,-0.263245,-1.353361,0.489752,2.912443,2.462698,0.500000,0.500000,0.000000,0.539020,0.194986
3574147075.729757,0.549103,1.878957,0.927962,0.000000,0.347800,-0.000008,0.549103,2.226757,0.927954,0.069560,0.004000,0.316768,1.284797,-0.053002,0.034346,0.110376,0.013911,-0.261221,-1.480145,0.589166,2.722244,2.796445,0.500000,0.500000,0.000000,0.361749,0.435342
3574147075.739747,0.549446,1.879625,0.928657,0.000000,0.348000,-0.000008,0.549446,2.227625,0.928649,0.069600,0.004000,0.316768,1.284779,-0.053443,0.034238,0.110224,0.013994,-0.261701,-1.480674,0.587143,2.731060,2.792378,0.500000,0.500000,0.000000,0.367794,0.428997
3574147075.749761,0.561973,1.943542,1.037260,0.000000,0.348200,-0.000008,0.561973,2.291742,1.037251,0.069640,0.004000,0.326486,1.372747,-0.023479,0.041525,0.129815,0.020971,-0.259529,-1.597225,0.695541,2.174350,2.890799,0.500000,0.500000,0.000000,0.211199,0.700661
3574147075.759745,0.562387,1.944327,1.038129,0.000000,0.348400,-0.000008,0.562387,2.292727,1.038121,0.069680,0.004000,0.326486,1.372737,-0.024048,0.041367,0.129642,0.021072,-0.260137,-1.597900,0.692540,2.212907,2.888524,0.500000,0.500000,0.000000,0.216194,0.691500
3574147075.769762,0.574351,2.002521,1.136924,0.000000,0.348600,-0.000008,0.574351,2.351121,1.136915,0.069720,0.004000,0.335698,1.453399,0.000319,0.048303,0.147507,0.027267,-0.257885,-1.704577,0.807221,1.093307,2.933703,0.500000,0.500000,0.000000,0.227219,0.977760
3574147075.779747,0.574833,2.003410,1.137954,0.000000,0.348800,-0.000008,0.574833,2.352210,1.137946,0.069760,0.004000,0.335698,1.453399,-0.000382,0.048091,0.147318,0.027388,-0.258623,-1.705377,0.803156,1.141760,2.932132,0.500000,0.500000,0.000000,0.220801,0.965646
3574147075.789747,0.586261,2.056392,1.227838,0.000000,0.349000,-0.000008,0.586261,2.405392,1.227830,0.069800,0.004000,0.344430,1.527278,0.019135,0.054679,0.163596,0.032894,-0.256346,-1.802624,0.921947,0.599617,2.957595,0.500000,0.500000,0.000000,0.408428,1.000000
3574147075.799747,0.586806,2.057371,1.229018,0.000000,0.349200,-0.000008,0.586806,2.406571,1.229009,0.069840,0.004000,0.344430,1.527288,0.018302,0.054412,0.163391,0.033033,-0.257210,-1.803531,0.916759,0.619264,2.956386,0.500000,0.500000,0.000000,0.394858,1.000000
3574147075.809762,0.587349,2.058348,1.230198,0.000000,0.349400,-0.000008,0.587349,2.407748,1.230189,0.069880,0.004000,0.344430,1.527298,0.017473,0.054143,0.163186,0.033171,-0.258072,-1.804437,0.911545,0.640364,2.955146,0.500000,0.500000,0.000000,0.381408,1.000000
3574147075.819743,0.598229,2.106486,1.311872,0.000000,0.349600,-0.000008,0.598229,2.456086,1.311863,0.069920,0.004000,0.352675,1.594783,0.032791,0.060363,0.177985,0.038060,-0.255830,-1.892624,1.032004,0.433842,2.971616,0.500000,0.500000,0.000000,0.613762,1.000000
3574147075.829760,0.608645,2.150468,1.386324,0.000000,0.349800,-0.000008,0.608645,2.500268,1.386316,0.069960,0.004000,0.360502,1.656611,0.044520,0.066258,0.191481,0.042424,-0.253638,-1.972683,1.153419,0.341290,2.982587,0.500000,0.500000,0.000000,0.861525,1.000000
3574147075.839748,0.609306,2.151595,1.387767,0.000000,0.350000,-0.000008,0.609306,2.501595,1.387759,0.070000,0.004000,0.360502,1.656640,0.043425,0.065881,0.191252,0.042600,-0.254747,-1.973759,1.145914,0.347909,2.981737,0.500000,0.500000,0.000000,0.840279,1.000000
3574147075.849763,0.619230,2.191671,1.455527,0.000000,0.350200,-0.000008,0.619230,2.541871,1.455519,0.070040,0.004000,0.367891,1.713109,0.052075,0.071426,0.203525,0.046490,-0.252656,-2.046077,1.266190,0.294437,2.989621,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.859748,0.619942,2.192856,1.457087,0.000000,0.350400,-0.000008,0.619942,2.543256,1.457079,0.070080,0.004000,0.367891,1.713145,0.050855,0.070995,0.203287,0.046684,-0.253880,-2.047220,1.257522,0.299296,2.988868,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.869748,0.629410,2.229392,1.518768,0.000000,0.350600,-0.000008,0.629410,2.579992,1.518760,0.070120,0.004000,0.374877,1.764681,0.056842,0.076210,0.214442,0.050156,-0.251907,-2.112384,1.375798,0.264558,2.994773,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.879750,0.630170,2.230628,1.520436,0.000000,0.350800,-0.000008,0.630170,2.581428,1.520428,0.070160,0.004000,0.374877,1.764724,0.055501,0.075728,0.214196,0.050366,-0.253242,-2.113587,1.365984,0.268411,2.994090,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.889760,0.630925,2.231859,1.522106,0.000000,0.351000,-0.000008,0.630925,2.582859,1.522098,0.070200,0.004000,0.374877,1.764765,0.054169,0.075244,0.213950,0.050574,-0.254572,-2.114792,1.356131,0.272441,2.993391,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.899749,0.631675,2.233086,1.523777,0.000000,0.351200,-0.000008,0.631675,2.584286,1.523769,0.070240,0.004000,0.374877,1.764805,0.052845,0.074760,0.213704,0.050780,-0.255898,-2.116001,1.346239,0.276659,2.992676,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.909749,0.632420,2.234309,1.525450,0.000000,0.351400,-0.000008,0.632420,2.585709,1.525441,0.070280,0.004000,0.374877,1.764844,0.051530,0.074273,0.213456,0.050983,-0.257220,-2.117211,1.336311,0.281078,2.991942,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.919747,0.633160,2.235527,1.527123,0.000000,0.351600,-0.000008,0.633160,2.587127,1.527115,0.070320,0.004000,0.374877,1.764882,0.050224,0.073786,0.213208,0.051184,-0.258537,-2.118424,1.326345,0.285713,2.991190,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.929762,0.633896,2.236741,1.528798,0.000000,0.351800,-0.000008,0.633896,2.588541,1.528790,0.070360,0.004000,0.374877,1.764918,0.048926,0.073297,0.212959,0.051383,-0.259850,-2.119640,1.316345,0.290580,2.990420,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.939751,0.642725,2.270071,1.584921,0.000000,0.352000,-0.000008,0.642725,2.622071,1.584913,0.070400,0.004000,0.381334,1.811918,0.052788,0.078059,0.223103,0.054444,-0.258090,-2.178291,1.428568,0.260718,2.995535,0.500000,0.500000,0.000000,1.000000,1.000000
3574147075.949766,0.643503,2.271328,1.586695,0.000000,0.352200,-0.000008,0.643503,2.623528,1.586687,0.070440,0.004000,0.381334,1.811959,0.051378,0.077521,0.222848,0.054658,-0.259506,-2.179564,1.417457,0.264686,2.994830,0.500000,0.500000,0.000000,1.000000,1.000000
