Absolute Time,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,bias_psi,bias_x,bias_y,nu_psi_hat, nu_x_hat, nu_y_hat,tau_d_psi,tau_d_x,tau_d_y,alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2
3574153299.439163,0.367742,0.973152,-0.186386,0.000000,0.220000,-0.000000,0.367742,1.193152,-0.186386,0.044000,0.000000,0.186687,0.462550,-0.319431,0.015364,0.033424,-0.005728,-0.205998,-0.643731,0.510942,-0.009805,-3.131539,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.449166,0.368423,0.975045,-0.186334,0.000000,0.220000,-0.000000,0.368423,1.195045,-0.186334,0.044000,0.000000,0.187108,0.463492,-0.320206,0.015582,0.033561,-0.005771,-0.206158,-0.644565,0.514415,-0.009878,-3.131464,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.459165,0.368578,0.975378,-0.186267,0.000000,0.220000,-0.000000,0.368578,1.195378,-0.186267,0.044000,0.000000,0.187108,0.463442,-0.320278,0.015402,0.033439,-0.005735,-0.206465,-0.644773,0.512363,-0.009836,-3.131507,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.469165,0.369263,0.977264,-0.186217,0.000000,0.220000,-0.000000,0.369263,1.197264,-0.186217,0.044000,0.000000,0.187532,0.464376,-0.321056,0.015622,0.033574,-0.005778,-0.206624,-0.645591,0.515868,-0.009910,-3.131431,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.479166,0.369418,0.977597,-0.186150,0.000000,0.220000,-0.000000,0.369418,1.197597,-0.186150,0.044000,0.000000,0.187532,0.464326,-0.321128,0.015442,0.033452,-0.005742,-0.206932,-0.645799,0.513808,-0.009868,-3.131474,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.489166,0.370099,0.979483,-0.186093,0.000000,0.220000,-0.000000,0.370099,1.199483,-0.186093,0.044000,0.000000,0.187953,0.465262,-0.321902,0.015659,0.033588,-0.005784,-0.207093,-0.646625,0.517272,-0.009941,-3.131399,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.499165,0.370255,0.979816,-0.186026,0.000000,0.220000,-0.000000,0.370255,1.199816,-0.186026,0.044000,0.000000,0.187953,0.465212,-0.321974,0.015478,0.033466,-0.005747,-0.207402,-0.646834,0.515206,-0.009899,-3.131442,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.509165,0.370935,0.981699,-0.185965,0.000000,0.220000,-0.000000,0.370935,1.201699,-0.185965,0.044000,0.000000,0.188372,0.466146,-0.322745,0.015693,0.033601,-0.005789,-0.207565,-0.647659,0.518646,-0.009971,-3.131367,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.519165,0.371091,0.982033,-0.185897,0.000000,0.220000,-0.000000,0.371091,1.202033,-0.185897,0.044000,0.000000,0.188372,0.466096,-0.322818,0.015512,0.033479,-0.005753,-0.207874,-0.647870,0.516573,-0.009929,-3.131410,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.529168,0.371773,0.983914,-0.185834,0.000000,0.220000,-0.000000,0.371773,1.203914,-0.185834,0.044000,0.000000,0.188792,0.467027,-0.323589,0.015727,0.033613,-0.005794,-0.208037,-0.648691,0.520020,-0.010001,-3.131336,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.539166,0.371929,0.984247,-0.185766,0.000000,0.220000,-0.000000,0.371929,1.204247,-0.185766,0.044000,0.000000,0.188792,0.466977,-0.323662,0.015546,0.033491,-0.005757,-0.208347,-0.648902,0.517940,-0.009959,-3.131379,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.549167,0.372612,0.986134,-0.185699,0.000000,0.220000,-0.000000,0.372612,1.206134,-0.185699,0.044000,0.000000,0.189213,0.467912,-0.324433,0.015761,0.033627,-0.005798,-0.208510,-0.649727,0.521388,-0.010031,-3.131304,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.559166,0.372768,0.986467,-0.185631,0.000000,0.220000,-0.000000,0.372768,1.206467,-0.185631,0.044000,0.000000,0.189213,0.467861,-0.324507,0.015579,0.033504,-0.005762,-0.208821,-0.649940,0.519302,-0.009989,-3.131348,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.569168,0.373453,0.988350,-0.185558,0.000000,0.220000,-0.000000,0.373453,1.208350,-0.185558,0.044000,0.000000,0.189635,0.468795,-0.325276,0.015795,0.033640,-0.005802,-0.208985,-0.650759,0.522757,-0.010061,-3.131273,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.579166,0.373610,0.988684,-0.185489,0.000000,0.220000,-0.000000,0.373610,1.208684,-0.185489,0.044000,0.000000,0.189635,0.468743,-0.325349,0.015613,0.033517,-0.005765,-0.209297,-0.650973,0.520664,-0.010019,-3.131316,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.589169,0.374292,0.990569,-0.185412,0.000000,0.220000,-0.000000,0.374292,1.210569,-0.185412,0.044000,0.000000,0.190055,0.469679,-0.326116,0.015826,0.033653,-0.005805,-0.209462,-0.651799,0.524084,-0.010091,-3.131242,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.599167,0.374449,0.990902,-0.185343,0.000000,0.220000,-0.000000,0.374449,1.210902,-0.185343,0.044000,0.000000,0.190055,0.469627,-0.326190,0.015643,0.033530,-0.005768,-0.209774,-0.652015,0.521984,-0.010048,-3.131286,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.609169,0.375125,0.992791,-0.185258,0.000000,0.220000,-0.000000,0.375125,1.212791,-0.185258,0.044000,0.000000,0.190470,0.470569,-0.326952,0.015852,0.033667,-0.005807,-0.209942,-0.652855,0.525348,-0.010119,-3.131213,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.619167,0.375283,0.993125,-0.185189,0.000000,0.220000,-0.000000,0.375283,1.213125,-0.185189,0.044000,0.000000,0.190470,0.470517,-0.327026,0.015668,0.033544,-0.005771,-0.210255,-0.653071,0.523241,-0.010076,-3.131257,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.629169,0.375959,0.995007,-0.185097,0.000000,0.220000,-0.000000,0.375959,1.215007,-0.185097,0.044000,0.000000,0.190884,0.471455,-0.327782,0.015876,0.033680,-0.005809,-0.210423,-0.653909,0.526585,-0.010146,-3.131184,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.639168,0.376117,0.995341,-0.185027,0.000000,0.220000,-0.000000,0.376117,1.215341,-0.185027,0.044000,0.000000,0.190884,0.471403,-0.327856,0.015692,0.033557,-0.005772,-0.210737,-0.654127,0.524472,-0.010103,-3.131228,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.649170,0.376798,0.997232,-0.184930,0.000000,0.220000,-0.000000,0.376798,1.217232,-0.184930,0.044000,0.000000,0.191303,0.472345,-0.328615,0.015903,0.033694,-0.005810,-0.210904,-0.654963,0.527861,-0.010175,-3.131154,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.659169,0.376956,0.997566,-0.184860,0.000000,0.220000,-0.000000,0.376956,1.217566,-0.184860,0.044000,0.000000,0.191303,0.472294,-0.328689,0.015719,0.033571,-0.005773,-0.211218,-0.655182,0.525741,-0.010131,-3.131199,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.669169,0.377638,0.999453,-0.184758,0.000000,0.220000,-0.000000,0.377638,1.219453,-0.184758,0.044000,0.000000,0.191722,0.473234,-0.329446,0.015929,0.033708,-0.005810,-0.211387,-0.656015,0.529126,-0.010203,-3.131125,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.679170,0.377797,0.999787,-0.184687,0.000000,0.220000,-0.000000,0.377797,1.219787,-0.184687,0.044000,0.000000,0.191722,0.473181,-0.329521,0.015745,0.033585,-0.005773,-0.211702,-0.656235,0.527000,-0.010159,-3.131170,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.689170,0.378483,1.001676,-0.184575,0.000000,0.220000,-0.000000,0.378483,1.221676,-0.184575,0.044000,0.000000,0.192145,0.474123,-0.330274,0.015958,0.033723,-0.005810,-0.211870,-0.657065,0.530414,-0.010232,-3.131095,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.699169,0.378642,1.002010,-0.184505,0.000000,0.220000,-0.000000,0.378642,1.222010,-0.184505,0.044000,0.000000,0.192145,0.474071,-0.330350,0.015773,0.033599,-0.005772,-0.212185,-0.657286,0.528281,-0.010188,-3.131140,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.709171,0.379330,1.003902,-0.184386,0.000000,0.220000,-0.000000,0.379330,1.223902,-0.184386,0.044000,0.000000,0.192568,0.475015,-0.331102,0.015986,0.033738,-0.005808,-0.212354,-0.658118,0.531699,-0.010260,-3.131065,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.719170,0.379489,1.004237,-0.184315,0.000000,0.220000,-0.000000,0.379489,1.224237,-0.184315,0.044000,0.000000,0.192568,0.474963,-0.331177,0.015801,0.033614,-0.005771,-0.212670,-0.658340,0.529559,-0.010216,-3.131110,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.729171,0.380179,1.006124,-0.184192,0.000000,0.220000,-0.000000,0.380179,1.226124,-0.184192,0.044000,0.000000,0.192992,0.475903,-0.331927,0.016014,0.033752,-0.005806,-0.212839,-0.659167,0.532975,-0.010289,-3.131035,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.739170,0.380338,1.006458,-0.184120,0.000000,0.220000,-0.000000,0.380338,1.226458,-0.184120,0.044000,0.000000,0.192992,0.475850,-0.332002,0.015829,0.033628,-0.005769,-0.213156,-0.659390,0.530828,-0.010245,-3.131080,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.749172,0.381024,1.008353,-0.183987,0.000000,0.220000,-0.000000,0.381024,1.228353,-0.183987,0.044000,0.000000,0.193414,0.476799,-0.332747,0.016039,0.033768,-0.005804,-0.213326,-0.660232,0.534208,-0.010316,-3.131006,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.759171,0.381184,1.008687,-0.183915,0.000000,0.220000,-0.000000,0.381184,1.228687,-0.183915,0.044000,0.000000,0.193414,0.476746,-0.332823,0.015853,0.033644,-0.005766,-0.213644,-0.660456,0.532055,-0.010272,-3.131052,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.769172,0.381870,1.010585,-0.183774,0.000000,0.220000,-0.000000,0.381870,1.230585,-0.183774,0.044000,0.000000,0.193835,0.477699,-0.333565,0.016062,0.033784,-0.005800,-0.213815,-0.661304,0.535420,-0.010343,-3.130978,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.779171,0.382029,1.010919,-0.183702,0.000000,0.220000,-0.000000,0.382029,1.230919,-0.183702,0.044000,0.000000,0.193835,0.477646,-0.333641,0.015876,0.033661,-0.005763,-0.214133,-0.661530,0.533260,-0.010299,-3.131024,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.789173,0.382719,1.012818,-0.183557,0.000000,0.220000,-0.000000,0.382719,1.232818,-0.183557,0.044000,0.000000,0.194259,0.478598,-0.334384,0.016087,0.033801,-0.005796,-0.214304,-0.662372,0.536654,-0.010371,-3.130949,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.799171,0.382879,1.013153,-0.183484,0.000000,0.220000,-0.000000,0.382879,1.233153,-0.183484,0.044000,0.000000,0.194259,0.478545,-0.334460,0.015900,0.033677,-0.005759,-0.214623,-0.662599,0.534487,-0.010327,-3.130995,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.809172,0.383571,1.015057,-0.183331,0.000000,0.220000,-0.000000,0.383571,1.235057,-0.183331,0.044000,0.000000,0.194685,0.479501,-0.335202,0.016113,0.033819,-0.005792,-0.214794,-0.663444,0.537895,-0.010399,-3.130920,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.819172,0.383732,1.015391,-0.183259,0.000000,0.220000,-0.000000,0.383732,1.235391,-0.183259,0.044000,0.000000,0.194685,0.479448,-0.335278,0.015926,0.033695,-0.005754,-0.215114,-0.663672,0.535722,-0.010354,-3.130966,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.829173,0.384418,1.017298,-0.183098,0.000000,0.220000,-0.000000,0.384418,1.237298,-0.183098,0.044000,0.000000,0.195105,0.480409,-0.336014,0.016133,0.033837,-0.005787,-0.215287,-0.664532,0.539062,-0.010425,-3.130893,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.839172,0.384578,1.017632,-0.183025,0.000000,0.220000,-0.000000,0.384578,1.237632,-0.183025,0.044000,0.000000,0.195105,0.480356,-0.336091,0.015945,0.033713,-0.005749,-0.215608,-0.664762,0.536881,-0.010380,-3.130938,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.849174,0.385268,1.019542,-0.182863,0.000000,0.220000,-0.000000,0.385268,1.239542,-0.182863,0.044000,0.000000,0.195529,0.481318,-0.336831,0.016155,0.033856,-0.005781,-0.215780,-0.665617,0.540257,-0.010452,-3.130864,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.859171,0.385429,1.019877,-0.182790,0.000000,0.220000,-0.000000,0.385429,1.239877,-0.182790,0.044000,0.000000,0.195529,0.481264,-0.336908,0.015967,0.033731,-0.005743,-0.216101,-0.665847,0.538070,-0.010407,-3.130910,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.869174,0.386123,1.021796,-0.182625,0.000000,0.220000,-0.000000,0.386123,1.241796,-0.182625,0.044000,0.000000,0.195956,0.482231,-0.337652,0.016179,0.033875,-0.005776,-0.216273,-0.666704,0.541482,-0.010480,-3.130836,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.879173,0.386284,1.022131,-0.182551,0.000000,0.220000,-0.000000,0.386284,1.242131,-0.182551,0.044000,0.000000,0.195956,0.482176,-0.337730,0.015990,0.033751,-0.005738,-0.216595,-0.666936,0.539288,-0.010434,-3.130882,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.889174,0.386921,1.023926,-0.182411,0.000000,0.220000,-0.000000,0.386921,1.243926,-0.182411,0.044000,0.000000,0.196337,0.483063,-0.338429,0.016160,0.033873,-0.005768,-0.216782,-0.667760,0.542139,-0.010495,-3.130819,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.899173,0.387081,1.024261,-0.182337,0.000000,0.220000,-0.000000,0.387081,1.244261,-0.182337,0.044000,0.000000,0.196337,0.483009,-0.338506,0.015971,0.033749,-0.005729,-0.217104,-0.667993,0.539940,-0.010450,-3.130865,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.909174,0.387782,1.026185,-0.182167,0.000000,0.220000,-0.000000,0.387782,1.246185,-0.182167,0.044000,0.000000,0.196769,0.483977,-0.339255,0.016187,0.033893,-0.005762,-0.217275,-0.668842,0.543407,-0.010524,-3.130789,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.919173,0.387943,1.026520,-0.182092,0.000000,0.220000,-0.000000,0.387943,1.246520,-0.182092,0.044000,0.000000,0.196769,0.483922,-0.339333,0.015998,0.033769,-0.005724,-0.217597,-0.669076,0.541201,-0.010478,-3.130836,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.929175,0.388644,1.028441,-0.181923,0.000000,0.220000,-0.000000,0.388644,1.248441,-0.181923,0.044000,0.000000,0.197201,0.484887,-0.340083,0.016214,0.033913,-0.005757,-0.217769,-0.669919,0.544667,-0.010552,-3.130759,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.939174,0.388806,1.028776,-0.181848,0.000000,0.220000,-0.000000,0.388806,1.248776,-0.181848,0.044000,0.000000,0.197201,0.484832,-0.340161,0.016024,0.033788,-0.005719,-0.218092,-0.670154,0.542454,-0.010506,-3.130806,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.949176,0.389510,1.030706,-0.181675,0.000000,0.220000,-0.000000,0.389510,1.250706,-0.181675,0.044000,0.000000,0.197636,0.485802,-0.340915,0.016242,0.033934,-0.005752,-0.218263,-0.671000,0.545951,-0.010581,-3.130729,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.959174,0.389672,1.031041,-0.181600,0.000000,0.220000,-0.000000,0.389672,1.251041,-0.181600,0.044000,0.000000,0.197636,0.485747,-0.340994,0.016052,0.033809,-0.005714,-0.218587,-0.671236,0.543731,-0.010535,-3.130776,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.969176,0.390373,1.032963,-0.181428,0.000000,0.220000,-0.000000,0.390373,1.252963,-0.181428,0.044000,0.000000,0.198067,0.486712,-0.341746,0.016266,0.033953,-0.005747,-0.218760,-0.672080,0.547186,-0.010609,-3.130700,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.979176,0.390534,1.033299,-0.181352,0.000000,0.220000,-0.000000,0.390534,1.253299,-0.181352,0.044000,0.000000,0.198067,0.486656,-0.341825,0.016075,0.033828,-0.005708,-0.219084,-0.672318,0.544959,-0.010563,-3.130747,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.989175,0.391238,1.035228,-0.181182,0.000000,0.220000,-0.000000,0.391238,1.255228,-0.181182,0.044000,0.000000,0.198501,0.487623,-0.342585,0.016292,0.033973,-0.005742,-0.219257,-0.673159,0.548449,-0.010637,-3.130670,0.300000,0.300000,0.000000,1.000000,1.000000
3574153299.999176,0.391400,1.035564,-0.181106,0.000000,0.220000,-0.000000,0.391400,1.255564,-0.181106,0.044000,0.000000,0.198501,0.487568,-0.342664,0.016101,0.033848,-0.005704,-0.219582,-0.673398,0.546216,-0.010591,-3.130718,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.009177,0.392102,1.037492,-0.180938,0.000000,0.220000,-0.000000,0.392102,1.257492,-0.180938,0.044000,0.000000,0.198932,0.488533,-0.343426,0.016315,0.033993,-0.005738,-0.219756,-0.674241,0.549678,-0.010665,-3.130641,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.019176,0.392264,1.037828,-0.180861,0.000000,0.220000,-0.000000,0.392264,1.257828,-0.180861,0.044000,0.000000,0.198932,0.488477,-0.343505,0.016123,0.033868,-0.005699,-0.220081,-0.674481,0.547438,-0.010619,-3.130689,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.029178,0.392969,1.039755,-0.180701,0.000000,0.220000,-0.000000,0.392969,1.259755,-0.180701,0.044000,0.000000,0.199367,0.489437,-0.344276,0.016339,0.034011,-0.005734,-0.220254,-0.675311,0.550941,-0.010694,-3.130611,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.039175,0.393132,1.040091,-0.180623,0.000000,0.220000,-0.000000,0.393132,1.260091,-0.180623,0.044000,0.000000,0.199367,0.489381,-0.344355,0.016147,0.033886,-0.005695,-0.220580,-0.675552,0.548694,-0.010647,-3.130659,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.049177,0.393837,1.042011,-0.180467,0.000000,0.220000,-0.000000,0.393837,1.262011,-0.180467,0.044000,0.000000,0.199801,0.490333,-0.345128,0.016363,0.034027,-0.005730,-0.220754,-0.676371,0.552194,-0.010722,-3.130582,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.059176,0.394000,1.042346,-0.180390,0.000000,0.220000,-0.000000,0.394000,1.262346,-0.180390,0.044000,0.000000,0.199801,0.490277,-0.345208,0.016171,0.033902,-0.005691,-0.221081,-0.676614,0.549940,-0.010675,-3.130629,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.069178,0.394704,1.044270,-0.180233,0.000000,0.220000,-0.000000,0.394704,1.264270,-0.180233,0.044000,0.000000,0.200234,0.491230,-0.345984,0.016385,0.034044,-0.005727,-0.221255,-0.677435,0.553433,-0.010750,-3.130552,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.079177,0.394867,1.044606,-0.180155,0.000000,0.220000,-0.000000,0.394867,1.264606,-0.180155,0.044000,0.000000,0.200234,0.491174,-0.346064,0.016192,0.033919,-0.005688,-0.221583,-0.677680,0.551172,-0.010703,-3.130600,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.089179,0.395574,1.046524,-0.180006,0.000000,0.220000,-0.000000,0.395574,1.266524,-0.180006,0.044000,0.000000,0.200669,0.492119,-0.346846,0.016408,0.034059,-0.005724,-0.221757,-0.678486,0.554689,-0.010778,-3.130522,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.099178,0.395737,1.046859,-0.179928,0.000000,0.220000,-0.000000,0.395737,1.266859,-0.179928,0.044000,0.000000,0.200669,0.492063,-0.346927,0.016215,0.033934,-0.005685,-0.222085,-0.678732,0.552422,-0.010732,-3.130570,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.109179,0.396378,1.048667,-0.179805,0.000000,0.220000,-0.000000,0.396378,1.268667,-0.179805,0.044000,0.000000,0.201051,0.492940,-0.347664,0.016382,0.034054,-0.005718,-0.222276,-0.679537,0.555300,-0.010793,-3.130507,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.119178,0.396541,1.049003,-0.179726,0.000000,0.220000,-0.000000,0.396541,1.269003,-0.179726,0.044000,0.000000,0.201051,0.492884,-0.347744,0.016188,0.033928,-0.005679,-0.222604,-0.679783,0.553027,-0.010746,-3.130555,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.129179,0.397247,1.050919,-0.179589,0.000000,0.220000,-0.000000,0.397247,1.270919,-0.179589,0.044000,0.000000,0.201486,0.493823,-0.348538,0.016404,0.034067,-0.005717,-0.222779,-0.680580,0.556550,-0.010822,-3.130477,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.139178,0.397410,1.051255,-0.179510,0.000000,0.220000,-0.000000,0.397410,1.271255,-0.179510,0.044000,0.000000,0.201486,0.493766,-0.348619,0.016210,0.033941,-0.005677,-0.223107,-0.680828,0.554270,-0.010774,-3.130525,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.149179,0.398111,1.053172,-0.179375,0.000000,0.220000,-0.000000,0.398111,1.273172,-0.179375,0.044000,0.000000,0.201917,0.494705,-0.349415,0.016421,0.034080,-0.005715,-0.223283,-0.681630,0.557752,-0.010849,-3.130448,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.159177,0.398275,1.053508,-0.179296,0.000000,0.220000,-0.000000,0.398275,1.273508,-0.179296,0.044000,0.000000,0.201917,0.494648,-0.349496,0.016227,0.033954,-0.005676,-0.223612,-0.681879,0.555467,-0.010802,-3.130497,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.169180,0.398973,1.055421,-0.179165,0.000000,0.220000,-0.000000,0.398973,1.275421,-0.179165,0.044000,0.000000,0.202345,0.495582,-0.350293,0.016435,0.034091,-0.005714,-0.223790,-0.682678,0.558918,-0.010876,-3.130420,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.179179,0.399136,1.055756,-0.179085,0.000000,0.220000,-0.000000,0.399136,1.275756,-0.179085,0.044000,0.000000,0.202345,0.495525,-0.350374,0.016240,0.033966,-0.005675,-0.224119,-0.682929,0.556626,-0.010828,-3.130469,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.189180,0.399835,1.057665,-0.178959,0.000000,0.220000,-0.000000,0.399835,1.277665,-0.178959,0.044000,0.000000,0.202773,0.496453,-0.351177,0.016449,0.034102,-0.005714,-0.224297,-0.683720,0.560084,-0.010902,-3.130392,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.199179,0.399999,1.058001,-0.178879,0.000000,0.220000,-0.000000,0.399999,1.278001,-0.178879,0.044000,0.000000,0.202773,0.496396,-0.351258,0.016253,0.033976,-0.005675,-0.224627,-0.683971,0.557785,-0.010855,-3.130441,0.300000,0.300000,0.000000,1.000000,1.000000
3574153300.209181,0.400696,1.059912,-0.178756,0.000000,0.220000,-0.000000,0.400696,1.279912,-0.178756,0.044000,0.000000,0.203200,0.497325,-0.352064,0.016460,0.034112,-0.005714,-0.224805,-0.684764,0.561227,-0.010929,-3.130365,0.300000,0.300000,0.000000,1.000000,1.000000
